"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_002E","B08201_002M","B08201_003E","B08201_003M","B08201_004E","B08201_004M","B08201_005E","B08201_005M","B08201_006E","B08201_006M","B08201_007E","B08201_007M","B08201_008E","B08201_008M","B08201_009E","B08201_009M","B08201_010E","B08201_010M","B08201_011E","B08201_011M","B08201_012E","B08201_012M","B08201_013E","B08201_013M","B08201_014E","B08201_014M","B08201_015E","B08201_015M","B08201_016E","B08201_016M","B08201_017E","B08201_017M","B08201_018E","B08201_018M","B08201_019E","B08201_019M","B08201_020E","B08201_020M","B08201_021E","B08201_021M","B08201_022E","B08201_022M","B08201_023E","B08201_023M","B08201_024E","B08201_024M","B08201_025E","B08201_025M","B08201_026E","B08201_026M","B08201_027E","B08201_027M","B08201_028E","B08201_028M","B08201_029E","B08201_029M","B08201_030E","B08201_030M",
"1400000US18097310204","Census Tract 3102.04, Marion County, Indiana","1782","109","225","75","427","122","760","116","248","102","122","67","460","106","175","73","138","56","101","66","0","16","46","59","446","121","9","15","134","70","242","84","61","67","0","16","339","97","19","20","100","58","140","62","67","50","13","21","537","90","22","24","55","41","277","79","120","68","63","41",
"1400000US18097310305","Census Tract 3103.05, Marion County, Indiana","2454","124","253","132","1038","215","855","194","228","106","80","59","892","182","152","84","576","178","164","93","0","16","0","16","640","169","34","37","152","75","363","156","78","55","13","20","370","165","0","16","207","135","102","78","61","49","0","16","552","131","67","87","103","88","226","92","89","74","67","56",
"1400000US18097310306","Census Tract 3103.06, Marion County, Indiana","2134","170","412","156","781","176","696","188","179","91","66","48","612","224","222","152","332","143","44","43","14","22","0","16","511","175","98","86","146","84","145","71","91","83","31","37","290","146","27","38","107","70","118","102","21","26","17","27","721","189","65","76","196","114","389","169","53","44","18","27",
"1400000US18097310308","Census Tract 3103.08, Marion County, Indiana","1158","71","49","56","305","110","579","106","155","69","70","65","228","88","0","11","159","71","16","20","0","11","53","62","388","102","40","53","31","25","256","76","61","42","0","11","265","97","0","11","85","80","156","69","16","18","8","14","277","104","9","16","30","46","151","78","78","55","9","15",
"1400000US18097310309","Census Tract 3103.09, Marion County, Indiana","1552","108","91","73","866","150","482","124","95","57","18","27","579","127","24","23","525","122","30","30","0","11","0","11","413","121","11","18","161","92","222","85","19","30","0","11","257","112","56","80","98","76","51","54","52","43","0","11","303","110","0","11","82","87","179","115","24","36","18","27",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","1579","67","30","37","565","111","665","126","223","88","96","72","355","94","22","35","256","86","56","40","21","32","0","11","475","90","0","11","178","68","268","73","29","23","0","11","283","81","8","12","78","55","134","59","42","31","21","26","466","86","0","11","53","34","207","77","131","72","75","66",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","1808","89","39","39","461","115","875","142","325","88","108","62","369","84","4","6","254","76","101","61","10","16","0","16","612","120","13","19","126","78","350","96","112","52","11","18","304","66","0","16","11","17","177","61","98","43","18","21","523","82","22","35","70","41","247","82","105","71","79","57",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","2380","196","212","126","1011","240","792","202","319","165","46","57","907","222","212","126","614","200","48","54","0","16","33","52","697","178","0","16","299","135","245","116","140","97","13","22","408","165","0","16","16","28","288","149","104","112","0","16","368","160","0","16","82","88","211","133","75","67","0","16",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","1806","183","67","59","835","186","752","166","152","70","0","11","718","152","48","44","637","162","33","37","0","11","0","11","604","173","0","11","139","81","441","145","24","28","0","11","227","123","0","11","33","37","117","97","77","53","0","11","257","70","19","33","26","36","161","66","51","40","0","11",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","926","88","37","25","380","81","375","93","114","50","20","26","314","81","28","25","254","75","32","25","0","11","0","11","411","86","9","14","85","39","231","77","70","39","16","24","48","35","0","11","14","19","25","28","9","15","0","11","153","39","0","11","27","26","87","30","35","27","4","9",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","796","55","6","8","197","48","417","75","140","52","36","21","243","57","0","11","173","46","70","36","0","11","0","11","354","62","6","8","19","19","251","63","68","34","10","11","62","34","0","11","0","11","35","26","16","14","11","12","137","39","0","11","5","7","61","31","56","38","15","14",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","2229","205","301","135","1165","245","604","194","130","104","29","48","1078","221","250","125","740","185","71","72","17","28","0","16","491","171","51","48","239","140","172","111","0","16","29","48","299","158","0","16","124","112","143","98","32","40","0","16","361","153","0","16","62","77","218","133","81","101","0","16",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","1192","54","150","69","317","89","552","83","136","61","37","26","454","100","82","51","289","88","55","30","28","38","0","11","502","99","62","49","28","25","334","81","72","42","6","11","93","46","6","10","0","11","46","33","10","13","31","25","143","34","0","11","0","11","117","34","26","23","0","11",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","1906","150","159","82","624","133","797","133","305","108","21","17","790","145","130","79","500","120","80","56","80","72","0","11","708","121","24","27","124","69","514","109","46","34","0","11","197","73","5","9","0","11","46","25","146","73","0","11","211","57","0","11","0","11","157","61","33","35","21","17",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","1731","67","215","80","949","126","412","114","118","39","37","26","946","129","144","66","728","123","74","61","0","11","0","11","524","116","48","47","170","69","260","95","46","27","0","11","140","54","23","21","29","31","55","33","23","20","10","14","121","45","0","11","22","28","23","19","49","27","27","23",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","2600","181","257","110","1482","204","584","136","223","109","54","46","1428","180","248","105","1168","191","0","16","0","16","12","20","654","173","9","17","165","84","436","150","34","29","10","17","187","109","0","16","99","89","33","39","42","46","13","26","331","85","0","16","50","59","115","94","147","96","19","25",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","1875","98","28","22","952","132","734","116","128","58","33","24","963","132","19","22","785","140","151","81","8","13","0","11","658","123","0","11","156","57","444","92","43","32","15","18","145","58","9","14","11","19","63","38","53","41","9","15","109","34","0","11","0","11","76","24","24","27","9","14",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","1841","110","71","51","999","151","639","145","101","53","31","34","994","123","41","47","797","135","149","93","7","12","0","11","549","109","23","21","77","68","406","100","21","25","22","27","219","64","7","10","69","46","61","39","73","39","9","14","79","63","0","11","56","57","23","24","0","11","0","11",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","3044","137","75","42","1230","169","1286","192","316","117","137","89","1302","191","75","42","1019","165","208","113","0","16","0","16","1075","149","0","16","180","81","731","166","140","91","24","35","249","99","0","16","31","51","102","62","98","64","18","29","418","68","0","16","0","16","245","89","78","56","95","80",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","1419","76","44","49","569","124","535","123","193","83","78","50","589","126","44","49","445","119","88","68","0","11","12","20","381","91","0","11","70","47","237","74","61","46","13","16","217","76","0","11","54","38","96","51","67","43","0","11","232","51","0","11","0","11","114","65","65","61","53","37",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","1447","74","160","61","630","111","526","83","104","48","27","26","701","97","135","56","507","101","35","24","24","28","0","11","377","82","8","13","74","47","271","71","24","19","0","11","137","75","8","13","14","19","76","61","25","22","14","17","232","58","9","14","35","38","144","50","31","29","13","21",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","1130","78","65","43","348","90","573","96","94","48","50","34","467","91","55","40","286","82","91","57","17","27","18","19","455","87","10","16","43","29","343","88","34","23","25","23","164","60","0","11","11","17","109","55","37","28","7","11","44","30","0","11","8","14","30","27","6","11","0","11",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1015","72","49","34","485","116","360","85","103","64","18","24","443","108","31","27","391","105","21","22","0","11","0","11","394","93","10","15","62","48","245","78","59","53","18","24","129","54","8","13","10","14","81","38","30","26","0","11","49","22","0","11","22","23","13","16","14","19","0","11",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","1167","77","21","16","265","61","604","70","226","46","51","19","258","64","10","13","190","55","32","19","26","22","0","11","501","55","8","10","42","22","347","52","94","28","10","8","147","41","3","5","14","15","87","38","36","19","7","6","261","29","0","11","19","18","138","30","70","21","34","18",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","2536","133","68","55","1031","180","811","167","470","145","156","115","820","191","50","46","672","180","98","70","0","16","0","16","975","204","18","29","254","114","487","121","111","72","105","101","370","125","0","16","19","29","122","80","207","111","22","35","371","119","0","16","86","87","104","59","152","100","29","35",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","1611","127","146","95","909","161","450","93","84","43","22","22","482","129","88","62","357","113","37","31","0","11","0","11","576","118","58","71","214","99","249","75","33","25","22","22","229","91","0","11","107","74","105","58","17","20","0","11","324","111","0","11","231","103","59","40","34","30","0","11",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","1674","137","161","85","703","159","472","132","242","103","96","81","501","135","102","67","354","123","19","22","7","10","19","30","357","113","23","28","137","74","145","71","34","30","18","25","324","109","0","16","158","90","96","68","70","55","0","16","492","119","36","47","54","54","212","107","131","82","59","66",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","995","71","79","53","280","82","353","88","149","68","134","82","252","81","66","57","109","50","69","50","8","15","0","11","284","95","7","11","110","64","128","52","39","25","0","11","230","83","6","10","56","53","102","52","53","43","13","21","229","70","0","11","5","12","54","38","49","47","121","71",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","1824","145","62","45","717","151","722","102","160","81","163","87","764","169","42","34","498","137","183","69","0","11","41","62","539","108","0","11","93","55","322","87","100","55","24","28","202","111","20","29","80","77","69","47","13","17","20","27","319","102","0","11","46","72","148","61","47","56","78","46",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","1515","89","160","79","434","96","642","113","207","55","72","42","500","105","139","80","304","76","51","28","6","5","0","11","460","78","9","12","60","39","262","75","96","35","33","26","281","83","2","3","60","38","151","71","60","38","8","9","274","58","10","15","10","15","178","61","45","29","31","26",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","2105","144","89","65","556","148","1119","174","315","128","26","31","587","147","29","35","480","138","78","57","0","16","0","16","719","186","34","38","48","46","517","148","108","89","12","22","370","134","13","20","28","32","193","110","136","95","0","16","429","87","13","21","0","16","331","87","71","49","14","22",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","1253","106","38","35","579","114","520","99","70","49","46","35","537","103","22","29","444","104","71","49","0","11","0","11","537","74","8","12","106","50","380","79","22","20","21","23","101","55","0","11","29","26","35","44","37","37","0","11","78","36","8","12","0","11","34","24","11","16","25","25",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","2533","98","82","77","1082","179","1163","177","178","88","28","34","910","199","20","29","751","178","139","97","0","16","0","16","1006","194","20","31","206","106","729","176","37","44","14","24","415","130","42","66","106","77","159","94","108","66","0","16","202","93","0","16","19","28","136","67","33","38","14","24",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","2389","151","64","52","1066","225","900","162","140","80","219","101","996","218","44","41","726","212","215","102","11","18","0","16","774","206","20","30","202","132","403","141","38","40","111","97","219","99","0","16","64","47","101","70","25","30","29","37","400","101","0","16","74","70","181","81","66","59","79","47",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","2032","116","145","85","1047","184","702","136","88","71","50","43","1161","178","115","82","946","189","34","27","48","58","18","28","599","144","30","35","52","42","517","135","0","11","0","11","200","92","0","11","49","56","118","78","33","41","0","11","72","43","0","11","0","11","33","30","7","11","32","31",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","1648","36","27","32","569","108","839","112","169","67","44","39","573","89","20","31","492","95","61","49","0","11","0","11","592","86","0","11","77","47","431","91","46","33","38","38","272","75","7","11","0","11","166","56","99","51","0","11","211","53","0","11","0","11","181","51","24","23","6","9",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","1255","96","17","20","344","84","604","100","196","63","94","56","228","74","0","16","213","73","15","17","0","16","0","16","474","99","8","13","114","59","290","80","62","35","0","16","160","63","9","15","0","16","71","36","80","55","0","16","393","86","0","16","17","13","228","74","54","35","94","56",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","1391","125","143","78","591","99","428","98","174","71","55","33","419","106","28","23","307","79","52","46","32","36","0","11","543","116","58","49","182","74","236","71","67","43","0","11","231","85","57","52","56","39","78","52","40","41","0","11","198","58","0","11","46","33","62","38","35","31","55","33",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1019","106","124","83","399","121","343","87","89","59","64","40","422","111","81","66","296","100","14","20","31","40","0","11","270","74","8","13","63","55","172","65","0","11","27","26","76","44","0","11","0","11","51","37","25","23","0","11","251","78","35","53","40","55","106","41","33","26","37","31",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","792","47","12","19","270","64","341","57","148","42","21","16","168","43","0","11","120","39","42","20","6","8","0","11","332","52","0","11","95","35","159","39","66","28","12","12","85","32","0","11","21","16","29","18","35","25","0","11","207","38","12","19","34","32","111","35","41","24","9","11",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1110","61","16","17","254","72","754","83","76","44","10","15","237","70","7","12","200","65","30","23","0","11","0","11","551","91","9","13","34","30","494","87","14","22","0","11","216","72","0","11","20","19","134","58","52","34","10","15","106","35","0","11","0","11","96","37","10","15","0","11",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","1417","96","186","88","564","109","454","98","173","66","40","25","533","118","93","59","415","101","17","19","8","12","0","11","556","130","37","47","111","64","355","98","53","31","0","11","174","73","40","44","27","26","42","30","57","43","8","14","154","54","16","18","11","17","40","33","55","35","32","26",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","714","69","136","51","406","66","135","48","29","28","8","12","424","73","114","50","291","58","19","23","0","11","0","11","162","53","11","11","72","37","56","26","15","24","8","12","35","22","0","11","9","8","21","20","5","8","0","11","93","40","11","14","34","29","39","31","9","14","0","11",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","1885","126","418","127","1057","167","358","122","40","27","12","13","935","181","291","116","644","141","0","11","0","11","0","11","483","123","58","43","282","119","106","44","30","23","7","12","289","126","37","48","66","64","175","96","6","14","5","7","178","105","32","49","65","62","77","65","4","8","0","11",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","813","95","126","77","245","74","193","74","179","69","70","40","272","98","101","77","132","59","25","39","14","17","0","11","309","73","16","18","78","55","102","42","76","36","37","36","111","54","0","11","14","15","31","22","46","48","20","19","121","56","9","14","21","33","35","38","43","31","13","17",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","2642","141","34","46","1395","170","921","149","243","110","49","45","1261","178","34","46","1130","175","68","71","29","47","0","16","913","180","0","16","178","103","617","132","102","82","16","25","257","96","0","16","30","39","124","77","70","55","33","39","211","110","0","16","57","71","112","98","42","43","0","16",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","2484","149","281","105","1086","224","755","180","312","113","50","57","1282","198","281","105","831","195","114","71","56","74","0","16","544","120","0","16","45","38","420","126","79","54","0","16","437","174","0","16","210","146","121","113","106","63","0","16","221","89","0","16","0","16","100","68","71","68","50","57",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2493","188","320","181","1715","298","419","147","15","30","24","34","1615","301","320","181","1239","307","56","39","0","11","0","11","693","187","0","11","374","136","295","124","0","11","24","34","137","118","0","11","81","98","56","56","0","11","0","11","48","45","0","11","21","32","12","19","15","30","0","11",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","2521","75","100","66","645","148","1216","192","374","128","186","82","609","133","48","42","424","126","137","74","0","16","0","16","1111","193","9","15","181","116","746","166","162","85","13","20","230","108","0","16","26","30","117","79","39","45","48","48","571","119","43","49","14","23","216","98","173","91","125","75",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","1472","78","0","11","213","79","795","105","328","85","136","54","370","92","0","11","197","74","144","70","7","12","22","32","583","80","0","11","7","12","415","70","108","41","53","37","199","62","0","11","0","11","98","45","101","48","0","11","320","78","0","11","9","15","138","56","112","68","61","32",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","2143","106","41","41","607","150","1031","170","435","161","29","38","733","163","15","24","490","137","167","98","61","63","0","11","844","174","26","32","65","58","594","152","159","108","0","11","320","103","0","11","52","52","147","86","121","71","0","11","246","98","0","11","0","11","123","75","94","63","29","38",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","4124","179","512","191","1600","273","1562","226","251","99","199","120","1382","267","335","179","811","218","158","86","42","46","36","54","1114","272","133","115","431","191","508","150","28","32","14","22","774","219","28","33","187","127","459","186","73","56","27","23","854","230","16","27","171","101","437","183","108","83","122","115",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","2140","86","12","19","306","113","1056","158","638","158","128","66","210","86","12","19","170","80","16","25","12","21","0","16","985","138","0","16","89","82","579","137","298","116","19","29","384","107","0","16","47","46","132","73","150","76","55","49","561","103","0","16","0","16","329","95","178","113","54","47",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","2154","127","27","42","300","95","1085","178","533","188","209","110","239","104","27","42","140","73","49","48","0","16","23","36","753","173","0","16","75","59","427","111","210","144","41","44","542","198","0","16","85","78","282","142","95","61","80","66","620","115","0","16","0","16","327","119","228","89","65","60",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","1789","89","17","20","419","94","857","125","390","104","106","53","395","122","0","16","279","81","104","81","12","19","0","16","526","110","17","20","92","62","290","87","127","62","0","16","433","97","0","16","24","25","249","76","124","68","36","28","435","78","0","16","24","23","214","65","127","58","70","47",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1259","86","11","17","454","112","529","103","192","68","73","49","485","106","11","17","381","104","93","56","0","11","0","11","377","84","0","11","26","30","295","68","54","35","2","6","163","66","0","11","9","13","47","33","85","50","22","26","234","62","0","11","38","41","94","52","53","37","49","44",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","3372","215","95","85","888","188","1641","266","582","176","166","95","1049","238","51","47","614","151","240","139","94","118","50","43","1048","257","44","73","163","102","731","226","84","76","26","39","446","143","0","16","52","49","244","120","128","75","22","38","829","155","0","16","59","45","426","116","276","122","68","58",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","2268","158","59","76","674","169","995","171","381","123","159","64","559","172","45","72","459","163","55","52","0","16","0","16","971","199","0","16","201","134","521","133","196","91","53","41","222","107","14","23","0","16","142","87","50","47","16","25","516","94","0","16","14","24","277","87","135","80","90","52",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","2598","177","251","149","965","236","814","223","367","163","201","136","870","288","136","100","534","223","122","102","0","16","78","93","1074","209","115","113","166","89","411","148","306","143","76","75","261","155","0","16","102","112","127","121","32","39","0","16","393","149","0","16","163","122","154","112","29","43","47","57",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","1998","174","170","116","684","185","607","194","438","180","99","77","650","150","46","44","395","133","160","100","49","72","0","16","597","176","64","78","146","89","235","108","69","58","83","72","225","120","13","22","15","25","95","91","102","90","0","16","526","175","47","65","128","92","117","89","218","159","16","26",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","2517","144","306","151","1037","211","913","224","224","128","37","43","1154","237","258","132","682","201","167","116","47","76","0","16","818","193","48","74","222","132","440","157","90","89","18","29","233","129","0","16","96","85","90","84","47","53","0","16","312","130","0","16","37","38","216","129","40","44","19","32",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","1314","122","249","105","558","134","373","107","103","65","31","28","432","125","99","62","240","98","73","56","20","31","0","11","336","98","103","67","125","69","100","52","8","13","0","11","124","51","9","13","42","35","37","25","36","37","0","11","422","100","38","44","151","74","163","84","39","43","31","28",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1238","99","248","93","571","130","340","94","23","22","56","51","403","108","105","53","243","95","55","48","0","11","0","11","347","140","64","60","123","77","126","85","13","16","21","31","219","89","49","46","81","64","60","61","0","11","29","45","269","114","30","45","124","86","99","65","10","15","6","10",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1362","102","356","127","709","129","259","93","38","30","0","11","735","118","236","100","448","115","45","43","6","10","0","11","348","103","40","27","173","90","117","64","18","24","0","11","84","67","36","49","40","46","5","9","3","6","0","11","195","79","44","49","48","40","92","54","11","20","0","11",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1649","122","307","108","795","147","392","128","96","67","59","46","792","156","231","93","394","133","137","79","30","34","0","11","366","101","26","30","222","81","70","44","25","35","23","32","193","112","24","39","100","79","51","57","7","16","11","18","298","96","26","31","79","65","134","78","34","34","25","26",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","2156","163","436","181","906","197","682","183","94","66","38","46","827","197","136","86","518","149","173","126","0","16","0","16","646","166","176","119","227","113","182","113","39","38","22","36","284","140","0","16","116","91","113","92","55","62","0","16","399","127","124","101","45","57","214","127","0","16","16","27",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1572","109","154","81","740","133","448","104","168","56","62","45","522","110","117","72","280","81","106","63","19","22","0","11","529","116","37","37","224","96","161","54","88","44","19","18","234","88","0","11","116","73","63","42","43","31","12","18","287","80","0","11","120","59","118","67","18","19","31","31",
