"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_002E","B08201_002M","B08201_003E","B08201_003M","B08201_004E","B08201_004M","B08201_005E","B08201_005M","B08201_006E","B08201_006M","B08201_007E","B08201_007M","B08201_008E","B08201_008M","B08201_009E","B08201_009M","B08201_010E","B08201_010M","B08201_011E","B08201_011M","B08201_012E","B08201_012M","B08201_013E","B08201_013M","B08201_014E","B08201_014M","B08201_015E","B08201_015M","B08201_016E","B08201_016M","B08201_017E","B08201_017M","B08201_018E","B08201_018M","B08201_019E","B08201_019M","B08201_020E","B08201_020M","B08201_021E","B08201_021M","B08201_022E","B08201_022M","B08201_023E","B08201_023M","B08201_024E","B08201_024M","B08201_025E","B08201_025M","B08201_026E","B08201_026M","B08201_027E","B08201_027M","B08201_028E","B08201_028M","B08201_029E","B08201_029M","B08201_030E","B08201_030M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 vehicles available","Margin of Error!!Total:!!3 vehicles available","Estimate!!Total:!!4 or more vehicles available","Margin of Error!!Total:!!4 or more vehicles available","Estimate!!Total:!!1-person household:","Margin of Error!!Total:!!1-person household:","Estimate!!Total:!!1-person household:!!No vehicle available","Margin of Error!!Total:!!1-person household:!!No vehicle available","Estimate!!Total:!!1-person household:!!1 vehicle available","Margin of Error!!Total:!!1-person household:!!1 vehicle available","Estimate!!Total:!!1-person household:!!2 vehicles available","Margin of Error!!Total:!!1-person household:!!2 vehicles available","Estimate!!Total:!!1-person household:!!3 vehicles available","Margin of Error!!Total:!!1-person household:!!3 vehicles available","Estimate!!Total:!!1-person household:!!4 or more vehicles available","Margin of Error!!Total:!!1-person household:!!4 or more vehicles available","Estimate!!Total:!!2-person household:","Margin of Error!!Total:!!2-person household:","Estimate!!Total:!!2-person household:!!No vehicle available","Margin of Error!!Total:!!2-person household:!!No vehicle available","Estimate!!Total:!!2-person household:!!1 vehicle available","Margin of Error!!Total:!!2-person household:!!1 vehicle available","Estimate!!Total:!!2-person household:!!2 vehicles available","Margin of Error!!Total:!!2-person household:!!2 vehicles available","Estimate!!Total:!!2-person household:!!3 vehicles available","Margin of Error!!Total:!!2-person household:!!3 vehicles available","Estimate!!Total:!!2-person household:!!4 or more vehicles available","Margin of Error!!Total:!!2-person household:!!4 or more vehicles available","Estimate!!Total:!!3-person household:","Margin of Error!!Total:!!3-person household:","Estimate!!Total:!!3-person household:!!No vehicle available","Margin of Error!!Total:!!3-person household:!!No vehicle available","Estimate!!Total:!!3-person household:!!1 vehicle available","Margin of Error!!Total:!!3-person household:!!1 vehicle available","Estimate!!Total:!!3-person household:!!2 vehicles available","Margin of Error!!Total:!!3-person household:!!2 vehicles available","Estimate!!Total:!!3-person household:!!3 vehicles available","Margin of Error!!Total:!!3-person household:!!3 vehicles available","Estimate!!Total:!!3-person household:!!4 or more vehicles available","Margin of Error!!Total:!!3-person household:!!4 or more vehicles available","Estimate!!Total:!!4-or-more-person household:","Margin of Error!!Total:!!4-or-more-person household:","Estimate!!Total:!!4-or-more-person household:!!No vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!No vehicle available","Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!1 vehicle available","Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!2 vehicles available","Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!3 vehicles available","Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!4 or more vehicles available",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","1889","296","35","40","1191","308","545","147","88","66","30","42","1228","310","35","40","1121","309","72","59","0","13","0","13","440","134","0","13","70","68","341","126","11","18","18","34","166","114","0","13","0","13","89","89","77","64","0","13","55","61","0","13","0","13","43","58","0","13","12","20",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","1874","374","149","83","635","164","850","371","138","52","102","72","678","134","118","75","525","143","31","29","4","7","0","13","464","144","13","23","28","37","299","112","44","54","80","70","403","361","18","27","38","34","328","364","19","19","0","13","329","70","0","13","44","48","192","70","71","46","22","20",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","2273","278","270","192","1386","273","527","227","66","78","24","36","1079","273","237","187","746","215","96","135","0","13","0","13","860","282","14","22","483","207","326","177","37","61","0","13","287","146","19","30","157","133","58","60","29","47","24","36","47","55","0","13","0","13","47","55","0","13","0","13",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","1629","265","0","13","443","107","847","252","207","73","132","53","445","106","0","13","377","103","51","30","0","13","17","23","738","238","0","13","20","21","605","236","96","40","17","19","219","90","0","13","13","19","107","63","81","56","18","15","227","69","0","13","33","25","84","48","30","23","80","47",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","1313","103","11","18","680","147","547","126","51","37","24","27","625","129","11","18","469","135","140","85","5","8","0","13","457","106","0","13","174","86","258","88","12","20","13","23","121","70","0","13","11","17","76","60","34","31","0","13","110","74","0","13","26","31","73","67","0","13","11","16",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","1642","122","87","96","744","191","597","184","186","73","28","28","837","187","87","96","579","185","171","131","0","13","0","13","323","122","0","13","107","62","167","87","39","35","10","15","346","156","0","13","58","56","230","145","58","42","0","13","136","67","0","13","0","13","29","26","89","63","18","24",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","2476","354","62","68","742","318","866","211","570","237","236","130","644","322","62","68","493","312","70","51","19","30","0","18","883","190","0","18","175","128","520","149","143","100","45","44","400","193","0","18","74","65","222","174","69","57","35","39","549","229","0","18","0","18","54","50","339","223","156","114",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","337","38","0","13","74","55","186","70","62","46","15","19","86","53","0","13","74","55","12","14","0","13","0","13","165","59","0","13","0","13","121","62","34","33","10","18","38","30","0","13","0","13","15","18","23","27","0","13","48","34","0","13","0","13","38","31","5","8","5","9",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","1547","149","41","32","535","142","634","158","250","103","87","61","477","133","41","32","366","137","56","63","14","17","0","13","511","128","0","13","87","70","362","124","58","45","4","10","117","50","0","13","4","9","35","29","47","36","31","36","442","119","0","13","78","75","181","75","131","88","52","48",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","2217","256","280","148","993","265","782","186","137","98","25","22","1044","278","232","161","671","238","141","167","0","13","0","13","816","229","48","62","253","162","515","181","0","13","0","13","164","103","0","13","52","62","78","66","25","29","9","14","193","114","0","13","17","30","48","54","112","89","16","17",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","1739","174","169","80","464","118","666","154","308","153","132","68","417","143","100","51","143","75","131","94","43","64","0","18","673","191","61","82","200","105","341","123","45","38","26","27","374","153","8","18","52","52","131","79","134","110","49","57","275","119","0","18","69","71","63","45","86","73","57","41",
"1400000US18097310305","Census Tract 3103.05; Marion County; Indiana","2499","187","93","73","1521","276","663","204","183","137","39","41","1191","232","64","65","1034","263","34","38","59","92","0","18","658","241","9","14","307","182","308","144","16","27","18","30","248","127","0","18","97","90","133","102","18","30","0","18","402","162","20","31","83","92","188","127","90","83","21","24",
"1400000US18097310306","Census Tract 3103.06; Marion County; Indiana","2823","485","179","139","1175","369","1073","517","290","168","106","114","810","276","139","128","620","277","21","33","30","39","0","18","489","223","0","18","198","181","264","140","27","42","0","18","380","197","0","18","200","156","137","129","43","63","0","18","1144","513","40","63","157","181","651","466","190","155","106","114",
"1400000US18097310308","Census Tract 3103.08; Marion County; Indiana","1125","114","66","50","313","108","508","131","182","100","56","70","248","101","16","28","160","81","58","46","14","22","0","13","467","128","35","27","90","66","251","103","91","70","0","13","136","72","0","13","9","14","72","58","55","44","0","13","274","92","15","27","54","53","127","59","22","36","56","70",
"1400000US18097310309","Census Tract 3103.09; Marion County; Indiana","1510","166","232","132","925","191","247","120","73","62","33","40","654","160","188","119","421","182","45","41","0","13","0","13","401","168","0","13","235","131","166","116","0","13","0","13","185","108","44","48","96","75","8","16","37","38","0","13","270","171","0","13","173","145","28","29","36","52","33","40",
"1400000US18097310310","Census Tract 3103.10; Marion County; Indiana","1957","371","244","278","557","133","722","151","408","227","26","40","449","134","0","18","403","115","39","47","7","13","0","18","678","305","244","278","98","82","320","111","16","25","0","18","405","237","0","18","39","49","73","57","267","214","26","40","425","141","0","18","17","24","290","130","118","84","0","18",
"1400000US18097310311","Census Tract 3103.11; Marion County; Indiana","1889","200","83","76","450","134","693","185","516","153","147","84","413","113","16","25","306","106","91","49","0","18","0","18","546","172","0","18","66","58","341","139","101","76","38","53","301","140","41","68","17","29","121","78","91","70","31","31","629","141","26","28","61","54","140","82","324","117","78","68",
"1400000US18097310312","Census Tract 3103.12; Marion County; Indiana","2825","309","450","308","1626","332","585","228","152","83","12","21","1290","413","359","296","738","283","166","142","27","43","0","18","636","317","91","110","353","263","141","95","51","52","0","18","729","335","0","18","524","298","191","131","2","17","12","21","170","101","0","18","11","20","87","84","72","74","0","18",
"1400000US18097320105","Census Tract 3201.05; Marion County; Indiana","1867","145","60","71","933","190","682","194","110","74","82","80","859","174","60","71","779","183","20","32","0","13","0","13","592","174","0","13","117","74","417","161","22","36","36","59","132","78","0","13","37","43","71","54","0","13","24","33","284","139","0","13","0","13","174","127","88","67","22","28",
"1400000US18097320106","Census Tract 3201.06; Marion County; Indiana","1340","467","139","75","400","92","378","104","399","478","24","26","346","85","139","75","178","60","29","28","0","13","0","13","336","92","0","13","116","68","199","83","21","19","0","13","118","71","0","13","53","55","46","28","19","23","0","13","540","483","0","13","53","49","104","68","359","480","24","26",
"1400000US18097320107","Census Tract 3201.07; Marion County; Indiana","884","129","5","8","339","114","371","63","143","74","26","19","270","66","5","8","203","62","55","28","0","13","7","11","334","64","0","13","49","31","212","52","68","45","5","9","113","56","0","13","16","17","48","27","44","54","5","9","167","100","0","13","71","101","56","25","31","24","9","12",
"1400000US18097320108","Census Tract 3201.08; Marion County; Indiana","2257","257","452","201","1078","287","638","332","38","48","51","68","1173","275","395","204","762","240","16","26","0","18","0","18","528","310","7","15","179","175","317","257","25","43","0","18","291","200","31","48","51","65","207","185","2","4","0","18","265","148","19","29","86","105","98","93","11","21","51","68",
"1400000US18097320109","Census Tract 3201.09; Marion County; Indiana","1346","321","101","46","476","315","608","107","135","55","26","24","641","322","82","45","449","309","87","61","8","11","15","22","431","97","19","20","21","29","346","96","45","29","0","13","88","45","0","13","0","13","70","37","18","26","0","13","186","58","0","13","6","9","105","43","64","43","11","15",
"1400000US18097320202","Census Tract 3202.02; Marion County; Indiana","2487","328","159","122","973","304","1085","177","192","85","78","66","823","231","105","97","680","195","26","26","0","18","12","20","1209","304","54","85","267","229","816","182","56","48","16","25","212","100","0","18","12","24","97","69","68","53","35","52","243","82","0","18","14","22","146","79","68","56","15","23",
"1400000US18097320203","Census Tract 3202.03; Marion County; Indiana","1690","195","129","55","948","210","531","160","51","33","31","27","1069","200","129","55","836","201","104","82","0","13","0","13","425","139","0","13","69","38","322","136","15","17","19","22","137","56","0","13","43","36","63","47","19","22","12","17","59","40","0","13","0","13","42","33","17","22","0","13",
"1400000US18097320205","Census Tract 3202.05; Marion County; Indiana","1324","124","22","27","998","143","268","122","36","50","0","13","873","142","22","27","832","148","19","29","0","13","0","13","364","98","0","13","166","33","198","103","0","13","0","13","68","66","0","13","0","13","32","48","36","50","0","13","19","28","0","13","0","13","19","28","0","13","0","13",
"1400000US18097320206","Census Tract 3202.06; Marion County; Indiana","1318","353","171","79","713","343","260","151","174","87","0","13","669","336","68","49","506","323","95","118","0","13","0","13","276","130","53","55","120","119","88","48","15","26","0","13","159","110","0","13","43","54","46","50","70","69","0","13","214","63","50","45","44","55","31","36","89","58","0","13",
"1400000US18097320301","Census Tract 3203.01; Marion County; Indiana","1858","208","0","13","869","205","767","151","161","77","61","49","851","186","0","13","714","185","137","64","0","13","0","13","707","119","0","13","136","83","439","95","92","55","40","44","110","56","0","13","6","11","56","41","34","28","14","22","190","94","0","13","13","21","135","84","35","39","7","11",
"1400000US18097320303","Census Tract 3203.03; Marion County; Indiana","1725","155","67","64","973","220","615","141","60","65","10","17","832","205","39","46","731","195","62","66","0","13","0","13","688","143","0","13","163","112","495","133","30","45","0","13","156","88","0","13","68","54","58","53","30","48","0","13","49","48","28","41","11","15","0","13","0","13","10","17",
"1400000US18097320305","Census Tract 3203.05; Marion County; Indiana","1060","123","0","13","220","73","605","133","219","94","16","22","210","79","0","13","119","58","72","66","19","30","0","13","390","138","0","13","54","43","234","119","98","86","4","8","190","89","0","13","8","13","121","75","61","61","0","13","270","75","0","13","39","38","178","88","41","36","12","20",
"1400000US18097320306","Census Tract 3203.06; Marion County; Indiana","2289","231","134","100","1160","253","777","193","150","103","68","49","1285","260","122","96","1092","244","71","95","0","13","0","13","681","195","0","13","68","54","512","163","86","90","15","25","182","68","12","21","0","13","94","48","43","35","33","35","141","65","0","13","0","13","100","64","21","26","20","29",
"1400000US18097320400","Census Tract 3204; Marion County; Indiana","1476","227","32","47","698","254","585","136","78","56","83","49","611","234","32","47","542","238","37","30","0","13","0","13","555","134","0","13","108","70","374","127","46","46","27","23","93","62","0","13","38","50","31","26","24","21","0","13","217","79","0","13","10","15","143","60","8","14","56","43",
"1400000US18097320500","Census Tract 3205; Marion County; Indiana","1402","209","120","65","572","160","541","144","136","53","33","27","547","111","120","65","415","107","12","19","0","13","0","13","510","191","0","13","122","131","326","125","54","41","8","12","169","58","0","13","0","13","81","43","63","37","25","24","176","57","0","13","35","31","122","60","19","20","0","13",
"1400000US18097320600","Census Tract 3206; Marion County; Indiana","1050","104","0","13","356","89","468","100","152","77","74","48","462","82","0","13","308","92","132","58","4","7","18","28","341","77","0","13","35","29","230","73","58","42","18","21","157","65","0","13","13","16","52","35","68","63","24","31","90","70","0","13","0","13","54","65","22","25","14","18",
"1400000US18097320700","Census Tract 3207; Marion County; Indiana","1222","157","16","23","665","132","384","112","68","54","89","71","665","118","16","23","588","125","51","38","10","17","0","13","359","103","0","13","68","46","211","69","23","27","57","60","108","74","0","13","9","17","67","60","32","40","0","13","90","49","0","13","0","13","55","44","3","6","32","40",
"1400000US18097320800","Census Tract 3208; Marion County; Indiana","1199","106","24","18","219","50","620","76","255","99","81","26","249","50","11","13","169","43","69","30","0","13","0","13","570","109","10","13","37","23","339","57","154","90","30","18","126","34","2","4","13","14","53","26","32","18","26","15","254","33","1","3","0","13","159","39","69","27","25","16",
"1400000US18097320901","Census Tract 3209.01; Marion County; Indiana","2546","294","168","172","883","240","1066","201","329","199","100","75","891","188","141","171","633","201","91","59","26","42","0","18","779","204","0","18","206","141","416","151","111","72","46","41","573","250","27","42","44","50","282","165","166","181","54","63","303","121","0","18","0","18","277","114","26","33","0","18",
"1400000US18097320902","Census Tract 3209.02; Marion County; Indiana","1648","195","118","82","851","165","464","119","194","98","21","34","766","197","94","76","591","170","81","56","0","13","0","13","475","136","0","13","190","103","247","101","38","38","0","13","157","99","0","13","46","61","57","47","33","52","21","34","250","89","24","34","24","36","79","56","123","89","0","13",
"1400000US18097320903","Census Tract 3209.03; Marion County; Indiana","2028","332","119","103","1062","321","575","196","231","127","41","41","654","256","7","11","580","235","67","91","0","18","0","18","514","144","44","66","93","66","269","120","99","103","9","12","429","292","52","76","214","255","103","89","60","68","0","18","431","162","16","26","175","136","136","91","72","67","32","41",
"1400000US18097321001","Census Tract 3210.01; Marion County; Indiana","1042","189","18","28","360","195","404","112","213","128","47","40","288","170","0","13","248","169","18","28","22","30","0","13","391","99","18","28","68","74","218","100","65","41","22","32","157","80","0","13","28","39","81","52","35","45","13","19","206","98","0","13","16","24","87","41","91","99","12","17",
"1400000US18097321002","Census Tract 3210.02; Marion County; Indiana","1880","294","27","30","552","166","939","288","281","135","81","71","635","140","9","12","450","137","81","50","95","99","0","18","554","156","0","18","34","42","483","141","32","27","5","5","215","103","18","29","24","37","40","35","101","78","32","39","476","270","0","18","44","58","335","262","53","47","44","55",
"1400000US18097321100","Census Tract 3211; Marion County; Indiana","1540","203","106","62","404","123","575","106","306","158","149","60","475","117","95","60","284","112","54","32","21","19","21","31","511","103","11","16","75","46","308","76","75","51","42","41","368","161","0","13","42","30","145","49","164","145","17","17","186","51","0","13","3","7","68","39","46","24","69","32",
"1400000US18097321200","Census Tract 3212; Marion County; Indiana","1989","252","0","18","577","160","978","203","371","212","63","51","411","124","0","18","383","122","19","20","9","17","0","18","858","148","0","18","145","85","641","156","72","80","0","18","302","125","0","18","0","18","131","110","142","74","29","33","418","187","0","18","49","43","187","69","148","182","34","39",
"1400000US18097321300","Census Tract 3213; Marion County; Indiana","1367","136","33","28","462","139","767","139","105","47","0","13","542","139","22","24","421","137","99","52","0","13","0","13","581","104","11","17","29","25","467","107","74","36","0","13","220","106","0","13","12","19","177","98","31","31","0","13","24","22","0","13","0","13","24","22","0","13","0","13",
"1400000US18097321400","Census Tract 3214; Marion County; Indiana","2530","295","81","80","1064","292","1116","240","230","151","39","38","1023","267","18","30","862","266","126","89","17","27","0","13","1094","243","63","76","154","102","755","218","122","133","0","13","232","119","0","13","27","36","140","88","54","55","11","18","181","62","0","13","21","28","95","45","37","40","28","32",
"1400000US18097321600","Census Tract 3216; Marion County; Indiana","2320","326","117","86","1016","223","997","350","100","79","90","81","741","205","0","18","589","180","119","101","0","18","33","57","758","295","28","40","255","150","456","254","19","35","0","18","263","137","55","63","17","28","104","95","34","55","53","65","558","236","34","54","155","133","318","229","47","46","4","20",
"1400000US18097321700","Census Tract 3217; Marion County; Indiana","2065","202","178","101","777","217","917","195","193","147","0","13","817","214","178","101","594","199","45","42","0","13","0","13","856","183","0","13","95","79","667","158","94","117","0","13","266","130","0","13","26","42","182","101","58","66","0","13","126","67","0","13","62","60","23","37","41","38","0","13",
"1400000US18097321800","Census Tract 3218; Marion County; Indiana","1406","143","11","17","421","90","786","151","154","72","34","35","360","81","11","17","305","80","37","27","7","11","0","13","667","89","0","13","106","50","484","88","69","51","8","12","155","67","0","13","10","15","105","60","40","28","0","13","224","121","0","13","0","13","160","115","38","34","26","32",
"1400000US18097321900","Census Tract 3219; Marion County; Indiana","1248","135","20","23","407","102","618","147","124","47","79","49","303","99","11","17","249","100","35","30","8","13","0","18","497","107","9","15","103","45","322","95","63","31","0","18","133","67","0","18","11","17","91","57","19","26","12","14","315","126","0","18","44","30","170","123","34","31","67","49",
"1400000US18097322000","Census Tract 3220; Marion County; Indiana","1539","294","37","31","720","150","648","288","104","68","30","28","609","141","29","29","501","132","79","58","0","13","0","13","539","274","8","13","84","54","380","269","46","40","21","23","255","119","0","13","97","82","106","58","50","48","2","4","136","42","0","13","38","32","83","34","8","13","7","12",
"1400000US18097322100","Census Tract 3221; Marion County; Indiana","915","129","80","67","242","91","423","121","130","58","40","61","186","76","13","16","173","80","0","13","0","13","0","13","205","80","0","13","15","24","147","73","43","36","0","13","226","107","8","15","38","43","117","84","63","38","0","13","298","99","59","62","16","20","159","68","24","21","40","61",
"1400000US18097322200","Census Tract 3222; Marion County; Indiana","880","102","15","19","289","79","466","94","100","42","10","12","219","74","15","19","166","72","38","31","0","13","0","13","348","75","0","13","59","35","235","69","49","28","5","8","175","55","0","13","57","40","82","43","31","24","5","8","138","35","0","13","7","11","111","33","20","18","0","13",
"1400000US18097322300","Census Tract 3223; Marion County; Indiana","961","166","6","9","163","48","670","154","104","51","18","26","181","63","0","13","148","50","33","30","0","13","0","13","467","149","6","9","15","15","391","145","37","30","18","26","177","84","0","13","0","13","138","85","39","34","0","13","136","41","0","13","0","13","108","40","28","22","0","13",
"1400000US18097322400","Census Tract 3224; Marion County; Indiana","1570","239","31","38","870","247","463","165","149","66","57","62","906","266","31","38","728","248","130","126","17","24","0","13","487","117","0","13","81","49","281","100","125","61","0","13","93","72","0","13","38","40","10","16","7","12","38","58","84","41","0","13","23","25","42","28","0","13","19","22",
"1400000US18097322500","Census Tract 3225; Marion County; Indiana","777","108","183","90","382","89","123","61","52","32","37","40","385","138","173","90","191","75","9","11","12","13","0","13","194","51","10","12","45","34","80","50","22","21","37","40","146","94","0","13","100","87","28","28","18","27","0","13","52","57","0","13","46","53","6","10","0","13","0","13",
