"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_002E","B08201_002M","B08201_003E","B08201_003M","B08201_004E","B08201_004M","B08201_005E","B08201_005M","B08201_006E","B08201_006M","B08201_007E","B08201_007M","B08201_008E","B08201_008M","B08201_009E","B08201_009M","B08201_010E","B08201_010M","B08201_011E","B08201_011M","B08201_012E","B08201_012M","B08201_013E","B08201_013M","B08201_014E","B08201_014M","B08201_015E","B08201_015M","B08201_016E","B08201_016M","B08201_017E","B08201_017M","B08201_018E","B08201_018M","B08201_019E","B08201_019M","B08201_020E","B08201_020M","B08201_021E","B08201_021M","B08201_022E","B08201_022M","B08201_023E","B08201_023M","B08201_024E","B08201_024M","B08201_025E","B08201_025M","B08201_026E","B08201_026M","B08201_027E","B08201_027M","B08201_028E","B08201_028M","B08201_029E","B08201_029M","B08201_030E","B08201_030M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 vehicles available","Margin of Error!!Total:!!3 vehicles available","Estimate!!Total:!!4 or more vehicles available","Margin of Error!!Total:!!4 or more vehicles available","Estimate!!Total:!!1-person household:","Margin of Error!!Total:!!1-person household:","Estimate!!Total:!!1-person household:!!No vehicle available","Margin of Error!!Total:!!1-person household:!!No vehicle available","Estimate!!Total:!!1-person household:!!1 vehicle available","Margin of Error!!Total:!!1-person household:!!1 vehicle available","Estimate!!Total:!!1-person household:!!2 vehicles available","Margin of Error!!Total:!!1-person household:!!2 vehicles available","Estimate!!Total:!!1-person household:!!3 vehicles available","Margin of Error!!Total:!!1-person household:!!3 vehicles available","Estimate!!Total:!!1-person household:!!4 or more vehicles available","Margin of Error!!Total:!!1-person household:!!4 or more vehicles available","Estimate!!Total:!!2-person household:","Margin of Error!!Total:!!2-person household:","Estimate!!Total:!!2-person household:!!No vehicle available","Margin of Error!!Total:!!2-person household:!!No vehicle available","Estimate!!Total:!!2-person household:!!1 vehicle available","Margin of Error!!Total:!!2-person household:!!1 vehicle available","Estimate!!Total:!!2-person household:!!2 vehicles available","Margin of Error!!Total:!!2-person household:!!2 vehicles available","Estimate!!Total:!!2-person household:!!3 vehicles available","Margin of Error!!Total:!!2-person household:!!3 vehicles available","Estimate!!Total:!!2-person household:!!4 or more vehicles available","Margin of Error!!Total:!!2-person household:!!4 or more vehicles available","Estimate!!Total:!!3-person household:","Margin of Error!!Total:!!3-person household:","Estimate!!Total:!!3-person household:!!No vehicle available","Margin of Error!!Total:!!3-person household:!!No vehicle available","Estimate!!Total:!!3-person household:!!1 vehicle available","Margin of Error!!Total:!!3-person household:!!1 vehicle available","Estimate!!Total:!!3-person household:!!2 vehicles available","Margin of Error!!Total:!!3-person household:!!2 vehicles available","Estimate!!Total:!!3-person household:!!3 vehicles available","Margin of Error!!Total:!!3-person household:!!3 vehicles available","Estimate!!Total:!!3-person household:!!4 or more vehicles available","Margin of Error!!Total:!!3-person household:!!4 or more vehicles available","Estimate!!Total:!!4-or-more-person household:","Margin of Error!!Total:!!4-or-more-person household:","Estimate!!Total:!!4-or-more-person household:!!No vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!No vehicle available","Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!1 vehicle available","Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!2 vehicles available","Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!3 vehicles available","Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!4 or more vehicles available",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","2014","302","59","59","1262","332","555","122","87","65","51","60","1220","338","59","59","1118","338","43","49","0","13","0","13","501","129","0","13","144","75","321","107","14","22","22","42","73","62","0","13","0","13","0","13","73","62","0","13","220","72","0","13","0","13","191","64","0","13","29","39",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","1922","359","135","90","802","168","807","389","58","41","120","70","617","126","50","39","498","127","65","57","4","7","0","13","508","166","26","39","166","102","253","96","6","9","57","68","339","353","24","41","12","21","289","352","14","15","0","13","458","101","35","49","126","79","200","110","34","32","63","49",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","2189","249","305","187","1417","275","418","229","49","61","0","13","1119","249","270","184","820","208","29","37","0","13","0","13","739","284","11","26","491","249","237","182","0","13","0","13","277","153","24","39","106","98","98","98","49","61","0","13","54","60","0","13","0","13","54","60","0","13","0","13",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","1661","239","0","13","469","102","831","251","240","93","121","56","425","92","0","13","368","84","39","23","0","13","18","23","777","251","0","13","35","29","575","250","121","48","46","27","196","76","0","13","0","13","96","58","64","47","36","29","263","94","0","13","66","58","121","70","55","59","21","23",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","1374","126","61","54","574","205","645","189","66","51","28","43","711","170","36","38","467","184","203","136","5","8","0","13","497","154","25","38","107","108","316","112","25","41","24","41","129","92","0","13","0","13","93","84","36","30","0","13","37","55","0","13","0","13","33","52","0","13","4","13",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","1530","134","26","41","756","145","519","127","208","97","21","41","646","147","26","41","590","138","30","41","0","13","0","13","483","157","0","13","133","60","323","124","27","32","0","13","253","121","0","13","26","42","153","89","74","70","0","13","148","58","0","13","7","17","13","21","107","77","21","41",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","2418","372","0","18","726","362","925","225","580","234","187","102","626","344","0","18","507","314","119","101","0","18","0","18","888","157","0","18","145","151","499","148","146","88","98","70","389","192","0","18","47","45","221","168","101","70","20","30","515","190","0","18","27","48","86","40","333","209","69","60",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","380","31","0","13","36","25","250","42","64","34","30","28","31","25","0","13","14","20","17","17","0","13","0","13","196","48","0","13","18","18","126","48","40","26","12","22","45","35","0","13","0","13","23","24","22","22","0","13","108","40","0","13","4","6","84","34","2","6","18","16",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","1674","158","65","57","602","152","644","185","278","116","85","52","499","113","12","19","448","118","31","24","8","12","0","13","614","176","14","22","69","81","409","147","122","83","0","13","126","57","0","13","23","26","54","43","32","34","17","24","435","121","39","48","62","79","150","103","116","84","68","45",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","2242","239","216","150","1200","285","588","203","199","111","39","57","1109","260","202","150","783","237","124","88","0","18","0","18","468","196","14","24","277","162","177","102","0","18","0","18","274","166","0","18","23","40","213","152","38","45","0","18","391","170","0","18","117","103","74","79","161","120","39","57",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","1745","178","160","101","387","138","748","181","256","147","194","99","481","156","82","61","295","130","104","81","0","13","0","13","527","171","78","84","62","58","330","127","52","39","5","13","489","190","0","13","30","37","248","128","105","106","106","96","248","116","0","13","0","13","66","54","99","81","83","84",
"1400000US18097310305","Census Tract 3103.05; Marion County; Indiana","2519","219","126","96","1367","332","747","269","226","184","53","63","961","266","118","94","792","284","51","60","0","18","0","18","540","218","8","14","243","156","243","132","25","42","21","33","398","217","0","18","40","58","215","169","143","172","0","18","620","287","0","18","292","238","238","189","58","59","32","54",
