"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","1859","195","1720","202","1467","175","253","152","162","116","68","96","23","22","0","11","0","11","8","13","8","13","0","11","0","11","0","11","0","11","14","16","0","11","33","26","55","47","0","11","29","25",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","3015","346","2714","335","2467","341","247","121","232","115","5","11","0","16","0","16","10","22","12","19","12","19","0","16","0","16","0","16","0","16","0","16","0","16","34","36","77","73","0","16","178","98",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","1804","204","1644","207","1599","205","45","31","35","29","0","11","9","13","0","11","1","2","1","2","1","2","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","38","42","121","54",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","2604","254","2521","258","2427","257","94","68","75","55","19","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","75","52",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","3484","306","3141","309","2864","328","277","161","277","161","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","7","15","0","16","11","19","325","164",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","1778","216","1618","211","1561","217","57","73","57","73","0","11","0","11","0","11","0","11","10","23","10","23","0","11","0","11","0","11","0","11","0","11","5","11","0","11","35","49","14","24","96","51",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","1487","150","1282","153","1181","153","101","69","101","69","0","11","0","11","0","11","0","11","18","19","10","15","8","12","0","11","0","11","0","11","0","11","0","11","20","22","77","87","9","16","81","49",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","1467","161","1416","161","1335","158","81","49","75","50","0","11","0","11","6","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","9","28","26","17","19",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1344","147","1108","127","1012","113","96","76","11","18","0","11","0","11","0","11","85","78","23","37","23","37","0","11","0","11","0","11","0","11","0","11","9","15","27","26","89","76","0","11","88","58",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","1358","133","1186","125","1164","126","22","19","11","13","0","11","0","11","0","11","11","14","2","7","2","7","0","11","0","11","0","11","0","11","0","11","0","11","9","13","14","13","0","11","147","56",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","3219","326","2873","333","2552","332","321","177","307","173","14","24","0","16","0","16","0","16","1","4","1","4","0","16","0","16","0","16","0","16","0","16","0","16","27","40","61","69","17","25","240","123",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","1876","220","1732","163","1581","161","151","68","145","67","0","11","0","11","6","13","0","11","19","21","19","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","102","124","23","22",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","2172","370","2072","360","1718","339","354","185","291","173","63","47","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","47","72","53","57",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","1362","187","1130","175","1013","163","117","96","105","94","12","19","0","11","0","11","0","11","133","81","133","81","0","11","0","11","0","11","0","11","0","11","10","18","7","11","40","39","0","11","42","47",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","2214","300","2158","293","1954","292","204","123","124","90","16","26","64","76","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","2","5","1","2","0","11","53","45",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","1592","199","1437","194","1327","218","110","65","76","44","34","50","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","10","2","3","6","11","137","63",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","3254","294","2794","297","2714","300","80","53","30","34","0","16","50","48","0","16","0","16","14","23","14","23","0","16","0","16","0","16","0","16","17","26","0","16","47","54","81","82","57","55","244","127",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","1972","219","1903","220","1775","209","128","75","74","42","50","64","4","7","0","11","0","11","9","14","9","14","0","11","0","11","0","11","0","11","6","10","7","11","0","11","31","29","0","11","16","22",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","3470","303","3150","301","2939","287","211","178","206","175","0","16","0","16","0","16","5","9","139","127","139","127","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","28","32","153","89",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","2914","360","2727","341","2544","332","183","128","104","80","79","100","0","16","0","16","0","16","23","37","23","37","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","48","78","116","85",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","2473","256","2134","249","1932","227","202","109","148","92","54","58","0","11","0","11","0","11","40","40","40","40","0","11","0","11","0","11","0","11","0","11","0","11","44","51","0","11","18","28","237","120",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","2514","202","2317","189","2253","187","64","47","64","47","0","11","0","11","0","11","0","11","27","27","27","27","0","11","0","11","0","11","0","11","0","11","0","11","19","18","26","30","0","11","125","53",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","3075","337","2248","310","1957","289","291","122","223","102","28","27","4","8","36","34","0","16","16","28","16","28","0","16","0","16","0","16","0","16","0","16","0","16","7","15","628","131","3","5","173","66",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","1805","264","1556","204","1409","196","147","84","117","79","8","14","0","11","0","11","22","24","52","49","52","49","0","11","0","11","0","11","0","11","0","11","0","11","9","15","62","58","59","80","67","55",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1211","223","1077","212","952","182","125","100","125","100","0","11","0","11","0","11","0","11","10","16","10","16","0","11","0","11","0","11","0","11","0","11","0","11","13","16","0","11","0","11","111","62",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","1113","118","927","130","888","123","39","22","34","21","5","7","0","11","0","11","0","11","89","56","84","55","0","11","5","7","0","11","0","11","0","11","0","11","43","28","5","8","0","11","49","25",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1717","165","1460","169","1313","171","147","68","130","66","6","10","11","15","0","11","0","11","25","27","25","27","0","11","0","11","0","11","0","11","0","11","0","11","19","22","0","11","0","11","213","77",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","2039","232","1705","215","1534","208","171","79","151","73","20","32","0","11","0","11","0","11","136","84","136","84","0","11","0","11","0","11","0","11","0","11","11","17","65","50","29","34","47","52","46","49",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","646","110","551","100","511","97","40","23","37","22","3","7","0","11","0","11","0","11","74","40","60","32","0","11","14","22","0","11","0","11","0","11","0","11","0","11","10","16","5","8","6","10",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","1410","274","1281","253","1179","250","102","65","102","65","0","11","0","11","0","11","0","11","98","72","98","72","0","11","0","11","0","11","0","11","0","11","0","11","8","13","0","11","0","11","23","27",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","951","180","850","184","772","185","78","57","73","56","0","11","0","11","0","11","5","8","44","41","44","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","57","37",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","3253","363","3119","344","2910","340","209","123","193","122","16","24","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","24","37","0","16","15","26","14","22","28","31","53","46",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","2792","274","2596","254","2396","275","200","131","150","125","16","28","2","4","32","55","0","16","12","21","0","16","0","16","12","21","0","16","0","16","0","16","0","16","0","16","56","61","26","42","102","88",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2248","328","2040","286","1954","269","86","64","67","57","0","11","0","11","19","32","0","11","50","57","50","57","0","11","0","11","0","11","0","11","52","89","0","11","0","11","55","65","12","19","39","72",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","3244","310","3066","300","2897","268","169","113","143","92","26","38","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","12","19","17","26","0","16","149","97",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","1963","172","1808","181","1700","176","108","63","32","28","9","15","37","31","0","11","30","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","147","60",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","2835","351","2577","327","2409","331","168","108","120","86","0","11","48","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","41","47","27","43","0","11","190","98",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","4934","532","4503","540","4256","514","247","157","135","108","98","118","14","24","0","18","0","18","15","24","15","24","0","18","0","18","0","18","0","18","0","18","0","18","16","26","66","76","0","18","334","189",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","3088","410","2644","406","2471","371","173","143","173","143","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","444","156",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","3428","380","3244","358","3118","359","126","103","126","103","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","184","101",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","2867","242","2671","209","2466","202","205","81","191","82","7","11","0","16","7","12","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","20","22","8","13","168","84",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1739","181","1634","177","1438","159","196","79","147","69","21","31","0","11","0","11","28","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","105","67",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","4612","448","4371","427","4187","410","184","97","118","79","0","16","23","36","42","67","1","2","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","70","78","17","27","154","102",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","3286","413","3133","417","2965","409","168","127","94","84","51","82","23","42","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","153","77",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","2348","377","2223","389","2090","375","133","130","133","130","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","17","27","0","16","0","16","0","16","0","16","108","80",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","2601","348","2506","293","2334","284","172","109","156","101","16","26","0","16","0","16","0","16","22","36","22","36","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","60","84","13","21",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","3030","480","2877","496","2559","418","318","186","247","178","20","32","51","90","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","48","74","36","43","0","16","69","68",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","1534","258","1391","248","1235","252","156","77","62","53","53","40","15","22","26","42","0","11","93","73","93","73","0","11","0","11","0","11","0","11","0","11","20","32","0","11","7","11","17","22","6","11",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1100","225","987","206","718","142","269","148","215","126","22","25","32","29","0","11","0","11","37","38","37","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","31","58","0","11","45","53",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1113","168","1001","163","929","170","72","50","63","54","9","14","0","11","0","11","0","11","14","15","14","15","0","11","0","11","0","11","0","11","0","11","0","11","40","48","8","13","42","51","8","14",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1470","242","1313","242","1200","239","113","107","99","102","14","33","0","11","0","11","0","11","60","52","60","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","32","42","0","11","65","59",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","1976","338","1821","325","1669","334","152","154","115","110","37","59","0","16","0","16","0","16","50","56","50","56","0","16","0","16","0","16","0","16","0","16","19","31","0","16","66","74","0","16","20","32",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1651","242","1538","233","1350","232","188","82","128","75","36","33","11","17","13","19","0","11","58","59","58","59","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","0","11","47","45",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1786","213","1711","214","1571","213","140","70","99","64","41","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","10","70","44",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","1541","333","1421","291","1236","288","185","103","185","103","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","71","63","15","26","24","27",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1062","154","935","154","682","128","253","121","129","63","77","67","47","56","0","11","0","11","50","38","50","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","20","54","43","4","8",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","683","103","643","106","610","100","33","35","33","35","0","11","0","11","0","11","0","11","18","25","18","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","24",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","3021","415","2846","431","2394","357","452","261","402","256","36","46","14","25","0","16","0","16","82","84","82","84","0","16","0","16","0","16","0","16","0","16","16","27","0","16","24","30","53","88","0","16",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1615","244","1479","209","1307","190","172","82","144","73","0","11","28","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","36","32","0","11","100","58",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","3054","360","2986","368","2793","386","193","151","179","150","14","23","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","16","28","13","20","39","41",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1930","194","1907","191","1707","193","200","92","155","79","37","44","8","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","0","11","0","11","0","11","14","24",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","2265","194","2125","176","1993","175","132","59","103","51","17","19","12","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","25","0","11","0","11","30","36","10","16","83","48",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1632","256","1552","241","1285","194","267","171","217","172","33","31","17","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","38","36","42","36",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1852","231","1723","227","1547","221","176","65","154","65","6","9","16","18","0","11","0","11","45","47","45","47","0","11","0","11","0","11","0","11","0","11","0","11","13","19","8","14","11","17","52","34",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","3351","412","3025","411","2457","360","568","257","437","224","68","96","15","28","24","38","24","39","63","78","63","78","0","16","0","16","0","16","0","16","0","16","0","16","41","51","56","64","70","62","96","128",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1577","199","1443","183","1168","182","275","86","261","86","14","18","0","11","0","11","0","11","15","25","15","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","82","98","37","38",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","2288","360","2080","343","1811","296","269","122","213","123","47","50","0","16","0","16","9","18","30","47","30","47","0","16","0","16","0","16","0","16","0","16","0","16","0","16","89","56","50","61","39","33",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","2167","279","1971","278","1893","284","78","53","78","53","0","16","0","16","0","16","0","16","91","69","91","69","0","16","0","16","0","16","0","16","9","14","0","16","0","16","15","16","47","49","34","37",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1609","344","1509","309","1281","272","228","109","180","113","19","23","0","11","29","45","0","11","71","77","71","77","0","11","0","11","0","11","0","11","0","11","6","10","0","11","14","22","0","11","9","14",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","771","102","711","101","647","97","64","34","64","34","0","11","0","11","0","11","0","11","15","19","15","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","30","27","15","13",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1851","263","1813","234","1696","226","117","66","105","62","12","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","38","60",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","2795","454","2634","440","2545","443","89","70","78","61","0","16","11","21","0","16","0","16","126","97","126","97","0","16","0","16","0","16","0","16","0","16","0","16","0","16","12","20","0","16","23","38",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","1079","135","996","136","928","136","68","42","47","40","4","7","17","18","0","11","0","11","12","15","12","15","0","11","0","11","0","11","0","11","0","11","0","11","4","6","29","26","0","11","38","31",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","736","141","623","139","574","128","49","39","35","31","14","22","0","11","0","11","0","11","10","15","10","15","0","11","0","11","0","11","0","11","7","10","0","11","0","11","22","25","68","76","6","9",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","799","171","731","166","472","117","259","121","130","61","129","104","0","11","0","11","0","11","42","30","42","30","0","11","0","11","0","11","0","11","0","11","0","11","8","13","18","18","0","11","0","11",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","687","205","589","201","536","192","53","47","48","42","5","10","0","11","0","11","0","11","98","60","98","60","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","1944","264","1888","260","1570","245","318","162","241","95","19","38","58","92","0","16","0","16","6","10","6","10","0","16","0","16","0","16","0","16","0","16","0","16","0","16","7","11","9","16","34","31",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","1673","276","1603","272","1483","246","120","59","91","55","0","11","29","44","0","11","0","11","12","15","12","15","0","11","0","11","0","11","0","11","0","11","0","11","5","13","0","11","15","24","38","33",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","2871","454","2582","473","2176","340","406","326","396","324","10","17","0","16","0","16","0","16","26","52","26","52","0","16","0","16","0","16","0","16","109","124","0","16","0","16","0","16","122","122","32","34",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","1203","136","1149","134","924","117","225","81","159","70","44","42","3","6","19","20","0","11","4","6","4","6","0","11","0","11","0","11","0","11","0","11","0","11","0","11","28","29","22","31","0","11",
