"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"1400000US18097310103","Census Tract 3101.03, Marion County, Indiana","4038","364","3612","366","3445","368","167","103","153","97","14","22","0","17","0","17","0","17","1","2","1","2","0","17","0","17","0","17","0","17","0","17","0","17","15","24","49","62","15","24","346","117",
"1400000US18097310104","Census Tract 3101.04, Marion County, Indiana","1799","276","1758","272","1740","278","18","28","18","28","0","12","0","12","0","12","0","12","18","28","18","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","17","0","12","13","21",
"1400000US18097310105","Census Tract 3101.05, Marion County, Indiana","1999","247","1780","203","1582","208","198","88","161","80","11","17","26","34","0","12","0","12","31","46","31","46","0","12","0","12","0","12","0","12","32","37","0","12","0","12","0","12","60","99","96","62",
"1400000US18097310106","Census Tract 3101.06, Marion County, Indiana","2381","340","2283","364","2234","362","49","44","49","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","63","70","15","17","20","33",
"1400000US18097310108","Census Tract 3101.08, Marion County, Indiana","1821","205","1714","199","1624","214","90","56","60","49","30","30","0","12","0","12","0","12","14","17","11","16","0","12","0","12","3","5","0","12","0","12","0","12","0","12","14","18","17","19","62","32",
"1400000US18097310110","Census Tract 3101.10, Marion County, Indiana","1791","167","1701","185","1623","186","78","55","78","55","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","15","0","12","81","64",
"1400000US18097310111","Census Tract 3101.11, Marion County, Indiana","2042","366","1943","316","1723","270","220","183","155","126","65","101","0","12","0","12","0","12","26","29","15","24","11","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","73","100","0","12",
"1400000US18097310201","Census Tract 3102.01, Marion County, Indiana","2149","290","1987","292","1829","273","158","117","147","115","11","15","0","12","0","12","0","12","13","19","13","19","0","12","0","12","0","12","0","12","8","13","0","12","53","62","13","25","0","12","75","58",
"1400000US18097310203","Census Tract 3102.03, Marion County, Indiana","2698","485","2527","478","2024","399","503","254","475","247","28","44","0","17","0","17","0","17","67","71","67","71","0","17","0","17","0","17","0","17","0","17","0","17","0","17","54","82","0","17","50","43",
"1400000US18097310204","Census Tract 3102.04, Marion County, Indiana","2865","372","2747","391","2379","325","368","150","298","127","47","43","12","18","0","17","11","17","8","12","8","12","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","28","34","82","71",
"1400000US18097310305","Census Tract 3103.05, Marion County, Indiana","3231","501","3014","482","2808","479","206","134","168","93","38","63","0","17","0","17","0","17","129","96","129","96","0","17","0","17","0","17","0","17","0","17","0","17","0","17","47","76","0","17","41","51",
"1400000US18097310306","Census Tract 3103.06, Marion County, Indiana","2290","449","2087","431","1711","356","376","176","254","150","121","112","0","17","1","2","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","118","136","85","123","0","17",
"1400000US18097310308","Census Tract 3103.08, Marion County, Indiana","1820","316","1605","271","1475","291","130","72","121","79","9","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","139","217","0","12","76","56",
"1400000US18097310309","Census Tract 3103.09, Marion County, Indiana","1935","315","1804","284","1575","263","229","104","214","104","15","23","0","12","0","12","0","12","33","46","33","46","0","12","0","12","0","12","0","12","0","12","0","12","33","50","32","41","11","17","22","28",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","2687","278","2616","280","2433","294","183","107","171","105","12","19","0","17","0","17","0","17","18","28","18","28","0","17","0","17","0","17","0","17","12","19","0","17","0","17","0","17","6","11","35","32",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","3137","308","3000","315","2790","312","210","87","188","80","22","33","0","17","0","17","0","17","1","5","1","5","0","17","0","17","0","17","0","17","17","27","0","17","0","17","36","41","21","31","62","51",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","3254","481","3177","473","2840","467","337","200","298","191","0","17","0","17","0","17","39","63","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","42","55","35","49",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","2406","305","2269","315","2170","321","99","104","99","104","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","78","94","59","85","0","12",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","1058","148","978","159","902","155","76","53","76","53","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","9","76","58",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","1159","110","1073","107","992","99","81","56","70","54","11","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","8","0","12","4","8","12","17","65","31",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","2946","436","2764","456","2589","435","175","133","136","119","0","17","39","63","0","17","0","17","26","41","26","41","0","17","0","17","0","17","0","17","0","17","0","17","39","44","0","17","55","94","62","65",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","1172","172","1036","168","991","167","45","28","34","24","0","12","4","8","7","11","0","12","21","23","21","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","108","51",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","2313","263","2151","265","2058","256","93","53","82","52","11","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","8","0","12","158","83",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","1703","157","1570","165","1437","178","133","114","125","111","4","8","4","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","18","0","12","18","20","56","50","0","12","44","30",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","3351","438","3189","451","2910","454","279","171","226","161","37","46","0","17","0","17","16","27","30","50","0","17","0","17","0","17","0","17","30","50","0","17","0","17","31","36","40","37","0","17","61","73",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","1778","164","1597","168","1483","170","114","80","113","81","0","12","0","12","1","2","0","12","1","2","1","2","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","28","30","152","71",
