"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","2026","221","1968","218","1864","229","104","67","67","52","33","42","4","6","0","11","0","11","7","11","7","11","0","11","0","11","0","11","0","11","7","11","8","12","0","11","9","16","0","11","27","27",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","3417","383","3010","391","2831","355","179","147","164","145","15","23","0","16","0","16","0","16","95","117","95","117","0","16","0","16","0","16","0","16","0","16","0","16","0","16","43","69","29","36","240","150",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","2898","375","2659","373","2486","359","173","129","102","79","71","96","0","16","0","16","0","16","24","39","24","39","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","42","71","173","119",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","2653","279","2394","258","2165","253","229","118","173","96","56","65","0","11","0","11","0","11","40","40","40","40","0","11","0","11","0","11","0","11","0","11","0","11","40","43","0","11","11","18","168","104",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","2359","145","2156","151","2122","152","34","26","34","26","0","11","0","11","0","11","0","11","21","25","21","25","0","11","0","11","0","11","0","11","0","11","0","11","32","28","22","26","0","11","128","49",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","2929","325","2160","310","1912","291","248","99","185","98","30","29","3","6","30","26","0","16","16","19","16","19","0","16","0","16","0","16","0","16","0","16","0","16","7","14","612","155","2","5","132","58",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","1627","223","1487","220","1302","191","185","128","170","127","15","17","0","11","0","11","0","11","31","37","31","37","0","11","0","11","0","11","0","11","0","11","0","11","10","15","35","30","13","20","51","42",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1486","293","1339","283","1158","247","181","110","156","101","25","44","0","11","0","11","0","11","2","4","2","4","0","11","0","11","0","11","0","11","0","11","0","11","8","14","0","11","12","19","125","87",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","1130","112","961","106","910","97","51","28","45","28","6","8","0","11","0","11","0","11","78","50","72","50","0","11","6","9","0","11","0","11","0","11","0","11","31","27","0","11","14","20","46","25",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1696","137","1499","144","1362","155","137","75","122","71","7","12","8","11","0","11","0","11","9","17","9","17","0","11","0","11","0","11","0","11","0","11","0","11","32","29","0","11","7","13","149","60",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","1918","233","1598","226","1472","203","126","75","103","67","23","31","0","11","0","11","0","11","102","72","102","72","0","11","0","11","0","11","0","11","0","11","10","14","54","46","29","34","45","49","80","58",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","733","113","623","106","579","103","44","25","40","24","4","7","0","11","0","11","0","11","83","40","67","34","0","11","16","24","0","11","0","11","0","11","0","11","0","11","0","11","9","9","18","16",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","1467","231","1366","218","1255","222","111","65","111","65","0","11","0","11","0","11","0","11","51","45","51","45","0","11","0","11","0","11","0","11","0","11","0","11","11","18","0","11","15","23","24","29",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","901","163","828","162","763","165","65","48","59","50","0","11","0","11","0","11","6","9","46","45","46","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","27",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","3263","279","3109","275","2998","284","111","94","111","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","40","0","11","0","11","10","17","10","18","108","79",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","2949","309","2656","300","2455","321","201","152","180","152","17","27","2","4","2","3","0","16","39","44","22","35","0","16","17","29","0","16","0","16","0","16","0","16","37","59","87","98","23","40","107","103",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2774","332","2499","366","2352","363","147","93","97","77","0","11","0","11","50","68","0","11","83","76","83","76","0","11","0","11","0","11","0","11","74","134","0","11","0","11","21","27","11","16","86","96",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","3098","308","2912","338","2671","338","241","131","182","104","16","25","43","67","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","12","20","0","16","0","16","174","96",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","2003","175","1832","183","1713","182","119","62","69","43","11","18","9","15","0","11","30","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","10","0","11","164","56",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","3011","306","2761","311","2559","320","202","109","147","83","0","16","55","82","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","36","38","32","46","0","16","182","103",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","4861","543","4531","542","4081","505","450","209","260","156","176","139","14","23","0","18","0","18","63","79","63","79","0","18","0","18","0","18","0","18","0","18","0","18","14","24","0","18","31","47","222","112",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","3002","301","2535","300","2373","289","162","127","162","127","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","467","174",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","3457","416","3186","418","2986","460","200","139","200","139","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","6","12","0","16","265","151",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","2812","226","2645","229","2386","218","259","110","245","109","5","11","0","16","9","14","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","9","14","158","73",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1722","159","1597","166","1454","149","143","70","93","60","23","32","0","11","0","11","27","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","125","69",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","4541","459","4324","466","4106","438","218","114","160","90","0","16","26","43","32","50","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","42","47","175","99",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","3003","429","2760","425","2580","404","180","119","96","88","60","80","24","44","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","243","113",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","2303","394","2168","388","1915","331","253","181","253","181","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","18","29","0","16","0","16","0","16","0","16","117","90",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","2796","372","2682","347","2461","321","221","137","203","126","18","30","0","16","0","16","0","16","18","31","18","31","0","16","0","16","0","16","0","16","24","38","0","16","0","16","0","16","59","84","13","20",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","3082","404","2976","421","2663","344","313","177","225","171","50","66","38","65","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","44","68","30","36","0","16","32","36",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","1402","245","1285","214","1201","205","84","61","43","46","26","28","15","25","0","11","0","11","59","55","59","55","0","11","0","11","0","11","0","11","0","11","22","36","0","11","0","11","32","42","4","9",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1037","203","942","198","753","158","189","133","132","104","22","25","35","31","0","11","0","11","47","51","47","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","32","51","0","11","16","27",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1128","185","1052","192","999","195","53","40","40","44","13","19","0","11","0","11","0","11","7","12","7","12","0","11","0","11","0","11","0","11","0","11","0","11","57","62","0","11","0","11","12","20",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1291","234","1147","223","1042","204","105","90","96","91","3","17","0","11","0","11","6","10","88","65","88","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","30","40","0","11","26","39",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","2097","338","1935","334","1741","326","194","168","121","106","41","65","0","16","0","16","32","44","64","72","64","72","0","16","0","16","0","16","0","16","0","16","11","20","0","16","72","74","0","16","15","25",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1685","243","1513","227","1325","210","188","99","150","86","28","33","8","13","2","5","0","11","107","95","107","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","13","0","11","56","50",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1781","196","1696","198","1502","199","194","83","136","73","58","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","28","0","11","5","9","61","39",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","1653","327","1407","276","1176","246","231","132","231","132","0","11","0","11","0","11","0","11","63","73","63","73","0","11","0","11","0","11","0","11","10","16","0","11","0","11","116","79","21","29","36","32",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1132","180","976","180","787","129","189","107","103","55","86","90","0","11","0","11","0","11","72","51","72","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","25","34","42","39","17","21",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","596","101","554","102","509","97","45","34","45","34","0","11","0","11","0","11","0","11","18","27","18","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","27",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","2887","372","2750","393","2395","320","355","220","302","211","30","46","14","23","9","15","0","11","47","57","47","57","0","11","0","11","0","11","0","11","0","11","19","29","0","11","18","23","53","91","0","11",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1762","225","1619","198","1348","183","271","121","224","112","22","26","25","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","37","34","0","11","106","67",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","2837","364","2730","362","2627","353","103","69","85","62","18","29","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","12","22","29","47","66","79",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1924","222","1902","224","1772","223","130","81","79","55","44","58","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","7","11","0","11","8","12",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","2154","178","2040","164","1902","155","138","65","103","59","12","17","23","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","23","0","11","0","11","15","21","0","11","83","50",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1510","224","1436","214","1272","208","164","76","91","66","33","28","20","22","20","32","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","31","47","33",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1879","230","1791","228","1594","230","197","77","185","78","0","11","12","20","0","11","0","11","41","42","41","42","0","11","0","11","0","11","0","11","0","11","0","11","12","20","10","15","8","14","17","19",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","3233","367","2974","379","2417","348","557","247","353","181","126","113","17","30","12","19","49","58","63","75","63","75","0","16","0","16","0","16","0","16","0","16","0","16","40","49","62","68","0","16","94","113",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1570","252","1363","226","1095","187","268","146","179","94","89","110","0","11","0","11","0","11","21","34","21","34","0","11","0","11","0","11","0","11","0","11","0","11","14","21","0","11","138","158","34","30",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","2337","325","2148","307","1876","284","272","141","220","133","44","44","0","16","0","16","8","18","28","44","28","44","0","16","0","16","0","16","0","16","0","16","0","16","8","12","83","58","17","22","53","53",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","2208","253","1993","249","1849","260","144","71","90","56","54","56","0","16","0","16","0","16","96","67","96","67","0","16","0","16","0","16","0","16","10","15","0","16","0","16","13","15","53","51","43","38",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1758","328","1578","296","1292","254","286","130","220","125","23","26","0","11","43","62","0","11","127","93","127","93","0","11","0","11","0","11","0","11","0","11","7","10","0","11","12","19","0","11","34","43",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","771","110","714","107","670","106","44","28","44","28","0","11","0","11","0","11","0","11","13","17","13","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","26","20","16",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1940","270","1890","236","1773","232","117","72","117","72","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","50","66",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","3081","369","2882","360","2751","373","131","82","116","74","0","16","15","30","0","16","0","16","104","89","104","89","0","16","0","16","0","16","0","16","0","16","0","16","0","16","25","32","46","77","24","38",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","1105","125","1014","129","966","132","48","39","34","37","6","10","8","12","0","11","0","11","9","12","9","12","0","11","0","11","0","11","0","11","0","11","0","11","4","7","20","19","0","11","58","36",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","773","183","688","176","618","160","70","54","49","43","21","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","0","11","0","11","34","41","42","69","0","11",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","993","216","928","216","621","135","307","136","134","68","173","113","0","11","0","11","0","11","36","27","36","27","0","11","0","11","0","11","0","11","0","11","6","9","7","12","16","17","0","11","0","11",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","773","164","697","175","638","168","59","46","44","39","15","19","0","11","0","11","0","11","76","71","76","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","1928","301","1858","303","1476","250","382","184","293","120","25","36","64","100","0","11","0","11","7","13","7","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","8","10","16","47","36",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","1758","242","1630","241","1451","232","179","65","132","64","17","11","30","43","0","11","0","11","10","13","10","13","0","11","0","11","0","11","0","11","0","11","0","11","5","12","27","19","39","28","47","37",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","2775","476","2501","443","1985","358","516","357","507","357","9","19","0","16","0","16","0","16","27","55","27","55","0","16","0","16","0","16","0","16","117","137","0","16","0","16","0","16","118","125","12","25",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","1173","120","1098","123","906","115","192","85","138","76","47","40","0","11","7","10","0","11","25","33","25","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11","28","26","19","31","3","6",
