"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","1880","316","1619","293","1528","285","91","59","77","56","14","22","0","12","0","12","0","12","19","20","19","20","0","12","0","12","0","12","0","12","0","12","14","20","9","14","21","33","19","28","179","85",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","778","179","683","166","663","161","20","17","20","17","0","12","0","12","0","12","0","12","24","25","24","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","17","57","47",
"1400000US18097322601","Census Tract 3226.01, Marion County, Indiana","526","177","476","149","446","153","30","30","30","30","0","12","0","12","0","12","0","12","10","15","10","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","40","62",
"1400000US18097322602","Census Tract 3226.02, Marion County, Indiana","1052","284","967","217","837","215","130","79","88","63","26","32","0","12","0","12","16","24","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","85","109","0","12",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","687","178","631","178","592","175","39","30","34","32","0","12","0","12","0","12","5","9","38","38","38","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","29",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","2865","640","2771","652","2688","653","83","72","83","72","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","94","83",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","2721","676","2472","666","2140","685","332","175","303","187","24","43","2","4","3","4","0","12","22","36","22","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12","83","97","14","21","130","87",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2770","624","2325","490","2208","482","117","106","117","106","0","12","0","12","0","12","0","12","49","45","49","45","0","12","0","12","0","12","0","12","85","155","0","12","0","12","14","23","33","51","264","373",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","2880","412","2709","417","2536","393","173","134","125","92","0","17","48","75","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","171","84",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","2264","518","1946","443","1853","434","93","44","83","43","0","12","10","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","25","0","12","299","194",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","2599","334","2224","319","1986","314","238","191","192","179","0","12","46","73","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","69","81","0","12","306","230",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","2755","373","2363","370","2313","374","50","66","50","66","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","392","141",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","4009","825","3702","850","3445","908","257","198","257","198","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","66","93","0","17","241","224",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","2968","421","2581","327","2280","344","301","132","286","133","8","13","0","17","7","11","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","31","31","7","11","349","178",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1741","284","1616","282","1515","280","101","63","72","49","0","12","0","12","0","12","29","43","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","125","75",
"1400000US18097330210","Census Tract 3302.10, Marion County, Indiana","3233","455","2815","389","2391","376","424","203","335","194","45","59","44","56","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","418","322",
"1400000US18097330211","Census Tract 3302.11, Marion County, Indiana","2453","543","2265","546","2022","479","243","171","203","150","40","55","0","12","0","12","0","12","79","90","79","90","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","49","67","60","73",
"1400000US18097330212","Census Tract 3302.12, Marion County, Indiana","2635","551","2507","538","2391","529","116","102","116","102","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","25","112","125",
"1400000US18097330213","Census Tract 3302.13, Marion County, Indiana","2420","671","2214","659","2108","611","106","107","105","107","1","2","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","50","174","115",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","3003","653","2745","629","2600","655","145","99","101","80","13","23","31","54","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","258","119",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","2704","631","2573","609","2382","617","191","136","191","136","0","17","0","17","0","17","0","17","18","31","18","31","0","17","0","17","0","17","0","17","19","31","0","17","0","17","0","17","20","33","74","71",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","2610","649","2374","488","2072","397","302","224","286","221","16","28","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","15","26","0","17","0","17","0","17","0","17","221","212",
"1400000US18097330701","Census Tract 3307.01, Marion County, Indiana","1363","552","1351","553","913","295","438","496","208","212","230","295","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","19","0","12","0","12",
"1400000US18097330702","Census Tract 3307.02, Marion County, Indiana","1608","399","1528","406","1165","234","363","317","288","301","26","46","49","84","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","67","0","12","0","12","32","37",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","1248","313","1157","300","1001","268","156","99","51","61","58","61","18","29","29","46","0","12","39","43","39","43","0","12","0","12","0","12","0","12","0","12","20","30","0","12","0","12","28","43","4","8",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1448","609","1396","610","1202","589","194","130","177","125","0","12","17","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","52","79",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1051","227","1032","221","939","198","93","74","17","25","52","56","0","12","24","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","31","0","12","0","12","0","12",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1518","371","1220","279","1100","264","120","90","18","28","44","56","29","48","0","12","29","38","95","86","95","86","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","35","0","12","176","242",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","2531","558","2465","562","1734","374","731","545","564","530","0","17","0","17","25","39","142","145","0","17","0","17","0","17","0","17","0","17","0","17","0","17","10","18","0","17","35","56","0","17","21","35",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1509","285","1325","267","1157","261","168","104","144","94","22","30","0","12","2","4","0","12","104","94","104","94","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","0","12","73","52",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","2124","392","1978","390","1773","327","205","155","90","52","21","24","94","144","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","7","12","0","17","37","32","102","78",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","1551","294","1292","290","1102","261","190","121","189","121","0","12","1","2","0","12","0","12","72","81","72","81","0","12","0","12","0","12","0","12","0","12","0","12","0","12","130","97","0","12","57","50",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1314","219","1234","227","991","184","243","141","116","65","127","130","0","12","0","12","0","12","41","39","41","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","16","15","16","14","23",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1414","189","1300","162","1145","149","155","85","140","82","15","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","28","0","12","97","69",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","2613","369","2469","354","2349","350","120","91","103","86","17","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","45","60","99","78",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1806","376","1733","371","1549","381","184","100","132","84","40","61","4","7","0","12","8","11","44","44","44","44","0","12","0","12","0","12","0","12","0","12","8","13","0","12","8","12","0","12","13","16",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1839","224","1706","217","1551","215","155","85","149","82","0","12","6","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","25","7","11","0","12","2","4","0","12","108","58",
"1400000US18097340115","Census Tract 3401.15, Marion County, Indiana","3031","357","2870","368","2663","319","207","140","185","130","11","18","0","17","11","17","0","17","28","37","28","37","0","17","0","17","0","17","0","17","0","17","8","14","0","17","0","17","43","69","82","70",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1380","270","1315","252","1054","208","261","158","162","111","6","13","12","19","81","115","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","47","17","18",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1694","227","1514","224","1346","219","168","80","148","77","14","22","0","12","6","10","0","12","47","47","47","47","0","12","0","12","0","12","0","12","0","12","0","12","7","12","20","23","7","11","99","63",
"1400000US18097340301","Census Tract 3403.01, Marion County, Indiana","1336","402","1098","193","827","152","271","144","179","106","68","77","17","28","0","12","7","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","238","348",
"1400000US18097340302","Census Tract 3403.02, Marion County, Indiana","2125","595","2032","575","1370","513","662","290","442","188","39","64","67","97","14","20","100","77","57","62","57","62","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","36","44",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1379","253","1348","254","1120","219","228","188","86","99","142","168","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","32","0","12","0","12","13","21",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","2719","458","2437","453","2096","399","341","169","324","165","6","12","0","17","0","17","11","23","28","45","28","45","0","17","0","17","0","17","0","17","25","38","0","17","7","13","156","95","0","17","66","43",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","2127","346","1916","358","1684","324","232","138","178","125","54","55","0","17","0","17","0","17","95","84","95","84","0","17","0","17","0","17","0","17","21","25","0","17","0","17","16","21","50","53","29","25",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1874","406","1676","333","1401","264","275","180","223","165","52","82","0","12","0","12","0","12","135","137","135","137","0","12","0","12","0","12","0","12","0","12","9","14","0","12","0","12","0","12","54","61",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","813","171","698","121","655","118","43","40","43","40","0","12","0","12","0","12","0","12","5","8","5","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","55","70","55","44",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","2103","300","1912","279","1743","269","169","94","151","92","18","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","191","127",
"1400000US18097340903","Census Tract 3409.03, Marion County, Indiana","812","284","762","287","738","294","24","31","24","31","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","50","78",
