"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","2077","294","1893","283","1868","287","25","38","23","37","0","13","0","13","0","13","2","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","28","33","17","30","139","91",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","2417","641","2209","581","1807","331","402","360","402","360","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","56","94","152","71",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","2694","510","2399","522","2224","564","175","178","175","178","0","13","0","13","0","13","0","13","32","37","0","13","0","13","0","13","0","13","32","37","0","13","0","13","0","13","90","105","0","13","173","193",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","1920","266","1511","243","1375","230","136","103","80","82","56","47","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","21","24","18","15","370","150",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","1394","206","1151","229","1124","232","27","45","27","45","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","49","69","0","13","194","126",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","1804","316","1593","304","1529","275","64","86","64","86","0","13","0","13","0","13","0","13","44","61","44","61","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","167","77",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","3206","503","2544","374","2442","368","102","61","69","56","22","35","11","19","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","662","282",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","530","85","395","75","377","76","18","24","18","24","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","135","64",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","2494","321","2130","290","2075","279","55","66","55","66","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","43","56","0","13","20","34","301","115",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","1832","296","1631","299","1487","305","144","112","101","106","4","9","39","56","0","18","0","18","39","65","39","65","0","18","0","18","0","18","0","18","0","18","0","18","0","18","23","42","10","22","129","96",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","3112","745","2594","754","2387","760","207","74","116","62","49","48","22","30","20","30","0","18","1","3","1","3","0","18","0","18","0","18","0","18","0","18","0","18","4","10","12","20","49","48","452","265",
"1400000US18097310305","Census Tract 3103.05; Marion County; Indiana","3470","474","3310","481","2597","381","713","385","472","350","141","154","100","149","0","18","0","18","85","97","85","97","0","18","0","18","0","18","0","18","0","18","0","18","0","18","19","30","0","18","56","60",
"1400000US18097310306","Census Tract 3103.06; Marion County; Indiana","3249","754","2956","725","2707","685","249","182","177","161","72","80","0","18","0","18","0","18","68","102","68","102","0","18","0","18","0","18","0","18","0","18","0","18","0","18","51","120","0","18","174","172",
