stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
39.794109,11648,-86.144818,11648,,,,College Ave & 20th St,0,
39.787168,10825,-86.064243,10825,,,,Arlington Ave & 14th St,0,
39.796367,51456,-86.047957,51456,,,,21st St & Rama Pl,0,
39.872043,52589,-86.170926,52589,,,,64th St - 615 W - Orchard School,0,
39.872063,52588,-86.166369,52588,,,,64th St & Sunset Ln,0,
39.86853,52587,-86.164997,52587,,,,Spring Mill Rd & 63rd St,0,
39.806542,11640,-86.144883,11640,,,,College Ave & Sutherland Ave,0,
39.803256,11643,-86.14486,11643,,,,College Ave & 25th St,0,
39.804362,11642,-86.144865,11642,,,,College Ave & 26th St,0,
39.799558,11645,-86.144846,11645,,,,College Ave & 23rd St,0,
39.800725,11644,-86.14485,11644,,,,College Ave & 24th St,0,
39.796022,11647,-86.144825,11647,,,,College Ave & 21st St,0,
39.79782,11646,-86.144841,11646,,,,College Ave & 22nd St,0,
39.82529,10178,-86.110089,10178,,,,38th St & Lasalle St,0,
39.825293,10179,-86.108491,10179,,,,38th St & Adams St,0,
39.781711,10820,-86.059326,10820,,,,10th St & Sheridan Ave,0,
39.887328,52761,-86.266752,52761,,,,74th St & Woodland Dr,0,
39.88738,52760,-86.263449,52760,,,,74th St - 5800 W,0,
39.825327,10171,-86.123309,10171,,,,38th St & Hillside  Ave,0,
39.82525,10172,-86.121073,10172,,,,38th St & Keystone Ave,0,
39.825288,10173,-86.118563,10173,,,,38th St & Temple Ave,0,
39.825283,10174,-86.116943,10174,,,,38th St & Rural St,0,
39.825286,10175,-86.115319,10175,,,,38th St & Oxford St,0,
39.825296,10176,-86.113603,10176,,,,38th St & Parker Ave,0,
39.88709,52768,-86.266971,52768,,,,Woodland Dr & 74th St,0,
39.825193,52565,-86.159293,52565,,,,Illinois St & 38th St,0,
39.776176,51142,-86.068065,51142,,,,Pleasant Run Pkwy N Dr & Graham Ave,0,
39.828208,52567,-86.15919,52567,,,,Illinois St & 40th St,0,
39.780717,11035,-86.193183,11035,,,,10th St & Miley Ave,0,
39.832174,52561,-86.15935,52561,,,,Illinois St & 42nd St,0,
39.828485,52563,-86.15931,52563,,,,Illinois St & 40th St,0,
39.776171,51143,-86.065699,51143,,,,Pleasant Run Pkwy N Dr & Campbell Ave,0,
39.832048,52569,-86.159218,52569,,,,Illinois St & 42nd St,0,
39.827796,10943,-86.273921,10943,,,,Glenarm Dr & Gateway Dr,0,
39.821738,50474,-86.102654,50474,,,,Sherman Dr & 36th St,0,
39.827121,10942,-86.271736,10942,,,,Westhaven Dr & Private Dr,0,
39.823492,50477,-86.102808,50477,,,,Sherman Dr & 37th St,0,
39.79377,52213,-86.15372,52213,,,,Delaware St & 20th St,0,
39.826627,50476,-86.10282,50476,,,,Sherman Dr - 3850 N,0,
39.759769,53511,-86.130392,53511,,,,English Ave & State Ave,0,
39.781683,51147,-86.068129,51147,,,,10th St & Graham Ave,0,
39.781854,10772,-86.032972,10772,,,,10th St & Payton Ave,0,
39.781867,10773,-86.029108,10773,,,,10th St & Carroll White Dr,0,
39.781821,10770,-86.039209,10770,,,,10th St & Hartman Dr,0,
39.759784,53510,-86.127361,53510,,,,English Ave & Villa Ave,0,
39.8099,12208,-86.207135,12208,,,,30th St & Warman Ave,0,
39.809859,12209,-86.209595,12209,,,,30th St & Medford Ave,0,
39.781858,10774,-86.026653,10774,,,,10th St & Franklin Rd,0,
39.805557,12204,-86.180061,12204,,,,27th St & Clifton St,0,
39.759009,53517,-86.141915,53517,,,,Calvary St & Fletcher Ave,0,
39.809967,12206,-86.202316,12206,,,,30th St & Cold Spring Rd,0,
39.809917,12207,-86.204736,12207,,,,30th St & Tyrone Dr,0,
39.805597,12200,-86.172085,12200,,,,27th St & MLK St,0,
39.805576,12202,-86.175626,12202,,,,27th St & Annette St,0,
39.805572,12203,-86.177954,12203,,,,27th St & Rader St,0,
39.824967,11829,-86.121922,11829,,,,Keystone Ave & 38th St,0,
39.826735,11828,-86.121884,11828,,,,Keystone Ave & 39th St,0,
39.831783,11825,-86.121906,11825,,,,Keystone Ave - 4100N,0,
39.837606,11824,-86.122045,11824,,,,Keystone Ave & Duke St,0,
39.829494,11826,-86.121884,11826,,,,Keystone Ave & Millersville Rd,0,
39.845413,11821,-86.122142,11821,,,,Keystone Ave & 51st St,0,
39.847052,11820,-86.122157,11820,,,,Keystone Ave & 52nd St,0,
39.840537,11823,-86.122092,11823,,,,Keystone Ave & 46th St,0,
39.842198,11822,-86.122096,11822,,,,Keystone Ave & Willowbrook Pkwy,0,
39.825779,10242,-86.02591,10242,,,,38th St & Franklin Rd,0,
39.816661,10519,-86.015271,10519,,,,33rd St & Mesilla Ct,0,
39.824718,51184,-86.064897,51184,,,,Arlington Ave & 38th St,0,
39.905031,86015,-86.074234,86015,,,,5501 E 82nd St,0,
39.816717,10517,-86.010395,10517,,,,33rd St & Post Rd,0,
39.811836,10515,-86.009616,10515,,,,Post Rd & 30th St,0,
39.75963,53518,-86.138224,53518,,,,English Ave & Leota St,0,
39.825901,10246,-86.016525,10246,,,,38th St & Dubarry Rd,0,
39.825918,10247,-86.012595,10247,,,,38th St & Shopping Center Dr-Northeastwood,0,
39.721143,11911,-86.120634,11911,,,,Keystone Ave & Bacon St,0,
39.878866,52593,-86.174432,52593,,,,Hoover Rd - 6800 N - JCC,0,
39.815983,11913,-86.121585,11913,,,,Keystone Ave & 33rd St,0,
39.713079,11912,-86.119189,11912,,,,National Ave & Keystone Ave,0,
39.728617,11915,-86.1209,11915,,,,Keystone Ave & Nelson Ave,0,
39.825861,10244,-86.020573,10244,,,,38th St & Alsace Dr,0,
39.910363,11917,-86.114084,11917,,,,Keystone Crossing - 8463 N,0,
39.800641,11916,-86.118537,11916,,,,Keystone Ave & 23rd St,0,
39.91084,11919,-86.111592,11919,,,,Keystone Crossing - 8504 N,0,
39.910479,11918,-86.113975,11918,,,,Keystone Crossing - 8464 N,0,
39.708402,12932,-86.136414,12932,,,,Hanna Ave & Otterbein Ave,0,
39.708392,12930,-86.132198,12930,,,,Hanna Ave & Mathews Ave,0,
39.708386,12931,-86.134345,12931,,,,Hanna Ave - 1501 E,0,
39.708393,12937,-86.143416,12937,,,,Hanna Ave & Madison Ave,0,
39.708419,12934,-86.139129,12934,,,,Hanna Ave & Shelby St,0,
39.708403,12935,-86.141063,12935,,,,Hanna Ave - 1050 E,0,
39.70686,12939,-86.149078,12939,,,,East St & Private Dr,0,
39.829574,51182,-86.064961,51182,,,,Arlington Ave & 40th St,0,
39.825404,10206,-86.066699,10206,,,,38th St & Bolton Ave,0,
39.825453,10207,-86.064247,10207,,,,38th St & Arlington Ave,0,
39.760001,53414,-86.10087,53414,,,,English Ave & Bradley Ave,0,
39.825407,10205,-86.069658,10205,,,,38th St & Graham Ave,0,
39.825387,10202,-86.073201,10202,,,,38th St & Layman Ave,0,
39.759963,53413,-86.102268,53413,,,,English Ave & Sherman Dr,0,
39.759787,53410,-86.118874,53410,,,,English Ave & Temple Ave,0,
39.825401,10201,-86.075284,10201,,,,38th St & Whittier Pl,0,
39.760241,53422,-86.087942,53422,,,,English Ave & Worcester Ave,0,
39.757652,50774,-86.234869,50774,,,,Washington St & Roena St,0,
39.825462,10208,-86.060109,10208,,,,38th St & Sheridan Ave,0,
39.825659,10209,-86.052011,10209,,,,38th St & Elizabeth St,0,
39.825451,10196,-86.082981,10196,,,,38th St & Emerson Ave,0,
39.825476,10195,-86.085274,10195,,,,38th St & Bancroft St,0,
39.825455,10193,-86.087984,10193,,,,38th St & Dequincy St,0,
39.780382,10905,-86.231576,10905,,,,10th St - 4400 W,0,
39.825433,10191,-86.090978,10191,,,,38th St & Arthington Blvd,0,
39.758898,50772,-86.230885,50772,,,,Washington St & Wichser Ave,0,
39.825427,10198,-86.080428,10198,,,,38th St & Butler Ave,0,
39.758316,50773,-86.232726,50773,,,,Washington St & Lyons Ave,0,
39.827713,51183,-86.064936,51183,,,,Arlington Ave & 39th St,0,
39.760251,50770,-86.226467,50770,,,,Washington St & Mc Clure St,0,
39.759749,50771,-86.228078,50771,,,,Washington St & Lockburn St,0,
39.737731,12519,-86.134163,12519,,,,Raymond St & Private Dr,0,
39.809514,50336,-86.180411,50336,,,,Clifton St & 30th St,0,
39.810124,50337,-86.180981,50337,,,,30th St & Clifton St,0,
39.742606,12597,-86.111415,12597,,,,Perkins Ave & Carpenter Ct,0,
39.73319,12590,-86.111284,12590,,,,Perkins Ave & Bradbury Ave,0,
39.734296,12591,-86.111301,12591,,,,Perkins Ave & Wade St,0,
39.737258,12592,-86.111299,12592,,,,Perkins Ave & Raymond St,0,
39.604207,31001,-86.108782,31001,,,,Rural King Greenwood,0,
39.745289,12599,-86.112617,12599,,,,Minnesota St & Minocqua St,0,
39.73089,50860,-86.319032,50860,,,,Bridgeport Rd & Washington St,0,
39.730851,50861,-86.319117,50861,,,,Bridgeport Rd & Washington St,0,
39.771856,50192,-86.161656,50192,,,,Capitol Ave & New York St,0,
39.770217,50193,-86.161697,50193,,,,Capitol Ave & Ohio St,0,
39.774448,50190,-86.161532,50190,,,,Capitol Ave & Michigan St,0,
39.887562,50196,-86.046217,50196,,,,Shadeland Ave & Shadeland Station,0,
39.890285,50197,-86.046221,50197,,,,Shadeland Ave & 75th St,0,
39.882865,50195,-86.046219,50195,,,,Shadeland Ave & 71st St,0,
39.883708,50198,-86.046039,50198,,,,Shadeland Ave & 71st St,0,
39.770153,10875,-86.156222,10875,,,,Pennsylvania St & Ohio St,0,
39.779246,11003,-86.284417,11003,,,,10th St & Chapel Hill Rd,0,
39.779179,11002,-86.288096,11002,,,,10th St & Girls School Rd,0,
39.779065,11001,-86.293987,11001,,,,10th St & Chapelwood Blvd,0,
39.778997,11000,-86.298903,11000,,,,10th St & Transfer Dr,0,
39.779775,11007,-86.257086,11007,,,,10th St & Whitcomb Ave,0,
39.779559,11006,-86.264862,11006,,,,10th St & Beachway Dr,0,
39.779405,11005,-86.276036,11005,,,,10th St & Farley Dr,0,
39.779363,11004,-86.278807,11004,,,,10th St & Bauman St,0,
39.779937,11009,-86.249974,11009,,,,10th St & Lynhurst Dr,0,
39.779848,11008,-86.253478,11008,,,,10th St & Norfolk St,0,
39.825622,10052,-86.065554,10052,,,,38th St & Arlington Ave,0,
39.797882,10151,-86.157066,10151,,,,Meridian St & 22nd St,0,
39.780455,10904,-86.226766,10904,,,,10th St & Mc Clure St,0,
39.912106,86034,-86.186021,86034,,,,86th St & Northbrook Shopping Center,0,
39.771401,52828,-86.163531,52828,,,,New York & Senate Ave,0,
39.900246,52829,-86.250722,52829,,,,81st St & Allison Ave,0,
39.914805,50998,-86.224369,50998,,,,Michigan Rd & Vincennes Rd,0,
39.910636,50999,-86.222374,50999,,,,Michigan Rd & 86th St,0,
39.906914,50980,-86.198237,50980,,,,Naab Rd & Katie Knox Dr,0,
39.792087,52820,-86.202384,52820,,,,Lafayette Rd & 19th St,0,
39.920357,50993,-86.224628,50993,,,,Depauw Blvd & Wesleyan Rd,0,
39.916483,50990,-86.220668,50990,,,,Purdue Rd & Vincennes Rd,0,
39.918595,50991,-86.221597,50991,,,,Purdue Rd - 9100 N,0,
39.78361,52824,-86.188992,52824,,,,White River Pkwy W Dr - 1150 N,0,
39.919365,50997,-86.226548,50997,,,,Michigan Rd & 92nd St,0,
39.771428,52827,-86.16542,52827,,,,New York St & West St,0,
39.723956,12446,-86.225224,12446,,,,Holt Rd & Farnsworth St,0,
39.722746,12447,-86.225211,12447,,,,Holt Rd & Berwyn St,0,
39.728025,12444,-86.225261,12444,,,,Holt Rd & Southern Ave,0,
39.726224,12445,-86.22525,12445,,,,Holt Rd & Gadsden St,0,
39.731327,12442,-86.225294,12442,,,,Holt Rd & Bradbury Ave,0,
39.729795,12443,-86.225271,12443,,,,Holt Rd & Ironton St,0,
39.742928,12440,-86.225356,12440,,,,Holt Rd & Minnesota St,0,
39.773853,50689,-86.013006,50689,,,,Washington St & Routiers Ave,0,
39.85691,51029,-86.196462,51029,,,,Michigan Rd & 57th St,0,
39.859257,51028,-86.197577,51028,,,,Michigan Rd & 58th St,0,
39.774413,50684,-86.00187,50684,,,,Washington St - 9400 E,0,
39.774825,50682,-85.994055,50682,,,,Washington St - 9600 E,0,
39.774609,50683,-85.998348,50683,,,,Washington St & Delbrick Ln,0,
39.720597,12448,-86.226157,12448,,,,Troy Ave & Mc Clure St,0,
39.775012,50681,-85.990986,50681,,,,Washington St & Mitthoefer Rd,0,
39.825243,10941,-86.270228,10941,,,,High School Rd & Shopping Center Dr - Home Depot,0,
39.829783,50048,-86.110253,50048,,,,Meadows Dr & Adams St,0,
39.786903,52831,-86.198988,52831,,,,White River Pkwy W Dr & Pershing Ave,0,
39.808178,10157,-86.156616,10157,,,,Meridian St & 29th St,0,
39.803426,50519,-86.133379,50519,,,,25th St & Sheldon St,0,
39.803433,50517,-86.130909,50517,,,,25th St & Ralston Ave,0,
39.825752,50046,-86.114995,50046,,,,Meadows Dr & 38th St,0,
39.827814,50047,-86.113413,50047,,,,Meadows Dr & Meadows Pkwy,0,
39.80346,50513,-86.126197,50513,,,,25th St & Baltimore Ave,0,
39.803485,50510,-86.122599,50510,,,,25th St & Brouse Ave,0,
39.803489,50511,-86.12377,50511,,,,25th St & Hillside Ave,0,
39.720354,12455,-86.248822,12455,,,,Troy Ave - 5200 W,0,
39.810812,51939,-86.105661,51939,,,,30th St & Gale St,0,
39.720547,12454,-86.242087,12454,,,,Troy Ave & Skyline Dr,0,
39.810874,51933,-86.096474,51933,,,,30th St & Gladstone Ave,0,
39.810899,51931,-86.094124,51931,,,,30th St & Euclid Ave,0,
39.810813,51937,-86.102332,51937,,,,30th St & Sherman Dr,0,
39.713969,12457,-86.250364,12457,,,,Lynhurst Dr & Sumner Ave,0,
39.810837,51935,-86.099787,51935,,,,30th St & Chester Ave,0,
39.711898,52915,-86.144837,52915,,,,Madison Ave & National Ave,0,
39.710014,52916,-86.143797,52916,,,,Madison Ave & Atlantic St,0,
39.718345,12456,-86.250387,12456,,,,Lynhurst Dr & Seerley Creek Rd,0,
39.724439,52910,-86.151337,52910,,,,Madison Ave & Berwyn St,0,
39.722911,52911,-86.150598,52911,,,,Madison Ave & Troy Ave,0,
39.718284,52912,-86.148112,52912,,,,Madison Ave & Murry St,0,
39.715537,52913,-86.146657,52913,,,,Madison Ave & Sumner Ave,0,
39.720308,12451,-86.233176,12451,,,,Troy Ave & Lyons Ave,0,
39.706872,52918,-86.142012,52918,,,,Madison Ave & Castle Ave,0,
39.704006,52919,-86.140589,52919,,,,Madison Ave & Markwood Ave,0,
39.799319,51051,-86.169643,51051,,,,MLK St & 23rd St,0,
39.687452,12353,-86.291504,12353,,,,Private Dr - Ameriplex & Tempelhof Dr,0,
39.720413,12453,-86.239131,12453,,,,Troy Ave & Westbrook Ave,0,
39.720301,12452,-86.236165,12452,,,,Troy Ave & Taft Ave,0,
39.877298,52592,-86.174481,52592,,,,Hoover Rd & Golf Ln,0,
39.788947,51481,-86.083857,51481,,,,16th St & Emerson Ave,0,
39.807807,50331,-86.187634,50331,,,,Harding St & 29th St,0,
39.788899,51487,-86.0918,51487,,,,16th St & Drexel Ave,0,
39.771555,51338,-86.17038,51338,,,,New York St & Blackford St,0,
39.788901,51485,-86.088853,51485,,,,16th St & Wallace Ave,0,
39.771769,51335,-86.179881,51335,,,,New York St & Beauty Ave,0,
39.771797,51334,-86.182314,51334,,,,New York St & Lansing St,0,
39.788872,51489,-86.09444,51489,,,,16th St & Euclid Ave,0,
39.771712,51336,-86.175907,51336,,,,New York St & University Blvd,0,
39.774674,51331,-86.191494,51331,,,,Michigan St & Cable St,0,
39.694058,12350,-86.270082,12350,,,,Kentucky Ave & High School Rd,0,
39.810143,51807,-86.168964,51807,,,,30th St & Ethel Ave,0,
39.810164,51806,-86.163614,51806,,,,30th St & Boulevard Pl,0,
39.810166,51805,-86.161172,51805,,,,30th St & Capitol Ave,0,
39.737761,12517,-86.130223,12517,,,,Raymond St & State Ave,0,
39.810204,51803,-86.156168,51803,,,,30th St & Meridian St,0,
39.810256,51801,-86.154079,51801,,,,30th St & Talbott St,0,
39.72042,12459,-86.246064,12459,,,,Troy Ave & Seerley Creek Dr,0,
39.824715,10356,-86.169626,10356,,,,38th St & Byram Ave,0,
39.810145,51809,-86.172922,51809,,,,30th St & MLK St,0,
39.709576,12458,-86.250451,12458,,,,Lynhurst Dr & Kentucky Ave,0,
39.832992,12051,-86.256294,12051,,,,Moller Rd & 43rd St,0,
39.750199,53309,-86.159093,53309,,,,Meridian St & Orange St,0,
39.781969,10741,-86.073696,10741,,,,Ritter Ave & 10th St,0,
39.826814,12059,-86.25626,12059,,,,Moller Rd - Meijer - 3916 N,0,
39.829448,12058,-86.254926,12058,,,,Moller Way & Pike Plaza Rd,0,
39.69026,12351,-86.284988,12351,,,,Gatwick Dr & Decatur Blvd,0,
39.823519,10351,-86.220593,10351,,,,38th St & Guion Rd,0,
39.911968,50975,-86.194554,50975,,,,86th St & Harcourt Rd,0,
39.838134,50118,-86.065089,50118,,,,Arlington Ave & Cape Charles Dr,0,
39.799851,51159,-86.064384,51159,,,,Arlington Ave & 23rd St,0,
39.782169,10834,-86.073825,10834,,,,Ritter Ave & 10th St,0,
39.781631,10836,-86.078981,10836,,,,10th St & Hawthorne Ln,0,
39.787447,10831,-86.073934,10831,,,,Ritter Ave & 16th St,0,
39.788991,10830,-86.071271,10830,,,,16th St & Lesley Ave,0,
39.783519,10833,-86.073865,10833,,,,Ritter Ave -1100 N,0,
39.785408,10832,-86.07388,10832,,,,Ritter Ave & 13th St,0,
39.78166,51151,-86.072324,51151,,,,10th St & Layman Ave,0,
39.833011,50057,-86.087535,50057,,,,42nd St & Dequincy St,0,
39.820803,52228,-86.149689,52228,,,,Central Ave & 36th St,0,
39.789326,51152,-86.064216,51152,,,,Arlington Ave & 16th St,0,
39.781603,10839,-86.082987,10839,,,,10th St & Emerson Ave,0,
39.781614,10838,-86.081682,10838,,,,10th St & Leland Ave,0,
39.796093,51157,-86.064323,51157,,,,Arlington Ave & 21st St,0,
39.832988,50056,-86.091,50056,,,,42nd St & Arthington Blvd,0,
39.888294,52786,-86.242924,52786,,,,Georgetown Rd - 7520 N,0,
39.824728,10358,-86.165987,10358,,,,38th St & Cornelius Ave,0,
39.911879,50973,-86.202136,50973,,,,86th St & Township Line Rd,0,
39.746421,53307,-86.159062,53307,,,,Meridian St & Palmer St,0,
39.711812,12357,-86.239231,12357,,,,Mann Rd & Kentucky Ave - Marsh,0,
39.896559,52782,-86.246475,52782,,,,79th St - 5045 W,0,
39.833037,50059,-86.08506,50059,,,,42nd St & Stonecrest Ct,0,
39.793558,10923,-86.261631,10923,,,,Cunningham Rd & Clark Rd,0,
39.840444,50116,-86.062104,50116,,,,46th St & Park Forest Ct,0,
39.75696,52902,-86.156498,52902,,,,Madison Ave & McCarty St,0,
39.839111,50117,-86.065098,50117,,,,Arlington Ave & 45th St,0,
39.786779,11652,-86.144828,11652,,,,College Ave & 15th St,0,
39.873411,52591,-86.174495,52591,,,,Hoover Rd & 64th St,0,
39.790029,11650,-86.144836,11650,,,,College Ave & 17th St,0,
39.788217,11651,-86.144838,11651,,,,College Ave & 16th St,0,
39.781213,11656,-86.145064,11656,,,,College Ave & 10th St,0,
39.8835,52595,-86.174456,52595,,,,Hoover Rd & Fairway Dr,0,
39.784572,11654,-86.14482,11654,,,,College Ave & 13th St,0,
39.890622,52770,-86.259739,52770,,,,Zionsville Rd & 76th St,0,
39.893944,52771,-86.259707,52771,,,,Zionsville Rd - 7750 N,0,
39.9021,52773,-86.259777,52773,,,,Zionsville Rd & 82nd St,0,
39.904735,52774,-86.259754,52774,,,,Zionsville Rd - 8269 N,0,
39.90736,52775,-86.259755,52775,,,,Zionsville Rd & 84th St,0,
39.910645,52776,-86.258853,52776,,,,86th St & Zionsville Rd,0,
39.909259,52777,-86.256699,52777,,,,Moller Rd & 86th St,0,
39.753992,53311,-86.159163,53311,,,,Meridian St & Ray St,0,
39.902485,52779,-86.25525,52779,,,,Norfolk St - 8177 N,0,
39.756447,53312,-86.159159,53312,,,,Meridian St & McCarty St,0,
39.723152,53317,-86.124938,53317,,,,Troy Ave & Villa Ave,0,
39.72309,53316,-86.123299,53316,,,,Troy Ave & Harlan St,0,
39.846652,52577,-86.15939,52577,,,,Illinois St & 52nd St,0,
39.820218,10349,-86.231151,10349,,,,Lafayette Rd - 3600 N,0,
39.837755,52572,-86.159273,52572,,,,Illinois St & Blue Ridge Rd,0,
39.835771,52571,-86.159248,52571,,,,Illinois St & 44th St,0,
39.818463,10342,-86.229606,10342,,,,Lafayette Rd - 3500 N,0,
39.820209,10341,-86.231325,10341,,,,Lafayette Rd - 3574 N,0,
39.821982,10340,-86.233045,10340,,,,Lafayette Rd & 37th St,0,
39.850303,52579,-86.159451,52579,,,,Illinois St & 54th St,0,
39.759715,53515,-86.138363,53515,,,,English Ave & Leota St,0,
39.78215,10801,-86.006237,10801,,,,10th St - 9200 E,0,
39.816329,12279,-86.262699,12279,,,,34th St & Patton Dr,0,
39.816289,12278,-86.266209,12278,,,,34th St & Faculty Dr,0,
39.788908,10748,-86.06926,10748,,,,16th St & Graham Ave,0,
39.788897,10747,-86.071552,10747,,,,16th St & Lesley Ave,0,
39.822172,12270,-86.287646,12270,,,,Bayhead Dr & Hyannis Port Dr,0,
39.816566,12273,-86.287667,12273,,,,Bayhead Dr & Hickory Ln,0,
39.787418,10744,-86.073746,10744,,,,1450 N Ritter Ave - Community Hosp East,0,
39.785145,10743,-86.073718,10743,,,,Ritter Ave & 13th St,0,
39.815915,12274,-86.285721,12274,,,,34th St & Heather Ridge Dr,0,
39.816229,12277,-86.269384,12277,,,,34th St & High School Rd,0,
39.816159,12276,-86.272224,12276,,,,34th St & Lupine Terrace,0,
39.722438,53225,-86.156549,53225,,,,Troy Ave & Pennsylvania St,0,
39.722395,53224,-86.158198,53224,,,,Troy Ave & Meridian St,0,
39.722557,53227,-86.149809,53227,,,,Troy Ave & Madison Ave,0,
39.811901,10524,-86.02682,10524,,,,Franklin Rd & 30th St,0,
39.814196,10523,-86.026832,10523,,,,Franklin Rd & Bellwood Dr,0,
39.728591,53220,-86.158943,53220,,,,Meridian St & Bakemeyer St,0,
39.816557,10521,-86.022537,10521,,,,33rd St - Crossroads,0,
39.81661,10520,-86.017813,10520,,,,33rd St & Raton Ct,0,
39.809257,11836,-86.121672,11836,,,,Keystone Ave & 29th St,0,
39.807212,11837,-86.121659,11837,,,,Keystone Ave & 28th St,0,
39.811379,11834,-86.121701,11834,,,,Keystone Ave & 30th St,0,
39.817695,11832,-86.121764,11832,,,,Keystone Ave & 34th St,0,
39.814536,11833,-86.121718,11833,,,,Keystone Ave & 32nd St,0,
39.821583,11831,-86.121768,11831,,,,Keystone Ave & 36th St,0,
39.698136,11902,-86.091999,11902,,,,09th Ave & Mimi Dr,0,
39.696486,11903,-86.091996,11903,,,,09th Ave & Malden Ln,0,
39.700809,11900,-86.095982,11900,,,,Redfern Dr & Nikki Dr,0,
39.809753,12306,-86.207458,12306,,,,30th St & Warman Ave,0,
39.809636,12301,-86.217865,12301,,,,30th St & Alton Ave,0,
39.809592,12300,-86.219641,12300,,,,30th St & Lafayette Rd,0,
39.694415,11904,-86.091411,11904,,,,Thompson Rd & 09th Ave,0,
39.6945,11905,-86.085364,11905,,,,Thompson Rd & Red Robin Dr,0,
39.838268,12262,-86.272019,12262,,,,46th St & Mission Dr,0,
39.693397,11908,-86.081341,11908,,,,Thompson Rd & Emerson Ave,0,
39.807916,12309,-86.180509,12309,,,,Clifton St & 29th St,0,
39.809831,12308,-86.202653,12308,,,,30th St & Cold Spring Rd,0,
39.745081,12634,-86.123746,12634,,,,Minnesota St & Churchman Ave,0,
39.76019,12904,-86.144299,12904,,,,Fletcher Ave & Pine St,0,
39.76113,12903,-86.146049,12903,,,,Fletcher Ave & College Ave,0,
39.682518,12901,-86.148788,12901,,,,US 31 & Gilbert Ave,0,
39.833614,10233,-85.991435,10233,,,,42nd St & Mitthoefer Rd,0,
39.833528,10232,-85.99756,10232,,,,42nd St & Burrwood Dr,0,
39.833491,10231,-85.999913,10231,,,,42nd St & Baker Dr,0,
39.833427,10230,-86.003014,10230,,,,42nd St & Cordell St,0,
39.826957,10237,-85.991191,10237,,,,Mitthoefer Rd & 38th St,0,
39.828552,10236,-85.991177,10236,,,,Mitthoefer Rd & Catalina Dr,0,
39.83091,10235,-85.991198,10235,,,,Mitthoefer Rd & Montery Rd,0,
39.832481,10234,-85.991224,10234,,,,Mitthoefer Rd & Ellis Dr,0,
39.822659,10239,-85.991078,10239,,,,Mitthoefer Rd & John Marshall Dr N,0,
39.764152,53428,-86.082975,53428,,,,Emerson Ave & Orion Ave,0,
39.771621,51337,-86.172917,51337,,,,New York St & Blake St,0,
39.794847,10924,-86.262328,10924,,,,Cunningham Rd & Speedway Dr,0,
39.739755,12461,-86.225348,12461,,,,Holt Rd & Stout Field Entrance,0,
39.796647,51665,-86.007398,51665,,,,21st St & Galeston Dr,0,
39.81637,10617,-86.136023,10617,,,,Sutherland Ave & A J Brown Ave,0,
39.862369,50210,-86.001079,50210,,,,Lee Rd & 59th St,0,
39.796179,51633,-86.0811,51633,,,,21st St & Spencer Ave,0,
39.838096,12263,-86.280685,12263,,,,46th St & Owls Nest Dr,0,
39.781469,10852,-86.107367,10852,,,,10th St & Olney St,0,
39.764281,11047,-86.305726,11047,,,,Rockville Rd - 8200 W - Kroger,0,
39.835692,12261,-86.270533,12261,,,,High School Rd & Wixshire Dr,0,
39.796212,51636,-86.073516,51636,,,,21st St & Ritter Ave,0,
39.775838,11046,-86.28925,11046,,,,Girls School Rd & St Clair St,0,
39.785745,10754,-86.064416,10754,,,,Arlington Ave & Village Plaza S Dr,0,
39.796235,51637,-86.072474,51637,,,,21st St & Layman Ave,0,
39.784554,10755,-86.064402,10755,,,,Arlington Ave & 12th St,0,
39.778227,10996,-86.326758,10996,,,,Raceway Rd & 10th St,0,
39.783269,10756,-86.064395,10756,,,,Arlington Ave & Eastridge Dr,0,
39.796261,51639,-86.070428,51639,,,,21st St & Audubon Rd,0,
39.836514,12265,-86.287106,12265,,,,Eagle Creek Pkwy E Dr & Village Pkwy Dr,0,
39.763835,10994,-86.326568,10994,,,,Rockville Rd & Raceway Rd,0,
39.720347,50859,-86.324119,50859,,,,W Perimeter Rd - Wellpoint,0,
39.720502,50858,-86.323886,50858,,,,W Perimeter Rd - WellPoint,0,
39.744516,50853,-86.277041,50853,,,,Washington St & Sigsbee St,0,
39.743178,50852,-86.281392,50852,,,,Washington St & Banner Ave,0,
39.74195,50851,-86.285544,50851,,,,Washington St & Western Dr,0,
39.740719,50850,-86.289354,50850,,,,Washington St & Girls School Rd,0,
39.714862,50857,-86.298899,50857,,,,Indianapolis Airport,0,
39.872488,11809,-86.122307,11809,,,,Keystone Ave & 64th St,0,
39.746138,50855,-86.271774,50855,,,,Washington St & Dukane Way,0,
39.745261,50854,-86.274618,50854,,,,Washington St & Brant St,0,
39.876153,11808,-86.122299,11808,,,,Keystone Ave & 65th St,0,
39.773783,11500,-86.150808,11500,,,,Massachusetts Ave & New Jersey St,0,
39.811099,10534,-86.040054,10534,,,,30th St & Elmhurst Dr,0,
39.811164,10535,-86.045387,10535,,,,30th St & Shadeland Ave,0,
39.766902,50606,-86.138245,50606,,,,Washington St & Highland Ave,0,
39.805331,50329,-86.187594,50329,,,,Harding St & 27th St,0,
39.780384,11019,-86.2222,11019,,,,10th St & Somerset Ave,0,
39.803397,50459,-86.109379,50459,,,,25th St & Adams St,0,
39.766973,50607,-86.135022,50607,,,,Washington St & Oriental St,0,
