"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US18097310103","Census Tract 3101.03, Marion County, Indiana","7282","588",
"1400000US18097310104","Census Tract 3101.04, Marion County, Indiana","3038","269",
"1400000US18097310105","Census Tract 3101.05, Marion County, Indiana","3676","263",
"1400000US18097310106","Census Tract 3101.06, Marion County, Indiana","3931","426",
"1400000US18097310108","Census Tract 3101.08, Marion County, Indiana","3369","285",
"1400000US18097310110","Census Tract 3101.10, Marion County, Indiana","2891","254",
"1400000US18097310111","Census Tract 3101.11, Marion County, Indiana","3787","321",
"1400000US18097310201","Census Tract 3102.01, Marion County, Indiana","3578","405",
"1400000US18097310203","Census Tract 3102.03, Marion County, Indiana","6120","467",
"1400000US18097310204","Census Tract 3102.04, Marion County, Indiana","5886","508",
"1400000US18097310305","Census Tract 3103.05, Marion County, Indiana","6760","675",
"1400000US18097310306","Census Tract 3103.06, Marion County, Indiana","6948","864",
"1400000US18097310308","Census Tract 3103.08, Marion County, Indiana","3651","509",
"1400000US18097310309","Census Tract 3103.09, Marion County, Indiana","3966","490",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","4840","356",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","5643","387",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","5892","723",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","4343","430",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","2232","238",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","1890","162",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","5024","572",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","2583","181",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","4155","367",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","3122","246",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","5089","401",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","3448","219",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","3424","328",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","6656","349",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","3260","251",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","3104","201",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","2197","187",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1959","184",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","3039","145",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","6400","607",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","4275","482",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","5127","584",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","2889","263",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","4458","471",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","3787","248",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","5174","348",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","2455","224",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","5654","465",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","5633","510",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","3644","329",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","3714","209",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","6416","559",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","3643","401",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","2655","409",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","2238","165",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","2613","171",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","3215","342",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","1418","206",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","3986","511",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","2065","284",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","5194","446",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","5043","527",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","3910","381",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","6516","399",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","3751","322",
