"GEO_ID","NAME","B01003_001E","B01003_001M",
"1400000US18097341702","Census Tract 3417.02, Marion County, Indiana","2285","983",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","3942","759",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","5904","899",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","2011","216",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","6668","1236",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","5688","592",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","5703","910",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","6678","1115",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","1546","286",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","4618","751",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","3780","568",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","1259","291",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","2290","589",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","2605","494",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","2379","485",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","5484","815",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","1567","371",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","1608","403",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","1366","310",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","2609","532",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","2784","643",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1653","372",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","2553","396",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","2427","390",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","2630","458",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","2127","415",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","1120","280",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","2877","616",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","2982","425",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","3648","610",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","2172","517",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","1265","314",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","2288","371",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","2379","475",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","3200","622",
"1400000US18097354201","Census Tract 3542.01, Marion County, Indiana","4966","510",
"1400000US18097354202","Census Tract 3542.02, Marion County, Indiana","3359","757",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","1543","307",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","2357","449",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","1535","284",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","1847","536",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","2604","404",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","2283","434",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1917","516",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","2462","544",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","3101","522",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","4236","896",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","2158","465",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1839","336",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1946","341",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","4211","342",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","3933","569",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1976","307",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","2063","445",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","2222","381",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","2110","519",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1971","306",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","5340","1041",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","4015","216",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","4831","917",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","1484","184",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","1837","341",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","3514","880",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","1215","337",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","2829","611",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","2385","609",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","2126","482",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","3777","890",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","3118","749",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","3533","551",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","3024","781",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","6712","1175",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","3345","1124",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","6525","847",
"1400000US18097360406","Census Tract 3604.06, Marion County, Indiana","2745","752",
"1400000US18097360407","Census Tract 3604.07, Marion County, Indiana","3355","765",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","6248","1087",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","4958","850",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","4741","505",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","6484","1180",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","2044","296",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","2024","385",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","5211","971",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","2436","279",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","3457","589",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","3387","603",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","2145","355",
"1400000US18097361401","Census Tract 3614.01, Marion County, Indiana","5823","1476",
"1400000US18097361402","Census Tract 3614.02, Marion County, Indiana","5820","1103",
"1400000US18097361601","Census Tract 3616.01, Marion County, Indiana","5968","1111",
"1400000US18097361602","Census Tract 3616.02, Marion County, Indiana","3879","771",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","3545","311",
"1400000US18097370203","Census Tract 3702.03, Marion County, Indiana","4215","929",
"1400000US18097370204","Census Tract 3702.04, Marion County, Indiana","2982","464",
"1400000US18097370303","Census Tract 3703.03, Marion County, Indiana","6952","671",
"1400000US18097370304","Census Tract 3703.04, Marion County, Indiana","3091","726",
"1400000US18097370305","Census Tract 3703.05, Marion County, Indiana","3893","820",
"1400000US18097370306","Census Tract 3703.06, Marion County, Indiana","5771","775",
"1400000US18097380101","Census Tract 3801.01, Marion County, Indiana","6457","1031",
"1400000US18097380102","Census Tract 3801.02, Marion County, Indiana","4283","1175",
"1400000US18097380103","Census Tract 3801.03, Marion County, Indiana","9186","2080",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","3175","459",
"1400000US18097380301","Census Tract 3803.01, Marion County, Indiana","1881","511",
"1400000US18097380302","Census Tract 3803.02, Marion County, Indiana","2773","375",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","5121","981",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","3833","676",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","3743","512",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","2247","624",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","3699","750",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","5856","1203",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","6376","1151",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","2881","542",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","4865","654",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","5621","728",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","3444","897",
"1400000US18097381003","Census Tract 3810.03, Marion County, Indiana","3457","433",
"1400000US18097381004","Census Tract 3810.04, Marion County, Indiana","3457","721",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","5533","676",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","6872","889",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","3051","529",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","3085","525",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","6247","683",
"1400000US18097381206","Census Tract 3812.06, Marion County, Indiana","4073","727",
"1400000US18097381207","Census Tract 3812.07, Marion County, Indiana","4067","1374",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","5883","756",
"1400000US18097390103","Census Tract 3901.03, Marion County, Indiana","3130","471",
"1400000US18097390104","Census Tract 3901.04, Marion County, Indiana","6131","847",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","4798","675",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","6333","955",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","3844","427",
"1400000US18097390406","Census Tract 3904.06, Marion County, Indiana","6133","1059",
"1400000US18097390407","Census Tract 3904.07, Marion County, Indiana","5978","728",
"1400000US18097390408","Census Tract 3904.08, Marion County, Indiana","4845","689",
"1400000US18097390409","Census Tract 3904.09, Marion County, Indiana","5922","765",
"1400000US18097390410","Census Tract 3904.10, Marion County, Indiana","1677","215",
"1400000US18097390411","Census Tract 3904.11, Marion County, Indiana","3492","572",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","2377","445",
"1400000US18097390601","Census Tract 3906.01, Marion County, Indiana","2641","1002",
"1400000US18097390602","Census Tract 3906.02, Marion County, Indiana","3078","393",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","3114","631",
"1400000US18097390801","Census Tract 3908.01, Marion County, Indiana","0","12",
"1400000US18097390802","Census Tract 3908.02, Marion County, Indiana","3995","544",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","2724","436",
"1400000US18097391001","Census Tract 3910.01, Marion County, Indiana","1436","363",
"1400000US18097391002","Census Tract 3910.02, Marion County, Indiana","5207","848",
