"GEO_ID","NAME","B25035_001E","B25035_001M",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1990","3",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","1984","2",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1992","2",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1993","1",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1965","2",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1964","3",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","1968","4",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1958","2",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","1973","3",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","1954","2",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1955","1",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","1955","1",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1968","3",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","1976","3",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","1942","2",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","1952","2",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","1944","3",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","1945","8",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","1952","4",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","1966","1",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","1974","2",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","1987","6",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","2001","2",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","1983","6",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","1962","3",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","1955","3",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","1958","4",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","1952","3",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","1939-","***",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","1949","7",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1939-","***",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","1939-","***",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","1948","2",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","1953","2",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","1955","3",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","1946","4",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","1939-","***",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1939-","***",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","1939-","***",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1939-","***",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","1952","12",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1939-","***",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1964","2",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1955","4",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","1960","3",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","1956","2",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","1939-","***",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","1939-","***",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1939-","***",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","1972","12",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1939-","***",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1973","24",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1939-","***",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","1967","3",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","1939-","***",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1939-","***",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","1939-","***",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","1939-","***",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1939-","***",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1939-","***",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1939-","***",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1939-","***",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","1939-","***",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","1948","2",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1945","8",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1939-","***",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1939-","***",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1996","80",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","1941","3",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1939-","***",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1939-","***",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1939-","***",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1939-","***",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1952","4",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","1958","3",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","1956","2",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","1955","3",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","1939-","***",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","1941","3",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","1939-","***",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1939-","***",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1960","3",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1961","3",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","1960","2",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1961","2",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","1965","2",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","1958","2",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","1974","2",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","1966","2",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","1986","3",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","1994","6",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","1981","8",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","1975","4",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","1960","2",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","1970","2",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","1944","4",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","1961","2",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","1955","1",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","1939-","***",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","1939-","***",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","1939-","***",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","1958","2",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","1990","6",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","1995","2",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","1973","2",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","1972","4",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","2001","1",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","1991","3",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","2001","2",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","1958","2",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","1962","8",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","1975","2",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","1955","2",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","1971","6",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","1964","5",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","1971","2",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","1970","6",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","1977","5",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","1950","4",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","1974","2",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","1994","2",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","1967","2",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","1955","1",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","1980","3",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","1977","5",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","1979","3",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","1967","2",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","1970","2",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","1985","2",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","1997","5",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","1992","2",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","1996","5",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","1978","5",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","2001","2",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","2003","2",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","1985","2",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","1997","1",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","1939-","***",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","1992","3",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","1939-","***",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","1993","2",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","1956","32",
"1400000US18097391000","Census Tract 3910, Marion County, Indiana","1988","6",
