"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US18097310104","Census Tract 3101.04, Marion County, Indiana","3026","488","2909","469","2474","456","356","150","0","12","56","55","0","12","0","12","23","36","0","12","23","36","117","164","0","12","0","12","0","12","0","12","0","12","0","12","117","164","105","163","12","19",
"1400000US18097310105","Census Tract 3101.05, Marion County, Indiana","3988","591","3715","627","1934","343","1431","233","11","19","47","61","0","12","16","31","276","357","0","12","276","357","273","217","86","107","22","23","0","12","12","20","0","12","66","81","87","106","75","98","12","38",
"1400000US18097310106","Census Tract 3101.06, Marion County, Indiana","4206","574","3697","565","1554","341","2023","546","0","12","20","31","0","12","0","12","100","101","0","12","100","101","509","366","311","298","15","26","0","12","0","12","0","12","64","72","119","166","0","12","119","166",
"1400000US18097310108","Census Tract 3101.08, Marion County, Indiana","3809","600","3654","580","2777","506","654","427","9","14","107","66","0","12","0","12","107","61","15","23","92","58","155","139","52","76","0","12","0","12","0","12","0","12","45","71","58","62","22","30","36","56",
"1400000US18097310110","Census Tract 3101.10, Marion County, Indiana","2691","264","2657","262","1322","214","1076","212","0","12","75","50","0","12","0","12","184","116","11","19","173","112","34","41","9","14","25","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097310111","Census Tract 3101.11, Marion County, Indiana","3505","577","3245","628","894","207","2125","595","0","12","83","87","0","12","0","12","143","110","9","15","134","110","260","173","148","129","39","57","0","12","0","12","0","12","67","76","6","13","6","13","0","12",
"1400000US18097310112","Census Tract 3101.12, Marion County, Indiana","6579","981","6390","985","4338","955","1607","194","0","17","261","201","0","17","3","8","181","190","38","59","143","186","189","111","140","109","0","17","13","21","0","17","0","17","10","17","26","30","13","22","13","21",
"1400000US18097310113","Census Tract 3101.13, Marion County, Indiana","927","275","890","258","686","244","106","172","0","12","98","132","0","12","0","12","0","12","0","12","0","12","37","48","15","25","0","12","0","12","0","12","0","12","0","12","22","38","22","38","0","12",
"1400000US18097310201","Census Tract 3102.01, Marion County, Indiana","4480","686","4065","643","1819","351","2166","553","0","12","0","12","0","12","0","12","80","73","0","12","80","73","415","289","309","273","0","12","0","12","0","12","0","12","106","99","0","12","0","12","0","12",
"1400000US18097310203","Census Tract 3102.03, Marion County, Indiana","5085","845","3834","704","1408","390","1932","469","0","17","312","272","0","17","41","69","141","189","0","17","141","189","1251","738","827","654","70","116","90","143","0","17","0","17","235","385","29","45","0","17","29","45",
"1400000US18097310204","Census Tract 3102.04, Marion County, Indiana","5159","812","4382","513","841","207","3204","483","0","17","138","116","0","17","0","17","199","152","0","17","199","152","777","719","71","118","21","32","0","17","0","17","0","17","552","535","133","175","133","175","0","17",
"1400000US18097310305","Census Tract 3103.05, Marion County, Indiana","5256","759","4150","721","760","266","2821","641","0","17","340","302","0","17","135","196","94","78","0","17","94","78","1106","630","845","613","0","17","0","17","0","17","0","17","133","131","128","166","128","166","0","17",
"1400000US18097310306","Census Tract 3103.06, Marion County, Indiana","7847","1408","6621","1441","456","249","5730","1326","0","17","48","76","0","17","0","17","387","436","0","17","387","436","1226","649","391","230","30","46","26","32","0","17","0","17","349","361","430","515","430","515","0","17",
"1400000US18097310308","Census Tract 3103.08, Marion County, Indiana","3217","549","2504","552","645","226","1559","496","0","12","99","111","0","12","9","14","192","197","9","15","183","197","713","296","112","124","0","12","0","12","0","12","0","12","498","288","103","140","27","42","76","137",
"1400000US18097310309","Census Tract 3103.09, Marion County, Indiana","3502","589","3489","585","609","349","2710","559","0","12","74","111","0","12","0","12","96","96","0","12","96","96","13","20","13","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","5352","858","4886","797","1661","372","2882","831","0","17","85","82","0","17","0","17","258","180","0","17","258","180","466","347","53","59","75","97","0","17","0","17","0","17","338","323","0","17","0","17","0","17",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","7103","1145","6172","834","1759","320","4201","840","0","17","85","96","0","17","0","17","127","113","7","12","120","113","931","774","273","226","450","646","0","17","0","17","0","17","70","74","138","134","77","94","61","94",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","6720","835","5203","776","669","160","4188","706","0","17","33","55","0","17","73","114","240","205","0","17","240","205","1517","937","738","443","0","17","0","17","0","17","0","17","607","821","172","202","172","202","0","17",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","4273","591","4191","604","2271","434","1343","532","0","12","91","95","0","12","375","468","111","107","40","66","71","81","82","106","82","106","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","3389","1504","3279","1511","1473","343","1671","1497","0","12","84","124","0","12","0","12","51","70","8","12","43","58","110","99","4","9","0","12","0","12","0","12","19","27","28","44","59","90","59","90","0","12",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","2224","527","2151","530","1938","519","141","91","0","12","67","63","0","12","0","12","5","9","0","12","5","9","73","43","51","24","0","12","0","12","0","12","0","12","0","12","22","34","22","34","0","12",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","5026","636","4765","616","1699","433","2791","653","0","17","119","135","0","17","13","22","143","126","0","17","143","126","261","208","161","183","0","17","0","17","0","17","0","17","78","98","22","35","22","35","0","17",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","2768","445","2706","442","2197","294","309","319","21","33","126","95","0","12","0","12","53","61","0","12","53","61","62","80","59","80","0","12","0","12","0","12","0","12","3","6","0","12","0","12","0","12",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","5057","628","4866","682","4168","673","85","76","0","17","387","281","0","17","44","64","182","138","56","52","126","126","191","158","179","157","0","17","0","17","0","17","0","17","2","5","10","14","10","14","0","17",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","2598","316","2494","322","1849","317","498","199","5","10","106","84","0","12","0","12","36","31","0","12","36","31","104","102","10","19","0","12","2","3","0","12","0","12","60","91","32","35","18","29","14","20",
"1400000US18097320205","Census Tract 3202.05, Marion County, Indiana","1805","266","1626","244","1182","228","375","178","0","12","57","69","0","12","0","12","12","19","0","12","12","19","179","136","17","28","0","12","0","12","0","12","0","12","104","88","58","100","58","100","0","12",
"1400000US18097320206","Census Tract 3202.06, Marion County, Indiana","3196","676","3022","658","1142","354","1258","574","0","12","274","237","0","12","212","298","136","168","39","61","97","155","174","123","31","49","0","12","0","12","0","12","0","12","128","131","15","26","0","12","15","26",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","3668","551","3660","551","3248","479","61","90","0","12","31","25","0","12","146","219","174","191","24","36","150","187","8","12","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","3072","349","2779","346","1617","268","867","296","0","12","107","74","0","12","15","22","173","125","42","59","131","81","293","160","158","129","27","26","0","12","0","12","0","12","45","45","63","72","55","70","8","12",
"1400000US18097320305","Census Tract 3203.05, Marion County, Indiana","2813","337","2763","339","2700","339","48","52","0","12","15","25","0","12","0","12","0","12","0","12","0","12","50","64","0","12","0","12","0","12","0","12","0","12","32","38","18","30","18","30","0","12",
"1400000US18097320306","Census Tract 3203.06, Marion County, Indiana","3976","439","3898","439","3130","395","392","182","0","12","118","117","0","12","0","12","258","160","22","34","236","155","78","71","78","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","3345","486","3281","477","1893","325","1086","345","0","12","156","145","0","12","9","15","137","108","0","12","137","108","64","41","37","34","11","18","6","13","0","12","0","12","10","15","0","12","0","12","0","12",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","3105","466","2992","459","2164","329","670","396","0","12","23","25","0","12","0","12","135","201","124","199","11","14","113","107","15","18","0","12","0","12","0","12","0","12","45","73","53","66","35","62","18","22",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","2341","544","2249","535","1869","267","60","58","1","3","0","12","0","12","0","12","319","408","7","11","312","407","92","58","53","48","0","12","0","12","0","12","0","12","24","29","15","22","0","12","15","22",
