"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","2232","238","2087","250","1575","203","433","231","0","11","11","18","0","11","17","27","51","44","19","29","32","33","145","90","6","10","46","61","0","11","0","11","12","18","62","64","19","18","9","16","10","16",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","1890","162","1856","164","1702","156","130","103","0","11","10","11","0","11","0","11","14","22","0","11","14","22","34","26","34","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","5024","572","4315","627","1826","265","2224","535","9","14","118","96","0","16","15","26","123","164","0","16","123","164","709","487","164","218","1","3","0","16","0","16","0","16","184","200","360","346","360","346","0","16",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","2583","181","2555","179","1967","190","270","141","0","11","265","131","0","11","0","11","53","68","0","11","53","68","28","28","15","17","0","11","13","20","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","4155","367","4033","366","3894","360","65","56","37","46","2","4","0","11","7","11","28","26","0","11","28","26","122","82","106","79","0","11","0","11","0","11","0","11","16","25","0","11","0","11","0","11",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","3122","246","2993","243","2206","237","502","169","0","11","205","104","0","11","24","38","56","52","7","10","49","51","129","74","91","60","0","11","0","11","0","11","0","11","6","9","32","38","32","38","0","11",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","5089","401","4809","409","3359","336","616","278","9","15","285","226","0","16","0","16","540","269","0","16","540","269","280","180","256","176","0","16","0","16","0","16","0","16","24","38","0","16","0","16","0","16",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","3448","219","3448","219","3116","265","194","95","0","11","118","108","0","11","0","11","20","22","0","11","20","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","3424","328","3123","341","1884","240","683","248","0","11","392","286","0","11","9","13","155","77","24","28","131","81","301","150","219","115","13","22","0","11","0","11","0","11","53","63","16","27","0","11","16","27",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","6656","349","6334","391","5732","454","335","166","0","16","134","105","0","16","41","59","92","86","0","16","92","86","322","197","187","133","0","16","0","16","0","16","0","16","111","139","24","35","24","35","0","16",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","3260","251","3060","268","1976","292","679","261","10","17","174","230","0","11","0","11","221","140","0","11","221","140","200","142","51","54","36","37","0","11","0","11","0","11","107","136","6","11","0","11","6","11",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","3104","201","2798","359","2337","333","390","202","0","11","34","30","0","11","0","11","37","58","0","11","37","58","306","264","65","84","0","11","0","11","0","11","0","11","241","271","0","11","0","11","0","11",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","2197","187","2151","188","1994","212","18","16","0","11","78","80","0","11","18","21","43","44","13","20","30","27","46","42","24","29","22","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1959","184","1959","184","1726","220","138","81","9","17","35","54","0","11","0","11","51","53","0","11","51","53","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","3039","145","2960","155","2640","167","125","84","0","11","96","55","24","38","5","7","70","53","0","11","70","53","79","53","59","50","0","11","0","11","0","11","0","11","16","17","4","7","0","11","4","7",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","6400","607","6071","677","4079","532","1541","233","0","16","72","55","0","16","39","63","340","355","0","16","340","355","329","274","84","69","0","16","0","16","0","16","0","16","245","274","0","16","0","16","0","16",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","4275","482","3059","498","1167","205","1684","487","0","11","104","108","9","14","23","25","72","51","8","12","64","50","1216","447","348","287","19","29","0","11","0","11","0","11","746","381","103","88","67","73","36","57",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","5127","584","3332","541","635","228","2302","429","0","16","180","190","0","16","0","16","215","237","0","16","215","237","1795","589","378","303","0","16","0","16","0","16","0","16","1375","512","42","48","25","41","17","23",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","2889","263","2772","308","1256","214","1386","226","0","11","0","11","0","11","0","11","130","104","0","11","130","104","117","108","117","108","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","4458","471","4323","464","1841","299","1698","343","0","11","348","260","0","11","1","4","435","436","0","11","435","436","135","98","54","49","0","11","0","11","0","11","0","11","81","94","0","11","0","11","0","11",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","3787","248","3724","246","1911","141","1661","235","0","11","22","28","0","11","26","34","104","56","0","11","104","56","63","34","56","32","7","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","5174","348","5127","340","4695","350","192","126","0","16","30","48","0","16","0","16","210","166","0","16","210","166","47","47","31","38","0","16","0","16","16","26","0","16","0","16","0","16","0","16","0","16",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","2455","224","2405","226","2216","189","27","29","7","11","96","82","0","11","25","38","34","54","0","11","34","54","50","36","50","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","5654","465","5263","503","4076","452","1001","248","0","16","108","121","0","16","42","64","36","43","0","16","36","43","391","270","310","253","0","16","0","16","0","16","0","16","81","102","0","16","0","16","0","16",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","5633","510","5320","552","2220","346","2911","475","0","16","146","148","0","16","0","16","43","48","0","16","43","48","313","227","72","109","23","39","0","16","0","16","0","16","216","188","2","5","0","16","2","5",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","3644","329","3496","303","3162","284","125","103","0","11","42","42","0","11","10","16","157","86","0","11","157","86","148","107","98","80","0","11","0","11","0","11","0","11","50","83","0","11","0","11","0","11",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","3714","209","3617","220","3235","233","156","108","0","11","81","54","0","11","0","11","145","96","0","11","145","96","97","81","97","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","6416","559","6231","551","5207","517","602","191","0","16","106","50","0","16","144","144","172","92","0","16","172","92","185","68","175","67","3","6","0","16","0","16","0","16","7","13","0","16","0","16","0","16",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","3643","401","3372","440","1387","265","1935","317","0","11","7","11","0","11","6","10","37","34","0","11","37","34","271","219","77","71","0","11","0","11","0","11","0","11","186","212","8","14","8","14","0","11",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","2655","409","2620","401","1357","240","985","335","0","11","64","76","0","11","0","11","214","237","15","24","199","240","35","34","11","18","8","15","0","11","0","11","0","11","0","11","16","23","2","7","14","22",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","2238","165","2208","165","1528","182","523","121","12","14","40","26","0","11","16","23","89","106","0","11","89","106","30","24","19","21","6","8","0","11","0","11","0","11","5","8","0","11","0","11","0","11",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","2613","171","2561","175","2196","179","300","116","0","11","48","50","0","11","0","11","17","19","0","11","17","19","52","49","42","46","0","11","0","11","0","11","0","11","10","15","0","11","0","11","0","11",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","3215","342","3054","340","1783","283","1095","254","99","144","20","23","0","11","22","26","35","35","8","15","27","32","161","97","123","90","0","11","0","11","0","11","0","11","38","35","0","11","0","11","0","11",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","1418","206","1212","164","365","118","773","130","0","11","34","30","0","11","5","8","35","27","0","11","35","27","206","168","82","90","0","11","51","79","0","11","0","11","68","68","5","8","5","8","0","11",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","3986","511","3933","519","185","90","3610","511","0","11","0","11","0","11","9","16","129","125","27","41","102","122","53","51","16","19","9","14","0","11","0","11","0","11","0","11","28","44","0","11","28","44",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","2065","284","1961","241","239","104","1676","255","0","11","20","32","0","11","0","11","26","31","0","11","26","31","104","146","96","145","0","11","0","11","0","11","0","11","0","11","8","13","0","11","8","13",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","5194","446","5173","448","4039","422","587","192","0","16","179","135","0","16","135","206","233","183","0","16","233","183","21","33","21","33","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","5043","527","4779","558","3222","561","1046","247","0","16","463","367","0","16","0","16","48","54","0","16","48","54","264","274","220","257","30","52","0","16","0","16","0","16","0","16","14","23","14","23","0","16",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","3910","381","3537","366","2567","421","781","178","0","11","120","107","0","11","0","11","69","95","0","11","69","95","373","241","247","219","0","11","0","11","0","11","0","11","123","136","3","7","0","11","3","7",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","6516","399","6214","419","5324","463","633","98","0","16","239","192","0","16","0","16","18","28","0","16","18","28","302","238","263","234","0","16","0","16","0","16","0","16","26","39","13","19","0","16","13","19",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","3751","322","3671","330","3228","347","211","155","28","34","116","93","0","11","0","11","88","88","0","11","88","88","80","72","80","72","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","4724","391","4629","401","4137","377","391","193","0","11","18","28","0","11","20","35","63","98","0","11","63","98","95","77","95","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","11201","928","10008","856","2995","303","6583","878","21","36","71","94","0","18","0","18","338","206","0","18","338","206","1193","364","802","481","16","25","47","72","0","18","0","18","314","366","14","23","0","18","14","23",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","6094","339","5914","387","5402","384","321","140","0","16","36","43","0","16","0","16","155","132","0","16","155","132","180","180","127","176","0","16","0","16","0","16","0","16","53","60","0","16","0","16","0","16",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","6784","415","6334","418","3941","416","1843","239","0","16","150","193","6","12","0","16","394","213","0","16","394","213","450","99","381","125","24","40","0","16","0","16","0","16","45","84","0","16","0","16","0","16",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","5071","361","4869","352","3715","305","726","173","0","16","178","118","0","16","40","63","210","151","0","16","210","151","202","144","99","70","0","16","0","16","0","16","0","16","46","63","57","54","36","29","21","33",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","2913","292","2756","293","2184","309","457","226","0","11","115","122","0","11","0","11","0","11","0","11","0","11","157","136","92","112","25","39","0","11","7","11","0","11","24","30","9","16","9","16","0","11",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","9515","800","8811","729","5813","485","2576","569","0","16","26","41","0","16","21","33","375","173","0","16","375","173","704","355","491","299","129","186","0","16","0","16","0","16","67","88","17","27","17","27","0","16",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","6114","389","6078","396","4604","322","1425","345","13","19","0","16","0","16","0","16","36","30","0","16","36","30","36","34","36","34","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","6352","911","6025","956","1493","348","4168","872","0","16","0","16","0","16","35","57","329","281","0","16","329","281","327","231","226","195","0","16","0","16","0","16","0","16","101","118","0","16","0","16","0","16",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","5574","744","4552","674","2888","580","1451","511","0","16","0","16","0","16","0","16","213","176","0","16","213","176","1022","447","787","600","18","29","0","16","0","16","0","16","217","257","0","16","0","16","0","16",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","5304","557","3483","442","3150","433","200","189","0","16","95","92","0","16","0","16","38","47","0","16","38","47","1821","531","1349","588","0","16","0","16","0","16","0","16","472","313","0","16","0","16","0","16",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","4107","639","3698","681","985","394","2602","722","0","11","0","11","0","11","33","40","78","63","0","11","78","63","409","258","399","256","0","11","0","11","0","11","0","11","10","17","0","11","0","11","0","11",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","3289","427","2660","430","434","157","2096","419","0","11","0","11","0","11","0","11","130","160","0","11","130","160","629","291","562","283","38","43","0","11","0","11","0","11","0","11","29","46","0","11","29","46",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","2730","361","2402","360","836","192","1434","316","30","46","0","11","0","11","41","63","61","55","0","11","61","55","328","198","312","194","0","11","0","11","0","11","0","11","0","11","16","26","0","11","16","26",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","4133","488","3204","507","776","266","2202","420","0","11","11","13","0","11","42","65","173","136","0","11","173","136","929","241","731","292","0","11","0","11","0","11","0","11","29","45","169","149","139","140","30","49",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","5452","614","4948","659","644","370","4164","603","0","16","0","16","0","16","0","16","140","119","27","43","113","107","504","390","418","373","19","32","0","16","0","16","0","16","20","33","47","83","0","16","47","83",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","4224","371","4106","346","248","138","3629","363","0","11","55","75","74","97","0","11","100","81","0","11","100","81","118","129","93","115","0","11","0","11","0","11","0","11","25","41","0","11","0","11","0","11",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","3857","252","3621","294","3160","377","308","234","0","11","145","125","0","11","0","11","8","15","0","11","8","15","236","204","0","11","0","11","0","11","0","11","0","11","236","204","0","11","0","11","0","11",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","3671","519","3148","491","1308","167","1709","485","0","11","30","40","0","11","66","99","35","32","0","11","35","32","523","235","359","246","61","104","0","11","0","11","0","11","50","80","53","87","0","11","53","87",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","2397","277","1684","268","383","107","1198","265","0","11","23","27","0","11","24","29","56","47","5","7","51","45","713","200","107","95","0","11","0","11","0","11","0","11","606","184","0","11","0","11","0","11",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","1207","171","922","156","386","83","494","103","0","11","0","11","0","11","35","50","7","12","0","11","7","12","285","180","63","66","6","9","0","11","0","11","0","11","204","174","12","17","0","11","12","17",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","5017","514","3488","421","931","244","2288","439","0","16","102","80","0","16","0","16","167","146","0","16","167","146","1529","516","771","418","50","54","11","20","0","16","0","16","476","415","221","146","110","131","111","156",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","3707","380","3334","359","2072","254","1056","249","9","13","49","57","0","11","16","20","132","105","0","11","132","105","373","228","135","142","3","5","0","11","0","11","0","11","217","188","18","21","8","15","10","15",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","5260","541","4926","548","2566","373","2109","481","0","16","50","66","0","16","19","25","182","177","0","16","182","177","334","248","42","38","0","16","0","16","0","16","140","210","152","141","0","16","0","16","0","16",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","4139","319","3732","306","3051","330","543","136","0","11","43","42","0","11","0","11","95","92","0","11","95","92","407","192","371","186","8","14","0","11","0","11","0","11","28","46","0","11","0","11","0","11",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","4134","191","3845","271","3141","263","504","85","3","5","43","48","0","11","0","11","154","93","0","11","154","93","289","236","89","82","0","11","0","11","0","11","0","11","127","200","73","88","0","11","73","88",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","3825","449","2574","346","1392","304","982","178","55","80","51","79","0","11","0","11","94","69","0","11","94","69","1251","286","586","193","0","11","0","11","0","11","0","11","665","327","0","11","0","11","0","11",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","4105","429","3586","412","1864","266","1398","386","11","17","196","153","0","11","0","11","117","76","0","11","117","76","519","289","273","221","0","11","0","11","0","11","0","11","213","177","33","45","0","11","33","45",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","8214","819","3834","655","825","267","2482","636","0","16","280","267","0","16","0","16","247","243","0","16","247","243","4380","884","2115","781","0","16","193","318","17","34","0","16","1900","801","155","162","94","129","61","71",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","3706","472","2282","374","1143","213","996","394","0","11","60","58","0","11","0","11","83","71","30","53","53","41","1424","352","402","249","0","11","0","11","0","11","0","11","1022","426","0","11","0","11","0","11",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","5005","553","4791","542","1098","213","3401","524","0","16","71","78","0","16","26","24","195","158","0","16","195","158","214","174","124","146","44","56","0","16","0","16","7","13","36","56","3","12","3","12","0","16",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","5540","570","4384","417","948","196","3125","354","91","130","17","20","0","16","0","16","203","173","0","16","203","173","1156","426","289","230","11","13","0","16","0","16","0","16","809","398","47","53","47","53","0","16",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","4061","540","2654","442","1195","337","1421","251","0","11","0","11","0","11","0","11","38","43","0","11","38","43","1407","350","477","344","35","59","0","11","0","11","0","11","877","452","18","29","0","11","18","29",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","1631","171","1626","172","1319","181","6","10","0","11","237","121","0","11","25","33","39","39","0","11","39","39","5","8","0","11","0","11","0","11","0","11","0","11","5","8","0","11","0","11","0","11",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","3597","282","3330","276","2308","226","800","213","0","11","102","123","0","11","0","11","120","91","0","11","120","91","267","63","154","136","15","24","0","11","0","11","0","11","34","42","64","82","64","82","0","11",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","6704","1003","5738","865","3040","604","2231","817","0","16","114","107","23","38","0","16","330","229","0","16","330","229","966","1032","419","467","0","16","0","16","0","16","0","16","547","743","0","16","0","16","0","16",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","1749","172","1566","195","1484","191","65","61","0","11","0","11","0","11","0","11","17","25","0","11","17","25","183","168","168","169","0","11","0","11","0","11","0","11","0","11","15","15","10","13","5","7",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","2130","326","1680","325","1039","249","590","252","0","11","18","20","0","11","0","11","33","36","0","11","33","36","450","174","244","157","20","27","0","11","0","11","0","11","180","96","6","10","0","11","6","10",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","2360","345","1860","248","186","92","1596","239","0","11","0","11","0","11","8","12","70","50","0","11","70","50","500","270","82","89","4","7","0","11","0","11","0","11","414","252","0","11","0","11","0","11",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","2137","333","1583","212","190","102","1361","174","0","11","0","11","0","11","0","11","32","30","0","11","32","30","554","315","94","121","0","11","0","11","0","11","0","11","460","304","0","11","0","11","0","11",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","5043","649","3571","327","2727","313","619","198","6","10","0","16","0","16","0","16","219","204","0","16","219","204","1472","547","686","411","18","36","71","95","0","16","0","16","695","435","2","4","2","4","0","16",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","3377","482","3144","414","2427","349","555","263","14","22","37","35","0","11","28","33","83","90","6","11","77","89","233","195","165","164","18","29","0","11","0","11","0","11","50","64","0","11","0","11","0","11",
