"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"1400000US18097310203","Census Tract 3102.03, Marion County, Indiana","5181","832","3874","549","1513","379","2057","491","0","17","173","183","0","17","25","48","106","117","0","17","106","117","1307","615","938","509","94","114","0","17","0","17","0","17","205","321","70","107","70","107","0","17",
"1400000US18097310204","Census Tract 3102.04, Marion County, Indiana","5765","1093","4356","470","847","165","3229","459","0","17","109","92","0","17","0","17","171","90","0","17","171","90","1409","1014","324","334","16","27","18","29","0","17","0","17","964","1079","87","135","0","17","87","135",
"1400000US18097310305","Census Tract 3103.05, Marion County, Indiana","5040","786","4386","654","745","248","3145","688","0","17","306","323","0","17","134","187","56","54","0","17","56","54","654","549","429","540","0","17","0","17","0","17","0","17","203","138","22","34","22","34","0","17",
"1400000US18097310306","Census Tract 3103.06, Marion County, Indiana","7431","1708","6077","1668","439","189","5332","1583","0","17","112","110","0","17","0","17","194","227","0","17","194","227","1354","616","345","265","33","58","15","20","0","17","0","17","615","489","346","453","346","453","0","17",
"1400000US18097310308","Census Tract 3103.08, Marion County, Indiana","3244","624","2662","599","563","168","1850","458","0","12","36","53","0","12","25","40","188","212","0","12","188","212","582","216","115","106","0","12","0","12","0","12","0","12","388","210","79","127","17","27","62","124",
"1400000US18097310309","Census Tract 3103.09, Marion County, Indiana","3681","519","3576","518","651","349","2839","445","0","12","50","82","0","12","29","53","7","13","0","12","7","13","105","151","13","23","0","12","0","12","0","12","0","12","92","146","0","12","0","12","0","12",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","5540","952","5185","920","1494","255","3235","784","0","17","90","85","0","17","0","17","366","360","0","17","366","360","355","247","14","22","80","120","0","17","0","17","0","17","261","218","0","17","0","17","0","17",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","6823","1213","5738","881","1453","288","4006","868","0","17","118","134","0","17","0","17","161","120","45","57","116","108","1085","721","457","117","450","648","0","17","0","17","0","17","71","81","107","109","52","67","55","84",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","6664","769","4989","902","889","330","3563","940","0","17","82","118","0","17","0","17","455","383","0","17","455","383","1675","1049","1047","624","0","17","0","17","0","17","0","17","558","738","70","113","70","113","0","17",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","4027","503","3860","488","2373","472","890","333","0","12","275","305","0","12","103","121","219","156","65","100","154","160","167","108","167","108","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","3707","1762","3654","1759","1446","291","1977","1764","0","12","109","151","0","12","0","12","122","133","13","22","109","113","53","55","4","8","0","12","0","12","0","12","13","22","26","40","10","17","10","17","0","12",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","2169","493","2108","491","1856","477","163","91","0","12","89","81","0","12","0","12","0","12","0","12","0","12","61","35","45","30","0","12","0","12","0","12","0","12","0","12","16","26","16","26","0","12",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","5080","605","4435","624","1886","325","2140","667","0","17","195","177","0","17","23","40","191","120","0","17","191","120","645","439","152","166","1","3","0","17","0","17","0","17","235","261","257","294","257","294","0","17",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","2533","361","2484","353","1906","246","303","327","28","41","225","154","0","12","0","12","22","27","0","12","22","27","49","53","42","53","0","12","0","12","0","12","0","12","7","11","0","12","0","12","0","12",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","5100","727","4975","729","4552","723","83","77","22","33","265","302","0","17","0","17","53","40","0","17","53","40","125","117","115","116","0","17","0","17","0","17","0","17","2","4","8","10","8","10","0","17",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","2569","355","2487","355","1879","304","435","201","11","21","139","85","0","12","0","12","23","26","0","12","23","26","82","73","25","34","0","12","8","11","0","12","0","12","0","12","49","46","31","39","18","26",
"1400000US18097320205","Census Tract 3202.05, Marion County, Indiana","2135","384","1976","354","1389","301","516","224","0","12","59","58","0","12","0","12","12","38","0","12","12","38","159","139","44","51","0","12","0","12","0","12","0","12","61","82","54","93","54","93","0","12",
"1400000US18097320206","Census Tract 3202.06, Marion County, Indiana","3375","546","3087","501","1367","364","1084","449","0","12","307","311","0","12","204","316","125","185","0","12","125","185","288","178","89","89","0","12","0","12","0","12","0","12","144","156","55","85","0","12","55","85",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","3618","584","3608","584","3292","506","118","164","0","12","16","14","0","12","165","240","17","29","0","12","17","29","10","16","10","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","3214","335","2966","342","1763","304","876","316","0","12","143","109","0","12","10","15","174","101","59","59","115","63","248","163","159","129","23","25","0","12","0","12","0","12","9","14","57","82","48","80","9","15",
"1400000US18097320305","Census Tract 3203.05, Marion County, Indiana","2845","335","2763","331","2687","335","54","62","0","12","22","36","0","12","0","12","0","12","0","12","0","12","82","85","37","58","0","12","0","12","0","12","0","12","31","41","14","27","14","27","0","12",
"1400000US18097320306","Census Tract 3203.06, Marion County, Indiana","4112","496","3949","496","3282","438","374","174","0","12","100","91","0","12","0","12","193","132","22","36","171","129","163","157","73","75","0","12","0","12","0","12","0","12","90","140","0","12","0","12","0","12",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","2965","462","2847","452","1670","363","906","315","0","12","141","139","0","12","17","27","113","105","0","12","113","105","118","98","88","89","5","8","2","10","0","12","0","12","23","37","0","12","0","12","0","12",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","3273","534","3103","549","2223","342","708","437","0","12","44","31","0","12","0","12","128","181","121","181","7","11","170","137","53","67","0","12","0","12","0","12","0","12","61","97","56","70","43","68","13","17",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","2339","503","2272","498","1930","280","42","43","1","2","25","31","0","12","0","12","274","347","7","11","267","347","67","50","48","48","0","12","0","12","0","12","0","12","19","22","0","12","0","12","0","12",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","2032","269","1978","255","1919","262","13","21","0","12","22","35","0","12","0","12","24","29","0","12","24","29","54","76","8","13","0","12","0","12","0","12","0","12","46","75","0","12","0","12","0","12",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","2969","246","2926","247","2724","258","56","33","0","12","58","35","0","12","2","5","86","57","24","31","62","45","43","25","25","18","0","12","0","12","0","12","0","12","13","14","5","7","0","12","5","7",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","6607","1114","5994","863","4251","774","1169","480","0","17","90","50","0","17","62","101","422","429","0","17","422","429","613","612","105","96","393","518","0","17","0","17","0","17","81","89","34","56","34","56","0","17",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","3840","676","3406","663","1115","211","1956","636","0","12","224","180","6","11","14","24","91","63","20","23","71","57","434","274","305","263","33","48","0","12","0","12","0","12","34","55","62","96","62","96","0","12",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","6220","1284","4993","1165","898","395","3591","1084","43","62","264","233","0","17","0","17","197","153","0","17","197","153","1227","523","257","232","0","17","0","17","0","17","0","17","970","468","0","17","0","17","0","17",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","3087","576","2874","623","1343","594","1350","313","0","12","16","27","0","12","0","12","165","155","0","12","165","155","213","235","115","128","2","4","0","12","0","12","0","12","96","200","0","12","0","12","0","12",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","5224","1523","5087","1547","2818","1306","1013","315","0","17","652","772","0","17","33","46","571","495","0","17","571","495","137","170","33","38","0","17","0","17","0","17","0","17","104","163","0","17","0","17","0","17",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","3579","526","3515","525","2072","196","1346","560","0","12","16","21","0","12","7","8","74","56","2","3","72","56","64","43","61","44","0","12","0","12","1","3","0","12","2","3","0","12","0","12","0","12",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","4987","1035","4869","1041","4624","1039","93","78","0","12","53","66","0","12","0","12","99","98","0","12","99","98","118","88","60","57","0","12","0","12","12","21","0","12","31","52","15","25","15","25","0","12",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","2770","380","2702","386","2348","377","48","46","0","12","118","83","0","12","27","41","161","105","35","54","126","93","68","55","61","53","0","12","0","12","0","12","0","12","7","11","0","12","0","12","0","12",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","5196","685","4930","674","4062","642","798","342","0","17","41","49","0","17","0","17","29","37","0","17","29","37","266","230","192","210","0","17","0","17","0","17","0","17","64","81","10","17","10","17","0","17",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","5999","944","5464","938","2632","610","2078","481","0","17","100","125","0","17","0","17","654","612","0","17","654","612","535","328","255","240","79","99","0","17","0","17","0","17","201","228","0","17","0","17","0","17",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","4159","606","3982","619","3441","580","329","274","0","12","86","101","2","6","17","26","107","77","0","12","107","77","177","174","52","54","0","12","0","12","0","12","0","12","125","169","0","12","0","12","0","12",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","3415","550","3327","547","2963","543","70","54","0","12","85","61","0","12","0","12","209","140","0","12","209","140","88","79","76","75","0","12","0","12","0","12","0","12","1","3","11","21","11","21","0","12",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","5467","947","5319","901","4401","859","427","158","0","17","173","88","0","17","140","148","178","113","16","15","162","111","148","97","139","95","7","15","0","17","0","17","0","17","2","6","0","17","0","17","0","17",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","3322","632","3019","657","1199","255","1744","565","0","12","26","46","0","12","17","19","33","52","0","12","33","52","303","285","22","23","10","18","0","12","0","12","0","12","238","281","33","51","33","51","0","12",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","3045","548","3029","548","1446","220","1070","338","0","12","269","398","0","12","5","12","239","200","0","12","239","200","16","19","2","4","0","12","0","12","0","12","0","12","8","12","6","17","0","12","6","17",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","2244","295","2201","297","1641","248","388","112","0","12","78","74","0","12","48","54","46","51","0","12","46","51","43","27","29","23","7","11","0","12","0","12","0","12","7","10","0","12","0","12","0","12",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","2417","389","2130","255","1869","285","124","93","0","12","82","69","0","12","0","12","55","65","0","12","55","65","287","306","63","52","0","12","0","12","0","12","0","12","14","19","210","305","210","305","0","12",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","2809","392","2688","380","1906","297","701","241","0","12","30","37","0","12","22","39","29","34","0","12","29","34","121","108","104","103","0","12","0","12","0","12","0","12","17","27","0","12","0","12","0","12",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","1559","250","1345","243","479","144","809","197","0","12","19","22","0","12","5","9","33","29","0","12","33","29","214","175","179","154","0","12","0","12","0","12","0","12","29","40","6","9","6","9","0","12",
"1400000US18097322601","Census Tract 3226.01, Marion County, Indiana","2313","507","2294","502","64","91","2230","492","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","33","0","12","19","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097322602","Census Tract 3226.02, Marion County, Indiana","1726","403","1588","305","441","198","1036","288","0","12","60","78","0","12","33","53","18","27","0","12","18","27","138","186","138","186","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1733","334","1565","283","437","199","1033","291","0","12","80","110","0","12","0","12","15","16","8","12","7","11","168","168","147","170","15","19","0","12","0","12","0","12","6","12","0","12","0","12","0","12",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","4441","691","4341","696","3180","712","879","218","0","12","132","90","0","12","0","12","150","97","0","12","150","97","100","89","89","85","0","12","0","12","0","12","0","12","11","19","0","12","0","12","0","12",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","4718","747","4666","741","3425","587","860","359","0","12","69","91","0","12","133","164","179","149","0","12","179","149","52","62","16","20","0","12","0","12","0","12","0","12","36","58","0","12","0","12","0","12",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","4915","1105","3782","729","2049","495","1112","485","0","12","429","415","0","12","0","12","192","185","0","12","192","185","1133","764","458","330","26","46","0","12","0","12","0","12","224","236","425","598","410","597","15","25",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","5430","526","5247","498","4603","463","449","174","0","17","156","106","0","17","0","17","39","60","0","17","39","60","183","131","123","86","0","17","0","17","0","17","0","17","0","17","60","81","45","78","15","25",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","4286","887","4107","891","3832","917","93","82","9","14","88","100","0","12","0","12","85","69","5","8","80","68","179","207","179","207","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","4970","963","4888","965","4394","1023","296","111","0","12","164","181","0","12","31","40","3","10","0","12","3","10","82","94","26","42","0","12","0","12","0","12","0","12","56","86","0","12","0","12","0","12",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","5479","591","5462","586","4620","570","636","142","0","17","69","64","0","17","0","17","137","219","0","17","137","219","17","27","11","20","0","17","0","17","0","17","0","17","6","19","0","17","0","17","0","17",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","7276","1281","6603","1315","4528","1306","1596","382","0","17","183","207","6","9","0","17","290","219","0","17","290","219","673","422","552","375","0","17","0","17","0","17","0","17","121","190","0","17","0","17","0","17",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","5324","821","4647","452","3218","387","918","269","0","17","66","41","0","17","12","18","433","196","35","56","398","214","677","527","171","114","0","17","0","17","0","17","0","17","44","71","462","513","453","512","9","14",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","2807","419","2714","404","2114","401","434","271","0","12","24","24","51","21","0","12","91","81","0","12","91","81","93","109","82","108","0","12","0","12","9","17","0","12","0","12","2","6","0","12","2","6",
"1400000US18097330210","Census Tract 3302.10, Marion County, Indiana","6779","1038","5794","1112","1075","367","4277","986","0","17","101","129","0","17","0","17","341","207","0","17","341","207","985","596","411","324","35","53","26","52","0","17","0","17","188","184","325","260","72","111","253","208",
"1400000US18097330211","Census Tract 3302.11, Marion County, Indiana","4913","792","4637","723","1225","231","3106","637","0","12","10","21","0","12","20","33","276","184","0","12","276","184","276","279","276","279","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097330212","Census Tract 3302.12, Marion County, Indiana","4968","862","4815","839","2273","619","2383","607","20","31","13","23","0","12","21","34","105","91","0","12","105","91","153","138","76","83","14","25","0","12","0","12","0","12","63","110","0","12","0","12","0","12",
"1400000US18097330213","Census Tract 3302.13, Marion County, Indiana","4490","923","4061","964","3292","931","655","265","0","12","12","18","0","12","0","12","102","90","0","12","102","90","429","327","118","125","265","296","46","79","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","6216","784","6169","786","4949","782","1121","490","0","17","0","17","0","17","29","46","70","74","0","17","70","74","47","44","47","44","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","6447","1223","6154","1244","2070","1054","3935","625","0","17","0","17","0","17","101","158","48","66","0","17","48","66","293","199","193","162","0","17","0","17","0","17","0","17","82","108","18","46","18","46","0","17",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","7081","1121","5087","1085","2688","422","1739","960","0","17","336","425","0","17","15","26","309","228","0","17","309","228","1994","284","1994","284","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330701","Census Tract 3307.01, Marion County, Indiana","2086","650","1265","477","864","330","357","337","0","12","29","45","0","12","0","12","15","25","0","12","15","25","821","617","239","184","0","12","0","12","0","12","0","12","219","257","363","492","363","492","0","12",
"1400000US18097330702","Census Tract 3307.02, Marion County, Indiana","3708","795","1897","340","1659","351","189","184","0","12","0","12","0","12","25","40","24","46","0","12","24","46","1811","806","829","357","0","12","0","12","0","12","0","12","820","724","162","252","162","252","0","12",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","3711","915","3148","888","743","299","2296","878","0","12","0","12","0","12","37","44","72","80","0","12","72","80","563","442","391","409","34","57","0","12","0","12","0","12","138","209","0","12","0","12","0","12",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","3247","788","2663","775","1022","737","1611","337","0","12","0","12","0","12","0","12","30","32","0","12","30","32","584","266","443","256","16","23","0","12","0","12","0","12","125","122","0","12","0","12","0","12",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","2215","454","1946","409","727","201","1087","356","16","25","17","21","0","12","55","95","44","63","0","12","44","63","269","201","102","118","0","12","0","12","45","73","0","12","122","158","0","12","0","12","0","12",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","4746","1380","3905","1365","867","279","2855","1363","0","12","0","12","0","12","0","12","183","152","0","12","183","152","841","436","180","112","96","154","0","12","0","12","0","12","364","374","201","171","171","179","30","47",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","6149","972","5216","798","729","399","4439","828","0","17","0","17","0","17","0","17","48","63","0","17","48","63","933","519","608","429","51","68","0","17","0","17","0","17","50","68","224","246","0","17","224","246",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","3867","1056","3534","1029","153","125","3170","1008","72","102","88","82","0","12","0","12","51","79","0","12","51","79","333","258","239","239","0","12","0","12","0","12","0","12","94","89","0","12","0","12","0","12",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","5059","756","4614","720","3710","629","736","419","0","17","51","48","0","17","0","17","117","117","0","17","117","117","445","319","171","247","0","17","0","17","0","17","0","17","236","242","38","61","38","61","0","17",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","3560","651","3175","588","1629","318","1297","507","0","12","33","32","0","12","135","207","81","76","0","12","81","76","385","339","243","263","0","12","0","12","0","12","0","12","56","90","86","165","0","12","86","165",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","2464","394","2048","394","523","158","1373","357","0","12","0","12","0","12","4","6","148","108","22","25","126","95","416","187","194","105","0","12","0","12","0","12","0","12","222","169","0","12","0","12","0","12",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","3416","293","3177","365","1883","312","1006","159","0","12","97","111","0","12","14","16","177","111","41","52","136","99","239","140","122","122","29","48","0","12","0","12","0","12","81","75","7","10","2","5","5","6",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","4346","459","4143","478","2246","408","1596","289","0","12","65","80","0","12","7","14","229","225","0","12","229","225","203","159","17","27","81","124","14","23","0","12","0","12","65","84","26","42","26","42","0","12",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","4263","763","3819","687","2487","366","1218","652","19","31","24","29","19","29","0","12","52","48","0","12","52","48","444","401","207","205","8","14","0","12","0","12","0","12","4","8","225","334","225","334","0","12",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","3863","431","3581","422","2588","232","524","218","5","8","258","221","0","12","19","28","187","140","0","12","187","140","282","134","125","113","23","38","0","12","0","12","0","12","25","42","109","106","33","53","76","84",
"1400000US18097340115","Census Tract 3401.15, Marion County, Indiana","5933","772","4666","740","1611","362","2609","523","0","17","92","89","0","17","0","17","354","340","21","33","333","338","1267","486","591","350","50","64","0","17","0","17","0","17","270","204","356","310","190","263","166","233",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","3461","580","2071","448","976","287","756","296","0","12","196","234","0","12","0","12","143","128","0","12","143","128","1390","423","464","272","0","12","0","12","0","12","0","12","866","468","60","99","58","99","2","4",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","4386","626","3484","517","1681","272","1609","455","0","12","38","49","0","12","0","12","156","123","74","86","82","83","902","671","302","281","0","12","0","12","0","12","0","12","594","621","6","9","6","9","0","12",
"1400000US18097340301","Census Tract 3403.01, Marion County, Indiana","3788","962","1711","949","806","300","812","820","25","36","0","12","0","12","0","12","68","131","0","12","68","131","2077","634","1029","368","0","12","81","134","0","12","0","12","845","598","122","161","122","161","0","12",
"1400000US18097340302","Census Tract 3403.02, Marion County, Indiana","5088","1118","2425","721","696","466","1399","523","0","17","81","140","0","17","0","17","249","288","0","17","249","288","2663","959","935","538","0","17","0","17","67","124","0","17","1223","793","438","588","0","17","438","588",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","3720","610","2517","595","727","173","1295","557","0","12","193","163","0","12","0","12","302","165","66","102","236","159","1203","346","579","293","14","77","0","12","0","12","0","12","610","377","0","12","0","12","0","12",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","6138","848","5647","812","1020","250","4343","776","0","17","65","64","0","17","27","36","192","174","0","17","192","174","491","286","329","272","50","67","0","17","0","17","5","11","89","99","18","27","12","24","6","13",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","5457","989","4791","807","1519","631","2857","439","0","17","87","75","0","17","0","17","328","231","0","17","328","231","666","364","129","127","7","10","0","17","0","17","0","17","393","230","137","143","137","143","0","17",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","4886","847","2570","492","1338","346","1133","327","0","12","0","12","0","12","0","12","99","103","0","12","99","103","2316","811","330","331","69","102","0","12","0","12","0","12","1917","893","0","12","0","12","0","12",
