"GEO_ID","NAME","B17001_001E","B17001_001M","B17001_002E","B17001_002M","B17001_003E","B17001_003M","B17001_004E","B17001_004M","B17001_005E","B17001_005M","B17001_006E","B17001_006M","B17001_007E","B17001_007M","B17001_008E","B17001_008M","B17001_009E","B17001_009M","B17001_010E","B17001_010M","B17001_011E","B17001_011M","B17001_012E","B17001_012M","B17001_013E","B17001_013M","B17001_014E","B17001_014M","B17001_015E","B17001_015M","B17001_016E","B17001_016M","B17001_017E","B17001_017M","B17001_018E","B17001_018M","B17001_019E","B17001_019M","B17001_020E","B17001_020M","B17001_021E","B17001_021M","B17001_022E","B17001_022M","B17001_023E","B17001_023M","B17001_024E","B17001_024M","B17001_025E","B17001_025M","B17001_026E","B17001_026M","B17001_027E","B17001_027M","B17001_028E","B17001_028M","B17001_029E","B17001_029M","B17001_030E","B17001_030M","B17001_031E","B17001_031M","B17001_032E","B17001_032M","B17001_033E","B17001_033M","B17001_034E","B17001_034M","B17001_035E","B17001_035M","B17001_036E","B17001_036M","B17001_037E","B17001_037M","B17001_038E","B17001_038M","B17001_039E","B17001_039M","B17001_040E","B17001_040M","B17001_041E","B17001_041M","B17001_042E","B17001_042M","B17001_043E","B17001_043M","B17001_044E","B17001_044M","B17001_045E","B17001_045M","B17001_046E","B17001_046M","B17001_047E","B17001_047M","B17001_048E","B17001_048M","B17001_049E","B17001_049M","B17001_050E","B17001_050M","B17001_051E","B17001_051M","B17001_052E","B17001_052M","B17001_053E","B17001_053M","B17001_054E","B17001_054M","B17001_055E","B17001_055M","B17001_056E","B17001_056M","B17001_057E","B17001_057M","B17001_058E","B17001_058M","B17001_059E","B17001_059M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Income in the past 12 months below poverty level:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!Under 5 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!Under 5 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!5 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!5 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!6 to 11 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!6 to 11 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!12 to 14 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!12 to 14 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!15 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!15 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!16 and 17 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!16 and 17 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!18 to 24 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!18 to 24 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!25 to 34 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!25 to 34 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!35 to 44 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!35 to 44 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!45 to 54 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!45 to 54 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!55 to 64 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!55 to 64 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!65 to 74 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!65 to 74 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Male:!!75 years and over","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Male:!!75 years and over","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!Under 5 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!Under 5 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!5 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!5 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!6 to 11 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!6 to 11 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!12 to 14 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!12 to 14 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!15 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!15 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!16 and 17 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!16 and 17 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!18 to 24 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!18 to 24 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!25 to 34 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!25 to 34 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!35 to 44 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!35 to 44 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!45 to 54 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!45 to 54 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!55 to 64 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!55 to 64 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!65 to 74 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!65 to 74 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Female:!!75 years and over","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Female:!!75 years and over","Estimate!!Total:!!Income in the past 12 months at or above poverty level:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!Under 5 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!Under 5 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!5 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!5 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!6 to 11 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!6 to 11 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!12 to 14 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!12 to 14 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!15 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!15 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!16 and 17 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!16 and 17 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!18 to 24 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!18 to 24 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!25 to 34 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!25 to 34 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!35 to 44 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!35 to 44 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!45 to 54 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!45 to 54 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!55 to 64 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!55 to 64 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!65 to 74 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!65 to 74 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!75 years and over","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Male:!!75 years and over","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!Under 5 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!Under 5 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!5 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!5 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!6 to 11 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!6 to 11 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!15 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!15 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!75 years and over","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Female:!!75 years and over",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","3081","388","112","88","41","42","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","5","1","4","0","13","0","13","27","39","11","20","71","52","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1","3","0","13","2","4","58","50","10","17","2969","390","1208","256","0","13","0","13","0","13","31","58","0","13","32","48","117","66","408","173","321","189","128","116","70","61","75","51","26","27","1761","405","115","139","0","13","0","13","0","13","0","13","23","37","174","175","290","193","246","166","255","212","222","120","212","99","224","188",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","4263","679","593","353","248","198","60","66","0","13","114","123","0","13","0","13","0","13","29","43","0","13","0","13","0","13","14","17","17","18","14","23","345","238","0","13","0","13","0","13","0","13","0","13","0","13","70","96","157","141","20","31","0","13","11","16","40","30","47","52","3670","673","1666","507","59","49","53","53","146","81","97","97","29","39","80","48","105","68","378","367","229","97","214","100","180","69","58","36","38","37","2004","327","149","111","10","17","152","118","108","85","0","13","27","33","253","121","275","119","327","150","296","101","161","79","190","78","56","41",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","4168","566","468","296","338","255","0","13","0","13","0","13","0","13","0","13","0","13","17","28","100","98","135","132","1","2","84","122","1","2","0","13","130","136","0","13","0","13","0","13","0","13","0","13","0","13","67","102","40","47","0","13","0","13","23","39","0","13","0","13","3700","582","1702","439","74","118","0","13","0","13","61","94","153","218","0","13","374","269","355","211","23","39","186","150","197","171","164","136","115","70","1998","514","115","140","0","13","88","116","0","13","0","13","0","13","90","70","574","252","326","208","153","114","122","76","165","99","365","174",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","3863","607","196","128","50","45","0","13","0","13","24","37","0","13","0","13","0","13","0","13","8","13","0","13","0","13","0","13","0","13","18","21","146","90","0","13","0","13","0","13","27","42","0","13","4","7","29","25","43","45","0","13","0","13","16","19","19","21","8","13","3667","631","1817","295","135","93","44","30","177","133","48","32","4","6","35","31","49","43","202","86","148","75","216","75","287","68","396","237","76","35","1850","383","136","70","38","43","29","25","38","42","16","23","47","46","86","55","218","133","185","122","223","89","308","68","419","223","107","54",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","2283","286","220","145","55","44","0","13","0","13","0","13","0","13","0","13","0","13","0","13","24","38","0","13","17","26","0","13","14","22","0","13","165","129","28","46","0","13","0","13","0","13","0","13","0","13","41","48","61","69","0","13","0","13","13","20","22","38","0","13","2063","257","838","230","21","26","0","13","40","50","26","43","25","41","0","13","108","74","194","95","69","49","81","71","152","77","75","51","47","75","1225","198","17","24","22","26","20","23","0","13","83","88","0","13","103","75","190","97","62","40","120","101","337","111","218","105","53","65",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","3149","374","734","492","260","167","0","13","0","13","22","27","47","52","0","13","36","48","22","37","9","18","117","88","7","13","0","13","0","13","0","13","474","379","97","106","87","102","0","13","0","13","0","13","64","81","37","43","11","17","91","78","24","43","11","20","39","45","13","20","2415","419","1258","287","28","43","0","13","65","43","20","40","12","20","0","13","237","140","485","271","70","56","88","52","79","51","142","69","32","32","1157","241","8","14","0","13","22","46","28","36","0","13","45","47","126","103","316","175","174","113","124","84","120","64","181","66","13","19",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","6111","847","278","245","102","93","0","18","0","18","0","18","12","22","11","20","0","18","12","22","35","40","11","19","0","18","0","18","0","18","21","35","176","208","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","138","199","17","28","0","18","0","18","21","35","5833","728","2959","630","96","72","39","52","161","81","254","253","153","199","132","136","76","69","147","71","398","191","242","100","757","218","309","185","195","109","2874","356","119","109","0","18","171","92","110","78","19","29","160","102","124","73","208","95","272","70","523","307","662","237","226","110","280","145",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","1036","156","16","22","7","11","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","11","0","13","9","11","0","13","0","13","0","13","0","13","0","13","0","13","1","2","0","13","1","2","0","13","7","11","0","13","0","13","1020","158","540","95","4","8","6","9","65","20","51","36","0","13","0","13","9","11","46","36","66","43","76","40","113","63","73","51","31","31","480","91","34","31","0","13","21","27","4","7","0","13","0","13","0","13","51","38","44","29","66","45","165","66","77","48","18","16",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","4613","646","597","383","257","195","61","94","0","13","55","72","0","13","0","13","0","13","68","88","0","13","0","13","59","54","10","16","0","13","4","6","340","222","0","13","30","50","54","84","0","13","0","13","26","49","60","63","0","13","135","121","19","22","16","28","0","13","0","13","4016","533","1976","319","209","106","0","13","207","91","55","41","14","22","72","61","180","113","359","186","169","69","215","98","260","92","180","103","56","39","2040","401","89","68","13","21","121","100","74","73","0","13","111","117","355","195","259","138","314","142","331","125","211","85","105","74","57","48",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","5219","833","635","352","46","51","0","18","0","18","0","18","0","18","0","18","0","18","0","18","39","52","0","18","0","18","0","18","0","18","7","11","589","353","56","78","0","18","109","154","74","111","0","18","0","18","0","18","66","68","41","59","65","86","51","60","40","43","87","106","4584","944","1853","447","112","103","0","18","205","168","18","30","85","87","89","91","277","157","169","126","260","155","45","47","204","79","141","76","248","149","2731","680","254","173","37","54","183","167","189","162","0","18","92","127","114","91","317","140","417","253","320","151","90","60","317","180","401","201",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","5280","929","678","279","324","140","49","53","0","18","65","84","23","34","0","18","55","82","16","24","13","19","40","37","12","20","51","46","0","18","0","18","354","164","0","18","0","18","18","28","23","36","0","18","0","18","0","18","39","46","127","114","42","38","62","54","43","55","0","18","4602","943","2135","500","19","30","36","53","294","163","28","51","22","33","80","49","315","244","180","92","372","174","316","114","286","101","125","78","62","52","2467","520","93","89","0","18","73","65","74","66","79","75","66","58","284","137","423","243","369","136","567","247","261","91","129","67","49","52",
"1400000US18097310305","Census Tract 3103.05; Marion County; Indiana","6678","939","1186","477","475","256","96","109","0","18","0","18","42","45","0","18","37","40","87","114","44","47","63","58","106","98","0","18","0","18","0","18","711","309","95","145","83","75","0","18","49","77","0","18","0","18","80","91","124","143","93","88","51","57","24","40","112","111","0","18","5492","882","2631","542","136","120","0","18","253","190","25","46","59","93","147","148","263","161","470","281","536","263","394","226","241","130","107","85","0","18","2861","582","264","192","0","18","367","327","76","108","89","96","0","18","637","336","304","165","447","224","149","116","302","176","178","101","48","57",
"1400000US18097310306","Census Tract 3103.06; Marion County; Indiana","8597","1266","2555","888","1093","520","35","56","0","18","170","189","178","168","0","18","0","18","237","368","90","98","111","101","38","53","210","148","0","18","24","40","1462","591","275","200","37","57","160","141","95","152","59","81","0","18","0","18","318","209","190","176","174","148","154","147","0","18","0","18","6042","1229","2793","557","27","46","66","106","466","271","172","118","34","51","108","155","258","180","399","204","391","219","448","226","240","170","123","66","61","75","3249","796","784","429","98","133","152","140","77","109","0","18","81","76","191","147","344","216","423","190","768","471","208","176","51","50","72","53",
"1400000US18097310308","Census Tract 3103.08; Marion County; Indiana","3414","452","539","329","289","171","43","56","35","47","0","13","23","41","0","13","0","13","11","19","74","88","31","43","0","13","44","52","12","22","16","28","250","250","0","13","0","13","40","53","0","13","0","13","0","13","1","2","93","144","30","41","65","82","10","18","0","13","11","17","2875","435","1333","244","70","73","0","13","91","78","82","76","17","25","23","32","163","104","250","136","128","76","231","142","168","101","45","38","65","63","1542","314","38","46","0","13","85","120","119","89","58","62","63","86","178","186","193","115","215","99","225","142","226","91","53","43","89","63",
"1400000US18097310309","Census Tract 3103.09; Marion County; Indiana","3048","445","635","212","294","145","23","24","22","25","0","13","0","13","60","85","0","13","52","51","22","24","0","13","63","73","38","42","14","22","0","13","341","138","0","13","0","13","0","13","0","13","0","13","0","13","126","114","30","28","42","56","0","13","78","67","24","25","41","58","2413","516","1178","348","34","39","7","13","135","116","73","58","11","26","47","56","149","111","281","159","206","100","74","68","131","92","30","38","0","13","1235","298","81","83","0","13","31","42","48","58","0","13","20","33","235","178","283","106","150","92","192","77","100","107","78","45","17","21",
"1400000US18097310310","Census Tract 3103.10; Marion County; Indiana","5104","807","376","330","45","45","18","34","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","14","22","0","18","12","19","1","2","331","311","0","18","0","18","17","31","0","18","19","31","0","18","0","18","240","279","15","26","15","25","10","18","15","24","0","18","4728","721","2319","480","148","115","13","20","100","76","197","116","0","18","221","149","318","208","339","164","347","138","211","92","124","74","301","169","0","18","2409","414","88","81","23","38","132","103","87","85","30","33","122","122","212","98","408","165","272","104","288","100","298","121","303","205","146","155",
"1400000US18097310311","Census Tract 3103.11; Marion County; Indiana","6560","1260","919","952","338","289","0","18","0","18","100","145","88","126","0","18","53","77","13","21","12","17","6","12","29","37","37","46","0","18","0","18","581","680","183","273","60","87","102","148","0","18","0","18","0","18","0","18","79","113","58","70","0","18","99","98","0","18","0","18","5641","846","2907","529","159","110","0","18","272","206","99","80","77","90","124","103","529","242","385","272","320","140","347","147","189","84","249","109","157","98","2734","439","92","76","50","57","185","113","286","153","52","80","4","11","69","61","339","221","420","200","470","162","396","145","224","84","147","117",
"1400000US18097310312","Census Tract 3103.12; Marion County; Indiana","5518","641","540","403","170","177","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","170","177","0","18","0","18","0","18","0","18","370","314","85","111","47","86","0","18","0","18","0","18","0","18","81","102","38","69","3","14","0","18","30","50","86","85","0","18","4978","730","2691","534","138","191","132","200","127","106","97","151","0","18","109","135","509","321","350","216","340","247","180","141","353","141","316","207","40","51","2287","519","114","125","12","20","144","206","19","31","0","18","0","18","92","91","365","253","465","271","359","218","346","168","254","185","117","83",
"1400000US18097320105","Census Tract 3201.05; Marion County; Indiana","4453","545","513","361","247","171","35","36","0","13","69","74","0","13","0","13","0","13","55","96","64","61","24","37","0","13","0","13","0","13","0","13","266","237","60","89","22","33","56","51","0","13","0","13","0","13","36","55","71","69","21","33","0","13","0","13","0","13","0","13","3940","677","1834","501","134","158","0","13","286","243","111","82","0","13","57","66","109","89","268","137","207","151","165","76","202","112","129","94","166","84","2106","366","104","93","0","13","50","67","46","57","40","55","46","57","193","141","378","173","299","124","170","117","231","76","322","139","227","96",
"1400000US18097320106","Census Tract 3201.06; Marion County; Indiana","3673","1496","414","241","123","80","20","28","0","13","0","13","0","13","44","57","0","13","11","17","0","13","0","13","0","13","18","31","30","32","0","13","291","177","0","13","51","66","0","13","52","67","0","13","0","13","10","16","0","13","0","13","57","48","14","21","53","35","54","59","3259","1532","1651","805","98","104","120","109","260","328","21","25","11","26","10","17","43","44","541","459","148","99","109","54","96","45","97","48","97","74","1608","754","105","71","35","40","353","405","72","60","0","13","59","43","116","83","408","327","122","64","78","50","93","48","85","47","82","51",
