"GEO_ID","NAME","B19013_001E","B19013_001M",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","86750","9736",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","96136","16049",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","47962","10879",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","27622","7856",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","22569","8761",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","49438","9519",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","57972","7209",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","52378","4659",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","33620","4378",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","90580","11739",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","122813","24345",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","93279","8098",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","35777","6030",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","141597","34516",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","97604","13978",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","85781","10004",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","86786","11092",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","75712","11413",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","89000","14295",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","41493","10929",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","44778","6039",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","37041","2108",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","29821","6606",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","21625","7762",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","23233","5018",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","25327","6634",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","31327","3089",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","38570","3012",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","62733","6740",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","34699","3458",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","30883","2434",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","54757","3348",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","40405","4884",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","77604","14518",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","44071","5742",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","47341","5152",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","74235","3904",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","50208","6918",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","33233","3151",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","31567","5532",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","41225","7968",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","40783","4466",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","38661","6911",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","36250","7383",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","53542","8702",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","70100","11965",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","36837","4720",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","75000","6792",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","32244","8745",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","24250","7509",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","26887","7666",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","26696","6935",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","56050","5863",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","31548","2543",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","35994","2563",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","64345","3551",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","47377","14597",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","33647","3104",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","36188","5188",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","35000","9727",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","35460","4189",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","28546","5129",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","31800","6904",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","19972","2391",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","47000","2648",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","24939","4393",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","29107","7156",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","22708","3844",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","19089","2255",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","38036","9417",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","27609","4919",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","23712","5029",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","37419","8992",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","56420","10323",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","43733","8159",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","23299","8319",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","24800","5087",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","27697","4279",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","32238","2972",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","31667","11108",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","23576","5089",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","31647","6970",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","29441","2530",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","36179","3179",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","23773","7852",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","21717","2422",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","52901","11303",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","77250","15138",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","30408","3542",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","21420","13176",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","23068","6927",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","21722","4769",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","19797","6576",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","25066","4074",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","38861","4220",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","31042","11760",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","43780","6754",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","25846","7238",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","23817","2831",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","43083","8948",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","70893","5198",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","28626","2938",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","29962","5292",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","31250","8541",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","41395","3593",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","28646","5390",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","20709","2638",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","23424","10935",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","41250","2860",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","30297","4718",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","41810","5817",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","45125","3805",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","33047","7668",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","30595","8931",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","16464","1933",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","19039","6408",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","30777","2956",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","32799","3081",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","40411","5278",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","31379","6838",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","30771","5653",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","46196","7770",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","30579","7484",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","52806","9559",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","50344","9292",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","50236","7498",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","54531","10904",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","35655","3482",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","60625","21382",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","29925","4877",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","30845","5887",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","80000","12729",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","43778","7064",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","44242","14428",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","39500","11266",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","56250","11031",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","72894","7203",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","47664","3272",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","33654","5394",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","69762","3176",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","63729","7656",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","63843","8370",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","35612","6597",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","33519","10811",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","39020","3047",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","49524","10091",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","48368","4666",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","44292","3484",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","32010","6600",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","38838","7203",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","39331","7733",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","42826","7730",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","58160","5576",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","68410","10674",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","32768","7576",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","64732","6809",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","56427","3503",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","50968","10431",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","63889","6243",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","31442","3815",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","29007","3167",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","48520","7411",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","69851","9192",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","40308","12396",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","80350","8542",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","87778","15734",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","74654","5501",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","99175","10933",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","58846","8512",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","67487","10666",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","27137","6613",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","38063","5899",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","38511","7660",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","55104","7909",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","58958","17852",
"1400000US18097391000","Census Tract 3910, Marion County, Indiana","55038","10961",
