"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","66856","15257",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","57225","8255",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","54075","17208",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","137434","28053",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","59494","4824",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","53838","7949",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","148508","20680",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","124375","55076",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","67250","9417",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","50475","14406",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","74659","14384",
"1400000US18097310305","Census Tract 3103.05; Marion County; Indiana","42246","3228",
"1400000US18097310306","Census Tract 3103.06; Marion County; Indiana","57556","13012",
"1400000US18097310308","Census Tract 3103.08; Marion County; Indiana","69358","8759",
"1400000US18097310309","Census Tract 3103.09; Marion County; Indiana","44773","8388",
"1400000US18097310310","Census Tract 3103.10; Marion County; Indiana","75331","7159",
"1400000US18097310311","Census Tract 3103.11; Marion County; Indiana","81514","11399",
"1400000US18097310312","Census Tract 3103.12; Marion County; Indiana","47481","7911",
"1400000US18097320105","Census Tract 3201.05; Marion County; Indiana","78688","18658",
"1400000US18097320106","Census Tract 3201.06; Marion County; Indiana","68697","4429",
"1400000US18097320107","Census Tract 3201.07; Marion County; Indiana","120000","23109",
"1400000US18097320108","Census Tract 3201.08; Marion County; Indiana","33298","11496",
"1400000US18097320109","Census Tract 3201.09; Marion County; Indiana","69583","35314",
"1400000US18097320202","Census Tract 3202.02; Marion County; Indiana","101188","29590",
"1400000US18097320203","Census Tract 3202.03; Marion County; Indiana","50548","10221",
"1400000US18097320205","Census Tract 3202.05; Marion County; Indiana","49762","3566",
"1400000US18097320206","Census Tract 3202.06; Marion County; Indiana","39220","4110",
"1400000US18097320301","Census Tract 3203.01; Marion County; Indiana","89167","32893",
"1400000US18097320303","Census Tract 3203.03; Marion County; Indiana","50361","6941",
"1400000US18097320305","Census Tract 3203.05; Marion County; Indiana","124050","29484",
"1400000US18097320306","Census Tract 3203.06; Marion County; Indiana","79097","31073",
"1400000US18097320400","Census Tract 3204; Marion County; Indiana","72000","16064",
"1400000US18097320500","Census Tract 3205; Marion County; Indiana","66477","34870",
"1400000US18097320600","Census Tract 3206; Marion County; Indiana","64063","15643",
"1400000US18097320700","Census Tract 3207; Marion County; Indiana","114063","16423",
"1400000US18097320800","Census Tract 3208; Marion County; Indiana","178750","21067",
"1400000US18097320901","Census Tract 3209.01; Marion County; Indiana","82350","8336",
"1400000US18097320902","Census Tract 3209.02; Marion County; Indiana","46882","9133",
"1400000US18097320903","Census Tract 3209.03; Marion County; Indiana","39828","8835",
"1400000US18097321001","Census Tract 3210.01; Marion County; Indiana","72179","13430",
"1400000US18097321002","Census Tract 3210.02; Marion County; Indiana","90645","16533",
"1400000US18097321100","Census Tract 3211; Marion County; Indiana","85537","8213",
"1400000US18097321200","Census Tract 3212; Marion County; Indiana","125875","26473",
"1400000US18097321300","Census Tract 3213; Marion County; Indiana","103125","18295",
"1400000US18097321400","Census Tract 3214; Marion County; Indiana","73209","12060",
"1400000US18097321600","Census Tract 3216; Marion County; Indiana","58556","10325",
"1400000US18097321700","Census Tract 3217; Marion County; Indiana","73977","32359",
"1400000US18097321800","Census Tract 3218; Marion County; Indiana","143534","18202",
"1400000US18097321900","Census Tract 3219; Marion County; Indiana","130357","35201",
"1400000US18097322000","Census Tract 3220; Marion County; Indiana","56320","4181",
"1400000US18097322100","Census Tract 3221; Marion County; Indiana","103450","25489",
"1400000US18097322200","Census Tract 3222; Marion County; Indiana","99583","25968",
"1400000US18097322300","Census Tract 3223; Marion County; Indiana","101969","32841",
"1400000US18097322400","Census Tract 3224; Marion County; Indiana","55915","12213",
"1400000US18097322500","Census Tract 3225; Marion County; Indiana","43063","12418",
"1400000US18097322601","Census Tract 3226.01; Marion County; Indiana","-","**",
"1400000US18097322602","Census Tract 3226.02; Marion County; Indiana","61130","13948",
"1400000US18097322700","Census Tract 3227; Marion County; Indiana","58103","25039",
"1400000US18097330103","Census Tract 3301.03; Marion County; Indiana","67955","12696",
"1400000US18097330105","Census Tract 3301.05; Marion County; Indiana","63481","3442",
"1400000US18097330106","Census Tract 3301.06; Marion County; Indiana","47776","4758",
"1400000US18097330107","Census Tract 3301.07; Marion County; Indiana","107500","17679",
"1400000US18097330108","Census Tract 3301.08; Marion County; Indiana","147125","47003",
"1400000US18097330109","Census Tract 3301.09; Marion County; Indiana","88652","23023",
"1400000US18097330203","Census Tract 3302.03; Marion County; Indiana","181532","22836",
"1400000US18097330204","Census Tract 3302.04; Marion County; Indiana","111532","16139",
"1400000US18097330206","Census Tract 3302.06; Marion County; Indiana","133640","22692",
"1400000US18097330208","Census Tract 3302.08; Marion County; Indiana","84514","6395",
"1400000US18097330210","Census Tract 3302.10; Marion County; Indiana","79455","23450",
"1400000US18097330211","Census Tract 3302.11; Marion County; Indiana","41441","6218",
"1400000US18097330212","Census Tract 3302.12; Marion County; Indiana","93288","25730",
"1400000US18097330213","Census Tract 3302.13; Marion County; Indiana","89601","22541",
"1400000US18097330401","Census Tract 3304.01; Marion County; Indiana","103864","21756",
"1400000US18097330500","Census Tract 3305; Marion County; Indiana","58359","15007",
"1400000US18097330600","Census Tract 3306; Marion County; Indiana","45780","12229",
"1400000US18097330701","Census Tract 3307.01; Marion County; Indiana","-","**",
"1400000US18097330702","Census Tract 3307.02; Marion County; Indiana","43214","14523",
"1400000US18097330803","Census Tract 3308.03; Marion County; Indiana","32846","16150",
"1400000US18097330804","Census Tract 3308.04; Marion County; Indiana","44340","17400",
"1400000US18097330805","Census Tract 3308.05; Marion County; Indiana","29750","14561",
"1400000US18097330806","Census Tract 3308.06; Marion County; Indiana","33138","4952",
"1400000US18097330900","Census Tract 3309; Marion County; Indiana","34154","9770",
"1400000US18097331000","Census Tract 3310; Marion County; Indiana","44107","8945",
"1400000US18097340101","Census Tract 3401.01; Marion County; Indiana","58810","14612",
"1400000US18097340102","Census Tract 3401.02; Marion County; Indiana","32948","4716",
"1400000US18097340108","Census Tract 3401.08; Marion County; Indiana","43115","4380",
"1400000US18097340111","Census Tract 3401.11; Marion County; Indiana","98795","19938",
"1400000US18097340112","Census Tract 3401.12; Marion County; Indiana","50475","11150",
"1400000US18097340113","Census Tract 3401.13; Marion County; Indiana","54180","9959",
"1400000US18097340114","Census Tract 3401.14; Marion County; Indiana","82115","13230",
"1400000US18097340115","Census Tract 3401.15; Marion County; Indiana","49767","6248",
"1400000US18097340201","Census Tract 3402.01; Marion County; Indiana","64603","11050",
"1400000US18097340202","Census Tract 3402.02; Marion County; Indiana","44476","6280",
"1400000US18097340301","Census Tract 3403.01; Marion County; Indiana","46875","43125",
"1400000US18097340302","Census Tract 3403.02; Marion County; Indiana","49103","9967",
"1400000US18097340400","Census Tract 3404; Marion County; Indiana","45320","8098",
"1400000US18097340500","Census Tract 3405; Marion County; Indiana","38677","6848",
"1400000US18097340600","Census Tract 3406; Marion County; Indiana","49977","13567",
"1400000US18097340700","Census Tract 3407; Marion County; Indiana","43316","8280",
"1400000US18097340800","Census Tract 3408; Marion County; Indiana","68750","7856",
"1400000US18097340901","Census Tract 3409.01; Marion County; Indiana","90288","16571",
"1400000US18097340903","Census Tract 3409.03; Marion County; Indiana","47275","20091",
"1400000US18097340904","Census Tract 3409.04; Marion County; Indiana","51261","5672",
"1400000US18097341000","Census Tract 3410; Marion County; Indiana","76181","24129",
"1400000US18097341100","Census Tract 3411; Marion County; Indiana","42578","6221",
"1400000US18097341200","Census Tract 3412; Marion County; Indiana","45938","16971",
"1400000US18097341600","Census Tract 3416; Marion County; Indiana","25852","12899",
"1400000US18097341701","Census Tract 3417.01; Marion County; Indiana","33286","4769",
"1400000US18097341702","Census Tract 3417.02; Marion County; Indiana","46838","24224",
"1400000US18097341902","Census Tract 3419.02; Marion County; Indiana","65339","8508",
"1400000US18097341903","Census Tract 3419.03; Marion County; Indiana","39336","6861",
