"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","66250","16154",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","76544","10152",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","33021","4807",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","32500","12212",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","39097","17625",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","70361","11395",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","32155","9613",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","22721","15173",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","29590","8564",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","49872","8162",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","31615","6488",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","39813","31858",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","36118","12591",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","47941","3885",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","22321","8056",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","42228","15909",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","24225","6100",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","25054","12136",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","33488","12689",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","31532","10914",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","37285","6269",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","26795","6814",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","37226","7566",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","25521","18079",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","53832","15215",
"1400000US18097360406","Census Tract 3604.06, Marion County, Indiana","28413","15264",
"1400000US18097360407","Census Tract 3604.07, Marion County, Indiana","51337","10130",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","57117","18569",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","50116","17445",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","60665","8897",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","33199","8953",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","71786","20294",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","32483","6865",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","30887","7213",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","86477","9741",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","52895","6402",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","47663","9730",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","47438","14600",
"1400000US18097361401","Census Tract 3614.01, Marion County, Indiana","51167","10281",
"1400000US18097361402","Census Tract 3614.02, Marion County, Indiana","56738","13899",
"1400000US18097361601","Census Tract 3616.01, Marion County, Indiana","80593","5081",
"1400000US18097361602","Census Tract 3616.02, Marion County, Indiana","89219","14895",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","48666","3658",
"1400000US18097370203","Census Tract 3702.03, Marion County, Indiana","28774","6643",
"1400000US18097370204","Census Tract 3702.04, Marion County, Indiana","38365","9009",
"1400000US18097370303","Census Tract 3703.03, Marion County, Indiana","71911","5391",
"1400000US18097370304","Census Tract 3703.04, Marion County, Indiana","72231","21103",
"1400000US18097370305","Census Tract 3703.05, Marion County, Indiana","37134","14589",
"1400000US18097370306","Census Tract 3703.06, Marion County, Indiana","76390","8073",
"1400000US18097380101","Census Tract 3801.01, Marion County, Indiana","104032","19369",
"1400000US18097380102","Census Tract 3801.02, Marion County, Indiana","62908","14744",
"1400000US18097380103","Census Tract 3801.03, Marion County, Indiana","78321","4800",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","39336","13338",
"1400000US18097380301","Census Tract 3803.01, Marion County, Indiana","33971","5946",
"1400000US18097380302","Census Tract 3803.02, Marion County, Indiana","26967","8242",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","40941","5721",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","60422","8145",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","49325","8723",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","43679","4880",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","42894","10706",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","58229","5777",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","50970","8066",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","48524","6209",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","59549","8177",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","70497","24282",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","80398","24627",
"1400000US18097381003","Census Tract 3810.03, Marion County, Indiana","45769","11301",
"1400000US18097381004","Census Tract 3810.04, Marion County, Indiana","30506","11391",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","63867","12892",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","49432","7116",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","29855","3187",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","29536","10359",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","51031","8654",
"1400000US18097381206","Census Tract 3812.06, Marion County, Indiana","66208","7192",
"1400000US18097381207","Census Tract 3812.07, Marion County, Indiana","59497","15857",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","37839","7126",
"1400000US18097390103","Census Tract 3901.03, Marion County, Indiana","50143","13370",
"1400000US18097390104","Census Tract 3901.04, Marion County, Indiana","76415","12220",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","81497","12400",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","90533","8448",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","86384","7026",
"1400000US18097390406","Census Tract 3904.06, Marion County, Indiana","98500","12733",
"1400000US18097390407","Census Tract 3904.07, Marion County, Indiana","127425","13005",
"1400000US18097390408","Census Tract 3904.08, Marion County, Indiana","80524","17462",
"1400000US18097390409","Census Tract 3904.09, Marion County, Indiana","106033","19884",
"1400000US18097390410","Census Tract 3904.10, Marion County, Indiana","77688","16452",
"1400000US18097390411","Census Tract 3904.11, Marion County, Indiana","59775","9408",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","33462","11219",
"1400000US18097390601","Census Tract 3906.01, Marion County, Indiana","55142","20710",
"1400000US18097390602","Census Tract 3906.02, Marion County, Indiana","52459","10810",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","50736","3790",
"1400000US18097390801","Census Tract 3908.01, Marion County, Indiana","-","**",
"1400000US18097390802","Census Tract 3908.02, Marion County, Indiana","64127","10148",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","59449","25493",
"1400000US18097391001","Census Tract 3910.01, Marion County, Indiana","65096","7306",
"1400000US18097391002","Census Tract 3910.02, Marion County, Indiana","73287","11763",
