"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","78696","15903",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","63333","14659",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","62127","13800",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","127054","27135",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","69098","13176",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","63021","7088",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","158510","24887",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","200500","64468",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","73577","13701",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","68103","13034",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","97270","26099",
"1400000US18097310305","Census Tract 3103.05; Marion County; Indiana","57044","11030",
"1400000US18097310306","Census Tract 3103.06; Marion County; Indiana","54266","5515",
"1400000US18097310308","Census Tract 3103.08; Marion County; Indiana","65214","13303",
"1400000US18097310309","Census Tract 3103.09; Marion County; Indiana","46083","18193",
"1400000US18097310310","Census Tract 3103.10; Marion County; Indiana","77684","17730",
"1400000US18097310311","Census Tract 3103.11; Marion County; Indiana","97417","21309",
"1400000US18097310312","Census Tract 3103.12; Marion County; Indiana","52623","5335",
"1400000US18097320105","Census Tract 3201.05; Marion County; Indiana","87284","13657",
"1400000US18097320106","Census Tract 3201.06; Marion County; Indiana","74395","12119",
"1400000US18097320107","Census Tract 3201.07; Marion County; Indiana","118417","25266",
"1400000US18097320108","Census Tract 3201.08; Marion County; Indiana","48611","16053",
"1400000US18097320109","Census Tract 3201.09; Marion County; Indiana","82031","31593",
"1400000US18097320202","Census Tract 3202.02; Marion County; Indiana","105662","36120",
"1400000US18097320203","Census Tract 3202.03; Marion County; Indiana","54909","5075",
"1400000US18097320205","Census Tract 3202.05; Marion County; Indiana","74303","5668",
"1400000US18097320206","Census Tract 3202.06; Marion County; Indiana","41835","6259",
"1400000US18097320301","Census Tract 3203.01; Marion County; Indiana","81875","15630",
"1400000US18097320303","Census Tract 3203.03; Marion County; Indiana","55384","8526",
"1400000US18097320305","Census Tract 3203.05; Marion County; Indiana","132793","22778",
"1400000US18097320306","Census Tract 3203.06; Marion County; Indiana","68828","14284",
"1400000US18097320400","Census Tract 3204; Marion County; Indiana","102620","32912",
"1400000US18097320500","Census Tract 3205; Marion County; Indiana","52024","29269",
"1400000US18097320600","Census Tract 3206; Marion County; Indiana","86953","20170",
"1400000US18097320700","Census Tract 3207; Marion County; Indiana","110938","15968",
"1400000US18097320800","Census Tract 3208; Marion County; Indiana","185893","8017",
"1400000US18097320901","Census Tract 3209.01; Marion County; Indiana","79405","15919",
"1400000US18097320902","Census Tract 3209.02; Marion County; Indiana","49709","6168",
"1400000US18097320903","Census Tract 3209.03; Marion County; Indiana","51389","20491",
