"GEO_ID","NAME","B19013_001E","B19013_001M",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","86667","13242",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","42656","9000",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","23125","7633",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","17716","6695",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","43125","7852",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","50074","4607",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","51948","3220",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","30575","3522",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","95957","11117",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","123264","16763",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","91305","8657",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","37432","4188",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","147857","32089",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","92500","11114",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","86108","11728",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","80938","13392",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","66513","10761",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","88370","12574",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","40330","10610",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","39748","3453",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","37592","2705",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","27115","6744",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","20793","8237",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","22169","4725",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","26473","4203",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","30783","4112",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","36409","2605",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","63477","8778",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","33099","4995",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","26627","3493",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","52833","5834",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","37011","2924",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","77904","13070",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","41826","3449",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","49054","5478",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","71685","2934",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","45873","5102",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","35897","8133",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","31673","7678",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","39306","10081",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","40678","3521",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","32061","3798",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","35036","13926",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","54917","11070",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","62042","8563",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","34160","4377",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","68643","6561",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","28787","4963",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","22051","3638",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","18348","7414",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","30495","6123",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","54547","2419",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","30800","3643",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","34250","4576",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","62832","6735",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","47500","9525",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","29504","4902",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","31679","4616",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","35893","6011",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","34412","5609",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","26479","3568",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","27833","11727",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","19076","2441",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","41429","9929",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","23545","1706",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","25000","5520",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","22120","5134",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","16760","2785",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","36023","4117",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","25665","5193",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","23088","7537",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","33317","8418",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","60625","11453",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","41490","5482",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","24698","12678",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","24917","4182",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","24028","5242",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","31190","2509",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","37841","7169",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","23667","3858",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","29229","6741",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","26206","2269",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","34946","4105",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","16719","5542",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","24630","5515",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","46818","16777",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","52222","20996",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","30684","5947",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","27222","10952",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","17798","2957",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","21265","2215",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","23542","8839",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","28164","5324",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","39226","6259",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","28237","8149",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","38519","6898",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","22169","7252",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","23241","2324",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","36488","9086",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","65599","4577",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","29228","4287",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","28145","3714",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","28859","4103",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","32222","7487",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","26504","6184",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","19073","3211",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","27961","12374",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","38582","4725",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","28658","4385",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","34245","7697",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","44786","3475",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","38281","13382",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","28852","3371",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","16101","2489",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","18611","6928",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","30633","2496",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","31552","5647",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","40731","6901",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","27986","5456",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","30775","7267",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","45875","7687",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","34257","8731",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","50081","14010",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","48717","7189",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","48742","4474",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","52407","9655",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","36706","6970",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","64432","14470",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","28444","2515",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","31151","6074",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","75069","16223",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","42067","7250",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","40139","14510",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","44087","10477",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","57647","10591",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","73578","10665",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","46966","4826",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","34481","6357",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","67375","4515",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","64250","8538",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","59366","6105",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","35651","7632",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","35396","12499",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","35996","3972",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","42632","10429",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","45342","7163",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","43484","4245",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","33827","3765",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","40053","11231",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","38730","8712",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","43214","7926",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","60845","7586",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","70917","11433",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","39891","8067",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","60679","5272",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","55193","4363",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","43901","2132",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","58708","8431",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","31771","4693",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","28223","5446",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","42737","7610",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","72512","9563",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","39425","5530",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","74081","12630",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","89265","16792",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","79819","4247",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","98799","10199",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","57126","6205",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","61111","6453",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","28344","2230",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","35439","7273",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","35673","8468",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","52924","7879",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","56108","15957",
"1400000US18097391000","Census Tract 3910, Marion County, Indiana","46960","14080",
