"GEO_ID","NAME","B19013_001E","B19013_001M",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","30757","2180",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","41056","5906",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","21775","4198",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","27976","7696",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","26315","2345",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","29654","3946",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","13252","2534",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","21580","3102",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","42500","16803",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","56000","20788",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","32292","4058",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","22207","8464",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","15409","3073",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","20442","2698",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","18864","7497",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","24815","5451",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","36138","3891",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","26953","11012",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","36984","7336",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","22475","4930",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","26098","4121",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","28490","8920",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","65505","7383",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","24939","3015",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","26959","4162",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","26098","3016",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","25938","7534",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","27500","7569",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","16563","2180",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","22048","3964",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","38887","4514",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","29747","4452",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","33581","9915",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","41359","5235",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","40500","11173",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","25964","3410",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","14935","2410",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","20147","5735",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","28980","3591",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","32832","5578",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","38684","6019",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","27800","5373",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","31014","7114",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","40682","9234",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","36312","4749",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","42917","13836",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","45798","6049",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","48284","5235",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","52205","3575",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","37857","7581",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","59583","17112",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","28187","4260",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","33636","11628",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","64718","7230",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","40167","7548",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","41912","15641",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","46855","7283",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","52182","6114",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","68489","7187",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","42275","6187",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","29785","7243",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","64578","5048",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","58614","8227",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","63828","5171",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","33333","11699",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","35995","7652",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","36262","2877",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","41889","7630",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","45940","2372",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","42038","5528",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","34496","3317",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","31786","2987",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","33510","8473",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","47150","8790",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","64750","4561",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","68024","12434",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","36761","5666",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","60980","7150",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","55784","7394",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","42929","3253",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","62199","8284",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","31687","4249",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","25500","4856",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","34038","7665",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","67381","9654",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","38465","10549",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","75313","15072",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","75688","10444",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","70756","8970",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","92500","8102",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","58046","7638",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","60750","2734",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","27010","2613",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","37122","5962",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","29875","8176",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","57609","12061",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","49623","6941",
"1400000US18097391000","Census Tract 3910, Marion County, Indiana","45842","10426",
