"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars)",
"1400000US18097310103","Census Tract 3101.03, Marion County, Indiana","128789","20779",
"1400000US18097310104","Census Tract 3101.04, Marion County, Indiana","52639","11063",
"1400000US18097310105","Census Tract 3101.05, Marion County, Indiana","59135","4090",
"1400000US18097310106","Census Tract 3101.06, Marion County, Indiana","41153","4281",
"1400000US18097310108","Census Tract 3101.08, Marion County, Indiana","103304","16769",
"1400000US18097310110","Census Tract 3101.10, Marion County, Indiana","49698","3283",
"1400000US18097310111","Census Tract 3101.11, Marion County, Indiana","42475","4720",
"1400000US18097310201","Census Tract 3102.01, Marion County, Indiana","63324","15541",
"1400000US18097310203","Census Tract 3102.03, Marion County, Indiana","53566","18203",
"1400000US18097310204","Census Tract 3102.04, Marion County, Indiana","62352","6761",
"1400000US18097310305","Census Tract 3103.05, Marion County, Indiana","39355","2944",
"1400000US18097310306","Census Tract 3103.06, Marion County, Indiana","32071","6672",
"1400000US18097310308","Census Tract 3103.08, Marion County, Indiana","58106","5453",
"1400000US18097310309","Census Tract 3103.09, Marion County, Indiana","40632","3700",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","67796","8524",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","76797","16054",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","40966","8874",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","51864","8599",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","67796","20674",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","98826","9879",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","29977","7231",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","58889","16622",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","87287","16012",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","42577","7333",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","41504","5001",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","86296","8891",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","58819","10165",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","96034","7243",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","51875","9085",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","59688","14159",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","57011","13959",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","83906","7448",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","163836","15925",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","66625","8718",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","35273","7450",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","34743","9321",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","59310","8016",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","74245","6379",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","65357","10856",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","147039","14092",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","80795","15239",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","63408","6141",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","45081","11310",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","63765","7349",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","105987","18733",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","85250","36799",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","46184","21675",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","66623","10437",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","85662","13314",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","95208","21173",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","51695","4211",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","25987","6354",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","25766","7819",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","53750","9624",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","52092","7396",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","53168","3617",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","34487","4708",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","94677","9673",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","117917","27438",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","89750","11808",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","40301","6043",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","171534","31032",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","91630","16290",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","89813","10486",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","87075","11008",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","81402","6382",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","85792","19139",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","48161","10663",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","49130","8271",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","37382","2743",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","29836","4771",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","25734","6039",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","23347","4553",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","27422","5518",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","32372","4331",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","38945","5694",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","63208","13767",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","32766","3200",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","33431","5249",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","54643","13732",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","40477","4539",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","78750","14111",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","44672","4872",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","47147","5365",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","74067","6923",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","53889","6128",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","34303","4958",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","34458","5595",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","42978","4692",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","41214","6361",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","40580","6592",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","38549","7736",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","53500","9142",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","70900","13965",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","38757","6297",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","71302","17968",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","37778","8458",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","25281","6834",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","27963","6577",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","30154","9990",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","55098","3198",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","33893","3679",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","36933","2487",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","64513","4299",
