"GEO_ID","NAME","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","2011","54","20","22","9","13","28","25","107","56","1075","150","612","137","113","42","47","31","0","11","0","11",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","3223","84","1805","152","164","87","0","16","243","113","390","152","334","133","204","105","83","55","0","16","0","16",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","1473","60","770","88","0","11","11","19","136","76","466","110","83","54","7","11","0","11","0","11","0","11",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","1493","42","854","87","0","11","51","55","165","69","223","107","17","18","82","51","101","36","0","11","0","11",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","1275","34","1218","52","6","9","10","15","0","11","19","29","22","19","0","11","0","11","0","11","0","11",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1122","62","596","68","177","71","13","16","17","15","139","72","62","35","36","51","82","45","0","11","0","11",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","1234","65","1082","78","63","21","8","11","22","13","24","37","8","12","27","13","0","11","0","11","0","11",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","2656","82","1447","149","268","155","18","28","453","164","367","153","47","43","0","16","56","53","0","16","0","16",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","2010","51","629","95","191","95","57","62","390","120","332","121","308","134","82","62","21","29","0","11","0","11",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","1961","64","745","120","115","88","19","30","110","85","567","145","360","141","32","33","13","14","0","16","0","16",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","1164","41","1045","87","32","39","0","11","44","38","37","51","0","11","0","11","6","10","0","11","0","11",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","2065","48","1408","103","141","46","0","11","46","42","89","81","203","99","74","75","104","83","0","11","0","11",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","1636","58","1278","74","39","37","6","6","33","43","31","49","13","18","147","78","89","64","0","11","0","11",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","2309","62","1980","139","129","97","59","47","0","16","67","65","42","67","15","22","17","28","0","16","0","16",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","1385","78","807","91","75","40","6","10","50","40","234","91","177","83","15","16","14","15","7","11","0","11",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","2642","54","1674","138","92","41","17","26","205","94","392","122","187","108","17","28","58","73","0","16","0","16",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","2592","65","1025","121","211","99","0","16","197","150","796","192","277","120","86","75","0","16","0","16","0","16",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","2149","101","1504","162","53","55","0","11","12","18","212","95","123","92","154","120","83","87","8","14","0","11",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","1647","46","1325","90","129","64","40","28","56","62","45","48","17","13","35","30","0","11","0","11","0","11",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","1398","38","1298","64","74","40","26","24","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","1795","60","1206","128","213","94","67","46","7","13","13","10","15","17","30","20","234","62","10","15","0","11",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1153","54","688","99","381","117","49","35","10","15","8","13","0","11","17","14","0","11","0","11","0","11",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","878","38","767","56","38","21","15","14","0","11","28","29","16","23","9","9","0","11","5","8","0","11",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1158","52","909","70","177","57","65","38","7","12","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","1666","81","1037","91","152","82","8","13","17","20","174","83","185","84","84","58","9","13","0","11","0","11",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","957","32","549","73","102","43","4","6","72","39","104","48","89","43","27","17","10","10","0","11","0","11",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","2128","83","523","87","127","83","88","66","220","93","564","130","498","133","88","70","20","21","0","11","0","11",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1101","82","855","95","0","11","0","11","0","11","73","68","67","58","54","43","52","57","0","11","0","11",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","2624","87","1067","136","632","130","0","11","120","73","595","151","116","85","20","33","74","80","0","11","0","11",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","2908","101","810","128","101","98","71","101","494","176","877","218","217","129","17","27","321","110","0","16","0","16",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2827","126","230","95","273","100","49","57","886","277","760","202","369","195","80","60","180","175","0","11","0","11",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","2554","73","2504","112","0","16","50","73","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","1582","54","1470","65","87","29","0","11","0","11","0","11","0","11","0","11","0","11","25","38","0","11",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","2261","72","2052","132","209","111","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","4487","114","2605","235","133","81","37","59","435","195","551","205","190","137","52","84","0","18","484","148","0","18",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","2211","80","1960","114","229","87","0","16","0","16","12","19","10","16","0","16","0","16","0","16","0","16",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","2154","112","2123","112","31","32","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","1749","83","1749","83","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1262","61","1071","79","91","51","0","11","60","51","0","11","32","30","0","11","8","13","0","11","0","11",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","3475","176","3142","194","56","38","0","16","15","24","0","16","0","16","0","16","151","73","111","81","0","16",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","2399","126","1669","153","36","36","67","88","39","59","326","185","239","138","0","16","23","37","0","16","0","16",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","2942","76","1812","215","218","109","64","96","309","164","449","187","72","76","18","29","0","16","0","16","0","16",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","2222","112","1501","180","297","115","0","16","163","101","155","95","106","88","0","16","0","16","0","16","0","16",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","2578","132","448","119","41","65","12","22","56","67","44","68","11","17","49","50","39","47","1878","181","0","16",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","1977","91","854","125","239","90","32","44","254","112","447","124","151","71","0","11","0","11","0","11","0","11",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1461","89","514","118","230","111","6","9","10","15","416","123","39","47","115","74","131","72","0","11","0","11",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1540","73","599","98","121","64","36","42","60","49","478","143","222","92","0","11","24","23","0","11","0","11",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1872","78","1016","147","52","49","15","17","114","69","378","128","237","101","43","47","17","18","0","11","0","11",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","2720","98","1501","175","56","66","0","16","194","111","714","162","107","87","148","113","0","16","0","16","0","16",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1940","65","1715","97","32","33","51","59","88","63","0","11","0","11","0","11","54","42","0","11","0","11",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1527","58","1120","77","124","47","19","31","24","32","25","32","54","48","20","31","4","10","137","67","0","11",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","2253","46","284","55","124","57","61","53","209","96","422","142","392","136","190","98","571","116","0","11","0","11",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1390","33","162","38","82","37","22","19","162","47","190","64","617","90","147","63","8","10","0","11","0","11",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","559","19","383","60","15","18","0","11","33","32","89","55","0","11","39","39","0","11","0","11","0","11",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","2497","80","459","143","78","86","50","50","466","162","784","231","442","157","187","120","31","36","0","11","0","11",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1086","26","857","103","91","74","16","23","0","11","70","53","0","11","42","61","0","11","10","15","0","11",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","2780","112","774","180","366","117","54","60","201","116","323","156","453","182","293","157","256","134","60","85","0","16",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1728","86","776","108","30","25","17","18","0","11","0","11","0","11","0","11","238","73","667","117","0","11",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1569","50","1525","64","19","29","0","11","0","11","8","11","0","11","0","11","8","12","0","11","9","14",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1139","59","941","91","34","57","0","11","9","14","0","11","141","91","14","21","0","11","0","11","0","11",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","2006","129","618","87","33","29","19","22","288","75","159","77","480","105","338","117","71","50","0","11","0","11",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","2862","79","1756","230","45","45","0","16","73","54","306","169","554","210","114","102","14","22","0","16","0","16",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1360","48","1136","94","10","16","0","11","28","33","75","64","82","53","16","26","0","11","0","11","13","19",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","1972","70","637","124","68","56","28","44","221","87","436","127","380","138","117","78","68","72","17","31","0","16",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","2075","65","1692","111","54","42","50","51","31","36","41","36","83","47","33","28","67","25","24","38","0","16",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1446","58","1283","91","12","20","15","14","21","27","67","56","0","11","26","40","22","19","0","11","0","11",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","807","67","704","73","6","9","24","28","0","11","0","11","0","11","0","11","0","11","69","39","4","6",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1396","39","1325","45","51","18","20","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","3165","150","768","183","52","41","147","116","650","164","297","127","598","241","433","214","220","150","0","16","0","16",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","814","68","691","71","40","26","46","48","28","27","9","10","0","11","0","11","0","11","0","11","0","11",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","983","34","803","65","86","51","52","35","28","27","0","11","0","11","0","11","0","11","14","23","0","11",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","1149","37","998","68","53","43","57","42","16","26","0","11","5","8","20","24","0","11","0","11","0","11",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","1032","44","680","88","26","34","155","80","11","16","31","30","0","11","23","21","106","39","0","11","0","11",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","2111","45","1441","136","63","71","80","63","0","11","37","47","176","92","14","15","27","42","273","85","0","11",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","1674","39","1295","90","105","50","0","11","88","64","66","47","40","45","14","16","66","39","0","11","0","11",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","2481","70","423","156","0","16","0","16","814","246","456","184","487","200","144","108","77","64","80","63","0","16",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","960","43","318","56","9","13","21","19","65","37","210","79","225","72","66","40","39","30","7","10","0","11",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","2212","56","2186","64","11","18","0","16","0","16","0","16","0","16","0","16","15","24","0","16","0","16",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","1897","40","1436","153","92","84","0","16","25","28","275","107","60","65","0","16","9","15","0","16","0","16",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","2054","98","1335","164","72","78","32","37","200","79","112","89","127","93","87","89","19","22","70","51","0","16",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","2611","98","1845","208","74","93","0","16","58","92","52","44","226","140","69","77","0","16","287","127","0","16",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","644","34","428","69","19","25","9","14","5","8","11","15","0","11","0","11","0","11","172","55","0","11",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","1842","75","1698","101","26","28","79","79","0","11","39","59","0","11","0","11","0","11","0","11","0","11",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","1455","74","1109","116","205","107","49","34","14","16","18","29","16","29","18","29","0","11","26","33","0","11",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","789","48","587","80","117","42","46","39","18","23","0","11","8","12","0","11","0","11","13","21","0","11",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1984","64","368","86","168","90","24","31","36","34","71","55","221","95","611","137","485","111","0","11","0","11",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","1373","56","661","82","113","64","12","18","99","61","191","79","155","72","142","77","0","11","0","11","0","11",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","1239","51","1016","90","137","66","6","10","29","33","33","31","0","11","18","20","0","11","0","11","0","11",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","2293","80","2193","114","35","41","8","13","57","64","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","805","37","781","42","12","21","0","11","0","11","12","18","0","11","0","11","0","11","0","11","0","11",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","1164","59","738","74","120","50","55","40","147","46","47","25","44","30","0","11","13","20","0","11","0","11",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","867","47","486","83","263","69","26","19","0","11","10","15","0","11","59","34","23","19","0","11","0","11",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1520","93","661","127","332","126","42","41","80","63","114","68","39","23","233","98","19","17","0","11","0","11",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","1509","70","1038","108","347","95","21","25","21","26","14","15","18","26","19","19","31","24","0","11","0","11",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1111","44","449","83","252","74","47","35","29","28","0","11","0","11","40","26","294","55","0","11","0","11",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","1279","47","577","82","262","84","42","29","76","35","38","23","33","31","188","69","63","43","0","11","0","11",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1573","66","796","117","506","111","36","37","64","56","103","53","42","43","26","39","0","11","0","11","0","11",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1156","33","1031","58","43","37","26","27","14","21","9","15","0","11","33","29","0","11","0","11","0","11",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1172","45","921","75","184","70","16","19","36","34","0","11","0","11","0","11","0","11","15","16","0","11",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","762","41","721","48","29","32","0","11","6","9","6","9","0","11","0","11","0","11","0","11","0","11",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","1521","45","1191","117","145","68","16","20","34","40","120","91","15","24","0","11","0","11","0","11","0","11",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","1690","36","1371","105","257","96","44","31","0","11","9","14","0","11","0","11","0","11","9","12","0","11",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","1975","62","1186","126","668","117","57","42","25","39","0","11","0","11","0","11","0","11","39","37","0","11",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1492","85","952","136","291","105","62","46","73","79","24","39","20","31","70","49","0","11","0","11","0","11",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","683","49","358","78","56","56","1","5","46","34","71","41","27","23","67","39","57","56","0","11","0","11",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1918","57","133","57","68","44","24","22","76","36","52","29","210","97","524","106","821","123","10","16","0","11",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1199","62","343","71","24","20","74","66","15","17","168","87","143","86","147","86","266","73","19","26","0","11",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1533","63","904","89","189","67","18","27","0","11","16","25","22","26","34","31","350","82","0","11","0","11",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","4722","107","536","150","605","175","67","83","18","29","158","125","247","149","911","207","2180","246","0","16","0","16",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","801","54","434","66","142","62","46","22","26","26","39","39","68","40","25","32","21","26","0","11","0","11",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1295","49","630","78","251","75","79","36","105","49","169","53","24","15","37","16","0","11","0","11","0","11",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","778","42","467","64","213","58","54","29","0","11","15","18","14","11","15","16","0","11","0","11","0","11",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","934","49","576","77","282","72","7","9","32","21","4","6","18","21","15","18","0","11","0","11","0","11",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1403","59","881","95","404","80","61","36","0","11","3","6","15","24","21","18","0","11","18","28","0","11",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1200","62","670","82","381","88","19","18","27","19","37","33","24","26","23","17","19","12","0","11","0","11",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1042","58","565","65","272","64","56","31","56","31","43","41","38","25","12","11","0","11","0","11","0","11",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1430","31","752","106","461","110","36","28","20","34","87","62","19","22","6","15","11","23","38","47","0","11",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","1606","61","867","113","273","121","66","54","46","50","102","88","84","62","148","89","10","15","10","16","0","11",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","1676","55","1468","93","146","74","11","17","0","11","0","11","32","44","0","11","0","11","19","32","0","11",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1047","26","768","77","236","70","15","16","19","31","0","11","0","11","5","8","0","11","4","7","0","11",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1199","56","946","71","191","64","28","18","34","28","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1290","38","919","71","128","44","124","45","64","39","24","21","6","9","25","21","0","11","0","11","0","11",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1178","46","304","67","112","52","17","17","36","21","59","26","90","38","264","69","296","54","0","11","0","11",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","1807","105","1170","153","92","75","137","84","136","87","0","11","27","42","121","73","111","46","13","15","0","11",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1222","73","801","72","159","52","34","35","103","52","0","11","13","21","36","33","56","33","20","23","0","11",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1207","37","946","74","188","68","67","44","6","8","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1136","42","837","81","112","47","65","40","43","32","0","11","22","18","52","26","0","11","5","7","0","11",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1506","91","1166","124","193","81","65","54","33","40","32","43","10","15","7","11","0","11","0","11","0","11",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1053","30","700","88","134","70","8","12","47","48","0","11","18","27","6","9","137","46","3","5","0","11",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","1897","37","1566","123","162","102","19","21","30","39","94","60","0","11","15","16","11","20","0","11","0","11",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","1654","138","1429","143","50","40","16","17","15","17","42","29","86","64","16","17","0","11","0","11","0","11",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","2795","65","2222","174","306","137","58","48","98","63","27","32","23","20","14","22","0","16","47","73","0","16",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","981","31","623","71","203","66","30","19","19","15","46","34","37","28","23","25","0","11","0","11","0","11",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","2036","67","1419","120","193","77","60","61","21","24","100","74","152","79","91","76","0","11","0","11","0","11",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","664","19","495","56","49","41","55","38","0","11","27","29","19","29","19","30","0","11","0","11","0","11",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1394","69","921","128","127","86","208","96","0","11","60","71","22","36","26","31","30","32","0","11","0","11",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1286","42","519","90","181","57","0","11","140","67","305","98","30","28","50","46","48","34","13","20","0","11",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1372","46","1092","118","16","26","5","8","184","102","0","11","0","11","8","10","40","25","27","30","0","11",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","1892","64","1135","149","56","68","12","20","62","76","529","142","26","34","0","11","28","32","44","56","0","11",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1344","46","1323","50","8","18","4","14","0","11","0","11","0","11","0","11","9","14","0","11","0","11",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","1492","50","1108","92","82","55","15","17","26","39","168","66","93","71","0","11","0","11","0","11","0","11",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","1231","36","685","84","256","78","79","51","11","11","154","53","24","27","0","11","0","11","22","24","0","11",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","2745","88","974","133","88","81","50","57","677","218","453","192","308","183","135","108","60","44","0","16","0","16",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","805","32","633","61","93","48","0","11","56","36","0","11","0","11","0","11","0","11","23","25","0","11",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","3453","114","1491","260","157","108","68","71","271","161","1022","276","292","146","101","97","0","16","51","79","0","16",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","2713","105","1675","209","404","163","22","37","192","106","305","153","23","37","39","42","38","43","15","25","0","16",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","2545","193","2128","187","93","58","86","94","153","102","85","70","0","16","0","16","0","16","0","16","0","16",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","2544","93","1938","153","12","24","16","25","178","122","92","100","171","99","73","131","0","16","64","64","0","16",
