"GEO_ID","NAME","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","1633","50","1370","76","60","38","21","30","38","40","80","32","64","57","0","11","0","11","0","11","0","11",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","1893","58","1840","65","20","22","0","16","7","11","0","16","0","16","15","24","0","16","11","17","0","16",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","2900","84","710","185","768","192","13","23","199","105","556","229","248","154","296","137","110","90","0","16","0","16",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","2173","88","531","126","437","127","72","64","630","161","150","103","302","124","32","51","19","29","0","11","0","11",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","1114","49","575","58","232","72","6","11","215","79","50","49","3","5","5","10","28","22","0","11","0","11",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","868","27","550","51","152","40","0","11","15","23","0","11","10","12","136","35","5","8","0","11","0","11",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","2728","56","395","161","329","164","26","35","249","131","1092","197","85","60","212","115","340","123","0","16","0","16",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","1235","39","711","91","249","64","0","11","57","44","38","24","23","21","128","72","29","26","0","11","0","11",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","2159","84","1082","108","329","66","0","11","17","27","252","110","86","64","96","56","276","81","21","23","0","11",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","1779","53","307","64","64","32","7","11","391","99","444","107","172","74","91","60","303","69","0","11","0","11",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","3154","81","617","121","24","30","15","24","272","87","1177","200","395","171","171","98","483","105","0","16","0","16",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","2044","50","861","106","617","99","0","11","243","69","175","89","86","71","37","27","25","24","0","11","0","11",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","2043","55","14","18","8","12","32","25","145","85","941","148","696","117","126","54","81","41","0","11","0","11",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","3195","87","1824","125","126","73","0","16","234","103","344","146","385","148","157","97","125","63","0","16","0","16",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","1490","44","803","95","0","11","25","40","103","64","483","103","76","59","0","11","0","11","0","11","0","11",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","1506","40","937","94","0","11","0","11","145","72","196","94","8","13","99","54","84","37","37","42","0","11",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","1277","33","1245","45","11","17","10","15","0","11","0","11","11","17","0","11","0","11","0","11","0","11",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1096","49","580","68","150","59","27","24","18","18","113","57","88","43","29","45","91","51","0","11","0","11",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","1262","63","1075","73","110","48","8","10","28","12","23","37","8","11","10","15","0","11","0","11","0","11",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","2671","75","1469","151","295","155","15","24","492","148","342","136","23","25","0","16","35","39","0","16","0","16",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","2007","55","562","92","289","121","109","93","324","94","281","100","336","118","85","64","21","29","0","11","0","11",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","1950","65","804","121","120","90","14","22","81","54","498","137","365","134","54","46","14","17","0","16","0","16",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","1165","34","1039","66","47","51","21","29","30","16","22","33","0","11","0","11","6","10","0","11","0","11",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","2084","38","1352","120","192","82","1","2","50","46","106","76","201","99","81","78","88","76","13","20","0","11",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","1671","45","1274","98","56","43","6","5","79","52","0","11","27","42","144","73","85","59","0","11","0","11",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","2303","63","1979","131","109","88","63","46","0","16","73","69","46","72","15","24","18","29","0","16","0","16",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","1370","94","800","86","93","53","14","16","55","36","219","91","150","76","23","22","7","12","9","14","0","11",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","2596","59","1690","145","113","49","30","35","127","100","439","144","143","91","16","25","38","42","0","16","0","16",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","2594","63","946","148","285","119","40","38","189","182","798","214","262","135","61","43","13","23","0","16","0","16",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","2168","84","1563","145","53","43","0","11","28","27","167","98","164","107","110","82","76","81","7","12","0","11",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","1648","36","1223","95","243","87","50","34","51","54","35","41","18","20","28","27","0","11","0","11","0","11",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","1413","45","1329","61","49","27","26","23","0","16","0","16","0","16","9","14","0","16","0","16","0","16",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","1810","61","1180","96","223","80","58","43","14","15","16","13","14","16","45","23","222","60","38","47","0","11",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1136","66","627","105","408","109","31","30","8","13","0","11","9","15","53","51","0","11","0","11","0","11",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","894","32","750","46","52","23","10","10","0","11","35","32","16","24","27","16","0","11","4","7","0","11",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1179","43","915","71","208","64","50","29","6","10","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","1668","67","1011","106","105","57","35","27","12","17","154","74","232","92","110","76","9","13","0","11","0","11",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","956","34","546","76","98","43","15","22","54","29","89","43","109","49","31","17","14","13","0","11","0","11",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","2098","93","514","89","154","99","137","103","191","83","479","155","581","131","42","52","0","11","0","11","0","11",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1130","68","816","98","0","11","0","11","0","11","109","78","44","46","106","77","55","59","0","11","0","11",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","2782","81","1045","149","608","140","50","82","228","126","744","181","30","35","19","32","58","73","0","16","0","16",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","2675","81","851","143","109","94","0","16","445","162","649","214","324","182","17","28","280","98","0","16","0","16",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2746","109","181","69","206","101","26","30","642","236","828","214","657","202","57","47","149","118","0","11","0","11",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","2531","77","2531","77","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","1568","47","1444","67","97","33","0","11","0","11","0","11","0","11","0","11","0","11","27","39","0","11",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","2182","81","1987","126","195","105","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","4486","105","2638","238","196","86","37","60","437","169","514","190","131","110","52","81","0","18","481","131","0","18",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","2227","60","2008","85","180","63","0","16","0","16","25","21","14","22","0","16","0","16","0","16","0","16",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","2230","108","2138","115","69","49","0","16","0","16","0","16","0","16","0","16","0","16","0","16","23","36",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","1815","83","1815","83","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1321","60","1079","91","118","58","13","19","77","47","0","11","28","26","0","11","6","11","0","11","0","11",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","3547","199","3198","215","33","29","0","16","15","26","0","16","0","16","0","16","194","93","107","87","0","16",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","2445","97","1705","131","76","75","54","76","30","48","258","151","258","136","0","16","64","76","0","16","0","16",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","2875","105","1690","202","189","124","55","86","427","219","423","202","74","65","17","27","0","16","0","16","0","16",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","2335","109","1575","187","293","126","0","16","113","87","250","114","104","92","0","16","0","16","0","16","0","16",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","2670","119","524","140","42","68","12","20","59","72","48","74","11","18","61","65","60","78","1853","196","0","16",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","2032","90","773","121","245","104","23","30","365","126","431","114","176","72","0","11","0","11","19","30","0","11",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1494","70","545","105","200","82","8","11","48","54","323","108","95","66","149","81","105","55","21","31","0","11",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1547","47","552","118","177","88","34","39","110","65","388","122","195","87","55","73","36","28","0","11","0","11",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1936","61","1032","121","53","50","14","15","60","49","403","119","270","107","76","63","28","26","0","11","0","11",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","2656","82","1343","186","36","43","35","56","219","131","778","166","96","77","116","97","33","55","0","16","0","16",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1905","68","1710","84","19","20","49","56","83","54","0","11","0","11","9","13","35","33","0","11","0","11",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1566","54","1100","79","129","42","19","31","46","42","25","28","55","47","20","31","9","15","163","69","0","11",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","2315","41","294","54","93","40","65","55","212","85","553","124","387","136","163","93","548","109","0","11","0","11",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1383","38","166","37","87","36","12","15","206","58","162","59","577","93","160","68","13","12","0","11","0","11",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","566","19","350","46","16","19","0","11","22","24","84","47","33","37","61","41","0","11","0","11","0","11",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","2551","84","448","117","67","68","44","43","392","153","683","198","682","180","163","130","72","57","0","16","0","16",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1096","27","877","88","92","72","14","21","0","11","70","47","0","11","35","54","0","11","8","13","0","11",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","2819","92","885","190","299","93","55","71","202","107","245","129","622","174","324","152","140","89","47","71","0","16",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1788","78","735","95","28","26","26","28","0","11","0","11","0","11","0","11","288","82","711","108","0","11",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1606","44","1564","55","11","17","13","20","0","11","0","11","0","11","0","11","9","15","0","11","9","14",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1181","33","1005","79","12","18","0","11","35","45","0","11","103","78","14","22","12","18","0","11","0","11",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1976","142","716","107","45","36","21","22","262","84","208","89","424","122","229","109","71","38","0","11","0","11",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","2932","89","1619","201","52","46","0","16","124","90","419","171","612","212","92","93","14","22","0","16","0","16",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1360","66","1147","99","11","17","0","11","23","23","67","52","71","48","25","37","0","11","0","11","16","25",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","2036","63","634","115","55","51","30","47","285","106","491","137","370","130","101","70","62","63","8","20","0","16",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","2121","64","1717","104","24","31","75","59","29","36","64","53","107","51","28","25","52","22","25","39","0","16",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1468","63","1341","87","13","20","14","16","0","11","74","63","0","11","26","41","0","11","0","11","0","11",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","789","65","702","71","5","8","20","25","0","11","0","11","0","11","0","11","0","11","57","37","5","9",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1418","45","1345","59","53","25","20","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","3232","164","748","163","69","44","153","98","462","192","377","158","789","265","509","258","125","99","0","16","0","16",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","821","65","710","67","29","18","49","38","4","6","29","27","0","11","0","11","0","11","0","11","0","11",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","989","29","814","62","61","42","73","52","18","27","0","11","6","9","0","11","0","11","17","29","0","11",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","1164","47","1009","80","49","38","82","56","0","11","0","11","5","8","19","23","0","11","0","11","0","11",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","992","95","702","98","31","29","133","65","7","12","6","11","0","11","71","71","42","33","0","11","0","11",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","2143","62","1502","142","67","57","64","59","0","16","14","16","159","70","15","17","23","37","299","104","0","16",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","1717","39","1367","76","96","54","0","11","82","65","40","27","55","50","10","15","67","42","0","11","0","11",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","2427","64","365","112","18","28","0","16","635","187","467","163","570","200","263","154","80","88","29","26","0","16",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","977","34","309","54","8","13","33","25","119","62","169","62","258","77","39","31","34","22","8","12","0","11",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","2263","49","2239","59","5","13","0","16","0","16","0","16","0","16","0","16","19","29","0","16","0","16",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","1937","44","1464","162","116","93","0","16","7","11","264","95","53","57","0","16","8","15","25","41","0","16",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","2162","54","1444","137","45","32","31","36","186","67","142","89","124","86","64","63","20","24","106","54","0","16",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","2702","89","2041","180","14","23","0","16","44","54","46","50","341","141","61","78","0","16","155","56","0","16",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","697","21","549","52","0","11","8","11","7","10","7","10","0","11","0","11","0","11","126","47","0","11",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","1932","62","1789","96","24","23","67","72","0","11","25","40","0","11","0","11","0","11","27","42","0","11",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","1493","73","1197","100","94","54","87","45","34","38","20","31","19","29","19","32","0","11","23","36","0","11",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","817","40","619","76","119","37","40","40","18","21","14","22","7","12","0","11","0","11","0","11","0","11",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1957","60","344","94","162","82","28","35","50","41","87","58","211","89","596","133","479","105","0","11","0","11",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","1395","56","716","107","128","77","17","20","117","72","77","52","171","68","161","72","8","13","0","11","0","11",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","1256","39","1027","74","162","64","12","14","6","8","33","33","0","11","16","19","0","11","0","11","0","11",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","2225","98","2025","151","50","46","32","41","54","59","0","11","0","11","10","16","0","11","54","61","0","11",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","822","28","781","41","29","29","0","11","0","11","12","16","0","11","0","11","0","11","0","11","0","11",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","1163","49","731","79","106","51","57","46","147","46","43","27","54","37","0","11","13","20","12","20","0","11",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","864","41","526","60","226","49","30","16","12","20","9","15","20","22","34","22","7","8","0","11","0","11",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1517","92","669","152","320","106","64","60","62","62","130","83","51","42","153","71","26","20","42","56","0","11",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","1482","74","1073","112","249","82","25","27","20","27","7","10","58","45","14","16","36","29","0","11","0","11",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1116","42","478","75","257","75","48","32","25","26","0","11","13","19","25","21","240","48","30","29","0","11",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","1283","32","481","66","304","68","31","21","75","35","44","25","58","34","251","69","39","34","0","11","0","11",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1577","62","863","109","429","120","51","38","51","42","99","57","44","42","40","44","0","11","0","11","0","11",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1153","43","985","75","50","40","26","31","35","41","8","12","0","11","49","29","0","11","0","11","0","11",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1145","54","921","65","170","59","11","15","12","21","0","11","0","11","0","11","0","11","31","30","0","11",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","767","40","695","48","65","42","0","11","7","12","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","1504","54","1175","110","133","74","7","11","71","68","108","61","10","17","0","11","0","11","0","11","0","11",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","1706","35","1379","115","266","105","46","34","0","11","8","12","0","11","0","11","0","11","7","12","0","11",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","1974","59","1274","133","609","128","52","37","16","25","0","11","0","11","0","11","0","11","23","28","0","11",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1496","79","917","134","298","112","81","58","61","68","37","43","50","56","43","23","9","14","0","11","0","11",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","678","44","337","71","63","43","16","18","46","28","88","49","25","24","56","40","47","45","0","11","0","11",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1899","92","145","68","100","61","14","16","62","34","91","52","188","87","599","124","691","124","9","14","0","11",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1246","51","293","72","63","46","73","67","25","23","157","85","90","79","204","99","325","95","16","23","0","11",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1210","48","853","90","191","73","0","11","0","11","0","11","26","21","24","27","106","62","10","15","0","11",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","4525","153","428","110","541","134","96","89","44","40","150","116","192","133","941","196","2082","223","51","83","0","16",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","855","51","413","67","163","65","69","37","72","55","40","30","35","20","30","33","33","22","0","11","0","11",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1335","43","583","78","310","78","93","46","132","47","146","55","22","13","37","16","0","11","12","19","0","11",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","791","40","497","67","207","58","57","33","0","11","5","7","20","14","5","8","0","11","0","11","0","11",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","923","44","576","72","263","72","12","12","23","19","4","6","17","19","28","26","0","11","0","11","0","11",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1385","55","908","91","356","91","51","30","16","19","3","5","18","24","18","21","0","11","15","23","0","11",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1241","53","772","89","309","89","35","29","26","18","37","33","30","36","22","19","10","11","0","11","0","11",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1044","39","553","52","310","66","58","30","43","26","31","36","38","23","11","10","0","11","0","11","0","11",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1429","36","783","133","442","136","61","37","23","38","41","37","34","28","6","14","0","11","39","44","0","11",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","1637","42","783","150","288","135","108","80","52","58","73","84","112","74","202","103","11","17","8","14","0","11",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","1684","34","1372","126","245","109","9","15","0","11","0","11","27","41","0","11","0","11","31","38","0","11",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1039","33","768","85","214","79","11","12","41","46","0","11","0","11","0","11","0","11","5","7","0","11",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1204","50","935","89","180","74","30","21","45","34","14","22","0","11","0","11","0","11","0","11","0","11",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1273","41","894","89","135","46","119","59","63","37","35","27","5","7","22","19","0","11","0","11","0","11",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1086","43","316","67","97","41","27","23","48","29","52","32","91","47","244","83","211","61","0","11","0","11",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","2007","83","1249","131","37","44","213","106","173","88","0","11","61","58","143","71","120","49","11","17","0","11",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1211","76","859","92","110","51","50","32","82","48","0","11","13","22","37","35","41","24","19","23","0","11",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1208","50","972","79","148","66","88","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1167","29","840","72","132","51","76","41","46","32","0","11","20","19","53","26","0","11","0","11","0","11",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1531","79","1215","126","169","84","71","50","57","42","5","9","9","14","5","9","0","11","0","11","0","11",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1060","30","637","79","180","75","23","25","51","30","6","9","16","25","6","9","137","45","4","6","0","11",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","1902","40","1590","119","204","109","0","11","20","32","48","47","0","11","25","27","15","24","0","11","0","11",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","1732","140","1484","145","70","45","8","12","37","32","39","25","74","55","13","16","7","12","0","11","0","11",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","2851","65","2246","177","268","146","47","44","120","72","82","84","50","26","16","24","0","16","22","35","0","16",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","968","40","649","83","170","76","21","18","15","13","43","36","41","32","24","24","5","7","0","11","0","11",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","2031","82","1468","134","131","74","62","62","30","28","91","71","146","77","103","73","0","11","0","11","0","11",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","643","35","486","56","33","36","60","39","0","11","26","28","19","30","19","30","0","11","0","11","0","11",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1365","82","814","135","148","90","261","110","37","34","49","58","34","29","22","24","0","11","0","11","0","11",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1251","34","540","84","161","53","7","10","182","64","217","81","30","28","41","37","55","36","18","21","0","11",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1332","57","978","132","19","31","7","10","241","125","6","10","0","11","5","8","34","22","42","33","0","11",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","1852","61","1117","124","51","59","12","19","60","58","526","124","22","31","0","11","31","25","33","52","0","11",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1298","41","1219","92","9","22","11","20","0","11","0","11","0","11","0","11","7","11","52","72","0","11",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","1468","47","1074","92","38","31","18","20","28","41","184","62","117","77","0","11","9","14","0","11","0","11",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","1218","36","675","77","238","69","81","40","10","10","152","51","26","28","0","11","7","11","29","27","0","11",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","2671","79","869","133","59","67","50","52","581","188","522","201","399","200","131","104","60","50","0","16","0","16",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","777","32","645","51","80","42","0","11","37","25","0","11","0","11","0","11","0","11","15","22","0","11",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","3393","114","1608","224","106","102","43","53","239","147","863","259","376","145","71","76","24","40","63","79","0","16",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","2654","95","1690","159","458","136","19","32","188","106","191","125","18","28","20","34","54","48","16","24","0","16",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","2582","186","2042","206","166","84","107","104","158","103","109","90","0","16","0","16","0","16","0","16","0","16",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","2452","110","1918","182","21","32","15","25","134","99","12","19","228","124","80","119","0","16","44","60","0","16",
