"GEO_ID","NAME","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","1227","62","1073","68","67","24","8","12","12","9","23","37","9","12","34","13","0","12","0","12","1","2",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","2649","76","1485","158","219","144","28","44","445","166","378","175","40","45","0","17","54","50","0","17","0","17",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","2062","63","643","115","214","92","71","60","416","114","385","137","256","105","58","44","19","20","0","12","0","12",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","1937","53","745","140","68","70","7","13","125","88","617","170","309","133","44","40","22","26","0","17","0","17",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","1161","40","1054","81","30","37","0","12","30","26","41","62","0","12","0","12","6","9","0","12","0","12",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","2036","45","1415","112","135","48","0","12","42","29","75","81","243","111","62","76","64","58","0","12","0","12",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","1632","60","1313","80","35","33","4","5","47","61","31","48","12","18","119","68","71","43","0","12","0","12",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","2328","49","2035","116","112","92","40","37","38","57","14","23","55","68","25","41","9","17","0","17","0","17",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","1452","43","943","84","37","24","7","11","48","41","232","95","141","70","23","22","15","17","6","10","0","12",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","2641","56","1668","153","91","45","0","17","265","134","337","120","243","127","37","43","0","17","0","17","0","17",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","2589","65","1074","170","176","78","16","27","173","119","843","192","191","93","101","70","15","24","0","17","0","17",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","2209","71","1640","126","55","53","0","12","14","22","177","88","55","60","143","107","117","81","8","14","0","12",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","1654","36","1378","87","114","61","44","27","26","39","41","38","19","14","32","35","0","12","0","12","0","12",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","1390","40","1303","65","43","33","34","28","0","17","10","16","0","17","0","17","0","17","0","17","0","17",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","1806","72","1237","101","152","81","84","49","12","18","19","13","21","19","34","34","228","69","19","25","0","12",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1143","56","716","105","335","115","50","42","8","13","6","11","0","12","28","13","0","12","0","12","0","12",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","877","39","748","54","51","26","14","12","0","12","46","34","0","12","11","9","0","12","7","9","0","12",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1139","54","890","77","164","69","67","37","18","15","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","1664","59","1086","104","196","99","8","13","15","17","190","89","103","59","55","51","11","18","0","12","0","12",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","966","36","571","71","74","36","9","9","83","45","132","60","66","37","20","16","11","13","0","12","0","12",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","2208","71","494","80","133","62","52","51","216","104","713","192","427","125","155","80","18","19","0","12","0","12",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1126","68","916","86","0","12","0","12","0","12","0","12","113","70","49","48","48","55","0","12","0","12",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","2597","105","990","142","690","151","0","12","214","121","436","128","110","85","70","73","87","92","0","12","0","12",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","2841","109","885","202","48","71","83","136","589","186","782","246","153","145","18","28","283","117","0","17","0","17",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2762","125","253","95","309","121","46","43","896","215","776","222","292","140","75","63","115","95","0","12","0","12",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","2506","98","2448","116","15","24","43","65","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","1552","63","1454","68","98","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","2207","81","2020","109","187","103","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","4644","132","2756","208","188","102","95","108","409","181","517","191","211","152","46","76","39","43","383","144","0","19",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","2172","92","1990","114","160","76","0","17","0","17","13","20","9","13","0","17","0","17","0","17","0","17",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","2245","110","2187","115","58","54","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","1833","88","1833","88","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1303","63","1121","67","68","48","0","12","58","59","0","12","34","37","0","12","22","25","0","12","0","12",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","3612","192","3252","212","73","35","0","17","14","21","0","17","17","28","0","17","119","62","137","82","0","17",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","2364","124","1712","150","24","30","11","18","0","17","386","171","205","130","0","17","26","42","0","17","0","17",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","2959","93","1988","184","169","90","74","118","256","129","423","162","19","31","20","31","0","17","10","19","0","17",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","2317","130","1549","161","368","137","0","17","133","101","201","125","66","58","0","17","0","17","0","17","0","17",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","2637","146","441","146","35","60","14","24","58","72","87","71","13","21","59","36","17","27","1913","185","0","17",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","1971","95","834","128","281","102","27","37","176","88","459","153","174","90","20","34","0","12","0","12","0","12",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1550","71","636","124","256","107","5","8","22","28","373","111","65","60","71","63","122","67","0","12","0","12",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1547","59","650","95","94","58","29","46","77","53","378","118","255","96","0","12","64","51","0","12","0","12",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1843","94","993","130","45","51","21","23","142","86","428","154","131","78","34","52","49","50","0","12","0","12",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","2713","104","1514","184","91","93","0","17","153","110","746","174","119","99","50","60","0","17","40","64","0","17",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1925","76","1689","116","33","30","49","52","48","46","51","54","0","12","9","14","46","44","0","12","0","12",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1544","65","1142","93","145","44","0","12","28","35","34","40","37","38","21","32","0","12","137","66","0","12",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","2228","61","253","58","107","62","55","43","215","113","350","131","407","150","191","93","650","128","0","12","0","12",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1374","44","132","40","108","48","21","19","158","52","262","74","564","95","120","62","9","10","0","12","0","12",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","555","19","352","62","22","23","0","12","38","29","98","52","23","35","22","27","0","12","0","12","0","12",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","2551","85","522","147","128","104","96","73","432","160","709","226","437","145","191","141","36","39","0","12","0","12",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1068","36","863","103","99","70","0","12","0","12","43","48","0","12","44","65","7","10","12","17","0","12",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","2727","116","612","129","436","120","69","78","228","126","223","106","503","163","357","132","299","141","0","17","0","17",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1653","93","724","87","38","25","16","18","0","12","0","12","0","12","34","56","240","71","601","102","0","12",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1546","51","1498","68","21","33","0","12","0","12","6","9","0","12","0","12","10","15","2","4","9","14",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1126","57","976","77","37","54","0","12","13","19","0","12","100","71","0","12","0","12","0","12","0","12",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1894","139","555","69","71","55","8","12","296","104","162","86","410","112","334","132","58","53","0","12","0","12",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","2856","109","1768","244","115","106","0","17","71","60","339","178","454","217","72","74","37","44","0","17","0","17",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1369","53","1100","99","0","12","0","12","83","64","63","63","72","68","29","43","0","12","0","12","22","32",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","1974","65","560","119","100","78","29","48","256","103","449","144","382","130","128","83","43","64","27","39","0","17",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","2084","75","1732","110","50","40","56","49","9","14","49","53","101","53","28","27","59","29","0","17","0","17",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1432","57","1282","102","45","51","6","10","28","33","11","18","0","12","33","50","27","27","0","12","0","12",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","759","64","683","65","5","8","23","29","0","12","0","12","0","12","0","12","0","12","48","36","0","12",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1388","52","1311","58","68","26","9","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","3088","157","763","174","90","53","141","114","714","193","339","152","466","229","361","183","214","145","0","17","0","17",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","778","61","669","56","36","26","44","46","20","26","9","10","0","12","0","12","0","12","0","12","0","12",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","963","32","801","60","73","44","53","41","23","25","0","12","0","12","0","12","0","12","13","21","0","12",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","1115","50","1017","74","27","35","40","43","17","28","0","12","4","7","10","14","0","12","0","12","0","12",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","1045","68","656","87","46","41","191","71","0","12","43","35","0","12","22","19","87","40","0","12","0","12",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","2101","63","1548","158","43","54","68","61","0","12","31","48","164","84","13","15","27","45","207","97","0","12",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","1637","50","1249","94","73","45","0","12","91","65","95","54","48","50","13","16","68","40","0","12","0","12",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","2464","88","482","157","27","42","17","30","840","227","406","166","457","194","90","85","62","77","83","74","0","17",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","974","37","347","43","0","12","16","18","91","52","209","70","199","66","62","39","48","31","2","6","0","12",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","2208","81","2185","80","0","17","0","17","0","17","0","17","0","17","0","17","23","38","0","17","0","17",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","1874","56","1303","146","104","81","0","17","18","27","348","142","101","79","0","17","0","17","0","17","0","17",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","2073","87","1442","164","59","72","18","30","142","71","112","95","127","103","108","123","21","27","44","36","0","17",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","2540","138","1789","206","72","92","14","24","45","69","70","37","172","130","74","82","0","17","304","121","0","17",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","641","29","478","55","23","27","12","10","6","9","7","10","0","12","0","12","0","12","115","45","0","12",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","1787","79","1716","93","25","25","19","29","0","12","27","43","0","12","0","12","0","12","0","12","0","12",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","1444","73","1118","118","234","95","41","39","16","18","0","12","19","32","0","12","0","12","16","19","0","12",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","784","48","584","67","146","46","21","19","20","23","0","12","0","12","0","12","0","12","13","21","0","12",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1983","74","206","89","176","82","25","29","57","47","83","59","272","92","653","147","511","125","0","12","0","12",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","1379","66","674","101","165","79","0","12","114","63","196","81","135","63","95","73","0","12","0","12","0","12",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","1243","54","1041","88","139","72","6","8","31","35","20","23","0","12","6","8","0","12","0","12","0","12",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","2388","57","2287","84","36","45","8","13","57","51","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","819","43","788","48","31","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","1166","52","670","90","167","63","31","35","176","75","76","45","31","33","0","12","15","23","0","12","0","12",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","898","42","513","73","258","64","21","18","10","15","9","14","8","11","39","29","40","27","0","12","0","12",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1473","108","570","119","353","128","58","50","85","69","69","67","55","37","263","108","20","22","0","12","0","12",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","1466","89","1071","117","302","100","7","10","16","26","7","10","6","9","27","22","30","22","0","12","0","12",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1098","47","417","88","318","77","44","37","9","10","0","12","0","12","31","26","279","55","0","12","0","12",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","1293","53","627","77","233","71","42","28","78","41","66","40","29","21","131","62","87","56","0","12","0","12",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1618","56","836","116","552","111","35","39","66","53","57","51","31","37","34","41","7","14","0","12","0","12",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1151","40","1039","64","39","31","22","25","5","7","9","14","0","12","37","25","0","12","0","12","0","12",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1205","44","968","74","192","67","10","14","30","27","0","12","0","12","0","12","0","12","5","7","0","12",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","777","40","750","46","15","24","0","12","6","8","6","10","0","12","0","12","0","12","0","12","0","12",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","1540","57","1111","129","186","79","22","25","15","34","188","120","18","30","0","12","0","12","0","12","0","12",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","1707","39","1374","107","239","100","62","38","15","23","9","13","0","12","0","12","0","12","8","12","0","12",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","1989","62","1285","135","623","121","24","21","25","39","0","12","0","12","7","10","0","12","25","29","0","12",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1518","73","1035","142","304","125","54","36","59","90","0","12","20","32","37","44","9","14","0","12","0","12",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","724","49","374","84","48","34","2","5","46","35","77","66","20","19","80","40","77","54","0","12","0","12",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1958","65","180","64","34","33","50","54","58","33","79","49","225","103","519","112","802","127","11","18","0","12",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1208","59","364","84","38","31","46","50","14","16","160","97","110","67","169","103","307","87","0","12","0","12",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1601","63","930","115","206","75","28","33","0","12","16","26","8","13","35","26","378","100","0","12","0","12",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","4992","112","574","172","599","158","61","79","51","30","177","153","339","190","888","200","2303","263","0","17","0","17",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","823","57","488","67","167","53","34","20","10","10","26","29","68","40","5","8","25","28","0","12","0","12",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1300","56","658","83","271","78","77","35","112","55","133","52","14","13","35","18","0","12","0","12","0","12",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","821","53","483","73","235","67","39","26","0","12","40","27","5","7","19","20","0","12","0","12","0","12",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","953","46","600","84","271","75","9","11","40","24","4","6","13","13","16","19","0","12","0","12","0","12",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1429","58","926","94","407","82","53","36","0","12","5","8","10","19","28","20","0","12","0","12","0","12",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1188","69","710","84","311","84","19","15","60","38","39","33","22","26","12","12","15","12","0","12","0","12",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1028","46","553","79","283","72","48","31","57","33","40","46","43","32","4","7","0","12","0","12","0","12",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1449","38","755","123","444","125","45","40","0","12","128","87","17","26","6","12","22","31","32","42","0","12",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","1604","73","861","120","239","104","42","40","50","52","163","103","102","64","124","70","10","14","13","19","0","12",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","1665","47","1503","88","102","59","8","13","0","12","0","12","31","47","0","12","0","12","21","32","0","12",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1100","39","835","70","205","58","15","16","23","37","0","12","0","12","10","12","12","10","0","12","0","12",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1195","43","925","88","219","80","20","17","31","30","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1281","53","839","83","139","47","106","50","104","55","38","36","6","10","30","20","19","18","0","12","0","12",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1211","62","340","68","104","53","36","33","32","21","82","36","81","41","246","68","290","55","0","12","0","12",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","1845","92","1163","127","97","74","146","94","88","70","0","12","38","59","120","74","174","77","19","22","0","12",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1261","58","830","79","134","54","33","24","104","49","0","12","17","21","60","36","60","37","23","23","0","12",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1175","53","984","87","122","58","64","42","5","10","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1173","48","865","83","116","49","80","48","41","32","0","12","22","19","44","29","0","12","5","7","0","12",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1524","86","1118","126","194","93","104","68","49","48","38","46","11","17","10","17","0","12","0","12","0","12",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1048","42","704","89","108","59","10","15","48","51","0","12","20","30","6","9","152","54","0","12","0","12",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","1908","50","1618","115","128","92","21","22","44","44","71","51","0","17","10","14","16","29","0","17","0","17",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","1569","145","1382","136","41","37","15","16","13","12","57","40","61","52","0","12","0","12","0","12","0","12",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","2804","71","2302","175","345","173","23","43","25","39","32","35","16","24","15","24","0","17","46","74","0","17",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","982","36","635","65","184","60","43","27","14","15","50","35","50","43","6","9","0","12","0","12","0","12",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","2069","72","1404","141","214","100","57","57","24","27","89","70","176","93","105","91","0","12","0","12","0","12",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","681","20","521","69","70","51","32","33","7","10","25","28","17","28","0","12","0","12","9","13","0","12",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1257","86","876","110","116","84","188","120","27","43","27","46","0","12","12","19","11","17","0","12","0","12",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1348","49","489","84","166","63","10","16","201","93","333","102","39","38","32","36","64","44","14","20","0","12",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1421","48","1149","134","0","12","7","12","188","110","7","13","0","12","26","28","20","15","24","31","0","12",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","1945","72","1105","136","76","77","13","20","64","75","471","134","158","119","0","12","12","18","46","60","0","12",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1363","48","1347","56","5","11","0","12","0","12","0","12","0","12","0","12","11","17","0","12","0","12",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","1531","52","1143","121","102","89","10","16","0","12","140","68","136","89","0","12","0","12","0","12","0","12",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","1268","38","708","78","271","79","49","41","5","9","187","61","37","27","0","12","0","12","11","18","0","12",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","2680","135","1000","157","163","92","75","70","622","197","413","179","265","178","107","97","35","38","0","17","0","17",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","830","32","702","58","68","47","0","12","55","39","0","12","0","12","0","12","0","12","5","10","0","12",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","3569","136","1635","253","265","173","71","61","251","155","795","278","411","174","93","96","0","17","48","79","0","17",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","2848","96","1678","203","413","149","61","96","194","126","349","146","20","32","56","43","40","45","37","58","0","17",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","2495","198","1964","248","214","132","151","138","96","92","70","57","0","17","0","17","0","17","0","17","0","17",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","2551","89","2002","167","51","66","12","18","224","130","176","139","66","85","0","17","0","17","20","31","0","17",
