"GEO_ID","NAME","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M",
"1400000US18097310310","Census Tract 3103.10, Marion County, Indiana","1974","371","1563","238","94","59","0","17","10","17","296","284","11","18","0","17","0","17","0","17","0","17",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","1930","189","1908","189","22","28","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","2932","258","504","141","1150","290","52","83","434","264","518","235","63","71","134","110","77","77","0","17","0","17",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","1969","122","534","162","538","137","19","32","446","180","358","147","74","45","0","12","0","12","0","12","0","12",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","1392","457","551","111","145","68","50","61","450","478","70","51","58","43","56","60","12","18","0","12","0","12",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","925","119","540","74","198","42","82","102","11","17","4","7","7","9","79","32","4","7","0","12","0","12",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","2503","156","252","86","230","199","187","167","296","144","1006","318","70","113","145","100","317","141","0","17","0","17",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","1377","319","795","115","178","53","0","12","59","47","236","305","33","42","58","46","18","21","0","12","0","12",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","2845","333","1348","307","377","101","17","27","14","21","301","145","207","87","78","71","503","171","0","17","0","17",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","1836","214","304","104","55","36","17","25","527","166","408","127","137","68","71","53","317","101","0","12","0","12",
"1400000US18097320205","Census Tract 3202.05, Marion County, Indiana","1572","175","122","68","0","12","0","12","143","93","745","158","206","132","123","118","233","116","0","12","0","12",
"1400000US18097320206","Census Tract 3202.06, Marion County, Indiana","1746","320","348","141","16","32","0","12","605","327","408","152","51","63","0","12","318","101","0","12","0","12",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","1942","211","881","193","580","86","0","12","391","100","9","13","14","16","18","20","49","44","0","12","0","12",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","1903","172","33","28","7","11","10","15","185","101","992","162","571","133","75","46","30","26","0","12","0","12",
"1400000US18097320305","Census Tract 3203.05, Marion County, Indiana","1056","121","1031","122","0","12","0","12","25","28","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097320306","Census Tract 3203.06, Marion County, Indiana","2346","251","834","181","143","62","38","59","157","128","259","123","550","212","320","113","45","41","0","12","0","12",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","1541","195","780","119","40","44","6","11","349","177","255","119","56","42","11","19","8","14","36","49","0","12",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","1514","207","793","148","0","12","44","49","358","164","128","69","37","29","69","42","85","61","0","12","0","12",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","1148","85","1088","91","10","14","0","12","0","12","20","32","30","20","0","12","0","12","0","12","0","12",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1199","130","609","121","130","60","0","12","5","10","142","57","72","51","42","39","199","67","0","12","0","12",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","1233","88","1019","58","139","78","3","4","7","7","25","39","12","9","27","15","0","12","0","12","1","4",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","2630","265","1484","271","147","94","0","17","536","193","403","170","44","54","0","17","16","28","0","17","0","17",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","1961","133","766","132","92","65","25","24","323","132","422","143","246","102","74","57","13","20","0","12","0","12",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","2317","316","886","197","47","39","46","56","131","91","1025","363","138","89","23","21","21","25","0","17","0","17",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","1117","188","920","138","84","78","0","12","104","151","0","12","0","12","0","12","9","14","0","12","0","12",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","2025","280","1502","251","154","76","0","17","21","31","37","48","202","119","86","116","23","26","0","17","0","17",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","1673","175","1373","193","43","42","2","3","25","39","33","53","10","15","120","74","67","47","0","12","0","12",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","2159","228","1811","248","154","108","37","39","55","86","21","26","81","77","0","17","0","17","0","17","0","17",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","1397","128","929","134","85","80","16","19","41","31","120","70","124","68","50","47","24","26","8","13","0","12",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","2604","280","1443","199","112","77","12","20","236","136","372","218","327","138","102","136","0","17","0","17","0","17",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","2623","355","1114","244","163","89","31","48","341","239","653","176","250","144","58","59","13","21","0","17","0","17",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","2147","212","1510","174","32","40","0","12","69","106","159","87","61","92","155","132","161","83","0","12","0","12",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","1531","123","1287","135","105","58","45","36","0","12","40","37","14","12","35","36","5","10","0","12","0","12",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","1265","136","1214","140","19","22","23","19","0","17","9","14","0","17","0","17","0","17","0","17","0","17",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","1904","276","1355","288","174","78","92","48","11","21","20","16","19","21","40","43","193","62","0","12","0","12",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1087","79","831","113","145","72","9","14","27","33","8","13","0","12","67","49","0","12","0","12","0","12",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","894","101","776","106","61","25","17","18","0","12","18","26","0","12","22","28","0","12","0","12","0","12",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1098","170","921","182","112","49","57","34","8","11","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","1788","239","1366","253","128","78","7","10","9","13","149","64","70","44","20","19","39","49","0","12","0","12",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","953","79","528","92","73","43","23","21","102","53","127","55","46","33","29","24","5","7","20","31","0","12",
"1400000US18097322601","Census Tract 3226.01, Marion County, Indiana","1327","94","303","82","23","32","26","40","129","86","429","150","357","126","41","48","19","21","0","12","0","12",
"1400000US18097322602","Census Tract 3226.02, Marion County, Indiana","872","150","314","126","48","49","90","80","94","63","120","60","61","68","96","69","49","74","0","12","0","12",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1097","208","812","85","0","12","0","12","0","12","0","12","227","206","38","40","20","33","0","12","0","12",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","2288","248","851","209","627","182","9","14","149","84","439","128","81","74","54","65","78","85","0","12","0","12",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","2759","447","780","150","62","80","0","12","632","384","978","376","99","90","0","12","208","132","0","12","0","12",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2649","274","294","179","369","136","28","31","848","235","702","223","280","180","62","60","66","87","0","12","0","12",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","2348","285","2307","289","15","24","26","41","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","1631","266","1449","219","182","173","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","2082","255","1974","263","98","73","10","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","1885","168","1737","154","136","74","0","17","0","17","12","20","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","2205","286","2165","288","40","50","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","1869","235","1851","232","0","17","0","17","0","17","18","30","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1305","192","1099","190","53","36","0","12","76","65","35","50","28","32","0","12","14","22","0","12","0","12",
"1400000US18097330210","Census Tract 3302.10, Marion County, Indiana","2293","350","2070","333","24","41","0","17","61","90","106","95","32","42","0","17","0","17","0","17","0","17",
"1400000US18097330211","Census Tract 3302.11, Marion County, Indiana","2063","100","916","219","67","77","10","25","262","181","294","174","106","90","35","56","67","68","306","152","0","17",
"1400000US18097330212","Census Tract 3302.12, Marion County, Indiana","1818","298","1590","311","15","25","13","22","0","17","5","28","24","37","0","17","0","17","171","71","0","17",
"1400000US18097330213","Census Tract 3302.13, Marion County, Indiana","1689","334","1538","337","74","75","0","12","0","12","0","12","0","12","0","12","77","75","0","12","0","12",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","2172","202","1613","192","46","56","0","17","0","17","241","147","272","144","0","17","0","17","0","17","0","17",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","2752","338","2071","388","172","76","0","17","130","102","269","151","0","17","85","87","0","17","25","45","0","17",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","2648","534","1521","291","299","158","0","17","127","108","535","515","166","152","0","17","0","17","0","17","0","17",
"1400000US18097330701","Census Tract 3307.01, Marion County, Indiana","1118","302","449","199","45","70","20","32","0","12","0","12","40","33","41","38","35","43","488","304","0","12",
"1400000US18097330702","Census Tract 3307.02, Marion County, Indiana","1529","176","73","65","0","12","0","12","0","12","37","57","0","12","0","12","0","12","1419","189","0","12",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","2061","332","960","168","341","261","42","45","253","225","305","122","141","75","19","30","0","12","0","12","0","12",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1493","189","712","216","255","140","6","9","32","30","300","131","48","45","10","12","130","73","0","12","0","12",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1333","105","578","108","77","60","39","43","62","57","199","91","259","119","8","13","111","62","0","12","0","12",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1873","261","976","213","27","42","11","16","121","73","410","129","254","201","47","51","27","41","0","12","0","12",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","2964","436","1385","256","95","82","0","17","203","142","567","227","305","305","11","18","370","289","28","43","0","17",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1823","244","1685","244","16","24","0","12","30","33","58","55","0","12","8","13","26","30","0","12","0","12",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1993","299","1579","293","184","71","0","12","0","12","42","50","52","39","11","17","0","12","125","69","0","12",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","2210","179","248","57","137","64","76","61","226","109","297","143","380","149","236","119","610","145","0","12","0","12",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1444","168","161","47","214","155","46","36","218","85","247","83","409","108","134","73","15","15","0","12","0","12",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","974","86","757","102","161","78","0","12","0","12","0","12","0","12","0","12","20","20","36","38","0","12",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","2538","190","676","140","504","185","9","15","144","98","158","89","468","195","191","98","388","134","0","12","0","12",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1682","201","705","143","26","21","40","42","0","12","0","12","0","12","29","45","339","219","543","145","0","12",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1682","165","1631","163","30","40","0","12","0","12","8","13","0","12","0","12","8","12","5","6","0","12",
"1400000US18097340115","Census Tract 3401.15, Marion County, Indiana","3146","268","927","211","66","66","73","66","680","244","778","214","546","253","56","81","20","34","0","17","0","17",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1228","169","1043","174","66","67","0","12","36","57","0","12","83","75","0","12","0","12","0","12","0","12",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","2081","166","735","130","97","68","0","12","502","136","210","92","299","107","219","114","19","21","0","12","0","12",
"1400000US18097340301","Census Tract 3403.01, Marion County, Indiana","1218","313","818","141","193","304","0","12","118","97","53","71","12","20","24","39","0","12","0","12","0","12",
"1400000US18097340302","Census Tract 3403.02, Marion County, Indiana","1842","280","1041","299","181","133","27","45","78","80","221","144","197","128","29","49","68","72","0","12","0","12",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","1440","168","1259","185","0","12","0","12","63","59","118","98","0","12","0","12","0","12","0","12","0","12",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","2339","363","576","111","67","63","8","12","580","329","667","240","329","145","58","59","0","17","54","50","0","17",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","1976","182","1576","218","134","86","11","19","16","26","44","57","97","54","23","28","75","50","0","17","0","17",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","1576","203","1277","164","33","55","12","20","177","150","13","20","0","12","0","12","64","43","0","12","0","12",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","884","119","831","115","5","9","0","12","0","12","0","12","0","12","0","12","0","12","48","37","0","12",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1327","124","1224","128","99","44","4","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097340903","Census Tract 3409.03, Marion County, Indiana","1069","226","111","84","89","121","18","30","492","241","84","104","73","82","92","97","110","121","0","12","0","12",
"1400000US18097340904","Census Tract 3409.04, Marion County, Indiana","2649","279","1137","229","73","66","21","34","470","179","400","246","210","147","154","158","184","176","0","12","0","12",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","859","100","749","106","75","54","0","12","21","24","14","16","0","12","0","12","0","12","0","12","0","12",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","958","94","774","105","85","51","46","50","25","26","18","30","0","12","0","12","0","12","0","12","10","11",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","1163","142","1003","151","64","50","27","32","17","26","26","30","3","7","23","29","0","12","0","12","0","12",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","1016","182","666","182","126","67","49","38","0","12","57","50","0","12","41","35","77","48","0","12","0","12",
"1400000US18097341701","Census Tract 3417.01, Marion County, Indiana","1152","139","701","138","40","63","35","54","0","12","159","92","104","89","0","12","0","12","113","60","0","12",
"1400000US18097341702","Census Tract 3417.02, Marion County, Indiana","944","204","672","207","98","104","12","17","0","12","0","12","21","32","9","15","0","12","132","67","0","12",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","1724","217","1262","185","129","96","0","12","61","70","106","87","43","54","8","12","115","76","0","12","0","12",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","2458","206","575","220","67","80","100","103","850","239","360","182","338","128","80","89","45","80","43","45","0","17",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","973","79","391","66","0","12","19","29","147","68","234","70","84","43","31","36","65","42","2","6","0","12",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","2250","284","2228","289","0","17","0","17","0","17","0","17","0","17","0","17","22","37","0","17","0","17",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","2216","297","1830","297","84","67","13","17","28","32","261","138","0","17","0","17","0","17","0","17","0","17",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","2004","244","1622","302","50","68","0","17","84","70","133","131","21","35","86","118","0","17","8","15","0","17",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","2531","286","1813","262","56","71","17","29","0","17","100","112","286","147","51","77","0","17","208","96","0","17",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","621","86","473","83","34","28","7","10","6","9","0","12","0","12","0","12","0","12","101","53","0","12",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","1840","195","1810","198","30","29","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","1554","240","1134","252","259","112","54","41","11","16","16","27","23","36","0","12","7","12","50","47","0","12",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","766","112","579","115","127","57","30","26","15","26","0","12","0","12","0","12","0","12","15","25","0","12",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","2069","238","186","67","95","55","86","76","40","39","103","138","255","134","598","177","706","210","0","12","0","12",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","1272","133","660","107","75","61","16","27","165","91","193","97","73","53","90","90","0","12","0","12","0","12",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","1285","143","1044","156","159","92","14","22","41","46","0","12","19","29","8","13","0","12","0","12","0","12",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","2691","297","2472","310","56","51","29","48","14","23","0","17","0","17","75","84","0","17","45","57","0","17",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","917","203","879","202","38","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","1108","78","671","106","194","74","72","55","104","62","49","46","18","25","0","12","0","12","0","12","0","12",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","890","106","547","109","205","59","4","5","12","19","0","12","29","35","40","34","53","24","0","12","0","12",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","1554","300","807","296","289","134","22","25","42","61","81","68","46","47","237","118","30","33","0","12","0","12",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","1524","213","992","148","401","196","20","24","13","22","4","7","4","8","59","37","31","35","0","12","0","12",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","1118","208","502","202","216","75","19","23","37","43","9","15","0","12","38","26","297","101","0","12","0","12",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","1345","154","718","135","182","85","74","57","81","62","74","40","43","45","74","49","99","51","0","12","0","12",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1611","150","949","176","406","100","9","13","62","63","42","43","35","33","54","50","33","35","21","34","0","12",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","1216","163","1137","150","58","67","0","12","5","8","0","12","0","12","16","23","0","12","0","12","0","12",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","1155","127","982","139","152","68","0","12","16","18","0","12","0","12","0","12","0","12","5","7","0","12",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","726","83","656","89","53","52","0","12","7","12","10","14","0","12","0","12","0","12","0","12","0","12",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","1490","106","1116","177","85","62","29","35","20","40","143","106","97","100","0","12","0","12","0","12","0","12",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","1827","301","1562","307","182","94","59","41","15","22","0","12","0","12","0","12","0","12","9","15","0","12",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","2012","233","1405","196","546","223","37","30","0","12","0","12","0","12","7","10","0","12","17","29","0","12",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","1289","97","922","168","265","153","38","33","0","12","0","12","0","12","55","60","9","14","0","12","0","12",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","719","80","362","89","63","47","0","12","49","38","97","78","40","37","44","28","64","47","0","12","0","12",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1882","140","242","82","34","31","66","45","100","71","144","81","176","80","555","134","565","125","0","12","0","12",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1318","234","396","137","42","58","42","49","26","39","192","111","131","69","138","62","351","152","0","12","0","12",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1620","205","817","125","241","125","40","41","0","12","15","23","0","12","57","38","450","130","0","12","0","12",
"1400000US18097354201","Census Tract 3542.01, Marion County, Indiana","2688","225","207","112","272","190","0","17","0","17","33","39","90","70","534","210","1552","259","0","17","0","17",
"1400000US18097354202","Census Tract 3542.02, Marion County, Indiana","2631","272","321","129","380","159","63","60","79","66","56","46","334","157","615","204","783","243","0","12","0","12",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","882","138","473","59","221","151","2","5","14","15","55","38","65","30","40","32","12","13","0","12","0","12",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1247","154","590","95","204","78","178","157","98","43","122","57","9","13","46","24","0","12","0","12","0","12",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","910","154","510","72","273","152","40","32","9","14","37","24","0","12","41","26","0","12","0","12","0","12",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","950","107","657","121","211","70","4","7","34","35","11","18","16","19","17","21","0","12","0","12","0","12",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1617","238","1007","163","322","101","68","61","8","11","0","12","0","12","74","62","0","12","138","175","0","12",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1204","123","675","94","246","68","92","67","50","30","25","26","25","20","66","78","16","15","9","15","0","12",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1234","379","473","76","298","79","58","32","84","48","21","23","276","377","16","16","8","12","0","12","0","12",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1357","121","725","171","376","126","88","53","0","12","95","66","0","12","28","38","45","49","0","12","0","12",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","1752","282","916","279","246","97","52","58","43","57","245","153","46","41","204","106","0","12","0","12","0","12",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","1682","176","1607","192","50","55","0","12","0","12","0","12","0","12","0","12","0","12","25","42","0","12",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1036","77","819","103","163","67","12","12","4","7","4","6","0","12","25","22","9","11","0","12","0","12",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1229","159","867","154","253","70","55","47","15","25","0","12","7","12","0","12","0","12","32","32","0","12",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1356","141","930","121","91","41","63","37","71","52","62","38","15","25","24","23","100","81","0","12","0","12",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1327","91","361","77","80","42","78","52","61","44","76","48","62","28","157","57","452","77","0","12","0","12",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","1973","220","1107","166","147","104","103","66","200","133","50","57","17","27","41","38","282","112","26","28","0","12",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1359","148","922","166","124","54","26","17","113","57","0","12","26","24","50","28","80","37","18","24","0","12",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1226","156","1091","175","68","46","36","28","20","27","0","12","11","17","0","12","0","12","0","12","0","12",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1291","178","1007","158","39","32","137","86","56","38","0","12","16","16","23","19","8","7","5","9","0","12",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1448","127","1159","143","106","56","68","55","63","65","22","35","0","12","30","49","0","12","0","12","0","12",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1155","146","718","160","181","99","4","15","85","71","0","12","0","12","0","12","167","46","0","12","0","12",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","1932","173","1655","213","109","118","23","29","12","18","84","49","0","17","10","18","39","54","0","17","0","17",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","1457","164","1227","157","81","65","13","15","21","19","49","44","45","43","21","35","0","12","0","12","0","12",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","2232","273","1925","339","111","108","126","122","43","67","27","33","0","17","0","17","0","17","0","17","0","17",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","608","82","412","125","168","137","0","12","0","12","0","12","28","53","0","12","0","12","0","12","0","12",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","950","99","582","94","164","70","56","29","12","13","35","31","89","78","5","7","7","11","0","12","0","12",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","1940","193","1391","221","217","83","45","44","35","42","76","68","107","67","69","62","0","12","0","12","0","12",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","635","71","511","88","63","48","9","14","10","11","18","28","18","27","0","12","0","12","6","8","0","12",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1291","201","860","142","95","78","289","186","30","48","0","12","0","12","7","13","10","17","0","12","0","12",
