"GEO_ID","NAME","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!1, detached","Margin of Error!!Total:!!1, detached","Estimate!!Total:!!1, attached","Margin of Error!!Total:!!1, attached","Estimate!!Total:!!2","Margin of Error!!Total:!!2","Estimate!!Total:!!3 or 4","Margin of Error!!Total:!!3 or 4","Estimate!!Total:!!5 to 9","Margin of Error!!Total:!!5 to 9","Estimate!!Total:!!10 to 19","Margin of Error!!Total:!!10 to 19","Estimate!!Total:!!20 to 49","Margin of Error!!Total:!!20 to 49","Estimate!!Total:!!50 or more","Margin of Error!!Total:!!50 or more","Estimate!!Total:!!Mobile home","Margin of Error!!Total:!!Mobile home","Estimate!!Total:!!Boat, RV, van, etc.","Margin of Error!!Total:!!Boat, RV, van, etc.",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1000","86","793","102","150","63","11","13","23","33","3","5","0","12","9","12","11","12","0","12","0","12",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1215","179","922","183","229","56","22","26","30","33","0","12","0","12","0","12","0","12","12","18","0","12",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1267","161","836","128","118","54","86","39","81","50","45","44","20","26","21","18","60","83","0","12","0","12",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1160","95","346","70","62","37","24","31","39","29","79","49","77","43","215","65","318","68","0","12","0","12",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","1824","211","1140","168","120","84","110","67","151","129","49","59","0","12","53","55","184","75","17","19","0","12",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1247","127","883","123","111","47","18","13","93","48","0","12","24","26","53","29","48","29","17","21","0","12",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1174","164","1025","165","95","51","37","31","5","8","0","12","12","18","0","12","0","12","0","12","0","12",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1228","186","953","172","57","41","145","96","32","29","0","12","7","10","29","21","0","12","5","7","0","12",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1389","122","1018","144","164","84","80","62","72","72","23","37","0","12","32","48","0","12","0","12","0","12",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1093","153","739","157","86","56","7","11","123","90","0","12","0","12","6","10","132","48","0","12","0","12",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","1884","196","1621","227","101","93","23","25","16","21","95","59","0","17","10","16","18","29","0","17","0","17",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","1462","181","1317","169","39","41","11","15","13","15","38","40","44","41","0","12","0","12","0","12","0","12",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","2162","323","1930","365","146","105","35","54","0","12","26","35","0","12","0","12","0","12","25","52","0","12",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","598","70","414","90","156","98","0","12","0","12","0","12","28","49","0","12","0","12","0","12","0","12",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","947","116","575","91","172","70","34","20","12","17","51","35","85","82","5","9","0","12","13","19","0","12",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","1885","175","1302","197","214","91","78","60","12","17","108","92","101","65","70","62","0","12","0","12","0","12",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","620","68","479","80","56","45","31","28","9","10","22","22","16","25","0","12","0","12","7","10","0","12",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1277","194","871","145","154","105","204","184","28","46","0","12","0","12","11","18","9","15","0","12","0","12",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1370","192","589","186","178","80","24","28","193","97","288","113","10","19","22","38","66","48","0","12","0","12",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1356","131","1081","169","8","14","8","13","116","105","8","15","0","12","30","32","23","14","82","71","0","12",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","2021","387","1073","249","67","74","12","18","17","30","629","358","153","96","28","48","0","12","42","52","0","12",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1212","98","1199","91","2","10","0","12","0","12","0","12","0","12","0","12","11","17","0","12","0","12",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","1357","106","981","121","102","82","0","12","0","12","129","70","133","96","0","12","12","20","0","12","0","12",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","1280","155","735","150","317","115","25","23","10","17","172","69","21","24","0","12","0","12","0","12","0","12",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","3000","620","871","170","149","111","180","182","805","375","719","556","151","122","101","87","24","32","0","17","0","17",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","1130","281","931","264","60","51","0","12","134","108","0","12","0","12","0","12","0","12","5","8","0","12",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","2681","290","1432","213","416","148","66","103","219","201","442","152","19","31","52","52","0","17","35","57","0","17",
"1400000US18097360406","Census Tract 3604.06, Marion County, Indiana","1994","184","713","195","333","207","61","102","223","153","419","221","164","126","81","88","0","12","0","12","0","12",
"1400000US18097360407","Census Tract 3604.07, Marion County, Indiana","1369","185","878","200","0","12","13","24","56","64","144","96","240","103","10","16","0","12","28","48","0","12",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","2635","366","2074","450","188","127","245","153","91","87","37","46","0","17","0","17","0","17","0","17","0","17",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","2494","277","1914","309","32","51","0","12","292","172","231","135","0","12","0","12","0","12","25","40","0","12",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","2103","158","1883","161","66","51","0","12","30","34","32","38","0","12","9","15","61","43","22","26","0","12",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","2806","356","1099","201","113","102","38","52","191","135","471","182","585","222","0","17","309","295","0","17","0","17",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","975","112","879","114","51","32","0","12","0","12","0","12","45","41","0","12","0","12","0","12","0","12",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","1474","172","484","103","73","49","38","40","16","25","111","51","82","49","211","79","432","112","27","25","0","12",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","2598","266","2022","265","27","45","31","51","146","133","110","97","71","60","0","17","161","84","30","49","0","17",
