"GEO_ID","NAME","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!1, detached","Margin of Error!!Total:!!1, detached","Estimate!!Total:!!1, attached","Margin of Error!!Total:!!1, attached","Estimate!!Total:!!2","Margin of Error!!Total:!!2","Estimate!!Total:!!3 or 4","Margin of Error!!Total:!!3 or 4","Estimate!!Total:!!5 to 9","Margin of Error!!Total:!!5 to 9","Estimate!!Total:!!10 to 19","Margin of Error!!Total:!!10 to 19","Estimate!!Total:!!20 to 49","Margin of Error!!Total:!!20 to 49","Estimate!!Total:!!50 or more","Margin of Error!!Total:!!50 or more","Estimate!!Total:!!Mobile home","Margin of Error!!Total:!!Mobile home","Estimate!!Total:!!Boat, RV, van, etc.","Margin of Error!!Total:!!Boat, RV, van, etc.",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","2170","300","334","163","592","221","0","13","433","238","381","201","116","73","115","137","82","74","117","178","0","13",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","1958","360","1309","376","190","109","0","13","50","40","120","84","117","82","27","33","116","50","0","13","29","46",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","2348","234","164","70","134","82","0","13","425","193","861","302","339","238","125","110","300","148","0","13","0","13",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","1661","254","1193","244","267","79","82","75","44","40","67","58","8","13","0","13","0","13","0","13","0","13",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","1416","115","691","145","206","113","15","21","70","50","233","120","117","68","0","13","59","54","25","39","0","13",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","1647","105","527","115","23","26","76","88","205","121","338","184","412","133","0","13","55","86","11","21","0","13",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","2523","309","2146","317","185","121","0","18","0","18","181","107","11","17","0","18","0","18","0","18","0","18",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","372","31","372","31","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","1781","138","1184","192","64","61","11","18","206","124","171","132","47","60","64","69","34","35","0","13","0","13",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","2271","234","881","174","402","167","170","136","109","118","92","101","106","88","131","107","380","180","0","18","0","18",
