"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US18097310311","Census Tract 3103.11, Marion County, Indiana","4146","622","56","56","0","17","0","17","0","17","0","17","3","7","14","21","0","17","0","17","46","75","13","20","0","17","61","61","68","70","143","72","530","159","99","66","275","121","542","223","268","109","1460","378","389","155","56","56","123","97",
"1400000US18097310312","Census Tract 3103.12, Marion County, Indiana","4006","448","37","44","0","17","0","17","0","17","0","17","0","17","24","38","0","17","103","75","0","17","0","17","57","93","46","57","0","17","78","113","1218","305","19","36","125","81","787","351","400","237","555","209","504","246","38","47","15","27",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","2995","433","33","52","0","12","0","12","0","12","0","12","0","12","0","12","31","48","0","12","62","66","6","12","0","12","6","12","31","40","29","45","559","184","82","65","106","80","218","99","265","145","1006","259","355","160","135","105","71","63",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","2124","783","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","41","42","131","78","12","19","111","75","912","835","96","94","436","175","140","68","200","96","45","33",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","1635","298","10","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1","2","0","12","0","12","1","2","1","2","0","12","0","12","176","90","11","13","88","56","148","47","94","43","714","259","251","60","90","41","50","26",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","3538","437","13","22","0","17","0","17","0","17","0","17","0","17","21","33","0","17","0","17","25","30","4","8","65","73","19","30","4","8","98","89","674","229","251","162","241","187","454","387","346","201","919","333","332","179","72","69","0","17",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","2113","354","26","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","12","16","25","0","12","0","12","14","20","57","34","63","40","124","74","148","63","325","302","689","180","382","141","174","95","90","46",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","4036","581","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","11","24","0","17","0","17","0","17","3","7","0","17","0","17","351","212","16","25","31","34","395","200","201","114","1820","574","659","176","458","195","91","69",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","2228","303","19","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","36","0","12","19","21","0","12","7","10","82","57","25","26","228","85","96","74","194","117","293","142","153","132","744","140","249","93","79","68","17","17",
"1400000US18097320205","Census Tract 3202.05, Marion County, Indiana","1361","242","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","0","12","31","42","252","75","0","12","31","32","157","101","140","83","494","186","186","121","20","31","42","47",
"1400000US18097320206","Census Tract 3202.06, Marion County, Indiana","1938","414","79","79","0","12","0","12","0","12","70","115","66","105","0","12","31","49","40","62","9","16","0","12","0","12","0","12","0","12","25","39","462","197","232","179","246","297","307","167","58","59","229","122","56","44","28","44","0","12",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","2863","315","1","2","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","0","12","13","18","327","123","0","12","85","48","316","89","251","175","1203","219","470","105","132","51","58","35",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","2108","266","0","12","0","12","0","12","0","12","0","12","0","12","31","48","0","12","0","12","0","12","0","12","6","10","0","12","0","12","16","21","291","120","39","38","186","97","288","101","238","104","761","207","231","102","0","12","21","32",
"1400000US18097320305","Census Tract 3203.05, Marion County, Indiana","1903","259","0","12","17","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","26","0","12","91","86","41","68","51","49","262","130","50","59","773","218","534","153","38","42","30","36",
"1400000US18097320306","Census Tract 3203.06, Marion County, Indiana","3164","393","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","12","16","28","2","4","5","11","0","12","187","143","6","13","139","117","353","148","245","179","1258","310","598","215","233","120","117","97",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","2218","262","10","14","0","12","0","12","0","12","0","12","2","6","0","12","0","12","0","12","0","12","0","12","0","12","14","18","0","12","0","12","388","101","24","25","109","57","390","133","120","82","775","213","253","115","102","70","31","35",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","2084","292","24","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","17","0","12","28","43","0","12","16","19","10","15","80","87","256","110","23","23","85","60","111","51","172","129","740","173","351","216","141","75","36","29",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","1789","289","10","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","9","14","21","25","14","21","29","34","56","46","309","108","85","47","158","79","189","73","132","85","430","125","249","177","57","54","32","24",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1528","198","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","37","45","50","37","0","12","66","40","129","68","78","63","594","139","409","99","106","58","59","58",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","2157","173","9","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","11","0","12","1","3","0","12","64","24","15","13","69","31","204","78","63","26","848","177","507","63","282","54","86","32",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","4616","701","22","28","0","17","0","17","0","17","0","17","1","4","7","15","0","17","0","17","0","17","0","17","0","17","0","17","50","70","71","73","474","169","130","89","471","243","449","179","303","185","1503","480","662","250","376","187","97","77",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","2621","313","74","58","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","18","0","12","13","18","37","59","85","74","84","96","84","71","328","123","50","43","270","116","480","132","282","136","646","164","164","84","4","9","8","12",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","3304","566","94","65","0","17","0","17","0","17","0","17","0","17","21","31","0","17","22","36","20","36","0","17","93","99","83","68","111","80","38","36","759","207","80","60","285","188","835","368","178","116","614","268","62","41","0","17","9","15",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","1684","394","19","33","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","21","0","12","14","22","31","48","21","30","70","91","521","230","251","191","63","51","152","88","95","68","298","113","84","71","12","22","41","52",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","3302","731","180","236","15","23","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","46","65","0","17","34","40","51","79","0","17","352","145","16","22","151","107","386","184","117","69","1400","617","341","139","157","106","56","59",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","2855","571","43","35","0","12","0","12","0","12","0","12","0","12","0","12","26","41","1","2","0","12","2","3","1","2","17","17","14","13","69","50","576","512","92","58","40","32","363","111","219","97","730","118","429","86","150","52","83","43",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","3465","459","22","36","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","12","19","18","28","200","116","16","26","63","50","294","170","119","82","1565","229","746","359","367","170","43","36",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","2064","232","11","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","10","9","14","0","12","0","12","87","50","7","11","59","47","229","93","59","40","881","135","545","214","113","54","58","52",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","3881","527","1","5","0","17","0","17","0","17","0","17","1","4","0","17","0","17","0","17","0","17","0","17","2","5","36","56","9","20","101","95","388","199","57","62","107","64","409","212","230","113","1836","366","500","171","68","58","136","138",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","3686","646","40","68","0","17","0","17","0","17","0","17","0","17","0","17","0","17","44","52","1","5","50","58","0","17","27","47","121","85","10","16","812","303","157","153","146","112","580","287","227","130","859","242","493","240","33","54","86","70",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","3225","321","22","38","0","12","0","12","0","12","0","12","0","12","0","12","12","25","3","8","6","13","15","16","5","11","0","12","0","12","0","12","209","103","175","127","152","98","424","142","121","74","1335","256","619","150","85","60","42","39",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","2419","248","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","36","0","12","22","33","0","12","9","14","0","12","102","66","26","35","83","55","178","69","84","54","995","249","502","143","262","97","133","77",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","1780","244","1","3","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","2","4","1","5","0","17","0","17","2","3","0","17","77","70","26","47","20","25","98","59","51","36","583","117","358","103","402","219","159","67",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","2313","492","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","22","38","32","15","23","8","13","554","398","104","63","60","41","362","179","109","63","633","148","245","87","90","53","70","53",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","2047","314","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","18","0","12","108","143","32","53","7","12","18","20","160","71","50","36","100","58","371","156","201","125","646","198","259","104","59","36","25","23",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","1540","187","9","13","0","12","0","12","0","12","0","12","6","9","0","12","0","12","0","12","0","12","5","6","12","19","41","30","0","12","0","12","156","83","58","47","96","64","106","44","113","64","487","100","267","69","131","44","53","26",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1721","228","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","98","148","0","12","0","12","7","11","0","12","0","12","0","12","73","49","23","35","57","45","100","40","123","145","561","118","452","92","154","72","73","37",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","1877","259","13","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","27","18","21","0","12","44","63","323","88","23","23","166","114","255","89","75","33","701","177","187","86","30","34","10","15",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","1054","162","0","12","5","9","18","27","0","12","0","12","1","3","0","12","0","12","28","26","0","12","0","12","0","12","0","12","52","37","33","27","332","99","62","50","65","46","145","65","91","44","159","62","63","36","0","12","0","12",
"1400000US18097322601","Census Tract 3226.01, Marion County, Indiana","921","177","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","40","0","12","66","68","37","47","20","31","235","103","41","31","153","87","202","100","70","61","72","59","0","12","0","12","0","12",
"1400000US18097322602","Census Tract 3226.02, Marion County, Indiana","1407","367","11","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","114","145","35","57","36","48","21","23","0","12","322","166","0","12","100","83","175","86","38","42","332","126","223","134","0","12","0","12",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1620","332","28","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","81","125","7","13","0","12","0","12","148","202","0","12","0","12","358","103","41","34","125","73","197","97","106","79","368","134","109","80","7","12","45","43",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","3248","521","9","14","0","12","0","12","0","12","0","12","20","30","0","12","10","20","26","42","0","12","17","18","0","12","8","17","0","12","0","12","370","130","99","75","247","131","411","262","333","188","1055","226","468","161","23","26","152","184",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","3353","478","45","69","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","38","68","35","40","665","359","25","37","117","76","338","164","578","411","1114","307","347","136","29","34","22","37",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","3078","570","20","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","26","32","65","97","31","38","16","25","0","12","665","360","114","97","136","96","513","154","298","159","789","296","381","217","0","12","24","30",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","3951","440","35","32","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","13","22","0","17","0","17","12","21","36","36","587","225","7","12","160","104","481","134","431","256","1402","243","627","170","38","34","122","75",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","2899","554","30","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","18","184","98","42","56","84","70","138","76","240","106","1359","458","668","232","107","57","36","29",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","3653","547","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","6","0","12","0","12","6","9","166","226","14","24","71","92","507","309","47","38","132","77","298","105","250","110","1374","210","605","224","142","105","37","41",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","3611","389","0","17","0","17","0","17","0","17","0","17","0","17","23","47","0","17","0","17","0","17","62","89","0","17","31","53","0","17","0","17","271","137","21","32","100","67","168","87","128","72","1518","289","779","275","446","181","64","44",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","4103","679","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","20","35","793","456","140","118","139","98","455","145","289","175","1617","367","459","206","128","110","63","55",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","3315","363","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","10","18","23","36","0","17","32","50","0","17","418","115","80","62","321","221","428","157","271","141","1171","203","403","117","114","71","44","31",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","2240","331","16","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","22","387","178","64","31","130","56","214","80","101","48","1006","203","243","71","66","51","0","12",
"1400000US18097330210","Census Tract 3302.10, Marion County, Indiana","3698","574","0","17","0","17","0","17","76","99","0","17","0","17","0","17","56","88","0","17","0","17","6","12","0","17","44","58","0","17","17","44","800","286","277","167","156","139","459","167","444","203","776","307","587","289","0","17","0","17",
"1400000US18097330211","Census Tract 3302.11, Marion County, Indiana","2860","330","41","71","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","9","15","0","17","113","124","104","101","100","88","27","38","764","270","416","213","491","217","368","195","309","162","99","93","19","34","0","17","0","17",
"1400000US18097330212","Census Tract 3302.12, Marion County, Indiana","3316","554","62","43","0","17","0","17","0","17","0","17","0","17","0","17","72","83","33","54","0","17","0","17","0","17","8","15","60","59","117","72","1076","459","269","153","147","75","456","201","188","110","629","236","167","87","32","34","0","17",
"1400000US18097330213","Census Tract 3302.13, Marion County, Indiana","2927","427","5","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","77","52","66","51","22","39","14","21","640","181","2","3","157","95","407","337","183","107","945","241","281","105","113","88","15","21",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","4249","563","40","46","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","28","40","0","17","13","22","0","17","0","17","448","178","90","71","372","224","556","208","346","146","1308","344","774","294","161","103","113","70",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","4211","669","19","30","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","59","94","69","88","59","67","104","93","17","29","968","317","233","185","311","178","344","193","473","299","794","325","336","142","346","321","79","67",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","3763","673","57","68","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","100","88","47","74","101","96","116","91","512","515","895","311","169","98","234","138","519","244","473","325","291","134","146","117","103","165","0","17",
"1400000US18097330701","Census Tract 3307.01, Marion County, Indiana","1605","553","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","76","46","74","0","12","0","12","262","287","47","35","54","54","143","108","591","331","63","76","20","32","178","132","27","60","126","149","0","12","0","12","0","12",
"1400000US18097330702","Census Tract 3307.02, Marion County, Indiana","2491","377","186","199","0","12","0","12","0","12","40","59","33","56","0","12","0","12","155","126","6","25","35","62","28","52","49","63","35","47","189","174","914","288","157","102","99","67","188","102","210","121","111","92","56","53","0","12","0","12",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","1978","453","29","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","126","142","66","62","429","323","56","64","677","257","163","116","81","59","159","87","102","79","65","39","25","39","0","12","0","12",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","2097","746","79","76","0","12","9","15","0","12","0","12","0","12","17","29","0","12","135","119","0","12","0","12","48","44","33","50","115","155","91","80","465","228","146","84","407","534","225","114","73","63","224","133","17","19","13","21","0","12",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1502","228","18","21","0","12","0","12","0","12","0","12","2","7","0","12","0","12","0","12","0","12","27","33","64","56","45","45","95","71","48","43","474","173","131","81","101","76","175","97","110","70","212","106","0","12","0","12","0","12",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","2428","404","57","51","0","12","0","12","0","12","27","47","0","12","0","12","24","38","59","54","0","12","36","34","32","37","55","63","319","186","76","78","818","263","166","111","114","70","210","105","139","89","203","121","74","56","9","19","10","16",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","3648","653","32","39","0","17","61","100","0","17","0","17","0","17","0","17","27","33","79","88","0","17","8","20","131","109","121","80","322","348","245","204","883","284","146","99","128","109","285","184","418","198","382","292","362","293","0","17","18","29",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","2379","316","59","65","0","12","0","12","0","12","0","12","0","12","0","12","0","12","61","64","10","17","12","16","4","22","85","71","257","203","38","35","647","200","96","60","343","174","296","112","230","113","83","66","115","60","43","51","0","12",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","3374","538","139","199","0","12","0","12","0","12","0","12","0","12","5","10","0","12","0","12","0","12","0","12","35","35","102","62","35","32","66","56","1141","329","154","98","83","53","570","162","281","133","501","206","159","103","42","30","61","77",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","2353","341","30","34","8","13","14","20","0","12","0","12","0","12","0","12","0","12","14","22","0","12","8","12","20","22","76","57","52","50","30","29","671","189","175","89","133","79","424","152","137","68","361","148","193","89","7","11","0","12",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1712","291","139","126","0","12","0","12","0","12","17","28","0","12","19","31","0","12","52","60","23","25","6","8","25","30","55","46","4","8","8","12","426","130","47","48","80","51","272","207","169","73","330","106","22","28","18","24","0","12",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","2358","278","56","67","0","12","0","12","0","12","0","12","0","12","0","12","0","12","82","98","0","12","9","12","99","92","23","21","88","74","41","42","451","120","86","40","192","81","378","147","211","77","468","153","143","63","23","31","8","17",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","2918","347","12","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","6","0","12","0","12","3","6","18","21","15","14","86","86","662","209","81","73","290","149","460","152","262","125","814","245","169","110","0","12","43","70",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","2880","320","10","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","36","58","13","22","70","63","9","16","56","36","67","106","92","51","1046","256","150","67","379","148","332","125","229","84","265","114","109","60","0","12","17","15",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","2967","355","2","4","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","0","12","9","10","0","12","79","52","30","28","0","12","712","120","147","58","204","77","304","79","391","123","741","212","246","110","51","53","44","45",
"1400000US18097340115","Census Tract 3401.15, Marion County, Indiana","3728","419","164","156","0","17","0","17","0","17","0","17","0","17","0","17","0","17","9","16","0","17","0","17","0","17","40","49","46","60","18","20","1109","310","160","95","224","109","735","241","471","230","511","175","131","77","31","39","79","77",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","2154","324","292","142","0","12","0","12","0","12","0","12","0","12","0","12","0","12","133","151","0","12","0","12","68","70","0","12","12","18","160","105","437","165","90","77","115","79","370","120","158","103","222","134","74","59","18","21","5","11",
