"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"1400000US18097354202","Census Tract 3542.02, Marion County, Indiana","2928","739","2","12","0","12","0","12","25","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","79","129","0","12","74","90","29","26","214","124","226","306","81","106","176","110","63","46","1056","227","558","292","254","167","91","72",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","1323","294","9","10","0","12","0","12","0","12","0","12","7","10","0","12","0","12","0","12","0","12","21","23","2","4","105","143","63","49","24","28","226","141","11","16","37","31","82","45","33","20","468","113","119","46","73","37","43","37",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","1711","386","0","12","0","12","0","12","0","12","0","12","0","12","11","19","0","12","1","3","14","15","8","9","3","10","45","37","153","183","6","9","396","164","141","56","86","62","199","61","110","60","337","98","135","51","44","27","22","21",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","1005","191","0","12","0","12","0","12","0","12","10","16","9","15","0","12","25","39","24","22","10","15","4","6","63","41","8","10","31","25","5","10","293","141","33","21","93","61","100","54","66","39","153","62","57","33","21","19","0","12",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","1153","263","175","201","0","12","0","12","0","12","0","12","16","22","0","12","0","12","0","12","0","12","12","17","34","35","29","33","75","44","10","13","313","103","61","43","101","56","143","87","47","31","102","54","23","16","12","13","0","12",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1914","337","11","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","47","41","13","19","43","37","124","68","93","52","119","71","31","25","604","160","249","214","63","36","291","121","88","46","99","74","39","38","0","12","0","12",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","1447","268","4","7","0","12","0","12","0","12","25","37","0","12","0","12","0","12","63","58","9","13","67","63","102","81","132","93","43","34","38","33","481","166","132","87","24","29","138","64","48","46","110","63","6","9","0","12","25","27",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","1262","434","21","29","0","12","0","12","0","12","0","12","12","19","0","12","11","18","39","27","0","12","37","25","39","29","356","412","89","56","29","25","260","92","45","33","46","35","125","72","27","32","113","62","13","12","0","12","0","12",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","1587","202","51","53","0","12","0","12","39","64","9","14","33","51","0","12","0","12","9","17","50","55","7","12","0","12","7","11","45","50","21","33","434","128","94","65","47","45","322","127","87","53","199","75","82","65","39","53","12","18",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","2167","378","44","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","31","45","42","54","104","59","70","68","87","74","44","38","477","163","206","146","210","100","407","244","73","58","269","117","93","69","0","12","10","16",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","3007","537","21","24","0","12","0","12","0","12","0","12","11","17","0","12","0","12","0","12","10","18","52","47","117","100","58","40","193","98","29","32","1095","296","330","185","200","106","277","158","232","122","273","178","98","69","11","17","0","12",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","1405","226","65","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12","39","55","71","59","47","28","87","60","74","60","18","17","56","37","397","123","115","50","120","64","94","50","86","60","136","120","0","12","0","12","0","12",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","1309","272","40","30","20","30","0","12","0","12","0","12","0","12","0","12","13","21","110","131","22","21","139","135","46","39","66","42","80","50","21","14","472","100","117","62","60","43","39","29","30","31","18","16","3","6","0","12","13","29",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","1474","284","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","20","28","7","11","15","14","14","14","39","21","72","43","10","12","209","64","65","34","28","19","205","127","110","86","446","128","157","61","59","37","18","17",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","3390","322","228","211","0","12","0","12","0","12","10","19","0","12","0","12","10","17","10","18","11","20","53","44","128","54","153","42","170","53","51","50","448","130","504","155","156","78","329","83","67","47","608","121","234","62","143","57","77","37",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","2254","419","77","83","0","12","0","12","0","12","0","12","0","12","0","12","0","12","66","45","72","88","140","92","56","63","120","70","75","57","78","79","404","134","383","189","143","88","163","127","95","75","249","200","73","61","0","12","60","46",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","1430","227","12","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","18","0","12","10","11","52","37","58","29","23","18","81","59","482","145","90","51","35","28","101","43","61","42","278","120","125","70","10","11","0","12",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","1541","284","77","56","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","59","43","78","62","45","29","97","63","38","28","476","187","67","35","82","48","112","66","111","40","207","71","77","39","7","10","8","14",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","1615","308","21","20","0","12","0","12","0","12","0","12","0","12","27","38","0","12","0","12","15","22","21","21","89","83","100","67","51","27","60","39","192","74","39","43","32","23","210","85","122","118","516","153","81","33","26","21","13","14",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","1528","349","85","69","0","12","10","22","0","12","0","12","0","12","0","12","0","12","56","56","0","12","16","17","44","46","99","73","96","71","36","34","286","116","229","143","88","57","102","53","93","57","193","101","69","61","26","28","0","12",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","1274","253","30","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","26","27","52","49","62","56","203","151","118","127","15","15","412","130","62","34","69","52","97","59","64","72","48","50","16","18","0","12","0","12",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","2827","367","49","41","0","17","0","17","0","17","0","17","0","17","0","17","0","17","18","18","7","15","64","70","65","64","320","136","135","89","44","35","993","255","78","48","85","52","686","242","134","78","49","39","100","133","0","17","0","17",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","2524","290","69","65","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","20","14","24","11","18","39","41","104","56","52","43","79","64","647","176","230","104","125","59","333","136","195","113","422","145","179","88","5","11","8","9",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","3564","733","86","88","16","28","23","37","0","12","0","12","0","12","0","12","0","12","50","72","0","12","244","201","327","276","176","127","307","147","20","36","1291","648","540","279","63","86","158","114","153","130","51","34","29","35","30","39","0","12",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","882","99","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","20","32","40","94","108","20","39","35","54","110","80","63","75","42","57","169","126","56","66","98","77","86","70","0","12","67","89",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","1307","231","22","22","6","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","21","16","19","103","82","59","43","33","29","18","19","405","133","104","61","77","41","68","40","66","50","258","94","43","36","0","12","10","13",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","2453","543","11","16","0","12","0","12","0","12","0","12","12","21","0","12","0","12","17","19","0","12","13","21","177","112","62","41","245","194","24","23","536","141","114","72","166","79","214","75","215","194","476","159","113","63","37","42","21","24",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","814","146","7","11","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","9","0","12","42","30","40","41","39","26","101","54","43","25","170","67","52","27","29","28","130","94","20","17","105","53","28","26","0","12","2","4",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","1930","530","29","27","0","12","0","12","0","12","0","12","34","52","0","12","0","12","30","34","0","12","42","44","11","18","156","140","50","59","44","51","370","278","187","102","238","127","356","327","73","54","286","202","24","29","0","12","0","12",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","1533","321","0","12","0","12","0","12","0","12","0","12","45","53","0","12","16","25","0","12","0","12","23","22","12","21","145","146","80","56","56","39","617","197","64","50","78","39","115","76","141","66","119","73","10","16","12","19","0","12",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","1565","292","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","29","0","12","0","12","34","33","48","48","12","14","22","20","49","53","747","244","137","107","147","101","158","104","121","110","26","25","12","22","6","10","29","36",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","2696","717","116","118","0","12","0","12","0","12","0","12","0","12","31","49","45","61","50","41","0","12","72","76","128","104","21","27","183","219","40","41","1184","466","56","44","89","68","251","137","244","120","174","181","12","25","0","12","0","12",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1785","250","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","22","79","73","1","2","34","42","18","21","115","94","29","34","66","52","680","224","64","58","69","48","213","123","230","100","145","80","22","28","7","11","0","12",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","2169","259","67","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","72","81","0","12","0","12","15","18","18","19","29","32","89","68","893","194","120","70","229","103","228","98","192","113","201","108","16","19","0","12","0","12",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","1799","381","39","56","0","12","0","12","11","16","13","22","0","12","46","49","27","30","76","83","16","22","48","57","28","31","82","55","189","112","116","102","508","129","186","211","75","41","144","95","123","73","27","24","45","41","0","12","0","12",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","4649","813","54","59","0","17","17","31","0","17","0","17","0","17","0","17","41","61","20","33","0","17","0","17","0","17","9","17","382","239","276","213","1545","438","198","119","178","116","720","337","322","167","682","525","137","103","68","71","0","17",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","1466","383","7","11","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","31","0","12","0","12","0","12","28","35","13","17","39","32","693","254","90","85","65","52","124","67","165","119","150","78","61","44","1","4","0","12",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","4103","505","2","4","0","17","0","17","10","22","0","17","0","17","0","17","0","17","0","17","0","17","0","17","16","36","14","22","44","61","73","85","768","252","233","124","478","182","987","315","303","132","800","309","341","165","0","17","34","41",
"1400000US18097360406","Census Tract 3604.06, Marion County, Indiana","2057","647","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","127","180","63","94","0","12","289","173","0","12","0","12","334","214","146","98","249","243","275","196","345","309","171","133","24","39","34","57","0","12",
"1400000US18097360407","Census Tract 3604.07, Marion County, Indiana","1863","363","13","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","45","0","12","37","51","50","58","811","290","66","62","119","115","269","148","359","137","65","52","32","57","0","12","17","25",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","4000","575","1","3","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","46","63","23","40","124","108","31","43","1357","374","238","125","413","203","596","257","387","196","451","332","293","185","0","17","40","50",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","3607","692","16","24","0","12","0","12","0","12","0","12","2","4","0","12","0","12","0","12","0","12","10","16","2","4","93","117","219","244","48","40","1107","319","359","338","348","238","487","205","297","147","435","184","127","143","57","89","0","12",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","3502","466","4","9","0","12","0","12","0","12","0","12","58","59","0","12","0","12","51","45","0","12","67","66","33","44","74","68","0","12","65","49","960","276","279","125","228","98","507","159","272","110","741","201","153","66","10","15","0","12",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","4222","664","62","68","0","17","0","17","0","17","0","17","0","17","0","17","5","10","4","10","4","10","15","16","172","120","97","85","431","233","120","84","906","348","240","180","227","136","1010","466","428","255","305","211","196","142","0","17","0","17",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","1642","224","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","51","0","12","0","12","6","9","27","28","68","53","15","15","240","81","29","23","115","54","244","104","66","28","508","135","222","68","35","23","35","28",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","1561","229","8","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","31","49","14","22","36","44","0","12","40","38","28","31","47","41","415","119","22","18","169","93","368","111","120","61","223","82","35","31","0","12","5","7",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","3724","528","39","53","0","17","0","17","0","17","0","17","0","17","0","17","0","17","30","59","7","16","5","10","17","63","96","96","130","134","37","56","1331","418","210","162","203","157","431","286","371","215","584","198","166","123","17","26","50","79",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","1824","205","19","75","0","12","0","12","0","12","0","12","0","12","0","12","9","12","0","12","0","12","0","12","15","23","40","44","0","12","13","16","176","58","35","18","83","34","224","63","88","53","655","144","342","98","66","38","59","50",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","2458","350","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","17","0","12","22","36","24","27","8","12","643","333","91","80","40","33","322","128","70","45","802","127","316","98","75","53","30","26",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","2270","402","45","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","8","53","56","26","35","136","91","70","76","47","37","632","293","134","85","156","91","299","122","116","85","439","167","104","66","10","17","0","12",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","1624","271","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","59","67","0","12","22","24","21","23","50","37","60","67","41","37","497","122","137","84","320","201","143","88","116","84","128","86","20","19","0","12","10","18",
"1400000US18097361401","Census Tract 3614.01, Marion County, Indiana","3582","885","94","154","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","163","128","23","49","26","43","342","308","1011","328","203","146","146","128","285","269","327","248","746","444","216","147","0","17","0","17",
"1400000US18097361402","Census Tract 3614.02, Marion County, Indiana","4026","674","210","222","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","21","35","38","48","147","152","0","17","75","81","198","157","1329","452","163","163","531","282","683","525","109","96","488","294","34","55","0","17","0","17",
"1400000US18097361601","Census Tract 3616.01, Marion County, Indiana","4134","711","23","45","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","72","109","11","23","858","400","93","91","314","118","796","359","460","222","864","318","597","340","28","31","18","32",
"1400000US18097361602","Census Tract 3616.02, Marion County, Indiana","2373","241","27","43","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","33","0","12","80","89","83","77","16","26","735","268","0","12","180","109","249","108","102","67","580","196","188","116","98","97","14","22",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","2297","226","10","15","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","14","7","11","65","53","83","56","105","74","48","50","719","177","180","88","218","100","370","129","219","113","185","75","67","43","1","3","12","21",
"1400000US18097370203","Census Tract 3702.03, Marion County, Indiana","2079","446","257","310","0","12","0","12","0","12","0","12","31","46","0","12","0","12","38","55","0","12","33","42","0","12","81","88","110","82","52","68","544","153","99","88","142","93","201","111","63","65","379","329","38","37","0","12","11","18",
"1400000US18097370204","Census Tract 3702.04, Marion County, Indiana","2256","379","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","41","63","165","124","196","218","103","79","778","170","189","95","171","107","287","146","183","136","140","118","3","6","0","12","0","12",
"1400000US18097370303","Census Tract 3703.03, Marion County, Indiana","4317","567","256","290","0","17","26","43","0","17","0","17","0","17","0","17","0","17","0","17","36","30","19","29","13","22","14","23","76","56","33","36","870","288","320","146","396","180","836","310","455","200","693","280","182","124","56","61","36","44",
"1400000US18097370304","Census Tract 3703.04, Marion County, Indiana","2200","460","39","59","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","15","33","52","16","34","30","41","619","172","67","61","145","96","270","141","138","99","652","454","175","126","0","12","8","21",
"1400000US18097370305","Census Tract 3703.05, Marion County, Indiana","2287","384","29","48","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","102","127","96","74","27","32","672","201","139","91","214","157","428","186","220","121","287","179","73","62","0","12","0","12",
"1400000US18097370306","Census Tract 3703.06, Marion County, Indiana","3606","551","112","74","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","24","33","0","17","56","68","17","27","73","73","1014","323","338","149","313","155","412","137","626","467","520","220","74","59","27","42","0","17",
"1400000US18097380101","Census Tract 3801.01, Marion County, Indiana","4674","877","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","113","143","0","17","0","17","0","17","971","452","65","96","525","325","881","369","392","241","1151","415","519","275","57","80","0","17",
"1400000US18097380102","Census Tract 3801.02, Marion County, Indiana","2240","696","202","306","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","171","274","59","101","0","12","0","12","0","12","603","384","93","145","27","54","202","250","331","412","412","333","140","99","0","12","0","12",
"1400000US18097380103","Census Tract 3801.03, Marion County, Indiana","5672","1145","0","17","0","17","0","17","0","17","184","193","0","17","0","17","0","17","137","207","55","82","142","151","98","160","133","118","159","161","83","124","439","306","67","90","430","236","845","343","581","515","1700","648","403","236","110","156","106","104",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","2200","280","28","36","0","12","0","12","0","12","0","12","18","26","0","12","17","28","0","12","13","12","16","18","86","73","158","117","58","47","34","34","559","204","251","115","161","91","272","90","172","91","236","86","39","30","54","41","28","28",
"1400000US18097380301","Census Tract 3803.01, Marion County, Indiana","1228","297","33","48","0","12","0","12","0","12","0","12","0","12","0","12","0","12","36","41","0","12","9","16","12","19","108","88","66","46","113","79","460","195","40","40","78","66","119","105","40","42","104","69","0","12","0","12","10","18",
"1400000US18097380302","Census Tract 3803.02, Marion County, Indiana","1100","185","0","12","0","12","0","12","0","12","0","12","8","14","35","53","0","12","0","12","15","22","33","33","60","57","60","53","29","39","128","81","343","133","153","93","34","30","103","75","61","53","28","31","10","15","0","12","0","12",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","3191","483","40","33","0","17","0","17","0","17","0","17","0","17","40","49","14","23","0","17","6","10","4","8","98","107","128","95","96","60","195","184","707","182","272","95","238","92","475","190","272","92","528","403","69","49","9","14","0","17",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","2784","484","25","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","18","0","12","59","49","20","20","20","24","88","80","58","43","1117","264","126","61","268","106","365","138","218","105","254","89","128","84","22","36","0","12",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","2657","368","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","16","0","12","10","16","25","26","24","24","970","179","146","125","235","96","527","192","204","85","382","133","73","42","37","29","9","19",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","1516","342","7","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","18","0","12","0","12","9","14","107","142","13","22","38","38","510","175","144","94","106","77","305","140","87","51","147","83","6","10","27","24","0","12",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","1957","414","14","15","0","12","7","13","0","12","0","12","2","4","0","12","0","12","0","12","39","32","0","12","7","13","37","28","163","94","15","18","682","150","67","62","116","64","302","203","97","72","252","196","129","78","6","10","22","26",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","3624","666","105","95","0","17","15","23","0","17","0","17","29","34","0","17","0","17","14","25","35","57","0","17","33","37","116","94","132","93","55","61","1378","524","67","52","220","112","578","307","216","215","393","165","221","116","17","27","0","17",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","3947","531","84","107","0","17","0","17","0","17","0","17","0","17","88","80","0","17","0","17","0","17","74","61","7","14","114","106","206","236","161","106","1127","254","111","90","228","123","500","217","253","138","650","265","311","174","0","17","33","39",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","2222","468","14","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","36","0","12","77","118","22","25","59","66","0","12","79","59","901","272","163","74","129","59","404","255","200","91","114","62","25","22","11","17","0","12",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","3410","348","42","40","0","12","0","12","0","12","0","12","0","12","8","14","27","29","0","12","0","12","153","80","10","19","78","71","57","40","24","21","1293","324","127","103","182","74","415","104","230","89","576","122","170","55","8","13","10","14",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","4322","693","16","23","0","17","0","17","0","17","0","17","0","17","12","21","0","17","0","17","0","17","32","36","10","18","91","108","27","31","109","126","911","213","91","63","201","97","504","239","227","85","1606","636","362","115","70","49","53","61",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","2146","425","21","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","20","0","12","3","5","10","11","7","9","570","141","70","50","94","32","246","72","179","59","694","382","180","67","19","17","28","22",
"1400000US18097381003","Census Tract 3810.03, Marion County, Indiana","2168","241","177","165","0","12","0","12","40","63","17","29","47","76","3","6","0","12","3","5","57","88","68","67","29","27","103","75","37","29","65","38","638","132","94","55","133","44","140","48","72","33","329","95","84","46","5","6","27","39",
"1400000US18097381004","Census Tract 3810.04, Marion County, Indiana","2059","308","107","144","0","12","0","12","0","12","0","12","0","12","145","194","0","12","0","12","0","12","40","45","0","12","0","12","73","66","113","112","667","201","176","197","83","56","252","123","80","66","254","183","53","38","16","25","0","12",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","3901","467","55","71","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","15","27","0","17","18","29","94","114","722","218","158","98","198","97","345","172","398","266","1237","272","513","197","87","65","61","62",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","4661","584","116","112","0","17","0","17","0","17","0","17","16","25","0","17","0","17","0","17","0","17","8","15","9","16","279","203","0","17","126","108","991","247","148","86","166","61","673","224","670","409","1009","368","301","110","110","104","39","45",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","1841","343","192","119","0","12","0","12","0","12","9","14","0","12","86","54","0","12","68","58","26","35","0","12","10","22","133","73","18","23","45","35","590","289","96","52","107","66","165","92","115","82","137","73","30","20","14","23","0","12",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","2463","496","18","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","23","81","62","19","24","38","25","113","101","267","309","779","194","131","76","98","63","236","116","108","70","264","113","251","119","13","18","26","41",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","4000","399","57","57","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","35","50","32","52","12","20","422","239","126","113","53","67","1139","187","198","181","291","171","505","189","568","195","357","133","153","66","11","22","41","38",
"1400000US18097381206","Census Tract 3812.06, Marion County, Indiana","2959","564","100","114","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","37","44","14","27","11","18","0","12","12","18","728","269","124","86","147","92","250","112","470","312","796","281","168","107","84","77","18","30",
"1400000US18097381207","Census Tract 3812.07, Marion County, Indiana","2467","770","49","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","20","0","12","550","685","11","22","13","21","373","155","34","42","88","63","255","121","194","112","455","233","375","164","30","49","28","32",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","3233","578","55","48","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","7","12","68","91","7","14","122","79","31","36","40","50","1032","363","109","80","214","149","414","214","519","215","369","148","154","114","73","62","19","33",
"1400000US18097390103","Census Tract 3901.03, Marion County, Indiana","2103","401","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","21","19","31","13","22","22","25","36","54","693","351","101","76","91","70","187","123","210","111","492","177","225","216","0","12","0","12",
"1400000US18097390104","Census Tract 3901.04, Marion County, Indiana","3732","618","39","45","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","30","50","72","63","32","36","80","64","70","75","781","264","183","125","412","203","532","195","410","153","574","179","487","293","30","36","0","17",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","3069","549","34","53","0","12","0","12","0","12","0","12","11","16","0","12","0","12","0","12","0","12","33","36","10","17","34","33","70","64","57","45","919","200","92","65","118","73","501","262","139","65","865","327","131","71","22","28","33","40",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","3887","511","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","20","25","38","37","47","48","39","40","88","117","1191","302","136","80","211","99","445","217","420","209","822","234","355","135","41","47","34","55",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","2773","345","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","24","12","24","101","116","37","46","86","79","394","164","64","50","161","102","244","117","238","104","827","185","457","242","84","94","45","48",
"1400000US18097390406","Census Tract 3904.06, Marion County, Indiana","3321","481","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","15","29","0","17","27","31","0","17","0","17","0","17","16","30","810","278","70","48","213","82","378","157","351","137","742","264","618","239","81","77","0","17",
