"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","1542","135","13","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1","2","0","11","1","2","1","2","1","2","0","11","100","77","128","50","47","33","106","52","142","47","81","35","599","87","208","57","93","37","21","13",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","3249","354","14","23","0","16","0","16","0","16","0","16","0","16","17","29","0","16","4","9","42","40","45","54","54","62","94","127","8","9","51","44","541","162","88","100","230","117","622","254","256","139","922","220","248","121","13","22","0","16",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","2052","154","19","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","3","6","3","7","25","25","115","59","41","34","146","91","201","79","235","115","745","132","329","75","135","69","45","30",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","3482","287","0","11","0","11","0","11","0","11","0","11","13","27","22","34","0","11","12","27","0","11","0","11","11","18","12","19","0","11","0","11","410","176","12","20","19","18","310","152","199","97","1445","232","559","134","346","127","112","57",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","2488","222","24","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","26","0","11","20","32","67","67","41","40","365","127","33","32","133","59","308","121","106","44","894","195","390","128","42","44","41","42",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","3997","352","131","115","0","16","0","16","0","16","0","16","136","152","60","57","53","90","100","83","14","21","85","77","0","16","0","16","30","49","15","27","697","233","264","205","143","67","532","184","207","112","1114","344","357","131","36","40","23","27",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","2795","177","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","31","47","0","11","0","11","1","3","0","11","0","11","19","30","286","90","0","11","147","70","362","104","170","70","1138","182","434","100","181","73","26","26",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","2448","295","31","47","0","11","0","11","0","11","0","11","0","11","52","66","0","11","0","11","0","11","0","11","14","23","0","11","0","11","18","23","264","104","26","31","62","46","354","125","157","78","1078","234","358","117","7","11","27","32",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","4752","366","0","16","15","25","0","16","0","16","0","16","0","16","0","16","0","16","6","13","6","13","5","12","0","16","0","16","31","36","35","52","449","180","45","47","150","100","548","163","133","73","1749","325","1148","242","322","141","110","71",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","2358","169","9","12","0","11","0","11","0","11","0","11","4","7","0","11","0","11","0","11","0","11","0","11","0","11","15","17","36","60","18","20","484","144","7","10","131","68","614","161","91","70","525","125","257","83","140","123","27","28",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","2205","220","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","36","46","10","15","18","20","43","44","86","65","350","146","25","25","90","60","141","61","88","46","639","134","319","97","235","95","116","60",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","1842","176","8","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","9","20","23","63","36","7","11","43","33","38","28","288","78","51","42","108","46","210","93","120","50","676","164","107","55","74","43","23","27",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","1549","166","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","17","144","112","10","19","59","50","177","66","67","60","641","157","308","86","70","38","62","48",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","2154","123","0","11","1","3","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","26","0","11","0","11","3","7","0","11","127","44","13","8","89","63","251","72","84","38","759","90","438","67","289","50","74","26",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","4420","360","54","62","0","16","0","16","0","16","0","16","6","11","4","10","0","16","4","10","0","16","30","33","6","12","15","21","61","55","41","43","371","140","73","75","385","177","624","262","371","197","1549","304","546","226","199","116","81","101",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","2306","264","53","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","27","0","11","20","29","43","55","16","20","53","72","51","47","320","100","123","68","193","90","367","135","354","155","538","167","127","55","12","19","17","20",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","2671","325","75","93","0","16","0","16","0","16","0","16","0","16","25","40","0","16","192","164","34","40","26","44","55","63","168","123","146","103","7","11","676","225","97","108","243","100","371","131","180","94","306","157","41","32","29","37","0","16",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","1922","198","0","11","47","70","0","11","32","56","0","11","0","11","0","11","0","11","0","11","0","11","10","21","19","29","62","61","6","9","59","53","588","164","91","59","120","47","190","89","151","91","383","120","138","84","5","10","21","31",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","3129","315","210","254","0","11","0","11","0","11","57","66","33","36","0","11","0","11","0","11","0","11","38","54","31","48","15","18","54","67","31","27","376","130","49","38","154","88","287","146","241","120","749","255","517","147","177","84","110","74",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","2500","201","10","15","0","11","0","11","0","11","0","11","0","11","0","11","2","3","2","4","0","11","5","6","27","42","53","47","26","23","46","45","290","101","45","29","48","31","414","106","133","56","677","128","450","89","171","77","101","46",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","3693","319","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","16","25","25","40","157","82","14","22","66","67","247","123","155","93","1801","295","634","180","546","203","32","36",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","1868","194","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","12","0","11","0","11","40","40","12","19","142","95","226","79","52","42","960","176","291","92","100","52","38","31",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","4446","451","1","2","14","23","0","16","0","16","0","16","1","2","0","16","0","16","0","16","0","16","11","22","7","14","22","34","7","15","17","27","677","197","42","46","253","139","606","199","149","94","1966","347","447","143","156","80","70","71",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","3885","454","24","39","0","16","0","16","0","16","0","16","0","16","0","16","0","16","12","21","2","4","36","38","15","22","0","16","105","68","124","95","683","334","14","22","149","98","678","184","310","150","1090","260","542","163","58","58","43","48",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","3256","270","28","34","0","11","0","11","0","11","0","11","10","17","12","21","32","43","2","5","8","16","19","27","21","26","7","16","7","15","0","11","445","174","80","67","114","75","304","126","183","96","1225","248","585","177","158","105","16","22",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","2757","126","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","33","48","0","11","30","44","0","11","20","31","0","11","124","67","26","40","61","32","182","74","170","89","1104","192","491","98","383","116","133","59",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","2023","175","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","6","9","0","16","26","21","0","16","74","75","85","50","31","45","50","40","217","94","40","33","698","139","329","99","363","98","104","46",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","2204","194","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","11","35","35","15","26","96","72","17","19","376","144","124","71","44","34","445","169","186","79","468","110","235","70","97","47","60","40",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1905","313","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","2","4","0","11","79","64","17","23","160","91","87","70","83","63","332","113","174","83","548","149","275","128","99","51","49","44",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","1557","106","11","15","0","11","0","11","0","11","0","11","5","8","0","11","0","11","0","11","0","11","5","7","37","28","65","40","17","19","0","11","199","65","22","21","40","32","220","72","83","50","469","86","234","57","108","34","42","27",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1917","134","5","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","10","16","25","5","11","21","24","116","66","10","15","74","57","183","82","86","50","729","137","463","104","145","54","58","31",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","2136","245","13","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","26","31","25","19","23","0","11","8","13","370","107","23","19","137","58","340","100","275","101","637","159","227","83","31","28","7","13",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","1105","142","12","14","5","7","0","11","17","24","0","11","0","11","0","11","0","11","36","30","0","11","0","11","24","19","9","13","32","30","13","13","256","89","60","41","45","38","259","79","118","58","179","58","28","18","4","7","8","12",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","2279","218","40","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","63","89","130","96","181","108","26","39","583","160","89","78","269","102","354","109","203","96","200","93","141","74","0","11","0","11",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1613","205","16","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","7","11","23","21","36","45","45","41","393","97","121","57","91","44","305","134","126","57","243","83","157","70","9","13","34","42",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","3855","331","27","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","6","57","64","5","17","0","11","15","24","525","176","78","69","109","67","398","146","194","87","1737","349","615","203","44","52","45","43",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","3936","323","16","28","0","16","0","16","0","16","16","25","0","16","0","16","0","16","0","16","0","16","25","39","0","16","35","37","42","47","1","2","1199","333","46","49","172","96","581","210","238","140","967","237","483","209","44","38","71","48",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2855","355","28","60","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","35","0","11","9","18","45","63","59","68","15","24","0","11","575","244","50","66","137","105","663","260","329","140","678","236","159","80","16","26","74","71",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","4654","264","14","21","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","15","25","0","16","738","271","34","38","253","138","588","202","298","157","1644","269","807","208","112","72","151","89",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","2869","186","25","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","39","58","0","11","25","38","0","11","26","33","317","118","6","10","49","37","215","84","292","104","1171","161","512","117","126","55","66","42",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","3971","243","46","59","0","16","0","16","0","16","0","16","0","16","0","16","0","16","4","9","0","16","0","16","0","16","0","16","18","29","0","16","447","138","93","78","151","110","440","167","375","164","1545","213","658","171","96","68","98","79",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","6353","558","106","141","0","18","0","18","56","85","0","18","0","18","0","18","39","61","0","18","0","18","15","25","160","154","202","129","183","140","162","134","1776","446","260","145","600","239","905","271","900","294","716","192","273","115","0","18","0","18",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","4240","234","0","16","0","16","0","16","0","16","0","16","0","16","70","87","0","16","0","16","0","16","0","16","0","16","71","91","0","16","0","16","342","139","56","63","133","75","377","135","252","144","1599","276","865","228","360","123","115","80",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","4047","275","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","15","26","17","28","11","19","13","20","406","181","43","46","157","85","649","193","395","239","1393","323","672","246","262","172","14","23",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","3243","198","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","19","28","0","16","0","16","39","44","12","18","46","69","0","16","533","128","102","66","252","91","430","115","249","97","1076","182","407","121","63","70","15","17",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","2100","151","10","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","29","12","20","274","90","30","27","191","72","272","89","173","68","899","142","167","68","31","30","21","25",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","6240","449","26","42","0","16","0","16","0","16","0","16","0","16","0","16","92","127","39","47","2","4","62","52","99","78","82","63","119","96","127","100","1540","364","130","101","204","109","770","193","527","186","1590","282","642","204","129","83","60","60",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","4196","340","113","79","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","31","36","0","16","241","128","85","67","243","139","613","209","383","183","1367","236","805","281","134","76","181","114",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","4331","375","65","60","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","18","28","0","16","100","100","322","187","66","60","817","280","175","147","261","163","939","261","253","148","868","266","357","141","41","41","49","41",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","3611","416","65","64","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","273","236","96","103","60","57","44","42","26","31","683","255","225","121","277","142","752","260","264","158","608","184","238","110","0","16","0","16",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","4205","353","0","16","0","16","0","16","0","16","34","58","151","183","54","86","84","94","231","128","54","65","211","228","216","172","229","112","148","89","231","160","1170","282","268","136","181","106","450","200","230","110","212","143","51","46","0","16","0","16",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","1797","253","16","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","43","61","9","15","12","19","26","32","42","40","147","124","56","46","553","168","141","89","204","98","197","94","132","92","187","82","23","31","9","13","0","11",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1593","240","70","74","0","11","0","11","0","11","0","11","0","11","27","42","17","23","73","70","15","26","0","11","41","36","23","36","108","93","39","33","579","201","92","65","64","52","209","90","147","89","51","40","24","22","14","23","0","11",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1706","228","0","11","0","11","0","11","27","42","0","11","5","10","22","33","39","58","23","38","0","11","30","32","61","51","48","49","106","65","31","25","582","139","134","70","91","76","273","105","121","86","105","59","8","13","0","11","0","11",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","2429","241","84","53","0","11","0","11","0","11","20","33","0","11","14","22","0","11","98","80","0","11","67","52","6","13","43","43","216","97","76","52","864","167","122","80","140","96","326","118","169","97","148","82","36","33","0","11","0","11",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","3514","406","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","52","70","0","16","15","23","134","111","53","61","291","157","109","91","1395","437","286","181","119","81","436","183","276","159","311","153","21","32","0","16","16","27",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","3048","346","89","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","9","13","16","19","110","91","31","29","157","103","39","31","1176","254","178","85","317","116","432","121","223","108","134","59","96","51","33","36","0","11",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","2511","170","23","32","0","11","0","11","0","11","0","11","0","11","12","19","0","11","0","11","0","11","0","11","15","24","83","59","96","63","60","53","737","188","83","44","97","55","375","89","204","80","397","128","259","95","63","43","7","11",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","2396","265","59","46","0","11","0","11","0","11","0","11","23","31","0","11","0","11","16","22","0","11","0","11","37","47","37","41","54","46","57","54","578","146","219","92","219","114","413","178","190","103","278","106","168","71","8","12","40","46",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","1416","219","88","71","0","11","0","11","6","10","0","11","0","11","9","14","0","11","78","49","27","30","39","31","12","16","23","26","26","24","30","23","398","87","60","39","119","54","216","90","129","55","144","56","6","12","0","11","6","9",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","724","98","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","191","82","45","35","44","24","173","54","68","34","124","39","55","28","0","11","14","14",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","3017","399","147","125","0","11","0","11","0","11","0","11","0","11","0","11","11","26","0","11","0","11","0","11","0","11","121","163","104","105","26","36","571","185","209","117","237","135","928","227","269","136","227","123","119","77","26","31","22","46",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","2470","251","13","15","0","11","0","11","0","11","10","18","0","11","0","11","0","11","0","11","1","5","7","11","33","25","37","30","26","23","78","44","424","112","189","90","161","84","414","122","348","118","428","103","249","92","37","28","15","17",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","3429","464","7","14","0","16","0","16","0","16","0","16","0","16","0","16","0","16","127","102","0","16","0","16","0","16","5","13","41","32","207","174","724","282","120","84","231","124","758","190","384","175","638","207","155","79","32","39","0","16",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","2873","254","11","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","43","63","4","8","75","64","54","54","70","46","148","135","61","42","751","170","122","59","244","92","495","156","199","76","376","146","198","82","13","16","9","12",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","2844","143","22","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","4","8","12","83","50","35","24","17","21","808","131","141","59","314","96","320","82","245","64","602","124","188","65","25","26","33","31",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","2012","206","85","56","0","11","0","11","0","11","0","11","27","30","55","60","0","11","87","57","0","11","21","23","52","34","4","7","42","31","50","31","398","105","193","142","186","106","248","94","237","94","157","75","139","86","24","25","7","11",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","2781","324","31","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","17","40","47","51","49","74","55","96","86","120","79","606","141","158","84","186","88","451","155","280","140","494","183","138","58","22","23","23","21",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","4998","562","169","132","0","16","0","16","0","16","27","37","0","16","123","110","97","146","202","215","66","73","231","156","74","83","230","161","189","181","304","166","1361","322","339","268","270","161","781","261","92","60","286","147","128","92","29","44","0","16",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","2118","279","82","61","0","11","0","11","0","11","0","11","125","95","0","11","0","11","0","11","34","44","140","144","140","114","142","97","51","50","75","63","458","151","97","68","163","79","306","105","75","57","156","63","74","54","0","11","0","11",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","2467","264","53","58","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","39","62","78","74","128","130","224","131","33","40","444","131","141","82","170","78","440","177","281","138","274","115","121","94","25","40","16","19",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","3387","273","30","27","0","16","0","16","0","16","0","16","16","26","17","29","16","17","17","27","4","8","90","54","82","47","103","66","146","85","113","80","1230","225","267","91","223","108","537","153","151","63","253","92","51","30","32","36","9","14",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","2545","343","80","60","0","11","0","11","9","15","0","11","24","37","0","11","0","11","36","57","145","184","107","76","66","73","144","98","93","66","77","83","824","235","138","86","105","51","339","141","255","106","63","43","40","36","0","11","0","11",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","1193","138","7","12","0","11","0","11","4","7","10","15","0","11","0","11","28","28","0","11","0","11","10","12","22","20","25","23","30","34","24","27","310","71","57","50","90","40","185","51","83","50","207","58","72","38","21","24","8","11",
