"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"1400000US18097320400","Census Tract 3204; Marion County; Indiana","2050","267","2","5","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","13","0","13","0","13","383","110","13","16","103","75","277","114","57","48","642","199","355","125","157","85","53","40",
"1400000US18097320500","Census Tract 3205; Marion County; Indiana","2052","298","32","39","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","14","0","13","0","13","0","13","8","12","0","13","0","13","327","126","17","19","56","51","152","67","169","138","815","172","304","206","135","63","28","27",
"1400000US18097320600","Census Tract 3206; Marion County; Indiana","1842","301","49","54","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","18","23","29","0","13","43","42","305","130","84","54","163","92","197","84","135","111","505","150","282","180","20","24","23","23",
"1400000US18097320700","Census Tract 3207; Marion County; Indiana","1634","193","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","15","39","52","33","30","0","13","40","32","145","80","44","40","596","143","478","121","151","73","99","71",
"1400000US18097320800","Census Tract 3208; Marion County; Indiana","2190","194","10","12","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","10","11","25","4","14","0","13","74","28","3","5","52","24","196","80","40","20","931","194","506","72","265","56","90","39",
"1400000US18097320901","Census Tract 3209.01; Marion County; Indiana","4547","675","8","21","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","8","14","0","18","9","15","25","36","89","80","523","149","96","74","575","290","523","199","358","217","1368","496","520","183","329","174","116","106",
"1400000US18097320902","Census Tract 3209.02; Marion County; Indiana","2616","331","74","58","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","22","0","13","3","12","0","13","76","66","87","89","59","84","392","165","71","65","336","191","503","181","256","138","535","160","184","102","26","34","0","13",
"1400000US18097320903","Census Tract 3209.03; Marion County; Indiana","3243","521","168","119","15","26","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","12","21","66","73","0","18","18","20","26","31","687","244","89","71","295","163","802","351","292","193","663","321","89","41","12","20","9","15",
"1400000US18097321001","Census Tract 3210.01; Marion County; Indiana","2020","332","14","22","0","13","0","13","0","13","0","13","0","13","0","13","43","63","0","13","12","21","0","13","0","13","2","7","25","29","128","105","588","203","202","187","89","70","375","132","132","64","262","110","129","79","0","13","19","31",
"1400000US18097321002","Census Tract 3210.02; Marion County; Indiana","3432","608","8","8","14","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","49","61","87","113","0","13","348","178","110","93","91","91","399","193","244","115","1387","527","415","113","215","107","65","34",
"1400000US18097321100","Census Tract 3211; Marion County; Indiana","2971","509","42","49","0","13","0","13","0","13","0","13","0","13","0","13","36","55","1","3","0","13","5","6","0","13","2","4","9","10","41","30","502","494","105","60","124","57","251","81","246","108","739","129","519","113","244","112","105","45",
"1400000US18097321200","Census Tract 3212; Marion County; Indiana","3307","438","22","39","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","10","17","27","28","191","113","42","51","108","66","247","148","73","58","1441","262","836","406","231","112","79","52",
"1400000US18097321300","Census Tract 3213; Marion County; Indiana","1991","254","11","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","10","0","13","0","13","0","13","77","48","12","19","5","7","200","73","76","47","874","174","529","207","139","84","62","48",
"1400000US18097321400","Census Tract 3214; Marion County; Indiana","3771","507","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","51","82","0","18","95","91","355","225","67","69","177","101","419","216","278","132","1699","375","467","162","59","46","104","107",
"1400000US18097321600","Census Tract 3216; Marion County; Indiana","3507","620","38","64","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","1","4","0","18","0","18","25","44","91","72","33","42","674","313","122","138","256","145","577","277","156","85","892","228","544","247","27","42","71","60",
"1400000US18097321700","Census Tract 3217; Marion County; Indiana","3151","339","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","11","0","13","14","16","9","18","0","13","0","13","34","53","281","111","109","92","122","85","348","147","167","92","1268","270","592","169","78","56","123","84",
"1400000US18097321800","Census Tract 3218; Marion County; Indiana","2400","279","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","12","0","13","75","49","11","17","95","55","194","79","48","33","1021","261","650","145","170","78","129","87",
"1400000US18097321900","Census Tract 3219; Marion County; Indiana","1914","243","1","4","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","2","4","9","14","0","18","0","18","2","3","0","18","126","54","26","25","38","32","63","37","34","33","655","135","360","96","400","219","198","77",
"1400000US18097322000","Census Tract 3220; Marion County; Indiana","2401","494","10","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","19","0","13","0","13","0","13","21","27","0","13","52","75","469","398","140","82","70","58","421","176","115","80","644","161","261","100","117","75","69","56",
"1400000US18097322100","Census Tract 3221; Marion County; Indiana","1844","324","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","19","28","0","13","104","141","31","52","0","13","0","13","93","57","13","16","94","55","240","107","93","71","728","160","252","84","101","63","76","62",
"1400000US18097322200","Census Tract 3222; Marion County; Indiana","1547","179","0","13","0","13","0","13","0","13","0","13","6","11","0","13","0","13","0","13","0","13","0","13","0","13","7","12","24","34","0","13","163","86","76","65","127","65","130","51","128","68","422","88","326","91","108","45","30","18",
"1400000US18097322300","Census Tract 3223; Marion County; Indiana","1730","257","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","121","183","0","13","0","13","0","13","0","13","0","13","0","13","68","76","32","38","40","35","61","43","144","144","648","118","358","100","185","78","73","34",
"1400000US18097322400","Census Tract 3224; Marion County; Indiana","1991","241","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","28","32","0","13","0","13","73","73","342","102","26","28","147","124","280","106","61","44","699","174","279","120","32","36","24","26",
"1400000US18097322500","Census Tract 3225; Marion County; Indiana","1037","154","0","13","0","13","22","33","0","13","0","13","1","3","0","13","0","13","0","13","0","13","0","13","0","13","0","13","27","23","25","31","340","140","61","45","64","46","162","95","129","73","135","73","71","59","0","13","0","13",
"1400000US18097322601","Census Tract 3226.01; Marion County; Indiana","1056","165","0","13","0","13","0","13","0","13","0","13","18","29","0","13","0","13","0","13","0","13","34","53","0","13","0","13","88","81","44","44","294","145","25","29","125","83","189","123","16","29","185","107","38","41","0","13","0","13",
"1400000US18097322602","Census Tract 3226.02; Marion County; Indiana","1286","375","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","101","142","36","57","50","48","22","19","28","27","280","196","7","10","121","95","81","46","72","36","250","140","204","128","34","30","0","13",
"1400000US18097322700","Census Tract 3227; Marion County; Indiana","1468","297","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","73","114","9","15","6","11","0","13","139","204","0","13","0","13","340","122","77","56","118","80","139","64","59","73","352","102","120","77","11","18","25","31",
"1400000US18097330103","Census Tract 3301.03; Marion County; Indiana","3015","506","16","26","0","13","0","13","0","13","0","13","20","43","0","13","4","18","18","37","0","13","0","13","4","5","23","28","0","13","21","33","457","215","118","97","280","152","320","247","368","193","683","214","519","197","10","16","154","179",
"1400000US18097330105","Census Tract 3301.05; Marion County; Indiana","3190","531","94","125","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","32","42","63","61","523","233","140","111","190","111","256","136","484","369","1052","270","278","116","48","56","30","34",
"1400000US18097330106","Census Tract 3301.06; Marion County; Indiana","3231","673","2","5","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","29","38","0","18","12","16","165","184","23","36","759","365","146","129","138","105","439","184","227","163","780","330","511","309","0","18","0","18",
"1400000US18097330107","Census Tract 3301.07; Marion County; Indiana","3791","411","40","45","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","14","0","13","38","41","10","15","68","56","449","193","17","21","100","62","315","119","415","275","1576","246","605","158","93","73","57","50",
"1400000US18097330108","Census Tract 3301.08; Marion County; Indiana","2801","520","10","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","13","0","13","33","37","208","97","59","59","177","79","187","80","78","42","1243","402","629","223","116","71","53","38",
"1400000US18097330109","Census Tract 3301.09; Marion County; Indiana","3601","574","17","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","7","0","13","0","13","4","8","162","223","0","13","78","97","431","301","39","44","181","96","339","148","283","123","1015","196","800","210","183","133","65","55",
"1400000US18097330203","Census Tract 3302.03; Marion County; Indiana","3593","354","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","53","83","0","13","23","36","0","13","17","27","273","142","35","40","57","48","173","75","173","102","1507","306","793","277","371","159","118","75",
"1400000US18097330204","Census Tract 3302.04; Marion County; Indiana","4162","676","29","35","0","18","0","18","0","18","0","18","18","29","0","18","0","18","0","18","0","18","0","18","0","18","21","38","21","36","62","62","824","414","58","70","199","138","495","198","487","164","1457","423","405","162","15","23","71","59",
"1400000US18097330206","Census Tract 3302.06; Marion County; Indiana","3207","430","6","11","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","15","0","13","0","13","0","13","0","13","269","96","67","50","267","201","345","144","341","178","1143","207","540","137","187","90","33","33",
"1400000US18097330208","Census Tract 3302.08; Marion County; Indiana","2092","318","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","11","0","13","0","13","0","13","0","13","428","192","50","20","118","48","224","91","140","67","785","192","263","95","62","46","16","18",
"1400000US18097330210","Census Tract 3302.10; Marion County; Indiana","3917","664","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","69","61","0","18","27","36","0","18","0","18","751","422","287","168","139","139","748","240","588","294","752","313","556","294","0","18","0","18",
"1400000US18097330211","Census Tract 3302.11; Marion County; Indiana","2973","394","132","183","0","18","0","18","0","18","0","18","0","18","0","18","0","18","38","52","8","15","28","44","51","76","9","16","73","86","74","78","655","325","333","192","399","206","307","189","338","161","338","186","190","122","0","18","0","18",
"1400000US18097330212","Census Tract 3302.12; Marion County; Indiana","3272","468","64","49","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","8","13","11","18","114","77","1208","442","222","147","116","68","383","201","312","155","567","236","255","135","12","22","0","18",
"1400000US18097330213","Census Tract 3302.13; Marion County; Indiana","2593","390","26","28","0","13","0","13","0","13","0","13","0","13","4","8","0","13","0","13","0","13","4","8","16","23","5","13","12","21","3","8","467","147","57","51","151","70","343","328","108","60","980","196","320","99","65","60","32","32",
"1400000US18097330401","Census Tract 3304.01; Marion County; Indiana","4051","524","15","27","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","23","37","26","39","0","18","13","21","0","18","0","18","597","190","61","72","272","200","572","254","353","206","1182","383","740","283","137","94","60","46",
"1400000US18097330500","Census Tract 3305; Marion County; Indiana","4493","664","18","30","0","18","0","18","0","18","18","31","0","18","0","18","22","37","0","18","20","32","60","88","37","46","34","47","218","189","70","85","1110","456","149","145","358","215","392","169","406","270","887","357","398","192","265","264","31","30",
"1400000US18097330600","Census Tract 3306; Marion County; Indiana","3523","753","1","4","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","19","32","0","18","2","4","144","172","476","493","798","299","76","65","267","168","520","209","468","333","256","171","375","167","121","168","0","18",
"1400000US18097330701","Census Tract 3307.01; Marion County; Indiana","1770","783","59","83","0","13","0","13","0","13","0","13","0","13","0","13","0","13","47","55","0","13","107","158","316","342","29","34","84","101","30","39","702","433","45","44","18","16","178","109","11","38","144","150","0","13","0","13","0","13",
"1400000US18097330702","Census Tract 3307.02; Marion County; Indiana","2439","315","203","156","0","13","0","13","0","13","0","13","0","13","0","13","0","13","47","73","24","39","64","69","0","13","50","44","90","95","131","113","1017","287","141","83","63","59","136","113","182","113","204","146","87","64","0","13","0","13",
"1400000US18097330803","Census Tract 3308.03; Marion County; Indiana","2053","463","37","43","0","13","0","13","0","13","0","13","0","13","0","13","0","13","30","44","0","13","0","13","141","141","78","84","434","331","75","92","622","243","113","78","83","98","160","88","80","82","148","102","37","41","0","13","15","24",
"1400000US18097330804","Census Tract 3308.04; Marion County; Indiana","2364","697","13","22","0","13","13","22","0","13","0","13","0","13","0","13","0","13","73","107","0","13","0","13","0","13","64","73","163","199","78","84","571","259","168","110","641","562","254","184","134","128","176","113","16","20","0","13","0","13",
"1400000US18097330805","Census Tract 3308.05; Marion County; Indiana","1337","195","41","45","0","13","0","13","0","13","0","13","0","13","0","13","0","13","42","63","0","13","2","14","18","19","11","18","82","66","45","41","454","148","77","70","80","65","185","114","112","92","149","102","39","58","0","13","0","13",
"1400000US18097330806","Census Tract 3308.06; Marion County; Indiana","2342","387","50","73","0","13","0","13","0","13","55","88","0","13","0","13","34","62","176","110","0","13","0","13","48","67","24","31","163","180","0","13","516","231","276","181","222","134","251","123","173","123","281","212","57","55","11","27","5","16",
"1400000US18097330900","Census Tract 3309; Marion County; Indiana","3409","721","81","79","0","18","33","60","0","18","0","18","0","18","0","18","19","35","50","79","0","18","11","30","88","99","204","131","256","328","96","128","629","232","158","100","259","151","323","169","315","183","428","325","428","347","0","18","31","42",
"1400000US18097331000","Census Tract 3310; Marion County; Indiana","2576","359","74","63","0","13","0","13","0","13","0","13","0","13","46","69","25","29","60","61","14","21","3","5","0","13","93","96","192","200","90","74","732","244","89","75","360","190","353","141","242","130","89","59","101","70","13","23","0","13",
"1400000US18097340101","Census Tract 3401.01; Marion County; Indiana","3294","507","155","188","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","12","0","13","0","13","57","50","54","41","41","41","44","42","1072","319","199","101","184","80","464","155","269","123","504","210","167","124","26","23","52","71",
"1400000US18097340102","Census Tract 3401.02; Marion County; Indiana","2830","386","23","31","15","25","16","25","0","13","0","13","0","13","0","13","0","13","17","25","0","13","81","62","30","34","49","51","71","67","203","238","784","216","153","85","250","145","279","147","176","90","405","176","218","116","22","30","38","62",
