"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","2843","340","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","30","3","5","392","95","130","115","107","63","519","157","331","181","698","222","374","238","170","206","101","90",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","2852","522","1","2","22","38","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","19","28","0","13","0","13","23","30","537","185","79","70","202","142","436","348","338","146","850","209","275","113","64","59","6","15",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","3014","465","83","127","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","72","106","1","2","70","69","586","233","21","35","169","126","312","134","268","219","971","295","230","143","24","37","207","166",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","2818","509","9","15","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","28","45","22","32","9","12","22","25","275","98","27","23","84","48","223","114","155","55","1088","483","564","169","158","75","154","75",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","1936","228","4","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","50","57","23","40","248","133","66","72","94","73","297","132","195","121","657","174","248","120","35","40","19","30",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","2349","345","114","101","0","13","68","87","0","13","0","13","0","13","19","28","0","13","0","13","0","13","0","13","11","25","0","13","0","13","0","13","274","110","127","121","288","142","513","204","192","93","532","174","119","72","30","41","62","66",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","4405","685","1","2","70","90","0","18","0","18","0","18","0","18","0","18","0","18","0","18","15","21","0","18","0","18","14","23","20","38","20","32","323","140","173","156","145","82","281","132","393","138","1560","548","958","406","263","116","169","84",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","813","111","5","7","0","13","0","13","0","13","0","13","0","13","0","13","2","4","0","13","0","13","0","13","0","13","0","13","0","13","5","9","49","34","29","39","11","12","113","53","62","50","255","80","77","42","145","61","60","55",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","2911","394","284","241","9","14","0","13","0","13","0","13","0","13","0","13","0","13","34","30","0","13","54","72","25","24","7","12","0","13","60","44","528","200","61","43","270","126","266","133","325","143","602","182","348","166","38","46","0","13",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","3579","471","62","74","54","89","0","18","0","18","0","18","0","18","4","14","0","18","0","18","0","18","169","174","64","98","49","54","0","18","108","158","683","336","325","282","101","94","311","149","416","175","788","221","403","217","40","38","2","10",
