"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"1400000US18097320305","Census Tract 3203.05, Marion County, Indiana","69","48","0","12","0","12","11","20","0","12","0","12","0","12","0","12","37","45","21","31","0","12",
"1400000US18097320306","Census Tract 3203.06, Marion County, Indiana","1278","285","47","60","146","76","188","87","120","88","222","239","41","51","43","57","37","41","322","145","112","97",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","937","202","97","67","64","53","164","113","99","71","75","58","48","48","46","45","0","12","328","209","16","26",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","669","167","17","18","8","13","60","48","66","48","75","49","171","151","50","37","79","54","127","66","16","18",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","356","83","11","17","79","58","35","36","60","36","82","51","31","31","0","12","24","37","23","26","11","14",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","408","114","49","41","29","31","67","48","85","61","32","36","23","28","33","52","33","34","57","42","0","12",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","53","36","1","2","0","12","8","12","0","12","1","3","0","12","0","12","0","12","32","34","11","11",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","703","188","43","46","62","74","122","123","30","36","99","83","121","119","114","77","10","18","102","106","0","17",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","990","167","59","63","49","42","65","65","91","62","38","35","122","79","120","84","94","80","315","143","37","46",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","1312","369","0","17","138","107","102","90","136","78","71","63","101","86","38","37","47","56","623","345","56","56",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","371","208","0","12","157","193","14","24","11","18","0","12","8","15","8","18","40","57","80","60","53","50",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","444","103","15","23","15","23","62","54","87","81","37","21","0","17","0","17","101","89","75","67","52","41",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","278","72","0","12","34","38","30","38","30","21","54","32","40","43","2","4","2","3","60","42","26","20",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","291","125","24","40","0","12","144","87","57","49","15","24","4","6","14","22","18","31","0","12","15","24",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","618","127","20","19","154","84","135","72","45","36","28","24","33","23","8","12","46","48","116","72","33","50",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","1097","316","49","66","174","93","132","133","112","113","174","208","66","80","71","71","83","88","131","102","105","94",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","1195","249","44","60","0","17","71","55","177","108","185","129","11","18","183","170","182","95","294","135","48","59",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","838","236","22","34","47","53","86","69","144","74","16","26","77","52","75","98","136","99","207","150","28","34",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","335","69","22","17","56","40","24","21","55","41","34","38","39","40","24","36","0","12","81","58","0","12",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","183","69","8","13","7","11","9","13","37","49","35","32","8","14","0","17","0","17","79","51","0","17",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","702","290","17","19","40","42","139","83","210","265","27","27","43","37","0","12","31","27","150","71","45","37",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","266","84","0","12","54","49","43","40","27","31","21","31","30","42","0","12","22","20","56","50","13","11",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","235","61","7","10","18","14","85","40","20","24","46","36","30","27","0","12","21","26","8","10","0","12",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","379","161","7","11","58","35","33","33","118","132","16","17","14","19","10","13","13","11","54","50","56","71",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","717","210","19","28","161","89","60","38","75","58","48","31","22","21","36","27","122","168","139","71","35","29",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","606","90","5","8","32","22","56","39","50","27","38","28","23","17","47","44","48","33","247","75","60","47",
"1400000US18097322601","Census Tract 3226.01, Marion County, Indiana","918","119","0","12","22","24","36","53","65","52","155","85","52","49","56","66","30","38","253","109","249","101",
"1400000US18097322602","Census Tract 3226.02, Marion County, Indiana","555","106","34","45","65","45","104","68","95","63","73","42","48","62","33","52","45","41","58","63","0","12",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","126","93","58","97","0","12","0","12","0","12","34","23","12","19","0","12","7","10","15","18","0","12",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","982","177","0","12","27","32","27","34","188","135","273","160","63","68","76","92","123","129","205","125","0","12",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","1946","487","123","102","121","91","294","174","575","399","138","77","175","131","65","84","36","54","253","219","166","157",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2134","285","0","12","115","147","385","221","240","129","331","180","191","181","341","167","211","170","320","155","0","12",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","78","81","40","59","16","25","22","35","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","185","207","0","12","0","12","157","206","0","12","0","12","0","12","0","12","0","12","11","16","17","25",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","224","129","0","12","0","12","62","73","47","71","0","12","0","12","0","12","0","12","60","55","55","64",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","28","43","0","17","0","17","0","17","0","17","0","17","28","43","0","17","0","17","0","17","0","17",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","52","46","0","17","36","43","0","17","6","9","0","17","0","17","0","17","0","17","10","18","0","17",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","242","93","0","17","23","24","8","15","58","52","20","25","22","34","32","45","15","24","55","45","9","14",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","109","98","0","12","7","13","0","12","63","91","0","12","10","15","10","15","0","12","9","17","10","15",
"1400000US18097330210","Census Tract 3302.10, Marion County, Indiana","612","238","0","17","14","25","39","45","9","18","210","154","0","17","20","34","0","17","256","175","64","102",
"1400000US18097330211","Census Tract 3302.11, Marion County, Indiana","1265","212","0","12","32","52","134","115","117","95","190","93","118","95","83","97","68","84","368","198","155","87",
"1400000US18097330212","Census Tract 3302.12, Marion County, Indiana","371","221","0","12","15","25","23","29","0","12","135","176","0","12","17","28","107","116","57","51","17","26",
"1400000US18097330213","Census Tract 3302.13, Marion County, Indiana","433","348","9","26","12","26","44","44","280","342","0","12","0","12","0","12","35","36","53","30","0","12",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","490","152","0","17","54","86","26","31","0","17","89","120","66","103","0","17","86","97","125","125","44","69",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","856","196","0","17","0","17","176","132","101","101","60","71","80","74","54","63","124","108","162","140","99","110",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","1510","698","0","17","133","132","42","49","114","76","68","68","38","50","337","121","85","96","647","635","46","65",
"1400000US18097330701","Census Tract 3307.01, Marion County, Indiana","615","297","0","12","37","47","47","58","70","47","66","72","263","298","33","53","26","36","38","62","35","57",
"1400000US18097330702","Census Tract 3307.02, Marion County, Indiana","570","132","35","56","48","67","81","58","74","71","17","37","94","77","0","12","0","12","178","79","43","56",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","966","368","20","30","197","227","117","191","117","83","65","52","25","30","55","48","44","42","247","155","79","60",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","897","151","76","49","17","27","71","72","97","62","103","83","44","46","47","42","115","113","174","97","153","112",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","769","178","0","12","28","27","48","48","63","63","111","76","79","79","49","56","76","60","242","127","73","50",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1052","197","0","12","11","16","42","46","141","97","105","96","92","86","89","118","34","50","365","137","173","92",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","1906","360","51","62","0","17","323","246","244","207","147","101","338","196","137","120","36","39","473","189","157","116",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","790","269","22","27","37","44","89","81","55","60","53","56","39","40","44","50","71","63","353","242","27","45",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","315","119","0","17","39","51","42","47","60","76","44","37","20","24","0","17","46","51","53","55","11","17",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","1380","219","118","108","35","42","100","58","161","109","239","137","143","95","83","68","102","60","383","145","16","19",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","828","104","36","40","46","40","119","59","182","65","102","47","41","36","27","31","87","50","150","69","38","31",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","77","64","0","12","0","12","0","12","35","57","0","12","9","14","0","12","0","12","5","7","28","39",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","1206","198","41","55","141","115","125","89","150","92","166","108","65","66","96","78","141","114","281","133","0","12",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","660","244","9","16","2","7","87","103","27","19","62","68","15","18","70","41","39","35","342","206","7","11",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","349","92","0","12","38","27","82","59","72","69","2","4","7","11","10","12","34","33","64","48","40","33",
"1400000US18097340115","Census Tract 3401.15, Marion County, Indiana","2079","302","50","45","121","93","236","106","259","132","424","152","319","160","49","46","304","251","303","156","14","17",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","328","95","11","19","0","12","60","65","95","83","0","12","0","12","0","12","21","31","133","81","8","12",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1072","155","8","14","109","67","80","49","122","67","246","137","60","44","49","40","125","84","182","90","91","74",
"1400000US18097340301","Census Tract 3403.01, Marion County, Indiana","663","299","0","12","0","12","60","66","29","34","108","83","70","89","39","38","91","66","252","305","14","23",
"1400000US18097340302","Census Tract 3403.02, Marion County, Indiana","1068","209","25","43","42","60","99","113","230","153","89","87","0","17","86","97","0","17","472","180","25","42",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","592","126","52","64","36","37","76","65","38","40","50","55","12","18","24","38","174","104","70","55","60","42",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","1603","400","0","17","76","66","215","124","261","149","163","112","115","98","13","22","143","86","608","331","9","17",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","835","188","17","19","62","58","133","69","103","60","45","39","126","121","31","35","73","42","176","87","69","58",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","863","216","48","52","63","59","59","44","141","108","117","124","79","54","25","44","97","100","234","138","0","12",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","122","47","4","7","0","12","26","29","27","19","0","12","4","7","20","21","0","12","17","15","24","25",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","215","89","0","12","0","12","61","52","0","12","77","54","5","9","9","15","16","21","27","26","20","31",
"1400000US18097340903","Census Tract 3409.03, Marion County, Indiana","821","255","24","40","0","12","238","205","116","87","89","102","8","18","73","87","0","12","141","157","132","139",
"1400000US18097340904","Census Tract 3409.04, Marion County, Indiana","1507","372","25","29","254","134","117","113","178","133","431","335","180","119","112","115","36","55","100","67","74","85",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","196","62","15","21","16","15","0","12","0","12","22","24","7","11","40","33","49","36","29","28","18","16",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","338","96","6","9","31","34","69","48","16","17","102","68","0","12","17","27","12","19","64","35","21","25",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","502","144","5","7","13","21","63","101","77","44","6","10","32","45","26","24","93","58","167","69","20","24",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","522","113","20","32","42","40","7","10","37","43","29","31","75","64","63","58","38","40","135","81","76","44",
"1400000US18097341701","Census Tract 3417.01, Marion County, Indiana","573","113","0","12","13","20","32","24","52","55","55","63","32","50","4","7","124","86","217","78","44","38",
"1400000US18097341702","Census Tract 3417.02, Marion County, Indiana","436","130","5","15","75","43","0","12","126","111","12","19","28","42","57","42","15","19","94","75","24","24",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","268","95","0","12","41","47","17","20","27","45","27","30","17","19","0","12","17","19","103","70","19","23",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","1526","216","40","47","81","82","335","179","95","75","99","101","295","149","14","22","148","123","256","118","163","129",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","584","60","16","19","44","28","28","18","97","49","84","41","40","39","52","36","74","36","140","52","9","16",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","406","213","0","17","15","28","78","82","77","84","86","78","0","17","0","17","137","154","0","17","13","25",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","687","275","0","17","10","16","25","41","111","115","168","197","108","131","13","16","35","42","211","118","6","9",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","990","205","24","37","73","50","166","101","104","80","121","85","133","109","9","14","35","55","202","120","123","94",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","718","259","58","88","100","140","69","70","50","48","72","80","30","36","80","107","80","70","179","118","0","17",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","176","54","19","22","21","17","16","25","27","27","17","16","14","21","23","22","14","21","25","25","0","12",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","640","167","0","12","45","52","42","48","40","42","105","73","47","47","78","107","56","47","181","115","46","77",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","625","224","0","12","0","12","130","90","39","39","190","237","31","32","73","50","9","14","153","82","0","12",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","152","59","14","23","0","12","18","15","0","12","58","46","16","16","0","12","23","31","18","20","5","8",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1304","292","32","40","45","43","68","55","165","110","171","104","67","57","244","225","133","85","284","106","95","73",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","441","144","0","12","28","46","44","33","73","55","44","63","87","100","0","12","8","14","132","67","25","27",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","509","107","6","8","76","59","31","36","24","29","51","54","14","16","9","14","40","39","160","78","98","66",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","1059","268","113","116","6","11","52","55","31","48","15","24","95","93","158","221","115","128","370","134","104","71",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","443","185","0","12","61","55","38","45","0","12","18","20","9","11","0","12","6","13","261","182","50","45",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","486","102","0","12","11","19","40","37","78","55","15","24","9","13","16","17","73","44","144","71","100","60",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","255","72","0","12","7","12","18","17","24","23","23","24","5","9","0","12","54","40","80","51","44","36",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","419","135","12","18","14","21","44","41","53","50","115","79","34","53","72","70","13","20","54","46","8","13",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","684","199","8","12","123","167","10","19","60","52","11","13","69","65","34","38","101","73","215","93","53","51",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","633","121","40","60","74","50","53","40","81","49","38","26","61","59","10","14","81","51","180","68","15","14",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","426","99","6","12","76","45","102","55","51","37","61","58","10","16","16","21","0","12","61","42","43","36",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","311","108","0","12","0","12","50","31","49","41","53","47","18","31","16","17","30","42","44","33","51","54",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","513","112","27","37","23","29","10","12","19","22","78","45","38","32","62","73","14","18","112","59","130","59",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","398","90","0","12","20","18","30","32","81","39","23","27","18","19","16","25","20","16","128","68","62","48",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","265","77","0","12","0","12","11","17","20","19","44","40","37","33","19","29","8","15","55","31","71","55",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","827","171","12","18","49","37","31","42","121","107","73","57","46","43","61","55","90","67","209","115","135","99",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","748","296","21","23","36","40","93","71","101","56","4","11","55","71","9","13","39","42","335","267","55","52",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","763","147","0","12","13","17","45","44","78","60","68","55","25","30","84","94","61","48","263","94","126","77",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","445","158","0","12","46","33","10","15","18","23","101","82","3","6","0","12","73","68","93","65","101","111",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","412","113","3","9","24","30","80","73","60","63","18","19","62","48","14","15","31","29","88","65","32","35",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1119","166","21","23","105","69","191","93","181","77","177","100","125","94","18","20","24","24","267","90","10","15",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1078","226","48","41","47","52","59","63","138","76","119","106","85","69","39","61","57","46","447","211","39","41",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","905","193","5","8","6","10","187","134","129","122","34","34","39","35","59","48","77","64","313","102","56","47",
"1400000US18097354201","Census Tract 3542.01, Marion County, Indiana","1651","198","19","29","255","122","217","143","179","98","264","127","118","119","250","128","34","39","246","142","69","69",
"1400000US18097354202","Census Tract 3542.02, Marion County, Indiana","1458","256","163","147","98","60","176","119","137","82","264","125","146","94","53","40","113","113","294","191","14","23",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","268","55","5","8","49","34","48","27","32","21","12","11","15","14","0","12","6","9","101","43","0","12",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","621","164","13","22","29","22","86","43","33","22","138","143","48","40","28","24","75","42","105","48","66","39",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","347","136","9","14","9","15","13","16","0","12","20","20","30","28","10","16","38","38","72","31","146","132",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","283","69","0","12","7","11","34","32","10","15","5","7","13","16","28","25","33","28","97","48","56","35",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","1020","261","10","12","65","45","76","63","61","51","125","134","172","166","24","22","28","25","319","140","140","62",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","436","132","0","12","65","58","17","21","62","48","5","8","10","10","41","35","31","32","132","62","73","76",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","763","425","4","9","17","19","50","41","36","36","41","32","52","31","35","32","57","35","390","415","81","44",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","766","156","17","27","103","69","30","38","104","69","46","56","64","50","32","37","68","55","255","100","47","60",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","816","201","31","48","59","61","46","39","155","88","49","53","0","12","13","23","87","70","209","136","167","109",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","608","175","73","82","75","58","75","82","62","56","131","108","7","14","54","59","35","31","30","37","66","64",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","471","103","13","21","9","12","26","32","114","73","14","14","0","12","33","31","36","30","139","56","87","46",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","457","87","16","16","25","21","52","34","41","38","21","26","7","9","6","10","47","34","161","65","81","40",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","363","160","22","24","14","14","79","94","39","25","15","19","82","84","28","28","8","10","51","34","25","22",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","666","116","39","25","88","39","127","49","125","46","40","29","40","24","37","38","24","22","112","53","34","44",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","962","201","31","48","163","133","33","26","37","37","94","67","79","68","192","114","47","37","152","88","134","96",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","351","81","4","7","39","28","28","23","28","26","16","14","33","27","58","41","48","38","97","49","0","12",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","359","148","5","8","21","17","42","36","6","10","38","30","19","14","5","7","36","33","167","142","20","25",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","351","95","41","53","57","30","57","45","32","24","11","12","49","35","12","19","38","32","29","21","25","24",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","376","99","0","12","15","27","41","37","32","39","87","53","7","11","79","67","0","12","85","60","30","43",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","529","120","7","11","37","34","65","57","33","32","41","34","16","16","25","27","51","54","226","83","28","28",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","754","140","36","45","33","46","60","44","88","82","117","94","71","65","32","43","16","20","260","107","41","39",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","287","112","23","34","5","8","9","16","49","51","16","19","42","47","11","15","43","35","82","52","7","11",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","725","251","36","62","5","18","34","56","31","45","94","86","37","53","149","110","149","197","134","112","56","66",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","229","117","0","12","0","12","51","51","55","83","28","49","61","80","0","12","0","12","11","32","23","35",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","431","123","0","12","15","15","56","43","53","37","29","23","5","7","57","45","90","50","126","92","0","12",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","536","154","25","38","29","29","37","37","31","24","78","59","51","48","133","123","3","6","149","75","0","12",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","248","92","17","24","0","12","15","14","14","13","0","12","18","30","0","12","4","6","178","94","2","3",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","363","144","0","12","32","44","35","34","55","53","29","27","21","34","16","26","10","15","165","92","0","12",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","749","113","21","24","12","17","47","48","29","32","85","63","9","15","23","22","145","89","237","100","141","68",
