"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","656","105","19","22","20","22","70","52","127","82","152","74","59","38","41","33","41","39","69","38","58","48",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","319","70","7","12","56","49","36","28","32","33","42","31","28","23","21","31","6","11","91","55","0","11",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","455","84","7","11","49","46","82","51","149","74","26","29","17","19","0","11","76","57","49","38","0","11",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","117","49","2","5","32","26","13","17","30","36","6","6","0","11","3","5","0","11","31","34","0","11",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","789","139","0","16","24","29","145","104","52","49","91","99","92","73","47","41","120","91","218","112","0","16",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","1144","141","9","14","78","61","103","77","70","51","156","96","163","86","137","86","222","105","206","107","0","11",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","1160","173","15","23","106","66","61","53","197","90","165","97","127","72","19","21","101","64","313","118","56","43",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","251","77","0","11","30","25","23","23","7","12","11","19","41","42","22","35","0","11","28","29","89","45",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","511","127","0","11","13","21","83","64","83","54","112","87","78","68","27","34","13","20","86","56","16","25",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","447","101","0","11","13","13","36","49","102","77","116","73","17","18","33","33","11","14","106","53","13","15",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","401","126","0","16","71","53","72","72","83","77","28","34","15","26","16","25","0","16","43","40","73","49",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","541","102","16","20","107","56","112","66","65","49","32","27","42","46","39","36","8","14","88","60","32","35",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","921","132","75","76","79","72","189","113","257","174","0","16","76","84","50","63","47","45","81","60","67","89",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","1188","224","51","82","40","41","195","133","123","83","84","66","64","61","168","112","233","150","211","116","19","31",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","757","143","16","25","138","88","84","53","104","64","126","115","69","54","0","11","48","33","110","61","62","59",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","508","116","73","68","42","32","80","49","99","74","62","45","57","44","60","65","0","11","21","23","14","18",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","323","82","10","14","18","20","16","19","39","30","43","51","30","27","24","38","22","33","71","46","50","45",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","755","124","13","19","40","36","102","64","97","54","97","46","0","11","62","52","50","45","179","71","115","67",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","441","111","7","11","36","29","67","50","29","30","42","41","43","47","23","37","8","13","157","91","29","43",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","238","58","3","4","6","8","41","30","46","28","22","27","9","11","0","11","12","13","90","43","9","9",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","331","76","0","11","56","38","74","49","69","42","36","37","23","23","22","22","7","10","32","33","12","18",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","725","132","52","49","70","51","99","59","76","61","99","72","82","59","35","29","68","54","109","56","35","36",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","539","78","0","11","32","25","79","47","58","29","68","37","20","15","11","12","8","8","221","61","42","31",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","1535","113","34","39","70","54","88","54","175","86","185","82","129","81","95","63","167","118","447","152","145","71",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","275","96","9","14","6","9","32","38","0","11","56","54","47","48","0","11","22","34","103","70","0","11",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","1049","200","0","16","61","49","170","115","146","102","212","117","137","101","104","97","73","75","102","91","44","69",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","1650","195","0","16","191","112","491","187","249","120","209","109","178","108","45","45","53","52","189","95","45","40",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2098","186","103","74","120","71","190","119","264","127","189","99","150","96","281","157","142","108","578","183","81","96",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","50","43","0","16","0","16","0","16","36","39","0","16","0","16","0","16","0","16","0","16","14","22",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","45","46","0","11","9","15","25","37","0","11","0","11","0","11","0","11","0","11","0","11","11","16",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","226","81","0","11","0","11","55","63","0","11","25","54","0","11","0","11","17","26","0","11","129","83",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","1654","284","54","85","62","83","132","88","59","48","244","136","193","135","91","76","171","129","449","201","199","142",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","73","59","0","16","13","19","0","16","27","40","22","34","0","16","0","16","0","16","0","16","11","19",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","368","142","38","55","12","21","55","56","80","71","67","74","0","16","0","16","0","16","28","33","88","86",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","156","75","0","11","31","33","27","29","36","40","0","11","0","11","0","11","35","50","10","14","17","20",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","196","81","0","11","3","13","17","21","11","17","57","51","0","11","37","41","7","12","54","56","10","16",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","649","208","29","34","0","16","36","40","90","97","74","65","21","34","31","35","17","28","249","135","102","110",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","604","150","0","16","41","67","56","61","74","72","56","76","0","16","75","62","138","116","124","121","40","62",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","1059","198","0","16","13","21","134","116","148","160","140","99","26","31","78","91","52","66","386","200","82","95",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","820","173","0","16","126","103","32","39","112","67","63","56","47","49","0","16","90","78","283","132","67","83",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","910","193","50","78","143","126","135","122","212","123","160","122","0","16","0","16","48","49","147","113","15","25",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","963","181","0","11","24","28","101","55","79","60","105","75","60","57","46","32","30","36","483","143","35","39",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","1048","138","38","38","26","40","96","57","97","61","160","94","67","48","83","66","47","46","273","100","161","88",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1146","120","38","45","77","68","130","70","140","70","87","64","69","51","34","38","142","80","255","98","174","85",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","991","144","9","15","90","58","53","47","106","62","70","54","142","79","23","33","64","56","325","137","109","91",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","1424","251","34","29","19","28","208","147","206","146","149","112","121","105","113","107","197","141","297","133","80","84",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","584","120","46","50","53","42","56","44","46","38","40","42","38","31","26","29","53","40","178","86","48","54",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","255","94","0","11","55","61","23","25","20","21","18","21","14","23","0","11","47","44","55","51","23","25",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","1273","156","0","11","24","21","75","56","187","80","117","63","152","98","125","62","147","82","430","136","16","19",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","670","74","11","13","16","18","55","29","108","57","45","30","59","35","97","42","60","36","182","55","37","26",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","206","50","0","11","0","11","22","17","5","8","69","43","17","28","4","7","0","11","61","38","28","30",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","1698","178","49","59","131","82","119","77","354","167","239","149","136","102","187","105","74","75","409","144","0","16",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","245","97","0","11","44","36","100","86","28","31","0","11","14","21","17","23","8","13","26","27","8","13",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","1382","226","24","27","152","105","301","131","160","95","101","71","111","101","0","11","172","112","347","127","14","22",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","543","117","0","11","13","16","21","24","32","31","28","35","16","17","32","26","73","62","328","116","0","11",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","204","61","0","11","25","24","23","23","30","17","6","9","8","12","40","44","30","27","13","16","29","26",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","345","84","0","11","7","11","24","28","83","65","46","38","11","17","0","11","48","50","80","41","46","35",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1199","133","0","11","129","84","138","67","104","72","169","81","192","84","65","39","116","83","252","90","34","43",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","1659","234","47","49","64","64","121","86","120","99","260","160","110","87","131","96","237","118","505","185","64","72",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","662","97","10","16","58","41","121","69","60","50","4","10","29","45","29","36","95","65","203","85","53","42",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","1210","148","43","54","34","55","170","101","185","85","102","76","160","117","67","75","89","64","360","121","0","11",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","871","122","21","20","15","16","50","36","109","72","63","43","77","60","44","37","160","83","324","102","8","13",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","760","143","24","40","32","41","111","88","89","73","66","60","8","12","38","62","89","69","235","130","68","66",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","152","56","0","11","10","12","31","34","17","14","5","9","20","25","8","12","11","13","45","42","5","8",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","187","105","0","11","0","11","22","24","51","60","60","66","18","23","0","11","0","11","19","21","17","20",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","2248","260","66","66","285","130","312","163","241","142","278","126","146","104","113","74","150","117","573","182","84","77",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","186","59","14","19","16","16","36","27","24","17","21","14","5","8","32","42","15","13","13","12","10","12",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","373","79","5","8","17","28","34","32","35","28","16","15","33","34","24","24","36","39","150","51","23","26",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","454","83","0","11","18","19","26","20","64","31","9","12","23","23","4","7","52","37","191","61","67","40",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","539","84","0","11","19","26","32","34","143","75","61","40","24","26","38","32","33","26","125","59","64","39",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","861","135","17","18","56","33","31","23","45","33","91","62","65","63","166","87","169","87","205","85","16","18",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","280","83","0","11","14","16","64","44","22","27","40","45","27","30","0","11","8","15","105","57","0","11",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","1788","152","17","26","135","72","267","142","329","156","81","81","117","94","248","131","127","96","458","160","9","15",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","651","77","18","18","16","13","111","55","130","59","49","30","56","42","74","48","84","33","105","51","8","12",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","246","133","0","16","33","42","11","20","37","58","33","41","0","16","55","81","51","81","12","22","14","23",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","446","123","13","21","17","19","19","24","62","45","45","43","60","36","13","21","14","24","194","96","9","14",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","1037","137","25","38","86","68","145","89","99","58","145","77","131","68","91","58","86","80","181","84","48","41",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","1157","201","0","16","44","70","69","53","92","89","229","159","117","88","27","44","123","83","447","197","9","16",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","340","76","42","42","36","37","41","47","27","23","15","16","54","47","7","10","44","36","56","42","18","16",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","604","144","32","39","11","17","50","44","57","46","0","11","38","32","95","85","18","22","271","110","32","41",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","585","147","5","10","29","30","21","26","52","45","88","61","61","51","66","48","44","38","199","86","20","20",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","296","70","6","10","35","27","20","21","10","16","25","30","44","39","17","15","40","33","74","35","25","21",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1219","141","32","36","33","28","62","54","114","53","169","73","82","54","59","52","133","68","461","129","74","61",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","560","118","0","11","61","49","36","28","47","47","25","23","55","53","6","10","51","38","268","104","11","13",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","506","87","0","11","55","43","19","24","62","41","61","43","25","25","39","22","51","37","154","63","40","38",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","779","160","35","52","50","47","0","11","26","45","17","21","22","36","42","52","77","67","378","139","132","83",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","220","71","11","17","7","11","11","12","18","22","9","14","6","9","6","8","4","6","116","53","32","33",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","695","68","0","11","23","24","29","28","82","42","29","22","21","24","48","33","114","51","219","72","130","49",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","285","68","0","11","17","16","31","24","18","14","49","31","42","33","35","29","36","36","39","27","18","17",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","714","146","0","11","0","11","120","87","110","68","31","26","29","49","41","47","42","47","294","119","47","50",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","552","84","30","36","23","27","18","18","35","26","54","38","69","51","27","30","92","45","187","65","17","27",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","589","81","8","12","34","18","77","32","92","58","49","32","41","33","3","6","60","37","158","58","67","41",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","511","74","32","23","46","34","72","41","87","40","21","16","14","14","26","23","15","13","143","53","55","40",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","519","120","18","29","6","10","16","15","45","46","71","63","35","32","57","40","57","48","157","80","57","61",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","490","81","28","39","75","55","21","17","15","14","44","30","30","29","25","32","27","26","108","62","117","52",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","419","94","4","9","11","12","17","19","27","25","0","11","49","43","40","36","61","40","146","56","64","37",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","291","65","0","11","5","8","12","19","25","21","15","25","7","9","24","25","34","34","86","38","83","53",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","780","108","0","11","32","28","24","24","57","41","85","56","38","41","80","65","153","84","254","110","57","47",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","528","118","36","29","9","14","23","22","65","54","22","23","62","62","32","29","131","68","115","66","33","39",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","694","150","9","14","16","21","79","51","39","37","47","45","17","26","41","39","93","54","241","94","112","63",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","668","124","0","11","59","51","42","35","72","56","48","32","26","26","41","45","19","28","174","86","187","94",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","261","56","16","19","0","11","0","11","25","22","44","37","41","32","37","30","20","25","61","37","17","16",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1481","103","23","35","93","57","265","101","187","73","209","87","100","57","71","46","82","49","345","101","106","60",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","964","98","8","13","12","18","48","36","42","35","213","99","97","57","27","33","39","36","308","97","170","87",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","532","82","3","5","0","11","26","20","56","32","41","36","15","23","61","35","33","29","235","82","62","45",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","2840","282","105","68","240","128","412","136","243","125","451","184","279","144","89","71","72","73","575","180","374","172",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","340","67","4","6","47","38","31","21","41","23","54","40","22","27","11","11","16","19","110","41","4","6",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","598","78","12","20","37","28","90","45","59","39","52","36","44","31","21","22","66","29","144","53","73","35",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","337","61","8","13","10","16","13","15","0","11","40","26","13","17","30","27","78","35","92","42","53","36",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","477","77","20","23","24","20","13","12","15","19","14","15","35","27","3","5","63","38","209","69","81","43",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","650","83","19","21","21","21","41","28","8","8","44","32","79","47","16","16","62","38","262","76","98","53",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","511","90","0","11","17","20","6","11","61","39","35","29","34","33","43","38","11","16","227","71","77","41",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","483","92","24","20","4","6","64","39","23","19","30","26","85","54","8","14","18","17","193","64","34","26",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","560","109","28","35","12","19","51","47","47","33","77","50","38","31","31","35","44","39","177","82","55","44",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","906","176","0","11","73","62","42","53","120","84","104","73","181","122","38","64","100","89","189","103","59","63",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","649","129","0","11","26","25","46","33","104","70","171","83","52","54","31","28","43","39","126","84","50","47",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","357","98","0","11","26","26","13","15","17","24","10","11","15","18","67","56","49","36","117","70","43","42",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","536","93","20","16","63","42","21","27","74","44","45","34","13","12","51","34","45","36","182","64","22","22",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","478","80","26","23","27","20","33","23","67","30","46","27","25","20","6","9","56","33","159","45","33","28",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","538","84","12","14","73","43","106","47","82","38","44","30","33","21","53","43","63","35","65","33","7","11",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","915","165","19","23","75","55","28","27","86","61","134","83","42","39","38","35","65","52","365","134","63","49",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","546","84","0","11","4","8","110","42","67","45","48","31","27","25","28","24","87","50","139","54","36","27",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","479","84","4","8","14","11","21","27","37","25","41","32","56","40","38","32","61","47","163","59","44","32",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","504","87","0","11","33","25","8","8","66","36","60","31","61","37","55","39","49","37","160","62","12","14",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","453","117","0","11","3","6","16","19","48","45","38","34","73","60","23","27","81","64","137","82","34","35",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","607","78","0","11","40","33","57","43","10","11","38","21","56","47","33","20","23","28","292","82","58","42",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","843","151","41","40","47","42","78","65","80","68","33","41","52","61","56","49","94","63","271","111","91","61",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","415","113","18","29","0","11","64","52","65","59","17","18","26","32","9","14","22","34","139","67","55","45",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","1151","208","0","16","8","34","179","128","86","81","46","45","30","37","77","69","128","103","553","179","44","51",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","400","82","0","11","9","10","54","28","58","45","52","29","14","13","5","9","29","38","134","61","45","39",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","652","136","0","11","42","35","88","49","28","23","52","52","113","76","76","57","47","38","174","100","32","26",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","158","57","0","11","9","11","31","28","40","30","20","32","18","29","0","11","17","15","10","13","13","14",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","608","126","0","11","37","37","22","24","33","37","8","11","67","72","64","49","75","47","251","116","51","69",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","668","91","0","11","9","13","69","41","64","44","47","39","37","26","8","11","61","43","311","85","62","35",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","617","101","42","66","0","11","43","40","44","39","99","65","108","78","47","54","35","32","113","51","86","79",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","914","152","23","25","22","21","185","99","121","79","21","36","99","72","34","42","91","84","183","93","135","77",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","398","128","0","11","0","11","19","25","65","69","13","21","28","29","45","60","0","11","215","108","13","14",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","639","103","8","14","39","34","148","71","79","57","7","17","38","34","31","33","95","53","105","52","89","73",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","657","87","7","10","39","34","81","47","14","17","97","49","36","29","41","29","63","33","240","67","39","26",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","1635","231","40","47","54","59","238","122","169","121","184","130","95","80","70","93","158","140","562","212","65","79",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","337","71","0","11","14","23","22","25","59","43","9","11","59","39","12","14","57","40","105","54","0","11",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","1833","274","37","44","100","85","170","120","181","120","233","129","202","142","86","82","204","131","520","210","100","109",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","731","201","0","16","13","22","59","66","30","35","83","64","64","58","105","93","53","81","201","114","123","113",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","894","187","115","124","17","28","143","121","141","93","55","53","130","80","29","35","62","82","116","95","86","90",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","882","203","0","16","158","111","12","22","39","54","144","123","0","16","61","76","79","91","366","167","23","28",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","513","113","43","47","18","27","44","44","128","74","90","61","46","48","0","11","0","11","119","72","25","24",
