"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"1400000US18097320105","Census Tract 3201.05, Marion County, Indiana","969","207","0","11","135","89","53","62","106","113","149","91","113","94","91","75","81","71","241","120","0","11",
"1400000US18097320106","Census Tract 3201.06, Marion County, Indiana","294","82","0","11","24","21","7","10","44","43","29","34","54","41","22","36","43","31","71","54","0","11",
"1400000US18097320107","Census Tract 3201.07, Marion County, Indiana","141","53","21","19","13","13","34","24","17","20","14","17","0","11","11","11","26","29","5","8","0","11",
"1400000US18097320108","Census Tract 3201.08, Marion County, Indiana","2098","200","52","51","216","131","183","112","269","132","117","102","170","107","95","72","367","181","493","176","136","105",
"1400000US18097320109","Census Tract 3201.09, Marion County, Indiana","232","58","14","16","48","27","14","26","8","12","37","29","21","25","28","46","0","11","10","15","52","60",
"1400000US18097320202","Census Tract 3202.02, Marion County, Indiana","792","141","117","93","162","89","63","52","88","78","84","78","5","9","0","11","74","58","59","30","140","103",
"1400000US18097320203","Census Tract 3202.03, Marion County, Indiana","1364","90","88","67","132","65","248","85","170","71","130","54","91","46","80","40","162","86","237","82","26","36",
"1400000US18097320204","Census Tract 3202.04, Marion County, Indiana","2089","181","52","55","187","108","228","87","322","137","238","117","128","79","263","119","125","71","449","135","97","106",
"1400000US18097320301","Census Tract 3203.01, Marion County, Indiana","510","85","0","11","122","79","125","57","53","30","47","35","8","14","0","11","15","17","91","63","49","51",
"1400000US18097320303","Census Tract 3203.03, Marion County, Indiana","1762","119","115","69","254","109","468","117","147","59","178","94","179","77","32","32","108","73","242","99","39","36",
"1400000US18097320304","Census Tract 3203.04, Marion County, Indiana","1171","151","56","71","117","77","135","79","143","110","159","96","83","72","38","59","44","42","303","154","93","103",
"1400000US18097320400","Census Tract 3204, Marion County, Indiana","798","92","49","45","104","57","132","84","73","49","67","56","96","70","40","33","55","52","117","81","65","61",
"1400000US18097320500","Census Tract 3205, Marion County, Indiana","656","98","17","19","18","21","40","26","128","77","88","63","49","28","48","32","82","62","141","61","45","47",
"1400000US18097320600","Census Tract 3206, Marion County, Indiana","379","92","21","25","64","54","15","22","75","47","73","48","39","30","0","11","0","11","80","45","12","13",
"1400000US18097320700","Census Tract 3207, Marion County, Indiana","418","95","9","15","80","64","36","33","138","78","42","44","39","32","0","11","27","26","47","35","0","11",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","81","48","5","4","10","13","10","12","24","37","2","3","0","11","4","5","0","11","24","27","2","3",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","665","134","17","28","18","29","158","124","16","26","87","70","35","37","106","66","64","54","164","99","0","16",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","1086","149","36","49","49","43","67","61","72","58","97","64","143","88","125","81","274","117","213","107","10","14",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","1153","147","0","16","104","77","87","74","238","108","129","108","111","71","30","31","96","68","288","128","70","47",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","247","86","0","11","45","36","31","29","9","16","8","14","21","22","40","46","0","11","38","39","55","53",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","515","130","16","25","17","26","56","53","126","78","40","38","54","67","14","21","66","78","69","50","57","48",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","424","81","0","11","36","42","38","43","71","61","114","62","43","51","24","34","11","13","78","52","9","11",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","340","130","24","39","42","38","144","106","14","23","17","28","15","24","13","22","14","22","14","22","43","41",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","628","95","15","17","101","45","136","62","65","64","33","25","65","57","14","15","48","43","143","64","8","13",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","940","178","77","62","93","57","160","88","172","121","15","23","101","98","83","101","152","111","57","72","30","38",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","1243","201","44","70","13","21","150","114","160","116","201","137","48","46","114","76","195","124","253","123","65","77",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","786","161","0","11","104","77","27","32","149","89","106","93","110","66","0","11","91","97","144","87","55","55",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","465","101","41","41","52","37","46","28","107","72","70","62","53","43","53","58","0","11","43","45","0","11",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","285","79","18","23","16","18","18","22","20","21","73","60","18","21","26","40","16","23","52","41","28","32",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","563","110","17","19","25","28","33","28","65","54","73","51","36","29","21","23","50","40","181","77","62","46",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","363","107","8","12","39","35","23","22","40","31","66","61","35","43","0","11","17","19","127","85","8","13",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","205","56","4","6","28","19","55","31","16","16","21","28","16","19","0","11","20","24","40","26","5","8",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","271","65","8","13","81","44","25","24","42","28","26","24","18","19","14","17","27","24","20","22","10","16",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","710","127","46","53","91","64","80","46","109","67","84","51","62","54","33","27","45","49","131","64","29","21",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","598","75","6","11","51","31","80","48","59","34","50","34","27","16","28","28","49","26","188","64","60","42",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","1507","170","26","33","108","69","102","79","123","65","224","97","130","69","80","68","102","80","364","136","248","100",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","158","69","7","13","5","9","0","11","0","11","38","27","29","36","0","11","24","39","55","47","0","11",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","1025","131","0","11","50","46","23","37","181","118","260","150","147","113","157","80","84","86","123","80","0","11",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","2010","170","53","61","176","109","473","243","441","189","236","124","222","144","77","80","34","42","231","112","67","55",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2215","205","15","25","174","139","204","107","282","198","402","188","216","157","413","185","133","107","362","148","14","23",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","110","86","50","73","16","26","14","21","15","26","0","16","0","16","0","16","0","16","0","16","15","23",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","73","57","0","11","11","18","32","40","0","11","0","11","0","11","0","11","0","11","5","9","25","28",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","169","91","0","16","0","16","62","64","0","16","0","16","0","16","0","16","21","32","18","38","68","79",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","1979","252","0","18","51","61","131","95","74","55","312","167","175","133","167","110","84","84","651","243","334","163",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","69","61","0","16","0","16","0","16","36","48","0","16","33","54","0","16","0","16","0","16","0","16",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","218","151","0","16","29","33","98","103","11","21","0","16","0","16","0","16","0","16","12","19","68","89",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","160","71","0","16","6","11","5","8","27","28","7","13","18","26","35","47","23","35","22","21","17","19",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","85","42","0","11","20","19","8","12","7","12","18","20","12","20","0","11","0","11","9","14","11","17",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","649","176","29","46","59","64","75","59","102","94","15","24","16","26","30","33","55","46","233","118","35","54",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","607","193","0","16","56","88","10","17","39","59","139","140","0","16","66","59","95","110","159","140","43","68",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","1039","197","0","16","0","16","113","91","87","92","103","90","20","33","58","69","133","132","478","207","47","60",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","779","164","0","16","56","48","29","34","115","84","81","73","13","22","73","97","71","66","284","135","57","70",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","1134","245","0","16","110","96","142","110","266","136","143","101","121","101","41","65","82","68","173","124","56","81",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","830","140","22","36","75","58","20","33","65","56","156","95","47","47","77","63","40","39","271","101","57","54",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","981","139","41","40","3","8","96","64","119","83","117","87","57","49","38","40","53","50","254","112","203","99",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","1040","134","27","42","29","26","113","82","157","74","106","71","79","66","23","27","106","74","253","103","147","71",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1084","148","8","13","70","57","35","37","145","86","36","35","117","71","9","15","93","68","385","133","186","87",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","1709","233","17","26","67","72","160","114","149","106","179","97","173","137","203","151","137","115","395","165","229","142",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","586","165","29","28","47","51","93","75","28","38","53","55","57","48","44","45","70","60","114","65","51","55",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","264","88","0","11","45","51","6","10","27","23","19","20","23","24","0","11","72","55","61","52","11","13",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","1241","139","9","13","36","28","121","68","168","90","181","99","73","41","128","68","120","78","387","116","18","19",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","717","89","27","24","15","18","115","49","141","60","43","25","60","30","85","46","49","36","167","60","15","18",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","184","55","0","11","0","11","21","20","12","13","57","43","20","29","8","10","0","11","48","45","18","20",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","1726","203","76","68","104","74","246","99","159","86","216","116","255","170","193","145","103","95","374","150","0","11",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","212","92","0","11","30","27","57","62","75","77","0","11","13","19","9","13","0","11","19","22","9","14",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","1355","252","32","36","167","137","278","136","194","110","125","79","89","78","27","31","202","146","223","116","18","29",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","568","142","9","15","15","17","22","17","29","23","33","39","14","16","82","57","94","60","263","109","7","11",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","248","65","0","11","38","28","44","31","40","27","6","9","16","18","0","11","35","33","30","26","39","24",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","341","110","0","11","8","12","65","62","79","69","7","11","0","11","0","11","30","45","138","75","14","19",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1200","131","0","11","139","86","124","71","95","59","154","74","167","89","59","38","117","78","297","105","48","55",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","1775","239","0","16","18","30","155","114","200","126","260","136","110","103","137","100","167","103","665","246","63","57",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","680","132","36","45","56","43","101","70","76","61","29","30","10","16","37","45","153","87","113","68","69","41",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","1164","138","9","14","47","48","177","87","256","103","139","84","108","87","12","19","63","43","353","113","0","16",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","922","131","32","27","81","63","93","48","120","71","52","35","74","47","44","37","93","64","312","85","21","24",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","659","139","31","41","48","47","73","71","86","70","80","76","58","55","10","17","93","72","135","71","45","59",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","135","62","5","8","0","11","28","32","31","20","5","8","19","21","18","22","4","7","7","9","18","28",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","177","94","0","11","0","11","18","26","26","31","78","76","8","14","0","11","0","11","27","26","20","23",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","2107","224","28","33","281","153","232","177","262","148","333","163","218","168","159","109","139","89","351","185","104","93",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","184","69","24","31","13","15","11","12","8","9","4","7","12","12","47","43","18","16","31","22","16","14",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","347","88","6","9","18","21","46","31","31","27","65","60","24","36","7","10","18","20","124","56","8","12",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","478","86","5","8","23","25","19","19","85","42","6","10","7","10","24","27","66","44","179","70","64","41",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","498","87","34","51","88","71","3","6","54","42","29","26","35","27","38","40","22","27","136","67","59","35",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","943","127","18","20","69","41","40","29","91","70","63","50","33","43","100","61","178","100","308","99","43","34",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","277","81","0","11","11","17","47","37","39","49","30","36","20","24","0","11","5","13","107","56","18","29",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","1709","210","18","32","65","73","326","187","214","102","97","77","271","156","98","75","138","116","332","160","150","122",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","697","64","30","24","19","15","65","29","143","63","75","37","65","39","86","53","79","53","135","60","0","11",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","223","119","0","16","33","38","17","28","53","59","48","58","0","16","0","16","42","62","16","27","14","23",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","536","164","0","16","0","16","47","39","23","25","68","45","103","78","22","22","61","69","204","105","8","13",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","1094","134","25","39","61","45","147","81","104","56","95","51","226","133","87","50","61","81","186","97","102","75",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","813","215","18","29","50","72","93","83","85","69","118","122","44","44","26","42","97","80","267","156","15","23",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","304","63","47","43","31","32","32","36","45","37","22","18","51","44","6","10","16","17","50","28","4","6",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","630","130","0","11","25","28","73","51","37","33","77","63","59","40","64","63","66","51","193","99","36","41",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","664","104","0","11","28","22","69","72","18","21","129","85","59","48","91","60","65","65","205","95","0","11",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","259","76","10","15","33","28","10","13","0","11","58","48","37","34","12","11","22","29","65","45","12","15",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1259","128","47","47","28","24","70","61","111","60","154","77","86","55","115","86","150","88","355","118","143","78",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","437","109","0","11","54","52","43","33","34","25","34","52","37","43","6","10","41","39","179","82","9","15",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","480","92","6","9","65","45","30","26","53","36","55","39","5","7","16","14","48","33","120","59","82","53",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","836","197","50","71","24","30","54","54","24","35","16","24","78","73","48","61","44","51","435","174","63","57",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","205","73","0","11","18","20","0","11","6","12","19","21","4","8","5","7","10","12","119","50","24","27",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","507","91","0","11","9","14","15","19","48","31","29","27","0","11","27","25","117","56","181","71","81","47",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","273","66","0","11","18","16","13","14","31","23","32","25","13","21","24","22","57","42","56","29","29","28",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","568","141","0","11","8","12","72","54","51","33","96","78","56","63","63","60","54","53","136","88","32","41",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","589","95","6","11","12","12","25","23","42","34","32","29","70","54","38","33","116","54","222","79","26","32",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","617","84","6","8","45","38","79","37","104","54","43","27","41","35","0","11","82","50","177","57","40","24",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","439","84","22","22","71","49","117","51","46","32","8","9","4","6","18","17","12","11","110","53","31","28",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","438","150","0","11","0","11","27","28","67","52","58","56","59","55","19","23","33","45","110","64","65","79",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","557","86","23","32","22","29","17","17","28","27","59","39","48","38","43","42","20","24","116","64","181","73",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","431","89","0","11","13","14","17","18","30","25","28","29","67","37","24","24","56","43","123","53","73","51",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","272","69","0","11","0","11","15","22","29","22","50","35","15","20","34","37","14","19","67","38","48","38",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","874","147","8","13","23","27","47","51","53","41","136","85","61","47","62","71","166","95","174","79","144","96",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","569","113","25","25","10","14","77","59","65","49","13","17","27","37","19","18","85","64","167","77","81","68",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","760","129","9","14","17","19","55","47","88","63","79","57","20","32","30","37","64","42","278","83","120","70",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","669","144","0","11","38","38","49","53","86","79","121","61","4","9","22","35","68","58","110","72","171","96",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","249","57","25","28","5","8","0","11","11","14","65","44","53","41","26","29","25","26","28","26","11","12",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1295","116","29","37","93","45","263","103","192","76","215","86","111","68","60","35","49","31","206","85","77","58",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","901","98","31","32","38","44","49","45","82","45","203","96","69","47","0","11","32","29","305","105","92","74",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","774","110","0","11","7","10","55","52","57","34","38","37","7","10","51","42","67","41","414","103","78","42",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","2901","254","78","61","224","109","409","155","278","114","496","194","273","145","119","88","173","114","541","187","310","155",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","297","50","4","6","44","29","25","25","40","22","34","24","26","27","6","9","7","10","106","41","5","7",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","641","86","17","27","11","12","87","35","42","28","65","38","62","42","24","21","91","43","153","54","89","44",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","324","48","9","15","10","16","11","15","0","11","33","29","15","19","32","35","55","37","109","45","50","38",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","333","69","12","18","16","15","20","14","5","7","7","11","28","26","2","4","62","38","133","62","48","32",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","738","90","13","14","63","38","49","37","25","25","39","32","53","39","28","20","54","39","243","68","171","77",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","516","87","0","11","50","36","13","19","48","33","29","26","7","8","66","50","37","28","169","63","97","55",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","534","77","14","14","13","15","80","43","56","33","47","32","88","52","14","23","26","20","132","54","64","36",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","609","120","7","14","8","14","64","70","90","48","63","46","54","42","28","35","54","52","170","74","71","63",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","775","134","0","11","126","83","50","49","80","53","37","50","68","71","32","52","84","62","125","65","173","105",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","615","153","0","11","49","43","91","61","123","84","130","80","62","56","27","31","41","37","38","40","54","48",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","426","95","9","16","19","21","22","19","71","53","3","6","5","8","63","49","64","47","86","47","84","57",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","546","91","15","16","63","45","8","10","48","35","32","30","23","16","16","22","56","39","198","74","87","55",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","410","87","33","23","33","26","42","30","55","30","33","27","25","24","14","13","29","18","108","48","38","26",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","674","81","32","23","71","46","141","55","129","42","41","25","58","30","36","37","44","25","106","46","16","16",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","874","154","15","16","63","40","30","28","91","65","165","80","48","48","105","65","27","21","267","112","63","42",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","478","87","6","9","39","27","66","41","42","33","30","20","57","40","69","41","65","45","93","53","11","12",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","412","90","5","8","25","18","49","33","14","12","53","35","28","26","21","25","51","34","133","57","33","29",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","340","75","0","11","9","10","50","38","64","39","30","22","43","27","25","30","22","21","81","43","16","15",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","460","111","0","11","7","11","26","26","64","51","79","49","55","50","45","43","29","32","103","66","52","54",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","586","77","0","11","58","42","57","46","34","28","48","35","41","40","34","21","41","38","271","82","2","5",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","946","137","45","36","58","53","89","52","61","65","111","90","44","55","42","47","63","53","354","140","79","68",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","334","82","9","14","6","10","28","25","59","52","15","16","17","25","16","18","14","16","122","53","48","34",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","1227","196","0","16","47","63","170","128","88","89","110","77","45","48","135","112","79","64","478","190","75","69",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","337","77","0","11","4","6","36","29","67","52","31","23","4","8","8","12","82","53","82","38","23","26",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","573","137","0","11","35","33","71","59","49","32","86","69","113","77","103","70","25","23","68","53","23","21",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","224","54","0","11","13","12","31","30","44","30","0","11","0","11","0","11","0","11","123","54","13","13",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","565","148","0","11","71","68","50","40","74","72","28","27","8","32","71","66","79","66","175","83","9","14",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","735","91","16","25","9","13","69","49","64","45","67","42","30","27","8","14","83","51","298","102","91","59",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","586","125","11","24","0","11","13","16","81","89","25","40","14","23","56","74","30","36","193","137","163","101",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","1029","184","14","22","62","75","107","81","124","92","0","11","163","117","11","18","102","78","283","143","163","109",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","409","126","0","11","0","11","6","11","14","20","9","14","26","26","31","46","0","11","236","104","87","77",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","684","114","0","11","45","42","140","78","44","48","24","30","76","56","47","47","92","45","160","72","56","56",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","641","91","0","11","34","30","67","39","67","48","60","47","49","41","20","19","73","35","219","76","52","35",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","1622","227","84","75","38","53","135","102","194","137","220","155","33","42","72","89","203","137","633","199","10","21",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","397","75","32","33","25","27","43","33","77","53","26","22","44","40","27","30","36","28","55","37","32","33",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","2001","274","41","45","122","104","94","87","90","95","190","124","377","187","32","37","301","202","610","226","144","138",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","871","196","0","16","23","38","164","137","78","63","88","61","43","46","87","76","76","92","195","104","117","112",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","749","169","59","90","58","52","42","40","94","63","46","49","48","45","12","21","62","76","240","154","88","85",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","985","221","0","16","62","62","14","22","167","151","110","112","13","20","63","79","108","144","433","198","15","25",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","401","122","0","11","15","25","19","21","41","54","54","33","24","32","0","11","0","11","225","109","23","24",
