year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,degree,betweenness,closeness,eigen_or_katz,pagerank
2016,18097310308,1400000US18097310308,0.0021971985718209283,0.09168535392100347,0.0005401172449360067,0.0,0.001098428398076777,0.0005492996429552321,0.022921338480250866,0.00013502931123400168,0.0,0.00027460709951919427,0.0005492996429552321,0.023476221663532842,0.00013652913310309428,0.0,0.0002746372577762869
2016,18097310309,1400000US18097310309,0.0021971985718209283,0.04331989762503358,0.00046322424487097477,0.0,0.0010985540282603026,0.0005492996429552321,0.010829974406258394,0.00011580606121774369,0.0,0.00027463850706507565,0.0005492996429552321,0.01092691296618789,0.0001160074440702403,0.0,0.00027463850706507565
2016,18097310312,1400000US18097310312,0.006591595715462785,0.21630937038792022,0.0015419448938226348,0.0,0.0032781253162071475,0.0005492996429552321,0.018025780865660018,0.0001284954078185529,0.0,0.000273177109683929,0.0005492996429552321,0.025770754924833474,0.0001431440824205321,0.0,0.00027463850706507565
2016,18097320105,1400000US18097320105,0.0019225487503433123,0.026772774053740823,0.00025947811457940667,0.0,0.0008839727337195476,0.0009612743751716561,0.013386387026870412,0.00012973905728970334,0.0,0.0004419863668597738,0.0010985992859104642,0.015428604628000398,0.00013066655827398866,0.0,0.0005225204637017632
2016,18097320106,1400000US18097320106,0.0005492996429552321,0.009150969876045405,0.00012970635590501138,0.0,0.00022659117225514992,0.0005492996429552321,0.009150969876045405,0.00012970635590501138,0.0,0.00022659117225514992,0.0005492996429552321,0.009150969876045405,0.00012970635590501138,0.0,0.00022659117225514992
2016,18097320107,1400000US18097320107,0.0010985992859104642,0.020814683805620363,0.00026685610010536106,0.0,0.00045164677956841963,0.0005492996429552321,0.010407341902810181,0.00013342805005268053,0.0,0.00022582338978420981,0.0005492996429552321,0.010592579625812254,0.0001339913480644206,0.0,0.00023709030603522483
2016,18097320108,1400000US18097320108,0.015655039824224115,0.26868094141508037,0.0035807344733085307,0.0,0.007321853839409628,0.0005798162897860783,0.00995114597833631,0.00013261979530772335,0.0,0.00027117977182998624,0.0008239494644328481,0.03901906250848849,0.0001460158256686662,0.0,0.00041951814910883104
2016,18097320109,1400000US18097320109,0.0016478989288656962,0.08792717856161966,0.00042702476883457405,0.0,0.0007181453422921978,0.0005492996429552321,0.029309059520539887,0.00014234158961152468,0.0,0.00023938178076406594,0.0005492996429552321,0.039405986762482234,0.00014889265137898444,0.0,0.00024592247255573866
2016,18097320202,1400000US18097320202,0.015380390002746498,0.8620150997039214,0.004269024775352932,0.0,0.006879923306992852,0.0005696440741757963,0.03192648517421931,0.00015811202871677526,0.0,0.00025481197433306857,0.0008239494644328481,0.05872247088259173,0.0001769424108000418,0.0,0.00037021991933059676
2016,18097320205,1400000US18097320205,0.006316945893985169,0.11434471872538338,0.0011426949220913623,0.0,0.002696312541555819,0.0009024208419978813,0.01633495981791191,0.00016324213172733747,0.0,0.0003851875059365456,0.0013732491073880802,0.06791931633321362,0.0001730523456746652,0.0,0.0005387603525120392
2016,18097320206,1400000US18097320206,0.004669046965119473,0.09599750702469736,0.00113659833127753,0.0,0.002445082477326436,0.0005836308706399341,0.01199968837808717,0.00014207479140969126,0.0,0.0003056353096658045,0.0008239494644328481,0.014939290316933822,0.00015004907105859268,0.0,0.00037202060976763626
2016,18097320301,1400000US18097320301,0.0010985992859104642,0.06393644120230223,0.0003284862615897142,0.0,0.0004960006987664792,0.0005492996429552321,0.031968220601151114,0.0001642431307948571,0.0,0.0002480003493832396,0.0005492996429552321,0.05901998303810992,0.00017853796574229184,0.0,0.00026758889946039877
2016,18097320305,1400000US18097320305,0.007140895358418017,0.046148715333005366,0.0020481817719885382,0.0,0.0032368528155042103,0.0005492996429552321,0.003549901179461951,0.00015755244399911833,0.0,0.0002489886781157085,0.0005492996429552321,0.018489818338760938,0.0001650206223453606,0.0,0.00027430562414083404
2016,18097320306,1400000US18097320306,0.007690195001373249,0.10336438485985314,0.002158243436405548,0.0,0.003543566002050454,0.0005492996429552321,0.007383170347132367,0.00015416024545753917,0.0,0.00025311185728931813,0.0005492996429552321,0.02027504217836544,0.00016825176281273934,0.0,0.00027338797468639316
2016,18097320400,1400000US18097320400,0.0032957978577313925,0.019555142742453922,0.0009772792989408698,0.0,0.0016222084664312536,0.0005492996429552321,0.0032591904570756537,0.00016287988315681165,0.0,0.00027036807773854227,0.0005492996429552321,0.004263410305706378,0.00017271685561416934,0.0,0.00027457318993202195
2016,18097320500,1400000US18097320500,0.006866245536940401,0.45895999770622126,0.002174331465207283,0.0,0.002783451599027744,0.0005721871280783667,0.038246666475518436,0.0001811942887672736,0.0,0.00023195429991897866,0.0008239494644328481,0.07572948199836417,0.00019194480021627266,0.0,0.00027018297356617483
2016,18097320600,1400000US18097320600,0.007690195001373249,0.15648686660771252,0.0022716093219719686,0.0,0.0034934225121241846,0.0005492996429552321,0.011177633329122322,0.00016225780871228346,0.0,0.00024953017943744177,0.0005492996429552321,0.013235329625057721,0.00018566112905987373,0.0,0.00027385953785016636
2016,18097320700,1400000US18097320700,0.005767646251029937,0.1330489751939903,0.001423710573703745,0.0,0.002678293435965322,0.0005767646251029937,0.01330489751939903,0.0001423710573703745,0.0,0.0002678293435965322,0.0008239494644328481,0.018267306711415472,0.00014852533110350076,0.0,0.00027443419240382014
2016,18097320800,1400000US18097320800,0.007140895358418017,0.17981203086943268,0.0017819694749903144,0.0,0.003358283402678086,0.0005492996429552321,0.013831694682264053,0.00013707457499925497,0.0,0.0002583294925136989,0.0005492996429552321,0.040211374727991044,0.00015204696711865803,0.0,0.0002740011722086921
2016,18097320901,1400000US18097320901,0.010985992859104642,0.10838179946941276,0.0026204304837759737,0.0,0.005488812498847272,0.0005492996429552321,0.005419089973470638,0.0001310215241887987,0.0,0.0002744406249423636,0.0005492996429552321,0.008654412053203595,0.00013930427928817018,0.0,0.0002746383377164112
2016,18097320902,1400000US18097320902,0.006591595715462785,0.04608193920882743,0.0015240609153728483,0.0,0.0032893813087076953,0.0005492996429552321,0.003840161600735619,0.0001270050762810707,0.0,0.0002741151090589746,0.0005492996429552321,0.004503351633260998,0.00012876725670951387,0.0,0.00027463811389195984
2016,18097320903,1400000US18097320903,0.0021971985718209283,0.04441479970180876,0.0005409186637223914,0.0,0.0010984880322631617,0.0005492996429552321,0.01110369992545219,0.00013522966593059786,0.0,0.0002746220080657904,0.0005492996429552321,0.014750883557530084,0.0001427003306086744,0.0,0.00027463850706507565
2016,18097321001,1400000US18097321001,0.007140895358418017,0.1844048700544169,0.0018839723287683069,0.0,0.0035703005918459835,0.0005492996429552321,0.014184990004185914,0.00014492094836679283,0.0,0.00027463850706507565,0.0005492996429552321,0.017082238003688154,0.00015318339075639636,0.0,0.00027463850706507565
2016,18097321002,1400000US18097321002,0.0038450975006866246,0.11311535896128042,0.0011111829178762115,0.0,0.0018477001187510954,0.0005492996429552321,0.016159336994468632,0.0001587404168394588,0.0,0.00026395715982158505,0.0005492996429552321,0.017752941922126213,0.0001677908564664291,0.0,0.0002746328687230988
2016,18097321100,1400000US18097321100,0.009887393573194177,0.22194557708152873,0.002644146844685668,0.0,0.004879190878233999,0.0005492996429552321,0.012330309837862707,0.00014689704692698156,0.0,0.0002710661599018888,0.0005492996429552321,0.01922329935925102,0.00016425917715817297,0.0,0.00027463850706507565
2016,18097321200,1400000US18097321200,0.016478989288656962,0.27462643097084183,0.0037694364750399043,0.0,0.0077316186513438495,0.0005682410099536884,0.009469876930029028,0.00012998056810482428,0.0,0.00026660753970151203,0.0008239494644328481,0.02044850919473276,0.00014857158676401683,0.0,0.0003605241084025479
2016,18097321300,1400000US18097321300,0.004943696786597089,0.046927166489100024,0.0012538185037344585,0.0,0.0025874783384829915,0.0005492996429552321,0.0052141296099000025,0.0001393131670816065,0.0,0.00028749759316477685,0.0005492996429552321,0.006647053852491919,0.0001536565300367805,0.0,0.00030389590966979385
2016,18097321400,1400000US18097321400,0.008514144465806096,0.35052696548164824,0.0023649698638603194,0.0,0.00463101265458434,0.000654934189677392,0.02696361272935756,0.0001819207587584861,0.0,0.0003562317426603339,0.0010985992859104642,0.08655672122439494,0.00019628575355787838,0.0,0.0005188860795166348
2016,18097321600,1400000US18097321600,0.005492996429552321,0.12530452930755046,0.0019891088028830294,0.0,0.0025078634519165146,0.0005492996429552321,0.012530452930755045,0.00019891088028830295,0.0,0.00025078634519165143,0.0005492996429552321,0.04297130362085045,0.0002038450857373162,0.0,0.0002723778527989313
2016,18097321700,1400000US18097321700,0.008788794287283713,0.6517468935897939,0.002795554203685409,0.0,0.004295369648740839,0.0006277710205202652,0.046553349542128135,0.00019968244312038635,0.0,0.0003068121177672028,0.0010985992859104642,0.09255117993788689,0.00020517235432974365,0.0,0.0004750871385919295
2016,18097321800,1400000US18097321800,0.00906344410876133,0.25385890544500817,0.002243396358500539,0.0,0.00459541890733022,0.0005664652567975831,0.01586618159031301,0.0001402122724062837,0.0,0.00028721368170813875,0.0008239494644328481,0.029870054416882213,0.00019522326289934374,0.0,0.00037305373586856745
2016,18097321900,1400000US18097321900,0.01043669321614941,0.4575617735738582,0.002711074639158333,0.0,0.0050391693815165246,0.0005798162897860783,0.02542009853188101,0.0001506152577310185,0.0,0.0002799538545286958,0.0010985992859104642,0.047285720321974097,0.0001583336270119419,0.0,0.00047611059419418346
2016,18097322000,1400000US18097322000,0.009887393573194177,0.3719250537981656,0.002745740207473532,0.0,0.00475169320624702,0.0005492996429552321,0.02066250298878698,0.00015254112263741844,0.0,0.00026398295590261223,0.0005492996429552321,0.042891172271836926,0.00016930245183568096,0.0,0.0002746146400709096
2016,18097322100,1400000US18097322100,0.012084592145015106,0.4360016871346176,0.003392956855444135,0.0,0.005874576786186063,0.0005754567688102431,0.020761985101648457,0.00016156937406876834,0.0,0.0002797417517231458,0.0008239494644328481,0.06599095768280058,0.00021659134030209943,0.0,0.0003753597057389611
2016,18097322200,1400000US18097322200,0.007690195001373249,0.1293817209980352,0.0018369009543935768,0.0,0.0038125287991089564,0.0005915534616440961,0.009952440076771938,0.00014130007341489053,0.0,0.00029327144608530433,0.0008239494644328481,0.033229383909142214,0.0001974814991840157,0.0,0.0003668478527240076
2016,18097322300,1400000US18097322300,0.010985992859104642,0.20829872544374056,0.0031370850862048813,0.0,0.005128999961445455,0.0005492996429552321,0.010414936272187028,0.00015685425431024406,0.0,0.00025644999807227273,0.0005492996429552321,0.02963599844264497,0.00019460901904707267,0.0,0.0002746384260811277
2016,18097322400,1400000US18097322400,0.011535292502059874,0.5011821260310686,0.00411354481118915,0.0,0.005323935690004741,0.0005492996429552321,0.02386581552528898,0.0001958830862471024,0.0,0.0002535207471430829,0.0005492996429552321,0.06940491532636547,0.00020689973168136247,0.0,0.00027408260728258894
2016,18097322500,1400000US18097322500,0.006042296072507553,0.113380728033296,0.00206131181442528,0.0,0.002999248002757986,0.0005492996429552321,0.010307338912117818,0.0001873919831295709,0.0,0.0002726589093416351,0.0005492996429552321,0.06956563074387848,0.00020739226415228813,0.0,0.00028345917523239344
2016,18097322601,1400000US18097322601,0.014556440538313651,0.3659646244993677,0.0039064771508172174,0.0,0.006918150624714904,0.0005598630976274481,0.01407556248074491,0.00015024912118527758,0.0,0.0002660827163351886,0.0008239494644328481,0.07008776721767658,0.00020895389926377613,0.0,0.00037383396184932004
2016,18097322602,1400000US18097322602,0.0038450975006866246,0.23643614693463635,0.0012726657386390354,0.0,0.0018752616266255132,0.0005492996429552321,0.03377659241923377,0.00018180939123414792,0.0,0.00026789451808935903,0.0005492996429552321,0.06973479692512925,0.0002078971592217792,0.0,0.00027201958100656857
2016,18097322700,1400000US18097322700,0.009338093930238945,0.16575795805403057,0.00235260042615186,0.0,0.004656684193439391,0.0005492996429552321,0.009750468120825327,0.00013838826036187413,0.0,0.0002739225996140818,0.0005492996429552321,0.014795023707410414,0.00015792894945270707,0.0,0.0002753788270717477
2016,18097330105,1400000US18097330105,0.011809942323537489,0.13332483226743044,0.002843330695644741,0.0,0.005699982526310262,0.000621575911765131,0.007017096435127918,0.00014964898398130215,0.0,0.00029999908033211906,0.0016478989288656962,0.023780071891854368,0.00015823475403041243,0.0,0.0006710978478862229
2016,18097330106,1400000US18097330106,0.011260642680582258,0.11817457467004294,0.0024835061619887127,0.0,0.0048528321176030936,0.0006623907459166034,0.006951445568826055,0.00014608859776404193,0.0,0.00028546071280018196,0.0008239494644328481,0.018073542771427968,0.000152585134328362,0.0,0.000372110555447463
2016,18097330211,1400000US18097330211,0.0021971985718209283,0.026827100392055075,0.0005808225049812889,0.0,0.001003439434620051,0.0005492996429552321,0.006706775098013769,0.00014520562624532223,0.0,0.00025085985865501274,0.0005492996429552321,0.007522688791570966,0.00014875122455685182,0.0,0.0002673342206238553
2016,18097330401,1400000US18097330401,0.0027464982147761604,0.06657300403523969,0.000766570101871895,0.0,0.0009510090308207956,0.0005492996429552321,0.013314600807047938,0.00015331402037437899,0.0,0.00019020180616415911,0.0005492996429552321,0.019408461629005436,0.00015407247844254887,0.0,0.00021421427181755214
2016,18097330500,1400000US18097330500,0.005218346608074705,0.13039498266084368,0.0014011868032212794,0.0,0.002400163045395961,0.0005798162897860783,0.014488331406760408,0.00015568742258014216,0.0,0.00026668478282177344,0.0008239494644328481,0.026512988522051965,0.00015747442521405622,0.0,0.00033999980975495147
2016,18097330600,1400000US18097330600,0.0008239494644328481,0.012338869589624877,0.0001533296990945889,0.0,0.00032905135210209283,0.0008239494644328481,0.012338869589624877,0.0001533296990945889,0.0,0.00032905135210209283,0.0008239494644328481,0.012338869589624877,0.0001533296990945889,0.0,0.00032905135210209283
2016,18097330803,1400000US18097330803,0.010162043394671794,0.3006613477157284,0.003363919001095285,0.0,0.004905154407538433,0.0005645579663706552,0.016703408206429356,0.00018688438894973804,0.0,0.0002725085781965796,0.0008239494644328481,0.033827350896837305,0.00023544148280955888,0.0,0.0003745728027203799
2016,18097330804,1400000US18097330804,0.004394397143641857,0.027975197008429636,0.0010616570539388197,0.0,0.0021862274454382325,0.0005492996429552321,0.0034968996260537045,0.00013270713174235246,0.0,0.00027327843067977907,0.0005492996429552321,0.005358840555215178,0.0001395899444862387,0.0,0.000274265469223153
2016,18097330805,1400000US18097330805,0.007964844822850866,0.10633905369554916,0.002006098532542063,0.0,0.003800903100530324,0.0005689174873464905,0.007595646692539226,0.00014329275232443308,0.0,0.0002714930786093089,0.0008239494644328481,0.015481723714352113,0.00020044678172221955,0.0,0.00037381293852231494
2016,18097330806,1400000US18097330806,0.006042296072507553,0.10908321285964791,0.0017574124305258943,0.0,0.0029329316249118256,0.0005492996429552321,0.009916655714513447,0.00015976476641144493,0.0,0.00026663014771925687,0.0005492996429552321,0.01752695944538845,0.0002202359395885311,0.0,0.0002725843687849655
2016,18097330900,1400000US18097330900,0.008788794287283713,0.16302594686280486,0.0021819697522883546,0.0,0.004383184403421471,0.0005859196191522476,0.010868396457520324,0.00014546465015255697,0.0,0.0002922122935614314,0.0008239494644328481,0.02486275054250885,0.00016559083180422282,0.0,0.0004041466504524642
2016,18097331000,1400000US18097331000,0.017577588574567427,0.4810968487705648,0.004563281402710189,0.0,0.00857566829827835,0.0005670189862763686,0.015519253186147252,0.00014720262589387707,0.0,0.0002766344612347855,0.0008239494644328481,0.03631617627085905,0.00017280613274386872,0.0,0.0003834165703681558
2016,18097340101,1400000US18097340101,0.007140895358418017,0.055757233702853036,0.0015752129104100274,0.0,0.0030440681020163247,0.0005950746132015014,0.00464643614190442,0.00013126774253416896,0.0,0.0002536723418346937,0.0008239494644328481,0.008575563409400267,0.00013178404969311488,0.0,0.00038108491215575003
2016,18097340102,1400000US18097340102,0.007140895358418017,0.05992164934763122,0.0017004703300761762,0.0,0.00381030368396293,0.0005492996429552321,0.004609357642125478,0.0001308054100058597,0.0,0.0002931002833817638,0.0005492996429552321,0.010550023994132756,0.0001349866222536288,0.0,0.00033285662188722897
2016,18097340108,1400000US18097340108,0.005492996429552321,0.04513243554029052,0.0015154299622372547,0.0,0.002711166306845023,0.0005492996429552321,0.004513243554029052,0.00015154299622372548,0.0,0.0002711166306845023,0.0005492996429552321,0.00945897003298816,0.00015768868679089424,0.0,0.00027900106728371676
2016,18097340115,1400000US18097340115,0.007140895358418017,0.1087990559289653,0.0019045397229140307,0.0,0.0032200546444027017,0.0005492996429552321,0.008369158148381945,0.0001465030556087716,0.0,0.00024769651110790014,0.0005492996429552321,0.01205335450048441,0.00014898664420812197,0.0,0.0002710944878583344
2016,18097340201,1400000US18097340201,0.013732491073880802,0.26264860517126376,0.0036225406021800923,0.0,0.006527760715749356,0.0005721871280783667,0.01094369188213599,0.00015093919175750384,0.0,0.0002719900298228898,0.0008239494644328481,0.019517340665376918,0.00015641799780205957,0.0,0.0002756637630912572
2016,18097340202,1400000US18097340202,0.021697335896731666,0.8293258101415201,0.005928136169243655,0.0,0.00982569079555666,0.000602703774909213,0.023036828059486668,0.0001646704491456571,0.0,0.00027293585543212946,0.0010985992859104642,0.0572441154012151,0.00017277351969685972,0.0,0.0004660402108143379
2016,18097340301,1400000US18097340301,0.007690195001373249,0.08401470131077382,0.0021336924949023105,0.0,0.0037663206337332157,0.0005492996429552321,0.006001050093626702,0.00015240660677873647,0.0,0.0002690229024095154,0.0005492996429552321,0.013786666505699739,0.0001565896133652483,0.0,0.0002749828456009962
2016,18097340302,1400000US18097340302,0.007140895358418017,0.19480949564031136,0.0020545042841697532,0.0,0.0035598374377597184,0.0005492996429552321,0.014985345818485488,0.000158038791089981,0.0,0.0002738336490584399,0.0005492996429552321,0.02057421430533213,0.00016404700618743523,0.0,0.00027588661273288145
2016,18097340400,1400000US18097340400,0.008788794287283713,0.18818032420751454,0.002284705207135041,0.0,0.00407614958262318,0.0005859196191522476,0.012545354947167636,0.00015231368047566941,0.0,0.000271743305508212,0.0010985992859104642,0.044933691685957546,0.00016785442187047567,0.0,0.00041274412937530506
2016,18097340500,1400000US18097340500,0.007140895358418017,0.17909047146207266,0.0021911919247168243,0.0,0.0034813357633711457,0.0005492996429552321,0.013776190112467128,0.00016855322497821726,0.0,0.00026779505872085737,0.0005492996429552321,0.0338903543586323,0.00018597176472778834,0.0,0.00027468444175095003
2016,18097340600,1400000US18097340600,0.019500137324910738,0.5784182584786814,0.005659091271544353,0.0,0.00909683398490887,0.0005571467807117354,0.016526235956533755,0.00016168832204412436,0.0,0.0002599095424259677,0.0008239494644328481,0.02613398685906239,0.00019310158180641613,0.0,0.0002995619538192283
2016,18097340700,1400000US18097340700,0.012359241966492723,0.5802480751876522,0.003507326143558517,0.0,0.00558421283485524,0.0005885353317377487,0.027630860723221535,0.00016701553064564365,0.0,0.0002659148968978686,0.0010985992859104642,0.11040575738460935,0.00018770509899391938,0.0,0.0002995619538192283
2016,18097340800,1400000US18097340800,0.0010985992859104642,0.057419317842278564,0.00035164323234885447,0.0,0.0005464491580162651,0.0005492996429552321,0.028709658921139282,0.00017582161617442723,0.0,0.00027322457900813253,0.0005492996429552321,0.02990129206141291,0.00017910721505970273,0.0,0.00027535825247606205
2016,18097340901,1400000US18097340901,0.0021971985718209283,0.01822256293555387,0.0005322512866590256,0.0,0.0010698420739149134,0.0005492996429552321,0.004555640733888468,0.0001330628216647564,0.0,0.00026746051847872834,0.0005492996429552321,0.005311757728676158,0.00013426201296817543,0.0,0.00027237172347146767
2016,18097340903,1400000US18097340903,0.0005492996429552321,0.005816087236026813,0.0001350783573066091,0.0,0.00024710713647477494,0.0005492996429552321,0.005816087236026813,0.0001350783573066091,0.0,0.00024710713647477494,0.0005492996429552321,0.005816087236026813,0.0001350783573066091,0.0,0.00024710713647477494
2016,18097340904,1400000US18097340904,0.012908541609447953,0.5260902239754204,0.00354248933007588,0.0,0.006224029648595632,0.0005612409395412153,0.02287348799893132,0.00015402127522069043,0.0,0.0002706099847215492,0.0008239494644328481,0.057997516079087076,0.00017475892009511906,0.0,0.00030358802800149547
2016,18097341000,1400000US18097341000,0.012359241966492723,0.7065316858368218,0.0035308100037867037,0.0,0.006242343313847761,0.0005617837257496692,0.03211507662894644,0.00016049136380848653,0.0,0.00028374287790217096,0.0008239494644328481,0.061210617177384546,0.00018379388916677896,0.0,0.00037381736566664733
2016,18097341100,1400000US18097341100,0.007140895358418017,0.4284909199561767,0.001856307468933871,0.0,0.0033882725020354014,0.0005950746132015014,0.035707576663014724,0.00015469228907782258,0.0,0.00028235604183628345,0.0008239494644328481,0.1070751755797073,0.00018886706212920484,0.0,0.00029757151004313506
2016,18097341200,1400000US18097341200,0.008239494644328481,0.6122397240222014,0.002213017437517113,0.0,0.0040935461004000485,0.0005492996429552321,0.040815981601480096,0.0001475344958344742,0.0,0.00027290307336000325,0.0005492996429552321,0.10894973606453968,0.0001948990688897096,0.0,0.00028227222579765604
2016,18097341600,1400000US18097341600,0.008788794287283713,0.1273144529186825,0.002000547764173011,0.0,0.004368880774064823,0.0005492996429552321,0.007957153307417657,0.0001250342352608132,0.0,0.00027305504837905144,0.0005492996429552321,0.011997896363455276,0.00013304016513540048,0.0,0.00027517136987502275
2016,18097341701,1400000US18097341701,0.008788794287283713,0.15888582716377278,0.002033795262348482,0.0,0.004395835539266401,0.0005492996429552321,0.009930364197735799,0.00012711220389678013,0.0,0.0002747397212041501,0.0005492996429552321,0.018880817068128247,0.00015049126045125629,0.0,0.00027555436644847764
2016,18097341702,1400000US18097341702,0.012359241966492723,0.15522340197566784,0.002661836902661971,0.0,0.006257777894223477,0.0005617837257496692,0.007055609180712174,0.00012099258648463505,0.0,0.0002844444497374308,0.0008239494644328481,0.02329830290555366,0.00014215035282112652,0.0,0.00037384249594406136
2016,18097341902,1400000US18097341902,0.0021971985718209283,0.04728126858036224,0.0005485363897667947,0.0,0.0010795552762913473,0.0005492996429552321,0.01182031714509056,0.00013713409744169866,0.0,0.0002698888190728368,0.0005492996429552321,0.012585299896478145,0.00013844935722065167,0.0,0.00027696678449165444
2016,18097341903,1400000US18097341903,0.0027464982147761604,0.02204577899441948,0.0005605942742035066,0.0,0.0013731925353253783,0.0005492996429552321,0.004409155798883896,0.00011211885484070132,0.0,0.00027463850706507565,0.0005492996429552321,0.004587632910895751,0.00011254910606664754,0.0,0.00027463850706507565
2016,18097341904,1400000US18097341904,0.0027464982147761604,0.049439533276391286,0.0006444835954104563,0.0,0.0012114638396260456,0.0005492996429552321,0.009887906655278257,0.00012889671908209127,0.0,0.00024229276792520912,0.0005492996429552321,0.014134204164415645,0.00014120616733895083,0.0,0.00027463850706507565
2016,18097342000,1400000US18097342000,0.008239494644328481,0.061390573173050515,0.0012721555866031067,0.0,0.004064081098880478,0.0005492996429552321,0.004092704878203368,8.481037244020712e-05,0.0,0.0002709387399253652,0.0005492996429552321,0.006595821097331671,9.001705214855948e-05,0.0,0.00027457235034300423
2016,18097342101,1400000US18097342101,0.005492996429552321,0.07390192888682315,0.0009373283661147332,0.0,0.002746173810928158,0.0005492996429552321,0.007390192888682315,9.373283661147333e-05,0.0,0.00027461738109281584,0.0005492996429552321,0.009269884194355493,9.805502852770107e-05,0.0,0.0002746381678588974
2016,18097342200,1400000US18097342200,0.004943696786597089,0.09031874469940936,0.0009194276964733084,0.0,0.00247174622526177,0.0005492996429552321,0.010035416077712151,0.00010215863294147871,0.0,0.00027463846947353,0.0005492996429552321,0.011943947291379316,0.00010766955652394829,0.0,0.00027463850706507565
