"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","274","79","8","13","14","16","18","20","13","20","70","50","18","21","25","39","0","17","85","48","23","27",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","587","120","9","14","26","28","97","72","38","33","80","53","41","33","9","14","33","27","214","93","40","35",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","336","100","6","10","42","38","29","27","29","32","44","46","30","42","0","12","22","19","128","90","6","12",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","238","59","5","8","19","15","95","48","10","11","35","36","30","25","0","12","21","24","16","14","7","9",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","301","79","8","13","81","35","47","39","33","26","25","23","14","16","12","15","15","18","49","47","17","24",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","708","122","23","36","128","84","71","44","154","72","63","36","24","22","39","31","22","35","147","67","37","36",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","626","79","7","13","47","31","80","46","56","34","33","26","31","19","44","43","60","35","206","68","62","44",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","1591","149","33","37","129","67","134","85","179","98","236","118","105","72","72","60","65","54","346","137","292","127",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","138","62","7","11","6","11","0","12","0","12","41","25","0","12","0","12","7","12","77","51","0","12",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","1044","169","0","12","44","43","34","39","189","119","234","128","114","85","158","89","87","86","184","105","0","12",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","1861","259","71","86","187","117","366","208","482","209","147","82","210","167","68","90","52","69","192","108","86","62",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","2080","220","0","12","154","106","201","104","262","116","431","156","194","108","265","148","131","88","426","142","16","26",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","108","86","43","65","15","23","19","31","16","27","0","17","0","17","0","17","0","17","0","17","15","23",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","72","54","0","12","0","12","29","34","0","12","0","12","0","12","0","12","0","12","10","17","33","37",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","213","128","0","12","0","12","26","39","52","77","0","12","0","12","0","12","18","30","58","58","59","70",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","2056","296","0","19","58","72","225","149","144","89","344","159","135","115","208","140","86","82","466","208","390","188",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","32","48","0","17","0","17","0","17","0","17","0","17","32","48","0","17","0","17","0","17","0","17",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","108","70","0","17","35","41","38","46","10","17","0","17","0","17","0","17","0","17","15","25","10","17",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","185","78","0","17","9","14","4","7","35","33","8","14","22","32","36","47","22","36","39","30","10","14",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","98","45","0","12","23","24","0","12","7","11","19","22","14","22","12","19","0","12","11","17","12","19",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","679","193","26","40","70","79","90","63","114","111","16","24","17","27","31","42","63","52","236","142","16","28",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","586","173","0","17","57","91","30","35","0","17","96","129","70","111","53","60","92","104","142","121","46","75",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","930","212","0","17","0","17","122","89","94","96","89","69","35","42","59","56","92","99","308","189","131","126",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","952","202","0","17","123","92","34","45","182","121","76","74","26","33","77","110","96","87","299","153","39","64",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","1223","210","43","68","114","89","136","101","205","114","128","101","139","98","35","60","74","65","257","140","92","90",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","818","136","22","37","66","59","0","12","83","62","145","81","42","42","94","79","65","47","222","91","79","64",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","994","132","70","55","21","29","89","59","75","59","118","91","49","48","70","59","61","59","240","116","201","109",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","914","138","0","12","26","24","67","67","126","83","112","67","61","62","45","44","106","71","250","112","121","64",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","1101","151","10","17","31","34","45","43","160","89","77","68","140","96","13","20","100","81","323","125","202","103",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","1679","271","66","84","41","59","156","122","112","90","168","105","336","191","66","83","154","140","390","158","190","113",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","665","138","25","30","40","47","84","86","50","56","48","52","51","46","43","46","101","77","185","89","38","48",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","244","75","0","12","8","13","7","12","16","18","23","22","26","24","0","12","60","51","94","57","10","16",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","1370","149","21","24","65","52","103","60","159","89","227","126","71","37","129","81","132","70","437","147","26","19",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","791","103","25","30","16","17","126","55","215","65","87","51","61","44","44","34","54","39","133","54","30","29",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","230","53","0","12","0","12","31","24","18","17","87","58","6","11","13","16","0","12","57","47","18","22",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","1754","187","48","46","132","79","186","101","205","106","185","106","330","169","172","125","202","149","280","130","14","25",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","148","92","0","12","0","12","59","68","43","66","0","12","21","23","8","13","0","12","7","10","10","16",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","1404","206","15","23","128","128","276","145","261","124","171","97","59","56","73","62","162","117","259","105","0","17",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","592","116","11","17","6","11","32","30","34","26","32","35","16","19","81","52","108","67","264","87","8","12",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","264","76","0","12","30","26","42","31","53","35","2","4","7","10","10","13","38","38","45","39","37","26",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","316","99","0","12","0","12","60","61","86","65","10","17","0","12","0","12","45","48","94","68","21","25",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","1138","144","0","12","87","54","152","74","92","54","166","74","138","80","57","43","135","97","224","96","87","74",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","1801","277","17","29","38","60","191","125","197","113","208","152","142","141","175","108","167","113","642","208","24","30",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","654","117","41","46","46","43","112","75","38","29","17","24","12","17","45","53","189","102","86","58","68","42",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","1326","133","0","17","81","71","193","100","244","101","160","89","125","102","14","23","106","56","389","149","14","22",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","951","141","18","19","65","57","107","53","118","72","58","49","109","69","54","37","77","49","302","97","43","41",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","732","151","48","52","44","54","54","64","154","106","100","96","73","68","13","22","111","88","135","68","0","12",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","136","49","4","7","0","12","32","31","30","19","0","12","19","23","21","24","5","8","4","7","21","27",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","179","97","0","12","0","12","34","34","0","12","65","74","9","14","9","14","24","39","27","26","11","18",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","2091","239","44","44","277","151","203","165","286","138","302","163","285","178","173","120","119","105","238","110","164","121",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","172","69","23","30","19","16","0","12","0","12","0","12","12","13","53","46","19","17","32","25","14","15",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","346","82","6","10","29","27","54","42","16","15","76","59","23","34","18","27","27","27","87","43","10","13",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","479","93","4","7","16","25","23","21","60","38","6","10","10","11","31","26","114","65","159","69","56","43",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","540","106","25","37","72","58","5","8","67","52","34","26","45","34","66","57","60","48","91","62","75","47",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","1062","176","9","16","64","44","38","30","112","74","73","62","37","48","57","66","164","97","433","159","75","55",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","275","76","0","12","9","16","32","30","28","44","38","43","19","20","0","12","21","23","103","60","25","29",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","1671","209","0","17","76","76","402","220","151","95","66","71","299","142","58","82","140","110","333","170","146","106",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","678","53","28","22","19","14","66","36","129","54","113","52","46","41","59","45","60","40","148","57","10","15",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","350","149","0","17","15","26","14","25","109","119","122","97","0","17","0","17","44","64","32","46","14","23",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","639","170","0","17","9","15","45","39","81","108","59","47","91","74","20","25","69","74","265","101","0","17",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","1089","159","19","32","87","62","173","131","115","75","67","49","193","127","44","40","65","94","219","129","107","84",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","803","191","20","34","61","75","96","82","78","65","138","108","55","47","14","24","93","75","237","138","11","21",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","222","55","22","27","26","17","18","30","31","34","26","16","24","27","28","26","6","10","41","37","0","12",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","633","129","0","12","27","37","46","42","63","49","96","63","57","49","95","78","66","49","168","90","15","22",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","599","114","0","12","17","27","84","76","31","31","104","71","37","32","104","59","25","24","197","96","0","12",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","197","70","7","11","40","35","16","15","0","12","52","43","14","16","13","13","25","32","24","20","6","10",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","1315","146","45","44","30","31","87","65","123","53","142","74","76","56","116","75","162","101","399","130","135","78",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","452","105","0","12","48","56","31","24","62","47","40","51","46","47","6","11","8","13","193","82","18","20",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","496","96","6","9","86","63","17","15","25","29","57","55","13","14","13","16","45","36","143","63","91","60",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","1056","188","97","94","12","19","60","52","25","33","15","22","72","72","61","69","94","99","546","173","74","63",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","317","90","0","12","36","39","14","22","5","9","20","21","9","12","6","9","8","10","170","70","49","45",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","550","92","0","12","9","15","25","31","61","37","37","29","0","12","18","23","131","52","151","61","118","62",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","320","77","0","12","22","20","18","16","21","21","34","28","5","7","20","22","78","53","83","45","39","33",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","619","154","11","17","11","17","92","76","63","51","120","84","68","79","70","66","70","63","104","73","10","17",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","629","117","6","11","12","10","20","19","40","40","23","21","54","55","34","36","133","80","269","91","38","39",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","615","97","4","7","67","46","63","44","114","59","43","31","17","16","8","11","102","62","179","58","18","14",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","413","74","5","9","71","50","122","67","55","35","17","16","0","12","9","11","12","13","94","46","28","22",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","444","166","0","12","0","12","34","30","74","55","58","50","34","45","14","19","36","46","94","63","100","112",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","569","93","25","36","22","30","17","17","20","24","57","45","52","40","41","36","37","30","138","65","160","63",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","460","88","0","12","15","16","26","23","72","51","24","26","64","45","13","17","32","26","144","69","70","45",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","302","84","0","12","0","12","14","22","17","16","52","40","22","22","20","30","6","10","68","40","103","54",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","875","148","9","14","41","37","29","41","47","35","63","47","66","56","66","76","102","74","262","130","190","112",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","619","153","39","31","22","36","82","56","102","59","4","9","6","11","22","25","62","54","195","88","85","71",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","808","148","13","20","14","16","53","43","88","61","83","63","39","45","28","37","54","41","281","82","155","89",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","636","154","0","12","51","34","48","65","93","97","86","61","0","12","0","12","81","68","124","72","153","108",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","371","70","28","25","7","10","15","20","48","62","65","47","38","36","36","32","28","25","83","62","23","25",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","1254","133","16","16","91","58","215","100","221","82","189","93","115","75","45","36","45","30","258","81","59","54",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","963","88","67","47","62","55","55","68","141","58","116","76","84","52","13","22","60","51","304","107","61","50",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","809","108","4","9","11","12","76","57","59","39","40","41","24","30","51","45","58","45","387","107","99","64",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","3099","272","80","59","319","127","385","164","261","112","603","231","377","179","208","105","156","121","556","185","154","95",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","298","53","3","6","36","20","47","29","44","22","29","23","32","29","7","10","6","10","88","35","6","9",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","629","81","27","30","34","29","71","39","24","16","79","46","62","44","28","26","71","39","161","60","72","42",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","308","57","9","14","9","15","12","14","0","12","44","34","12","16","23","25","34","30","103","44","62","42",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","349","72","0","12","11","11","46","40","4","6","18","21","12","16","29","27","39","25","142","71","48","29",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","747","107","10","11","83","51","39","33","45","40","58","39","62","43","29","25","39","32","247","71","135","67",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","475","100","0","12","55","39","17","20","82","61","10","11","11","11","46","38","32","28","170","72","52","39",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","544","76","3","6","15","17","97","47","42","38","50","33","90","51","26","26","45","28","98","46","78","46",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","752","145","11","17","101","74","57","65","67","43","63","59","70","60","11","17","103","71","192","84","77","69",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","832","155","24","39","97","77","35","27","99","57","52","59","67","68","12","21","102","74","132","69","212","113",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","605","155","61","59","43","35","63","63","69","55","94","73","66","70","61","63","52","43","36","36","60","54",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","516","100","9","17","8","11","43","39","77","54","17","15","5","9","69","46","52","43","150","68","86","60",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","567","83","22","18","49","39","41","27","26","25","57","51","12","12","4","7","56","33","216","78","84","43",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","374","95","27","21","17","15","40","30","75","36","27","25","25","25","32","31","20","16","83","47","28","22",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","677","81","30","24","99","43","141","45","138","45","37","21","38","24","39","34","29","21","121","51","5","8",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","970","157","12","18","94","67","16","19","83","70","134","72","62","57","134","84","43","34","229","111","163","96",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","461","83","4","7","39","20","66","44","48","32","17","15","62","41","70","48","56","37","94","55","5","7",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","320","81","4","8","27","19","41","34","23","18","40","28","14","13","9","10","43","40","99","54","20","18",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","351","67","5","7","35","27","47","51","53","32","24","25","56","36","27","30","27","23","56","31","21","19",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","448","121","0","12","10","15","49","42","71","68","85","58","51","54","54","51","11","17","107","72","10","16",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","544","109","10","15","64","45","59","50","27","28","56","42","30","31","29","26","25","34","240","79","4","7",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","956","158","61","59","45","50","68","45","120","99","124","95","67","63","32","41","26","26","324","122","89","64",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","265","90","8","13","6","10","26","25","29","38","15","16","23","35","9","14","25","23","116","50","8","12",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","1112","219","52","85","54","58","74","81","56","71","122","81","94","94","145","103","46","55","400","151","69","67",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","368","87","0","12","14","16","35","33","54","41","38","30","5","8","41","33","93","58","82","47","6","9",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","565","127","0","12","35","34","38","31","43","31","84","62","109","77","93","60","26","24","137","93","0","12",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","221","70","6","10","3","5","8","10","26","18","0","12","23","35","0","12","5","9","150","71","0","12",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","417","136","0","12","44","53","50","41","74","68","20","23","13","28","57","92","11","18","138","73","10","16",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","850","124","21","24","11","17","69","57","28","32","118","70","28","30","21","17","139","83","267","105","148","67",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","624","128","25","30","0","12","16","22","64","78","27","35","0","12","67","87","20","37","229","135","176","111",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","1146","167","0","12","50","63","87","68","182","120","75","83","157","109","14","22","129","78","258","142","194","112",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","453","142","0","12","0","12","17","28","19","32","11","17","36","34","0","12","0","12","256","118","114","98",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","684","114","0","12","36","29","60","58","69","62","28","33","90","64","68","72","62","38","176","110","95","78",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","688","101","0","12","38","34","85","53","84","53","50","37","43","35","35","28","68","39","239","83","46","43",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","1632","241","74","85","156","96","73","49","223","143","134","104","51","63","81","90","197","139","623","215","20","34",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","389","71","43","47","20","31","9","14","43","44","32","25","32","40","24","28","50","36","95","51","41","32",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","1986","285","99","94","76","77","151","120","131","133","235","145","442","223","37","44","220","151","522","233","73","83",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","908","197","0","17","40","46","114","119","110","78","94","66","19","31","99","87","80","98","176","119","176","134",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","805","179","60","97","161","130","34","40","52","52","90","91","31","38","19","31","50","57","223","130","85","83",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","745","236","0","17","12","27","8","15","87","100","90","96","17","29","100","110","206","177","210","122","15","23",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","435","139","7","13","0","17","20","24","61","62","77","48","25","37","0","17","10","16","217","96","18","25",
