year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,degree_max,betweenness_max,closeness_max,eigen_or_katz_max,pagerank_max,degree_min,betweenness_min,closeness_min,eigen_or_katz_min,pagerank_min
2016,18097310203,1400000US18097310203,0.0065915957154624,0.2123958631220004,0.1720576796104642,2.632990371959839e-07,0.0032956594724221,0.0005492996429552,0.0176996552601667,0.014338139967538683,2.194158643299866e-08,0.00027463828936850833,0.0005492996429552,0.0283335445072576,0.0158117033302765,2.194497136854644e-08,0.000274638507065,0.0005492996429552,0.0076706242104812,0.0131702295457911,2.194090376305134e-08,0.0002746376459224
2016,18097310204,1400000US18097310204,0.0065915957154624,0.1194264383624806,0.1712783023849213,2.6329084356459093e-07,0.0032956620847800003,0.0005492996429552,0.009952203196873384,0.01427319186541011,2.194090363038258e-08,0.000274638507065,0.0005492996429552,0.0121363236207026,0.0150983958719014,2.1940903756758753e-08,0.000274638507065,0.0005492996429552,0.0081013838689489,0.0136071983706131,2.1940903618321783e-08,0.000274638507065
2016,18097310305,1400000US18097310305,0.0071408953584176,0.0983200163613992,0.1566012574474846,5.196183800917035e-06,0.0031764139324282,0.0006491723053106908,0.008938183305581745,0.014236477949771327,4.723803455379123e-07,0.00028876490294801817,0.0010985992859104,0.0198065198410752,0.0149928940306525,1.1117958356664924e-06,0.0004410019671434,0.0005492996429552,0.0033962798356292,0.0138674542596968,4.044611593929031e-08,0.0002334165029448
2016,18097310306,1400000US18097310306,0.0236198846470736,0.5268098170021747,0.6348173842590455,9.499105189450097e-06,0.0112829637055536,0.0005760947474896,0.012849019926882308,0.015483350835586477,2.3168549242561212e-07,0.0002751942367208195,0.0010985992859104,0.0786701734915728,0.0197685803707617,1.8402941903999576e-06,0.0004356315809874,0.0005492996429552,0.0002478652359147,0.0113119578316412,2.1940903618321783e-08,0.0002323348352007
2016,18097310308,1400000US18097310308,0.0021971985718208,0.1173682068688425,0.0651496315606397,8.782140425792012e-08,0.0010985306074731,0.0005492996429552,0.029342051717210625,0.016287407890159925,2.195535106448003e-08,0.000274632651868275,0.0005492996429552,0.0299556420184358,0.0165861452809928,2.198363442405142e-08,0.0002746379329699,0.0005492996429552,0.028732397560405,0.0159951837518563,2.1941506895189193e-08,0.0002746256329546
2016,18097310309,1400000US18097310309,0.0021971985718208,0.0362279024948362,0.054499148250024304,8.776361447957971e-08,0.00109855402826,0.0005492996429552,0.00905697562370905,0.013624787062506076,2.1940903619894928e-08,0.000274638507065,0.0005492996429552,0.0094240442956979,0.0137478476238772,2.1940903624614367e-08,0.000274638507065,0.0005492996429552,0.0087007364888769,0.0135056404309995,2.1940903618321783e-08,0.000274638507065
2016,18097310312,1400000US18097310312,0.0065915957154624,0.2514041921021252,0.1889446885957357,2.9833837675302404e-07,0.0032907743858214002,0.0005492996429552,0.02095034934184377,0.01574539071631131,2.4861531396085335e-08,0.00027423119881845004,0.0005492996429552,0.0325209892018236,0.0179788062283531,4.3127981280663664e-08,0.000274638507065,0.0005492996429552,0.0096936666952297,0.0138429243780378,2.1940903618321783e-08,0.0002722987713176
2016,18097320105,1400000US18097320105,0.0019225487503432,0.038171501053717805,0.0278113516751542,9.792311575603376e-07,0.0008070641466144,0.0009612743751716,0.019085750526858902,0.0139056758375771,4.896155787801688e-07,0.0004035320733072,0.0010985992859104,0.0204236508222281,0.0139548806593184,5.558882094653915e-07,0.000454265356407,0.0008239494644328,0.0177478502314897,0.0138564710158358,4.233429480949461e-07,0.0003527987902074
2016,18097320106,1400000US18097320106,0.0005492996429552,0.0184634117374746,0.0140544267178911,2.326364847907781e-07,0.0002513865242344,0.0005492996429552,0.0184634117374746,0.0140544267178911,2.326364847907781e-07,0.0002513865242344,0.0005492996429552,0.0184634117374746,0.0140544267178911,2.326364847907781e-07,0.0002513865242344,0.0005492996429552,0.0184634117374746,0.0140544267178911,2.326364847907781e-07,0.0002513865242344
2016,18097320107,1400000US18097320107,0.0010985992859104,0.039063559922216495,0.0288973152673953,1.4916027425303694e-07,0.0005210075662212,0.0005492996429552,0.019531779961108248,0.01444865763369765,7.458013712651847e-08,0.0002605037831106,0.0005492996429552,0.0196992213170477,0.0145109012176149,7.660543871437637e-08,0.0002620011094008,0.0005492996429552,0.0193643386051688,0.0143864140497804,7.255483553866057e-08,0.0002590064568204
2016,18097320108,1400000US18097320108,0.0156550398242232,0.1618359328614207,0.3661416143897117,2.747679725206601e-06,0.007372857196746,0.0005798162897860444,0.005993923439311878,0.013560800532952286,1.0176591574839263e-07,0.00027306878506466666,0.0008239494644328,0.0219335211816879,0.0142382043769067,3.1257479074675844e-07,0.0003624321782413,0.0005492996429552,0.0006301836131893,0.0131867425039582,2.2818673222337962e-08,0.0002461635472958
2016,18097320109,1400000US18097320109,0.0016478989288656,0.058945353372202,0.0429289862920899,2.6867207875942544e-07,0.0007854296507874,0.0005492996429552,0.019648451124067334,0.0143096620973633,8.955735958647515e-08,0.0002618098835958,0.0005492996429552,0.0202308412188655,0.0144356653918924,1.3489840933908618e-07,0.0002655747885136,0.0005492996429552,0.0187528629710346,0.0141588730279123,5.99034905272802e-08,0.0002596756161848
2016,18097320202,1400000US18097320202,0.0153803900027456,0.4055823383716012,0.4063631819968202,1.977200486019824e-05,0.0072146004048056,0.000569644074175763,0.01502156808783708,0.015050488222104452,7.322964763036384e-07,0.0002672074224002074,0.0008239494644328,0.0287816895579501,0.0161076867816491,4.472010967770701e-06,0.0003699913176902,0.0005492996429552,0.0,0.0146711402069433,2.2276377086622458e-08,0.0002189130699522
2016,18097320205,1400000US18097320205,0.0063169458939848,0.0974424306818945,0.1076197600115526,3.890796927131006e-05,0.0023430793028481,0.0009024208419978286,0.013920347240270642,0.0153742514302218,5.5582813244728665e-06,0.0003347256146925857,0.001373249107388,0.0374788848670872,0.015709316261234,7.25482323212448e-06,0.000506633692611,0.0005492996429552,0.0039253507679332,0.0150976441812456,2.895514606543732e-06,0.0002335964837701
2016,18097320206,1400000US18097320206,0.0046690469651191994,0.1405561116746179,0.1175701935153486,2.5038238048488575e-06,0.0021904568700509,0.0005836308706398999,0.017569513959327238,0.014696274189418575,3.129779756061072e-07,0.0002738071087563625,0.0008239494644328,0.0238459410493576,0.0149344398032126,1.321154308008271e-06,0.0003697208331195,0.0005492996429552,0.0164424243555269,0.0146199193861555,6.050217305539536e-08,0.0002432455703767
2016,18097320301,1400000US18097320301,0.0010985992859104,0.0407431387357056,0.031116287718293396,8.840961348342507e-07,0.0005177142117061999,0.0005492996429552,0.0203715693678528,0.015558143859146698,4.4204806741712534e-07,0.00025885710585309997,0.0005492996429552,0.0291682135504301,0.0162973391971347,5.858959108435862e-07,0.0002635521574229,0.0005492996429552,0.0115749251852755,0.0148189485211587,2.982002239906645e-07,0.0002541620542833
2016,18097320305,1400000US18097320305,0.0071408953584176,0.0731615335020881,0.1934015376387658,7.583644572232471e-06,0.0033970188941944,0.0005492996429552,0.005627810269391392,0.014877041356828139,5.833572747871131e-07,0.0002613091457072615,0.0005492996429552,0.0135597089192491,0.0153230741926851,1.4387849916534431e-06,0.0002742793113765,0.0005492996429552,0.0034620975670703,0.0146339708955306,2.3445605966954555e-08,0.0002444986590194
2016,18097320306,1400000US18097320306,0.0076901950013728,0.1366584280723693,0.2114322425371647,4.9217171367189405e-06,0.0036967856183593,0.0005492996429552,0.009761316290883521,0.015102303038368906,3.515512240513529e-07,0.00026405611559709286,0.0005492996429552,0.0147699758617958,0.0156544419837124,1.1941913958249406e-06,0.0002742841484239,0.0005492996429552,0.0058650981399367,0.0145103804624254,2.468675104902903e-08,0.0002499877959827
2016,18097320400,1400000US18097320400,0.0032957978577312,0.0427332437313703,0.095121139366454,1.7471788747373182e-07,0.0016375876866844999,0.0005492996429552,0.007122207288561717,0.015853523227742333,2.9119647912288635e-08,0.0002729312811140833,0.0005492996429552,0.0088005736843894,0.0162660873990345,4.1980304318701474e-08,0.0002742660221066,0.0005492996429552,0.0054982225634299,0.0154777967625922,2.338302789282037e-08,0.0002700212310767
2016,18097320500,1400000US18097320500,0.006866245536939999,0.2858588049738535,0.2038425421310276,2.246598492861591e-06,0.0031937725182182,0.0005721871280783332,0.02382156708115446,0.016986878510918967,1.8721654107179925e-07,0.00026614770985151665,0.0008239494644328,0.0479115740769338,0.0175842986800895,5.2696543670384e-07,0.0003483028116759,0.0005492996429552,0.0083025481472117,0.0164934541734455,6.392512188377038e-08,0.0002436960839757
2016,18097320600,1400000US18097320600,0.0076901950013728,0.1001041930791924,0.2286579999766024,1.3054462537187771e-06,0.0037319617057315,0.0005492996429552,0.0071502995056566,0.01633271428404303,9.324616097991266e-08,0.0002665686932665357,0.0005492996429552,0.0102671480015651,0.0174368472546183,3.7136779971542195e-07,0.0002741658069283,0.0005492996429552,0.0044535877815404,0.0155000799693739,2.5344041090101695e-08,0.0002474208593792
2016,18097320700,1400000US18097320700,0.005767646251029599,0.1223006318173145,0.1538153521312712,6.01545573581801e-07,0.0027824653794858,0.00057676462510296,0.01223006318173145,0.01538153521312712,6.01545573581801e-08,0.00027824653794858,0.0008239494644328,0.0257316165023976,0.016055168513738,1.933880303704967e-07,0.0003574750752625,0.0005492996429552,0.0062989579840808,0.0148277643638601,2.2443437093652067e-08,0.0002549450835358
2016,18097320800,1400000US18097320800,0.0071408953584176,0.1742205846381214,0.1917129057193282,5.938982201116764e-07,0.0034824817319335,0.0005492996429552,0.013401583433701646,0.014747146593794476,4.568447847012895e-08,0.0002678832101487308,0.0005492996429552,0.0208224349222417,0.0153164312787254,8.865239651830192e-08,0.0002733483202127,0.0005492996429552,0.0102955961154292,0.0142698058720298,2.5526178016207903e-08,0.0002595869045495
2016,18097320901,1400000US18097320901,0.010985992859104,0.1041580961109451,0.2755102625663352,4.4596951239842343e-07,0.005489793113055,0.0005492996429552,0.005207904805547255,0.01377551312831676,2.229847561992117e-08,0.00027448965565275,0.0005492996429552,0.0073842038116472,0.0147673514322983,2.410473470273844e-08,0.000274638507065,0.0005492996429552,0.0034116406245825,0.0132245050337783,2.1940998026045092e-08,0.0002736010082465
2016,18097320902,1400000US18097320902,0.0065915957154624,0.0421974067619142,0.1580618623779804,2.6804295308505283e-07,0.0032937487256379,0.0005492996429552,0.00351645056349285,0.0131718218648317,2.2336912757087735e-08,0.000274479060469825,0.0005492996429552,0.0040521455507812,0.0131972157635809,2.4409074966809713e-08,0.000274638507065,0.0005492996429552,0.0028348176293697,0.013155802705091,2.1941020868145717e-08,0.0002735593536373
2016,18097320903,1400000US18097320903,0.0021971985718208,0.0369367995902446,0.0575149890321925,8.778501565267069e-08,0.0010985498853048,0.0005492996429552,0.00923419989756115,0.014378747258048125,2.1946253913167673e-08,0.0002746374713262,0.0005492996429552,0.0124911187640174,0.0152467393794456,2.1962304652975793e-08,0.000274638507065,0.0005492996429552,0.0031397798295138,0.0132534035810403,2.1940903618321783e-08,0.0002746343641098
2016,18097321001,1400000US18097321001,0.0071408953584176,0.1644196913990717,0.199488525265917,2.852317616747468e-07,0.0035703005918450003,0.0005492996429552,0.012647668569159361,0.015345271174301308,2.1940904744211294e-08,0.000274638507065,0.0005492996429552,0.0147385084169962,0.0162609994085886,2.1940916367108514e-08,0.000274638507065,0.0005492996429552,0.0105657059405217,0.0144950638501731,2.1940903618321783e-08,0.000274638507065
2016,18097321002,1400000US18097321002,0.0038450975006864,0.1250601783486705,0.12518023693242458,1.5247993408571647e-06,0.0018626769641266999,0.0005492996429552,0.017865739764095785,0.01788289099034637,2.1782847726530924e-07,0.0002660967091609571,0.0005492996429552,0.0208353114129467,0.0194657238245133,8.500843476078752e-07,0.0002746347468399,0.0005492996429552,0.0152911064212093,0.0165631199774689,2.1947196730309723e-08,0.0002429604228994
2016,18097321100,1400000US18097321100,0.0098873935731936,0.2159783583959319,0.2843997873482072,5.182143984145033e-07,0.0049060820940978,0.0005492996429552,0.011998797688662884,0.015799988186011513,2.878968880080574e-08,0.00027256011633876667,0.0005492996429552,0.0167920698549987,0.0173134852706918,7.346675076691169e-08,0.000274638507065,0.0005492996429552,0.0064540161745109,0.0143834002950585,2.194090521663957e-08,0.0002597745247019
2016,18097321200,1400000US18097321200,0.016478989288656,0.2970068078274054,0.4474963830708957,1.6024208487629123e-06,0.007968253594604,0.0005682410099536552,0.010241614063013979,0.015430909761065368,5.525589133665215e-08,0.0002747673653311724,0.0008239494644328,0.0278142274411755,0.0160670066742747,1.8864112981803546e-07,0.0003675005450312,0.0005492996429552,0.0054326385812362,0.0147692693479841,2.1940903630906962e-08,0.0002521590733357
2016,18097321300,1400000US18097321300,0.0049436967865968,0.1382029612865623,0.1451563843958588,4.930904854147473e-07,0.0024078846953509998,0.0005492996429552,0.01535588458739581,0.01612848715509542,5.478783171274971e-08,0.00026754274392788886,0.0005492996429552,0.0164050223628021,0.0166307922117709,1.1385870865196057e-07,0.0002724087735272,0.0005492996429552,0.0149931022703095,0.015958777654423,3.129243680858194e-08,0.0002575943238749
2016,18097321400,1400000US18097321400,0.0085141444658056,0.3263830169436481,0.2210469941081872,2.660451612772512e-06,0.003843350378117,0.0006549341896773538,0.02510638591874216,0.017003614931399017,2.04650124059424e-07,0.0002956423367782308,0.0010985992859104,0.0714001062496392,0.0177378093375731,7.133204679780045e-07,0.0004434363724785,0.0005492996429552,0.0068022357707663,0.0160733937634433,3.28139736972768e-08,0.0002374998159835
2016,18097321600,1400000US18097321600,0.005492996429552,0.054615514151784804,0.1726569685151442,8.668215874445207e-07,0.0026585862974589,0.0005492996429552,0.00546155141517848,0.01726569685151442,8.668215874445207e-08,0.00026585862974589,0.0005492996429552,0.0176759122006273,0.0175762301894302,1.920589782318747e-07,0.0002731190836806,0.0005492996429552,0.0019680486452448,0.0169088311331091,2.7637629093114772e-08,0.0002538796596599
2016,18097321700,1400000US18097321700,0.0087887942872832,0.4977262426378481,0.2495329341533672,2.5689971170799374e-06,0.0040524647702425,0.0006277710205202286,0.03555187447413201,0.0178237810109548,1.8349979407713838e-07,0.00028946176930303574,0.0010985992859104,0.0647989411240241,0.0182111182128674,4.084217735898906e-07,0.0004669260812416,0.0005492996429552,0.0103590859585807,0.0170757700268398,2.5392700056494283e-08,0.0002432677418574
2016,18097321800,1400000US18097321800,0.0090634441087608,0.27481451675353863,0.2604605179185018,6.276423630030182e-07,0.0044324446568792,0.00056646525679755,0.017175907297096164,0.01627878236990636,3.9227647687688635e-08,0.00027702779105495,0.0008239494644328,0.0284560587696737,0.0187318563770143,9.628752411589265e-08,0.0003698196913296,0.0005492996429552,0.005453453617157,0.0151154542928876,2.1940903618321783e-08,0.0002595109203588
2016,18097321900,1400000US18097321900,0.0104366932161488,0.464548780618248,0.2961878257934821,2.1180951972065303e-06,0.0049333223589142,0.0005798162897860445,0.025808265589902665,0.016454879210749004,1.176719554003628e-07,0.0002740734643841222,0.0010985992859104,0.0478706231240981,0.0172906157181131,3.326084352440737e-07,0.0004667025267295,0.0005492996429552,0.0062213525635896,0.0157848860471413,3.373577244447085e-08,0.0002531095977883
2016,18097322000,1400000US18097322000,0.0098873935731936,0.4149299864972386,0.3245980278601002,1.506193523467817e-06,0.0048581589580602,0.0005492996429552,0.023051665916513257,0.018033223770005567,8.367741797043427e-08,0.00026989771989223334,0.0005492996429552,0.0426448776408555,0.0195351099133015,5.377127952316816e-07,0.0002746041234919,0.0005492996429552,0.0066869728487551,0.0163865785630328,2.200282532500923e-08,0.0002439102103055
2016,18097322100,1400000US18097322100,0.0120845921450144,0.597277157551686,0.3949434185343774,1.6851233238991905e-06,0.0057357702440769005,0.0005754567688102095,0.028441769407223143,0.018806829454017973,8.024396780472336e-08,0.0002731319163846143,0.0008239494644328,0.0794320804623269,0.0212032062616158,1.863079837581914e-07,0.0003602362717759,0.0005492996429552,0.0077947238836285,0.0161454925490701,2.1940903618321783e-08,0.0002464848050499
2016,18097322200,1400000US18097322200,0.0076901950013728,0.16831711017466788,0.2222183962380558,5.810957216525398e-07,0.0037186175320684,0.0005915534616440615,0.012947470013435991,0.017093722787542755,4.4699670896349214e-08,0.00028604750246680004,0.0008239494644328,0.0350250169468454,0.0196215890016112,1.0056349990937917e-07,0.0003700800729866,0.0005492996429552,0.003486408355867,0.0155969409367156,2.1940903618321783e-08,0.0002570983763396
2016,18097322300,1400000US18097322300,0.010985992859104,0.2007669361358378,0.3446573723533733,7.770976314449773e-07,0.0053841531550955,0.0005492996429552,0.01003834680679189,0.017232868617668665,3.8854881572248866e-08,0.000269207657754775,0.0005492996429552,0.0290880444483046,0.0191429607916517,6.866850911350057e-08,0.000274638507065,0.0005492996429552,0.0040379758322238,0.0152818909171646,2.1940903618321783e-08,0.00025998772549
2016,18097322400,1400000US18097322400,0.011535292502059199,0.2677367254709783,0.3697387726738783,1.4915515907168099e-06,0.0056361081143414,0.0005492996429552,0.012749367879570397,0.017606608222565632,7.102626622460999e-08,0.0002683861006829238,0.0005492996429552,0.0378948005671305,0.0183142269909602,2.1941026613909378e-07,0.0002745518696755,0.0005492996429552,0.0021820143340682,0.0170224124889479,2.2499921329529024e-08,0.000252989926493
2016,18097322500,1400000US18097322500,0.0060422960725072,0.145017448285395,0.1939015512696979,3.256964666980083e-07,0.0030029644301526,0.0005492996429552,0.013183404389581365,0.017627413751790718,2.9608769699818935e-08,0.0002729967663775091,0.0005492996429552,0.0427755611731234,0.0198314964612297,4.615295920614087e-08,0.0002743711982728,0.0005492996429552,0.0024669817054324,0.0168815336477833,2.3299957585007427e-08,0.000270031928674
2016,18097322601,1400000US18097322601,0.0145564405383128,0.6503190250932794,0.4459126757240704,1.021079770580612e-06,0.0071118066173788,0.0005598630976274153,0.025012270195895362,0.01715048752784886,3.927229886848508e-08,0.00027353102374533847,0.0008239494644328,0.0419596516714132,0.019263856448282,8.947081063439293e-08,0.0003713011819905,0.0005492996429552,0.0014572303533015,0.0122268785498762,2.1940903618321783e-08,0.0002608791043233
2016,18097322602,1400000US18097322602,0.0038450975006864,0.1371788924165914,0.119838991494785,2.0797682610915985e-07,0.0019111589260368,0.0005492996429552,0.019596984630941627,0.017119855927826427,2.971097515845141e-08,0.00027302270371954286,0.0005492996429552,0.0380999488016663,0.0184401633449198,4.6146664653149873e-08,0.0002744282519718,0.0005492996429552,0.0139981280766036,0.0158006498918826,2.2904415665783098e-08,0.0002700404428737
2016,18097322700,1400000US18097322700,0.009338093930238399,0.29267342094591653,0.2703639849480328,3.820867463323771e-07,0.0046647440933762,0.0005492996429552,0.017216083585053915,0.015903763820472518,2.2475690960728065e-08,0.0002743967113750706,0.0005492996429552,0.0219416182412444,0.0167782462591283,2.4011504643879802e-08,0.0002746347468399,0.0005492996429552,0.0131121862238944,0.0151512008737226,2.1947198032875795e-08,0.0002736420656993
2016,18097330105,1400000US18097330105,0.0118099423235368,0.2094908348451783,0.2689867883292741,1.0159678150006384e-05,0.0053421575246658,0.0006215759117650947,0.011025833412904121,0.014157199385751268,5.34719902631915e-07,0.0002811661855087263,0.0016478989288656,0.0324384875005442,0.0148321157656934,3.1836250422629405e-06,0.0006563890896754,0.0005492996429552,0.0002918200521986,0.0135327115797824,6.17050497783614e-08,0.0002421057179126
2016,18097330106,1400000US18097330106,0.0112606426805816,0.1821604533807659,0.2367816872529414,1.004902594389298e-05,0.004811204638116,0.0006623907459165646,0.010715320787103876,0.01392833454429067,5.911191731701753e-07,0.00028301203753623526,0.0008239494644328,0.0178125223661261,0.0142131792159115,1.24555330085031e-06,0.0003613498683026,0.0005492996429552,0.0071558793008638,0.0136762361777565,7.447472488142987e-08,0.0002361904382437
2016,18097330211,1400000US18097330211,0.0021971985718208,0.0121347517850857,0.0494006893528468,2.3391198570104646e-07,0.0010624357144602,0.0005492996429552,0.003033687946271425,0.0123501723382117,5.8477996425261614e-08,0.00026560892861505,0.0005492996429552,0.0038065615640022,0.0125669973016694,9.462214619657259e-08,0.0002708714039781,0.0005492996429552,0.0023493844373662,0.0121601581076062,3.3232353796839634e-08,0.0002580654382133
2016,18097330401,1400000US18097330401,0.002746498214776,0.07408153197957221,0.0714928573466023,1.0721224075886726e-06,0.0012724401175016001,0.0005492996429552,0.014816306395914441,0.014298571469320459,2.1442448151773453e-07,0.00025448802350032005,0.0005492996429552,0.0183599618437187,0.0144420819561293,3.114734315176786e-07,0.0002628393794061,0.0005492996429552,0.0098234235431149,0.0141997021717068,1.0850261360521497e-07,0.000248048412451
2016,18097330500,1400000US18097330500,0.0052183466080744,0.1429128773558422,0.1346105341297953,1.6122185132857514e-06,0.0024025979717948003,0.0005798162897860445,0.015879208595093577,0.014956726014421698,1.791353903650835e-07,0.00026695533019942226,0.0008239494644328,0.0221941901123935,0.0152251144274571,5.758122596845259e-07,0.0003476913995397,0.0005492996429552,0.0043672058771543,0.0145735476499698,8.333069751569107e-08,0.0002504707539356
2016,18097330600,1400000US18097330600,0.0008239494644328,0.0122759610811232,0.0144586079156792,5.820348357314048e-07,0.0003461623396194,0.0008239494644328,0.0122759610811232,0.0144586079156792,5.820348357314048e-07,0.0003461623396194,0.0008239494644328,0.0122759610811232,0.0144586079156792,5.820348357314048e-07,0.0003461623396194,0.0008239494644328,0.0122759610811232,0.0144586079156792,5.820348357314048e-07,0.0003461623396194
2016,18097330803,1400000US18097330803,0.0101620433946712,0.1082706650654275,0.2277582817674037,9.729987251407474e-07,0.00490055998024,0.0005645579663706222,0.006015036948079306,0.012653237875966873,5.405548473004152e-08,0.00027225333223555555,0.0008239494644328,0.0107125332452447,0.013222919269523,9.481233769413195e-08,0.0003707870942982,0.0005492996429552,0.0024673388041967,0.012247247902082,2.8508827528189204e-08,0.0002580299365231
2016,18097330804,1400000US18097330804,0.0043943971436416,0.018875606056121298,0.0972676668513731,1.873828155874414e-07,0.0021935054914313,0.0005492996429552,0.0023594507570151623,0.012158458356421637,2.3422851948430176e-08,0.0002741881864289125,0.0005492996429552,0.0028033536777976,0.0122767489884075,2.7547481302007403e-08,0.0002745409664003,0.0005492996429552,0.0020944306211304,0.0120829178124236,2.2177554897683607e-08,0.0002734416017781
2016,18097330805,1400000US18097330805,0.0079648448228504,0.123355008013148,0.1811205821142319,7.099584303167512e-07,0.0038304721075563,0.0005689174873464571,0.008811072000939143,0.01293718443673085,5.0711316451196516e-08,0.0002736051505397357,0.0008239494644328,0.0145355120522155,0.0134044021049581,8.947081048337078e-08,0.0003713011819905,0.0005492996429552,0.0038519430733543,0.0125712084272684,2.992137210041909e-08,0.000260619075468
2016,18097330806,1400000US18097330806,0.0060422960725072,0.0644413215460702,0.1392463488143799,3.866192998847492e-07,0.0029730899189954,0.0005492996429552,0.005858301958733655,0.012658758983125445,3.514720908043175e-08,0.00027028090172685456,0.0005492996429552,0.008201090125981,0.0128524817566463,6.472681959058586e-08,0.000273652917552,0.0005492996429552,0.003007030646987,0.0123324587804789,2.4011584704498594e-08,0.0002605846918949
