"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","890","88","-","**","481","79","806","140","1116","236","-","**","-","**",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","955","128","-","**","806","124","921","189","978","105","-","**","-","**",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","712","45","-","**","662","50","712","175","760","98","-","**","-","**",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","762","38","-","**","707","111","741","51","830","123","1098","184","-","**",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","729","27","-","**","650","79","687","54","1120","226","-","**","-","**",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","707","61","490","64","602","29","742","39","942","49","-","**","-","**",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","841","65","-","**","705","53","799","79","1072","83","1174","366","-","**",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","904","164","-","**","701","125","822","106","1033","137","-","**","-","**",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","947","63","-","**","651","490","922","148","1104","170","917","741","-","**",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1118","212","-","**","742","151","1148","227","1202","349","-","**","-","**",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","814","46","669","20","746","25","963","116","1111","123","-","**","-","**",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","836","30","-","**","660","25","867","29","1000","124","-","**","-","**",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","840","43","-","**","831","251","782","66","1199","169","1462","186","-","**",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","904","42","855","271","786","25","970","54","946","206","-","**","-","**",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1062","149","-","**","-","**","1028","143","-","**","-","**","-","**",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","887","63","716","166","776","43","980","54","1171","217","-","**","-","**",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1208","405","3029","1751","3185","491","979","65","974","85","-","**","-","**",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1269","99","-","**","-","**","1083","384","1286","133","1392","281","-","**",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1056","70","-","**","-","**","-","**","1099","30","-","**","-","**",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","773","24","683","185","647","80","793","30","958","80","-","**","-","**",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","834","84","590","147","615","47","782","48","1101","133","-","**","-","**",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","900","121","534","25","633","95","937","49","1012","131","-","**","-","**",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","841","39","-","**","713","23","877","47","950","116","-","**","-","**",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","930","37","-","**","697","158","924","35","1086","80","-","**","-","**",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","977","79","-","**","-","**","838","98","990","70","1111","31","-","**",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","1014","315","-","**","-","**","755","485","1225","162","-","**","-","**",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1315","332","-","**","-","**","827","194","1361","80","-","**","-","**",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","817","140","474","216","717","25","1060","77","1092","106","-","**","-","**",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","892","285","-","**","775","27","1094","52","876","191","-","**","-","**",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","869","143","-","**","604","125","870","175","1107","312","-","**","-","**",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","916","78","-","**","615","186","914","69","971","90","778","491","-","**",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","782","72","425","251","446","147","813","113","910","196","-","**","-","**",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","817","111","-","**","582","9","873","109","989","512","691","122","-","**",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","835","73","765","27","780","41","820","79","1221","713","-","**","-","**",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","722","41","574","135","623","53","744","51","-","**","-","**","-","**",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","802","50","591","74","685","45","817","51","1108","114","-","**","-","**",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","1485","182","-","**","-","**","-","**","1590","221","-","**","-","**",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","842","70","-","**","727","17","822","225","1088","60","-","**","-","**",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","767","38","-","**","-","**","764","41","986","289","-","**","-","**",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","826","93","-","**","746","181","866","101","690","431","968","670","-","**",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","807","81","-","**","-","**","771","79","885","282","1192","140","-","**",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","929","36","-","**","621","30","908","78","975","44","-","**","-","**",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","868","99","-","**","527","212","810","241","991","120","1082","112","-","**",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","773","30","-","**","697","133","698","96","832","65","-","**","-","**",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","641","48","481","7","608","40","835","77","1051","173","-","**","-","**",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","681","97","663","208","633","25","852","346","1095","72","-","**","-","**",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","785","52","-","**","648","59","812","70","829","75","-","**","-","**",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","962","53","-","**","-","**","932","54","1010","86","950","913","-","**",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","875","82","-","**","-","**","822","88","942","74","-","**","-","**",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","833","31","-","**","803","478","851","47","812","124","-","**","-","**",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","1036","134","-","**","431","244","806","252","1132","77","1132","256","-","**",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","748","168","-","**","667","63","828","249","985","146","-","**","-","**",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","823","47","-","**","558","241","804","72","869","85","-","**","-","**",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","928","53","625","205","885","38","866","156","1181","295","-","**","-","**",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","790","51","616","67","787","39","885","696","1025","194","-","**","-","**",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","871","159","-","**","630","211","1140","448","775","188","1184","279","-","**",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","923","50","458","165","590","156","850","132","972","50","957","159","-","**",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","847","92","-","**","800","739","778","88","1005","143","1578","751","-","**",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","904","329","-","**","-","**","643","34","962","15","-","**","-","**",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","927","122","-","**","579","36","996","122","885","126","1114","70","-","**",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","830","51","-","**","573","142","883","48","1152","339","-","**","-","**",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","797","169","-","**","679","66","790","185","951","34","1222","145","-","**",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","820","84","-","**","684","65","785","245","953","156","-","**","-","**",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","783","81","-","**","888","373","821","291","768","201","-","**","-","**",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","746","60","634","98","750","60","948","82","1134","54","-","**","-","**",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1037","54","674","21","929","89","1148","42","1120","300","-","**","-","**",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","952","50","-","**","931","135","982","127","861","172","1216","841","-","**",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","1078","117","1059","105","996","277","1674","176","-","**","-","**","-","**",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","850","109","-","**","685","73","860","486","998","126","-","**","-","**",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","833","79","521","104","681","57","937","106","1088","104","1352","124","-","**",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","828","126","-","**","710","292","818","187","886","252","-","**","-","**",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","910","177","-","**","1038","723","811","55","1058","220","1025","364","-","**",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","868","37","-","**","645","93","865","42","955","41","-","**","-","**",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","739","102","554","47","659","129","822","123","768","216","-","**","-","**",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","791","83","-","**","783","121","796","252","775","100","1167","178","-","**",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","890","55","-","**","698","54","931","83","946","35","-","**","-","**",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","698","226","480","160","534","77","842","351","1026","119","-","**","-","**",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","918","110","-","**","739","175","826","167","979","82","-","**","-","**",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","836","111","-","**","810","282","872","147","980","320","-","**","-","**",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","825","39","-","**","763","135","821","56","1082","129","1016","557","-","**",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","879","159","-","**","618","216","1000","452","1231","316","-","**","-","**",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1377","51","1309","123","1339","49","1539","234","2750","404","-","**","-","**",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","849","107","-","**","659","375","841","65","926","66","1250","518","-","**",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","814","49","389","282","548","289","918","101","859","31","-","**","-","**",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","883","111","-","**","644","152","800","198","937","124","1091","174","-","**",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","943","86","642","164","912","291","946","154","982","70","1225","1120","-","**",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","778","51","-","**","648","55","748","84","864","128","866","83","-","**",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","668","277","244","152","295","41","835","42","1035","133","-","**","-","**",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","765","37","-","**","-","**","697","95","807","126","1348","109","-","**",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","912","149","-","**","608","162","796","70","1117","117","-","**","-","**",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","813","38","-","**","787","221","789","23","907","73","-","**","-","**",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","743","100","-","**","686","28","745","110","1063","105","-","**","-","**",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","855","94","-","**","553","48","906","59","1015","118","-","**","-","**",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","696","147","-","**","611","108","903","275","761","201","-","**","-","**",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","931","61","-","**","896","112","911","141","1129","111","-","**","-","**",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","667","46","-","**","527","189","699","72","833","495","684","342","-","**",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","897","67","-","**","582","415","724","315","958","32","-","**","-","**",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","759","62","-","**","698","75","769","80","1153","98","817","460","-","**",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1199","120","-","**","-","**","-","**","1217","147","-","**","-","**",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","982","69","-","**","855","234","945","207","1057","68","-","**","-","**",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","827","57","-","**","-","**","766","58","985","378","1108","98","-","**",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","748","84","-","**","645","33","794","124","1035","254","898","365","-","**",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","973","49","-","**","-","**","836","123","1101","132","973","115","-","**",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","691","46","530","56","625","40","677","35","941","130","1185","497","-","**",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","854","109","-","**","770","7","845","82","1230","320","1427","587","-","**",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","1033","309","-","**","-","**","860","30","1159","158","1898","470","-","**",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","1240","112","-","**","-","**","1135","491","1246","119","1336","120","-","**",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","1205","190","-","**","-","**","1057","208","1346","63","-","**","-","**",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","839","43","629","242","834","118","841","49","1135","288","-","**","-","**",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","904","131","-","**","629","119","880","193","1283","280","-","**","-","**",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","798","31","707","185","814","36","753","27","968","48","-","**","-","**",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","864","64","841","42","-","**","890","139","1052","284","-","**","-","**",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","738","234","-","**","685","38","1020","200","641","314","-","**","-","**",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","664","46","425","6","620","68","827","182","1299","315","-","**","-","**",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","849","65","-","**","641","36","845","50","1230","246","-","**","-","**",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","908","76","-","**","-","**","932","56","913","229","-","**","-","**",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","885","136","-","**","684","346","832","64","1164","108","1425","139","-","**",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","1316","719","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","904","56","-","**","766","206","809","235","964","28","1167","207","-","**",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","814","44","-","**","703","32","815","57","908","60","-","**","-","**",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","1205","146","-","**","823","100","999","120","1362","70","-","**","-","**",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","1174","178","-","**","950","622","983","81","1246","255","-","**","-","**",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","1096","176","-","**","894","75","1041","204","1405","129","-","**","-","**",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","730","36","707","378","606","53","754","31","1104","290","1348","151","-","**",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","804","55","-","**","794","139","756","161","1065","123","-","**","-","**",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","768","21","-","**","696","26","792","25","1023","109","-","**","-","**",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","912","154","-","**","659","83","952","35","990","260","-","**","-","**",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","950","98","-","**","678","27","952","82","1043","285","1205","433","-","**",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","788","93","-","**","674","128","815","56","-","**","-","**","-","**",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","790","29","-","**","680","33","797","26","1164","277","1438","528","-","**",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","787","57","-","**","680","46","774","64","1108","80","1264","494","-","**",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","805","50","-","**","740","77","800","82","1147","43","-","**","-","**",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","872","101","-","**","627","149","873","112","1036","638","-","**","-","**",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","974","96","-","**","-","**","926","94","1095","89","-","**","-","**",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","1001","130","-","**","862","20","1075","49","-","**","-","**","-","**",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","793","33","-","**","680","22","861","67","1192","122","1342","392","-","**",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","917","262","-","**","723","6","1000","502","1194","222","-","**","-","**",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","960","60","795","68","890","64","1024","153","-","**","-","**","-","**",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","947","154","-","**","763","33","1097","97","1183","148","-","**","-","**",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","942","57","-","**","777","64","968","54","1364","85","-","**","-","**",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","827","37","-","**","665","64","811","40","958","37","-","**","-","**",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","783","22","702","141","762","22","872","60","940","117","-","**","-","**",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","803","63","-","**","715","43","816","68","1072","297","-","**","-","**",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","1434","123","-","**","-","**","-","**","1324","87","-","**","-","**",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","864","48","-","**","637","59","878","69","1132","435","957","131","-","**",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","870","50","-","**","844","96","857","113","1362","233","-","**","-","**",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","1316","147","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","1231","168","-","**","1072","109","-","**","1335","181","-","**","-","**",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","1338","100","-","**","-","**","-","**","1338","100","-","**","-","**",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","921","63","-","**","850","258","848","106","1021","188","-","**","-","**",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","1095","46","-","**","982","90","1120","32","1432","120","-","**","-","**",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","764","63","-","**","704","98","779","163","741","157","1227","238","-","**",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","912","64","-","**","766","42","929","56","1252","145","-","**","-","**",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","845","54","-","**","706","93","818","88","840","88","1323","334","-","**",
