"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"1400000US18097320800","Census Tract 3208, Marion County, Indiana","1500","430","-","**","-","**","-","**","-","**","2944","607","-","**",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","831","38","-","**","757","46","831","24","1240","383","-","**","-","**",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","791","54","788","499","683","63","884","142","1075","113","-","**","-","**",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","787","37","-","**","661","73","789","40","1044","105","-","**","-","**",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","719","118","-","**","586","96","863","186","932","521","-","**","-","**",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","948","44","-","**","765","315","953","45","1161","79","-","**","-","**",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","784","138","826","811","331","177","878","68","1102","30","-","**","-","**",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","1202","329","-","**","-","**","1287","134","-","**","-","**","-","**",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","1049","73","-","**","1070","82","1060","75","1175","697","-","**","-","**",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","939","101","-","**","725","48","982","77","1416","253","-","**","-","**",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","852","19","-","**","768","158","852","18","1351","331","-","**","-","**",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","907","91","-","**","-","**","949","95","991","388","-","**","-","**",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","832","102","-","**","748","96","738","184","1500","269","-","**","-","**",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","1162","89","-","**","-","**","1049","117","1152","80","1671","543","2577","1164",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","854","44","-","**","772","27","854","45","1077","157","1588","807","1750","991",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1125","153","-","**","-","**","786","404","1177","146","-","**","-","**",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","1022","87","-","**","675","110","1022","112","1088","171","-","**","-","**",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1168","59","-","**","879","114","1170","157","1207","93","-","**","-","**",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","840","86","-","**","671","81","865","64","1080","99","-","**","-","**",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","744","78","-","**","630","22","777","44","991","86","-","**","-","**",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","719","64","-","**","630","73","805","102","927","97","-","**","-","**",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","969","477","-","**","725","229","-","**","1358","63","1330","160","-","**",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","928","48","-","**","797","54","946","19","1139","28","-","**","-","**",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","900","46","941","101","740","28","960","21","1181","80","1426","135","-","**",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","788","68","613","28","705","34","963","58","-","**","-","**","-","**",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","1485","335","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","1233","155","-","**","-","**","-","**","1407","82","-","**","-","**",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","668","87","-","**","-","**","575","32","989","274","1568","563","-","**",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","2000","1296","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","1391","289","-","**","-","**","-","**","1295","187","-","**","-","**",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","1519","259","-","**","-","**","-","**","-","**","1857","259","-","**",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1313","212","-","**","-","**","1256","214","-","**","-","**","-","**",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","1384","263","-","**","2123","915","-","**","1482","232","-","**","-","**",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","1049","125","-","**","813","71","1144","73","1100","168","-","**","-","**",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","892","111","-","**","-","**","772","41","1121","40","-","**","-","**",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","889","85","-","**","637","53","866","94","965","90","-","**","-","**",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","702","73","-","**","641","58","715","276","726","24","-","**","-","**",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","713","29","-","**","631","113","683","45","811","188","860","22","-","**",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","710","31","-","**","617","32","689","42","916","192","-","**","-","**",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","683","59","434","29","581","24","761","117","860","116","828","816","-","**",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","776","46","-","**","625","91","759","57","1046","100","1138","45","-","**",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","798","74","-","**","646","101","737","40","981","75","1084","166","-","**",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","997","106","-","**","385","185","874","193","1044","97","1029","286","-","**",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","1048","149","-","**","743","73","1000","140","1162","303","-","**","-","**",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","785","27","-","**","724","33","858","40","1088","138","-","**","-","**",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","764","38","-","**","604","38","785","26","927","58","-","**","-","**",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","763","243","-","**","784","382","723","9","1219","142","-","**","-","**",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","807","43","604","198","734","25","897","56","981","324","-","**","-","**",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","968","65","-","**","-","**","880","104","980","85","-","**","-","**",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","831","41","560","127","699","31","900","89","1021","517","-","**","-","**",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1180","198","2349","1159","2588","1297","934","154","957","118","1375","898","-","**",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1152","68","-","**","-","**","1024","165","1118","67","1636","216","-","**",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","936","76","-","**","-","**","869","226","931","63","1125","426","-","**",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","710","18","671","149","613","28","725","11","958","66","-","**","-","**",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","802","134","543","121","580","32","737","96","996","81","-","**","-","**",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","870","84","532","11","-","**","801","114","1042","105","877","173","-","**",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","782","44","-","**","672","23","811","58","1049","321","-","**","-","**",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","872","49","-","**","715","159","863","59","1008","220","-","**","-","**",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","939","66","-","**","-","**","882","56","1028","223","977","74","-","**",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","797","387","-","**","-","**","766","221","1099","42","-","**","-","**",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1136","149","-","**","-","**","955","256","1112","226","1639","244","-","**",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","774","90","513","354","686","95","905","85","1227","214","-","**","-","**",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","897","61","-","**","700","140","1023","114","874","39","-","**","-","**",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","793","120","-","**","628","36","888","129","917","250","-","**","-","**",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","775","63","-","**","490","96","771","109","930","159","779","201","-","**",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","741","93","-","**","449","210","818","158","813","91","1034","497","-","**",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","770","85","-","**","594","131","735","89","958","156","683","198","-","**",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","871","238","-","**","722","22","802","67","1638","526","1245","195","-","**",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","659","22","538","70","578","38","683","13","1095","86","-","**","-","**",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","735","33","532","27","637","35","729","29","1042","104","-","**","-","**",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","1383","123","-","**","-","**","-","**","1391","258","-","**","-","**",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","861","106","-","**","680","45","792","59","1078","69","960","24","-","**",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","699","61","-","**","558","224","730","63","790","90","-","**","-","**",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","833","103","-","**","658","48","851","139","955","34","-","**","-","**",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","790","82","-","**","-","**","785","67","789","353","-","**","-","**",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","851","69","-","**","643","162","854","93","886","112","-","**","-","**",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","828","61","-","**","649","146","832","83","912","138","-","**","-","**",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","765","111","-","**","661","194","720","122","869","48","-","**","-","**",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","590","33","452","83","565","22","793","140","960","89","-","**","-","**",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","644","147","617","597","579","18","863","132","1020","110","-","**","-","**",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","783","51","-","**","603","140","799","61","927","85","-","**","-","**",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","916","65","-","**","-","**","870","256","954","63","-","**","-","**",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","798","89","-","**","-","**","730","71","840","56","-","**","-","**",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","752","64","-","**","-","**","783","110","686","112","1080","215","-","**",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","847","105","-","**","443","165","643","99","919","113","1050","317","-","**",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","796","64","-","**","645","173","821","393","839","39","-","**","-","**",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","805","75","-","**","-","**","728","104","864","109","-","**","-","**",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","874","35","-","**","847","24","872","91","938","116","-","**","-","**",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","750","137","565","74","714","45","1075","989","996","140","-","**","-","**",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","856","104","-","**","788","616","869","181","854","393","-","**","-","**",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","843","120","-","**","519","76","1006","582","909","56","-","**","-","**",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","825","57","-","**","-","**","772","99","906","105","-","**","-","**",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","692","315","-","**","-","**","572","59","976","58","-","**","-","**",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","869","36","-","**","534","57","871","45","933","133","946","101","-","**",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","808","115","-","**","682","41","844","21","965","71","-","**","-","**",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","806","77","-","**","586","128","770","140","855","25","1142","98","-","**",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","758","54","-","**","669","33","690","104","992","126","-","**","-","**",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","754","95","-","**","588","68","671","237","837","81","745","155","-","**",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","647","30","582","52","640","32","908","63","1156","109","-","**","-","**",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","859","64","-","**","701","369","1103","96","1520","810","-","**","-","**",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","918","80","-","**","912","241","887","187","820","52","-","**","-","**",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","938","62","927","79","831","167","1242","326","-","**","660","244","-","**",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","779","50","577","70","729","56","1027","363","1082","102","-","**","-","**",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","739","102","499","62","628","42","852","41","1054","103","1348","596","-","**",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","854","53","-","**","591","179","859","59","921","115","-","**","-","**",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","781","60","-","**","545","304","814","83","863","135","745","624","-","**",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","817","77","-","**","657","72","809","96","968","62","-","**","-","**",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","739","59","504","39","599","58","774","30","914","261","-","**","-","**",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","708","48","-","**","669","218","655","95","746","55","-","**","-","**",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","797","75","-","**","695","77","783","243","918","58","-","**","-","**",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","583","75","551","99","449","141","1008","508","1021","133","-","**","-","**",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","923","45","-","**","800","184","912","140","1085","155","-","**","-","**",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","722","142","-","**","534","119","836","110","806","281","-","**","-","**",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","774","45","-","**","720","235","758","84","917","83","-","**","-","**",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","876","105","655","259","667","134","941","128","1024","103","-","**","-","**",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1269","102","-","**","1217","164","1355","214","-","**","-","**","-","**",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","777","70","-","**","603","209","820","55","763","54","1125","774","-","**",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","814","47","528","287","497","301","869","123","870","29","-","**","-","**",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","787","61","-","**","523","36","770","63","898","98","797","226","-","**",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","811","101","595","195","818","172","737","138","1042","90","1208","664","-","**",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","814","56","-","**","571","49","805","87","924","182","855","13","-","**",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","670","150","240","153","314","40","835","40","940","95","-","**","-","**",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","728","89","-","**","-","**","668","66","829","123","-","**","-","**",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","796","110","-","**","544","106","743","46","1050","112","-","**","-","**",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","787","30","-","**","674","62","759","27","933","42","-","**","-","**",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","743","50","-","**","637","90","755","78","881","160","-","**","-","**",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","851","47","-","**","529","41","874","35","936","48","-","**","-","**",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","846","76","-","**","-","**","830","165","900","71","-","**","-","**",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","820","46","-","**","825","307","804","152","929","170","-","**","-","**",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","639","30","-","**","468","424","652","50","861","143","588","191","-","**",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","919","87","-","**","291","250","467","455","961","15","-","**","-","**",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","714","86","-","**","535","72","690","87","909","222","-","**","-","**",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1114","74","-","**","-","**","-","**","1095","71","1254","187","-","**",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","879","46","-","**","796","43","851","65","946","76","-","**","-","**",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","788","57","-","**","846","51","709","46","989","131","1120","138","-","**",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","739","79","-","**","604","76","783","161","764","132","-","**","-","**",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","993","81","-","**","-","**","875","127","983","77","1269","201","-","**",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","658","47","498","79","574","32","663","40","1048","146","-","**","-","**",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","861","64","-","**","722","11","861","49","1080","299","1348","391","-","**",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","983","202","-","**","663","407","759","100","1215","267","1089","879","-","**",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","1163","114","-","**","-","**","858","461","1180","91","-","**","-","**",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","1005","244","-","**","-","**","819","79","1179","86","-","**","-","**",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","809","61","613","76","828","108","771","63","1028","226","-","**","-","**",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","848","160","-","**","622","56","825","267","1154","196","-","**","-","**",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","777","15","656","196","777","19","764","18","962","42","-","**","-","**",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","827","84","791","54","493","66","864","116","-","**","-","**","-","**",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","679","45","-","**","680","17","925","372","599","544","-","**","-","**",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","634","28","417","107","603","32","699","140","966","131","-","**","-","**",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","774","64","-","**","637","40","779","51","1123","132","-","**","-","**",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","915","45","-","**","-","**","935","37","889","122","-","**","-","**",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","833","46","-","**","667","162","845","56","909","284","1355","123","-","**",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","1442","285","-","**","-","**","-","**","1536","285","-","**","-","**",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","741","87","-","**","613","40","661","83","895","118","-","**","-","**",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","751","62","-","**","668","28","781","46","879","127","-","**","-","**",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","1019","147","-","**","816","57","1003","124","1309","137","-","**","-","**",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","1255","435","-","**","-","**","770","250","1254","610","1347","56","-","**",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","1028","121","-","**","863","51","1050","195","1043","243","-","**","-","**",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","633","39","487","222","548","111","643","50","1049","180","1367","142","-","**",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","712","95","-","**","708","147","617","190","988","127","1180","168","-","**",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","739","22","-","**","645","25","771","27","910","96","-","**","-","**",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","800","88","-","**","622","116","776","72","1115","160","-","**","-","**",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","940","48","-","**","-","**","897","42","1070","135","1152","103","-","**",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","711","63","-","**","681","12","776","74","-","**","-","**","-","**",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","778","18","-","**","677","75","793","29","1105","163","1404","192","-","**",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","803","48","-","**","543","45","780","30","1014","270","1182","479","-","**",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","823","46","-","**","713","56","829","49","931","55","-","**","-","**",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","849","96","-","**","-","**","857","68","-","**","-","**","-","**",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","1072","71","-","**","-","**","932","104","1136","21","-","**","-","**",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","993","105","-","**","847","16","1039","84","1152","240","-","**","-","**",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","744","43","-","**","628","27","807","93","1133","209","1028","616","-","**",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","909","210","-","**","711","193","944","229","1359","151","537","521","-","**",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","934","76","-","**","791","45","999","153","-","**","-","**","-","**",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","903","206","-","**","714","47","976","64","1189","89","-","**","-","**",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","861","56","-","**","725","51","918","33","1059","129","-","**","-","**",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","791","27","-","**","648","41","780","22","933","63","-","**","-","**",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","763","29","623","31","716","20","879","33","885","124","-","**","-","**",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","724","50","-","**","673","89","678","61","1010","231","1360","188","-","**",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","1205","155","-","**","-","**","-","**","1267","120","-","**","-","**",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","806","78","-","**","622","85","767","71","1004","161","981","399","-","**",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","862","66","-","**","850","69","849","83","1083","287","-","**","-","**",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","1361","172","-","**","-","**","-","**","1295","485","1679","226","-","**",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","1244","116","-","**","862","22","1095","61","1330","96","-","**","-","**",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","1332","76","-","**","-","**","-","**","1324","95","-","**","-","**",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","861","32","-","**","760","358","832","47","967","259","-","**","-","**",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","1061","40","-","**","920","59","1111","39","1213","344","-","**","-","**",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","739","75","-","**","619","49","805","63","735","157","-","**","-","**",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","837","53","649","100","721","45","875","57","1301","192","-","**","-","**",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","743","46","-","**","631","34","739","48","840","150","959","445","-","**",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","994","116","-","**","-","**","863","70","1141","172","-","**","-","**",
