"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","1329","131","-","**","921","318","1377","82","-","**","-","**","-","**",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","1203","256","-","**","-","**","1158","92","1349","62","1292","417","-","**",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","1129","61","1011","230","912","153","1286","151","-","**","-","**","-","**",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","1316","127","-","**","-","**","1248","127","1870","510","-","**","-","**",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","1254","104","-","**","1098","88","1335","72","1450","236","-","**","-","**",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","1105","142","-","**","912","63","1183","130","1585","209","-","**","-","**",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","1603","1084","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","1227","170","-","**","879","281","1335","64","1438","174","-","**","-","**",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","796","318","-","**","667","118","951","210","1357","518","-","**","-","**",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","1148","495","-","**","613","321","-","**","1623","251","2119","618","-","**",
"1400000US18097310305","Census Tract 3103.05; Marion County; Indiana","856","95","-","**","745","56","911","118","1262","184","-","**","-","**",
"1400000US18097310306","Census Tract 3103.06; Marion County; Indiana","910","100","-","**","772","166","791","45","1072","218","-","**","-","**",
"1400000US18097310308","Census Tract 3103.08; Marion County; Indiana","1525","271","-","**","-","**","1109","913","1601","229","-","**","-","**",
"1400000US18097310309","Census Tract 3103.09; Marion County; Indiana","1019","118","-","**","829","403","1153","34","1111","247","-","**","-","**",
"1400000US18097310310","Census Tract 3103.10; Marion County; Indiana","1157","59","-","**","-","**","1134","27","1729","317","-","**","-","**",
"1400000US18097310311","Census Tract 3103.11; Marion County; Indiana","1469","227","-","**","-","**","-","**","1384","205","-","**","-","**",
"1400000US18097310312","Census Tract 3103.12; Marion County; Indiana","1013","91","637","202","927","83","1099","86","1349","313","-","**","-","**",
"1400000US18097320105","Census Tract 3201.05; Marion County; Indiana","1218","105","-","**","1018","204","1221","117","1662","226","-","**","-","**",
"1400000US18097320106","Census Tract 3201.06; Marion County; Indiana","1163","57","-","**","-","**","1147","39","1414","104","-","**","-","**",
"1400000US18097320107","Census Tract 3201.07; Marion County; Indiana","-","**","-","**","-","**","-","**","1972","369","-","**","-","**",
"1400000US18097320108","Census Tract 3201.08; Marion County; Indiana","1027","62","876","63","931","33","1151","25","-","**","-","**","-","**",
"1400000US18097320109","Census Tract 3201.09; Marion County; Indiana","-","**","-","**","298","38","959","68","-","**","-","**","-","**",
"1400000US18097320202","Census Tract 3202.02; Marion County; Indiana","1318","215","-","**","1393","243","1419","234","1513","1476","-","**","-","**",
"1400000US18097320203","Census Tract 3202.03; Marion County; Indiana","1074","36","-","**","924","52","1184","41","1343","73","-","**","-","**",
"1400000US18097320205","Census Tract 3202.05; Marion County; Indiana","1077","121","1094","510","948","43","1657","178","-","**","-","**","-","**",
"1400000US18097320206","Census Tract 3202.06; Marion County; Indiana","968","51","911","387","955","238","1106","42","1182","471","-","**","-","**",
"1400000US18097320301","Census Tract 3203.01; Marion County; Indiana","1627","127","-","**","1469","257","1648","82","2202","184","-","**","-","**",
"1400000US18097320303","Census Tract 3203.03; Marion County; Indiana","1188","65","-","**","995","44","1367","65","1715","75","-","**","-","**",
"1400000US18097320305","Census Tract 3203.05; Marion County; Indiana","1299","147","-","**","-","**","1299","147","-","**","-","**","-","**",
"1400000US18097320306","Census Tract 3203.06; Marion County; Indiana","1592","106","-","**","1196","66","1742","39","-","**","-","**","-","**",
"1400000US18097320400","Census Tract 3204; Marion County; Indiana","1148","122","-","**","886","114","1190","88","1390","81","-","**","-","**",
"1400000US18097320500","Census Tract 3205; Marion County; Indiana","1058","96","-","**","589","302","1128","31","1353","56","-","**","-","**",
"1400000US18097320600","Census Tract 3206; Marion County; Indiana","1326","247","-","**","1391","850","1554","287","1245","270","-","**","-","**",
"1400000US18097320700","Census Tract 3207; Marion County; Indiana","1562","171","1767","352","1525","244","1333","662","-","**","-","**","-","**",
"1400000US18097320800","Census Tract 3208; Marion County; Indiana","-","**","-","**","-","**","1328","978","-","**","-","**","-","**",
"1400000US18097320901","Census Tract 3209.01; Marion County; Indiana","919","58","-","**","874","88","982","109","-","**","-","**","-","**",
"1400000US18097320902","Census Tract 3209.02; Marion County; Indiana","995","76","904","73","949","30","1081","103","1474","234","1646","667","-","**",
"1400000US18097320903","Census Tract 3209.03; Marion County; Indiana","942","43","-","**","960","22","897","63","1099","58","-","**","-","**",
"1400000US18097321001","Census Tract 3210.01; Marion County; Indiana","992","815","-","**","-","**","1542","948","1335","99","-","**","-","**",
"1400000US18097321002","Census Tract 3210.02; Marion County; Indiana","1412","189","-","**","-","**","1413","162","1400","238","-","**","-","**",
"1400000US18097321100","Census Tract 3211; Marion County; Indiana","947","128","-","**","-","**","1093","81","1297","162","-","**","-","**",
"1400000US18097321200","Census Tract 3212; Marion County; Indiana","1463","148","-","**","1297","608","1373","225","1886","228","-","**","-","**",
"1400000US18097321300","Census Tract 3213; Marion County; Indiana","1521","173","-","**","1343","72","1515","176","1927","426","-","**","-","**",
"1400000US18097321400","Census Tract 3214; Marion County; Indiana","1192","80","-","**","1053","164","1183","81","1426","241","-","**","-","**",
"1400000US18097321600","Census Tract 3216; Marion County; Indiana","1180","72","-","**","1081","78","1154","51","1369","64","-","**","-","**",
"1400000US18097321700","Census Tract 3217; Marion County; Indiana","1304","212","-","**","960","46","1321","195","1556","320","-","**","-","**",
"1400000US18097321800","Census Tract 3218; Marion County; Indiana","1420","240","-","**","1194","965","1373","95","-","**","-","**","-","**",
"1400000US18097321900","Census Tract 3219; Marion County; Indiana","2005","343","-","**","-","**","1757","186","1447","473","2316","139","3083","2218",
"1400000US18097322000","Census Tract 3220; Marion County; Indiana","1113","73","-","**","935","37","1134","56","1211","275","1174","235","-","**",
"1400000US18097322100","Census Tract 3221; Marion County; Indiana","1277","134","-","**","-","**","1215","148","1621","199","-","**","-","**",
"1400000US18097322200","Census Tract 3222; Marion County; Indiana","1143","114","-","**","-","**","1040","129","1391","264","-","**","-","**",
"1400000US18097322300","Census Tract 3223; Marion County; Indiana","1232","328","-","**","-","**","1619","509","1213","339","-","**","-","**",
"1400000US18097322400","Census Tract 3224; Marion County; Indiana","942","90","823","287","834","164","1133","107","1583","627","-","**","-","**",
"1400000US18097322500","Census Tract 3225; Marion County; Indiana","975","83","1583","1165","822","72","1065","131","-","**","-","**","-","**",
"1400000US18097322601","Census Tract 3226.01; Marion County; Indiana","962","104","-","**","778","194","1004","115","891","460","-","**","-","**",
"1400000US18097322602","Census Tract 3226.02; Marion County; Indiana","968","101","-","**","860","101","1106","46","-","**","-","**","-","**",
