"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms",
"1400000US18097310104","Census Tract 3101.04; Marion County; Indiana","1508","151","-","**","1251","249","1550","219","-","**","-","**","-","**",
"1400000US18097310105","Census Tract 3101.05; Marion County; Indiana","1216","409","-","**","402","186","1269","235","1639","533","-","**","-","**",
"1400000US18097310106","Census Tract 3101.06; Marion County; Indiana","1155","74","999","186","964","62","1355","185","-","**","-","**","-","**",
"1400000US18097310108","Census Tract 3101.08; Marion County; Indiana","1551","196","-","**","1686","146","1414","81","1235","836","-","**","-","**",
"1400000US18097310110","Census Tract 3101.10; Marion County; Indiana","1322","97","-","**","1155","52","1454","190","1857","1452","-","**","-","**",
"1400000US18097310111","Census Tract 3101.11; Marion County; Indiana","1317","134","-","**","1053","101","1384","88","2146","290","-","**","-","**",
"1400000US18097310112","Census Tract 3101.12; Marion County; Indiana","1661","1043","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097310113","Census Tract 3101.13; Marion County; Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097310201","Census Tract 3102.01; Marion County; Indiana","1081","130","-","**","885","226","1239","153","2065","373","-","**","-","**",
"1400000US18097310203","Census Tract 3102.03; Marion County; Indiana","1147","83","-","**","950","442","1233","818","1750","1040","-","**","-","**",
"1400000US18097310204","Census Tract 3102.04; Marion County; Indiana","1077","406","-","**","855","616","287","136","2113","260","2228","95","-","**",
