"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"1400000US18097320901","Census Tract 3209.01, Marion County, Indiana","824","43","-","**","688","58","835","22","1176","167","-","**","-","**",
"1400000US18097320902","Census Tract 3209.02, Marion County, Indiana","784","63","-","**","668","64","899","130","1049","154","-","**","-","**",
"1400000US18097320903","Census Tract 3209.03, Marion County, Indiana","801","45","-","**","625","26","817","45","946","179","-","**","-","**",
"1400000US18097321001","Census Tract 3210.01, Marion County, Indiana","668","79","-","**","585","55","717","47","-","**","-","**","-","**",
"1400000US18097321002","Census Tract 3210.02, Marion County, Indiana","931","38","-","**","807","266","915","85","997","137","-","**","-","**",
"1400000US18097321100","Census Tract 3211, Marion County, Indiana","800","118","827","818","519","397","840","27","1101","31","-","**","-","**",
"1400000US18097321200","Census Tract 3212, Marion County, Indiana","970","210","-","**","848","42","1163","226","1102","584","-","**","-","**",
"1400000US18097321300","Census Tract 3213, Marion County, Indiana","976","111","-","**","930","113","1026","106","1250","741","-","**","-","**",
"1400000US18097321400","Census Tract 3214, Marion County, Indiana","894","80","-","**","680","148","950","81","1241","757","-","**","-","**",
"1400000US18097321600","Census Tract 3216, Marion County, Indiana","816","29","-","**","683","96","824","27","1217","574","-","**","-","**",
"1400000US18097321700","Census Tract 3217, Marion County, Indiana","877","75","705","554","703","38","927","95","1097","196","-","**","-","**",
"1400000US18097321800","Census Tract 3218, Marion County, Indiana","800","105","-","**","744","61","698","308","1224","162","-","**","-","**",
"1400000US18097321900","Census Tract 3219, Marion County, Indiana","1104","119","-","**","715","64","1011","479","1128","70","1500","488","2570","1093",
"1400000US18097322000","Census Tract 3220, Marion County, Indiana","851","44","-","**","743","64","845","47","992","77","1021","938","1750","1195",
"1400000US18097322100","Census Tract 3221, Marion County, Indiana","1055","98","-","**","658","122","650","342","1112","71","-","**","-","**",
"1400000US18097322200","Census Tract 3222, Marion County, Indiana","985","75","-","**","-","**","929","170","1080","129","-","**","-","**",
"1400000US18097322300","Census Tract 3223, Marion County, Indiana","1106","89","-","**","791","166","1105","172","1175","95","-","**","-","**",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","771","102","-","**","630","44","817","57","1038","139","-","**","-","**",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","748","44","-","**","633","21","786","48","987","83","-","**","-","**",
"1400000US18097322600","Census Tract 3226, Marion County, Indiana","724","34","-","**","607","41","771","56","916","82","794","342","-","**",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","1047","366","-","**","669","225","-","**","1342","116","-","**","-","**",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","908","52","-","**","796","74","922","31","1189","146","-","**","-","**",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","867","60","-","**","683","30","934","26","1221","145","1406","80","-","**",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","761","62","602","67","661","38","875","41","-","**","-","**","-","**",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","1229","226","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330202","Census Tract 3302.02, Marion County, Indiana","668","59","-","**","546","111","581","80","1027","237","1167","79","-","**",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","1956","997","-","**","-","**","-","**","1819","183","-","**","-","**",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","1240","176","-","**","-","**","-","**","1236","147","-","**","-","**",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","1394","122","-","**","-","**","-","**","1375","31","-","**","-","**",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","1007","126","-","**","649","637","1129","57","-","**","-","**","-","**",
"1400000US18097330209","Census Tract 3302.09, Marion County, Indiana","1322","384","-","**","2043","1725","-","**","1562","249","-","**","-","**",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","1079","108","-","**","771","204","1110","115","1173","176","-","**","-","**",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","862","89","-","**","598","586","754","91","1075","89","-","**","-","**",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","829","112","-","**","638","55","868","60","918","238","-","**","-","**",
"1400000US18097330700","Census Tract 3307, Marion County, Indiana","657","39","-","**","627","56","723","204","599","161","-","**","-","**",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","678","31","-","**","599","63","666","61","731","166","-","**","-","**",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","680","24","-","**","495","215","666","27","736","149","754","108","-","**",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","665","36","433","21","581","29","730","110","971","168","858","471","-","**",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","758","82","-","**","516","78","698","86","1015","142","1130","26","-","**",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","753","63","-","**","660","55","738","55","1030","114","977","157","-","**",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","986","101","-","**","391","163","905","213","1061","75","1046","230","-","**",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","955","170","-","**","-","**","998","126","861","176","-","**","-","**",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","787","36","613","30","722","28","855","33","1106","132","-","**","-","**",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","740","63","-","**","600","37","770","24","855","89","-","**","-","**",
"1400000US18097340109","Census Tract 3401.09, Marion County, Indiana","756","107","-","**","594","355","705","34","1125","118","-","**","-","**",
"1400000US18097340110","Census Tract 3401.10, Marion County, Indiana","832","50","418","347","710","48","916","62","1091","444","-","**","-","**",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","934","89","-","**","-","**","806","156","993","246","-","**","-","**",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","801","66","-","**","682","24","887","39","870","54","-","**","-","**",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1354","616","2321","1125","2961","1478","944","301","829","136","-","**","-","**",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1122","64","-","**","-","**","871","298","1121","62","-","**","-","**",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","921","99","-","**","-","**","1038","530","909","90","1232","376","-","**",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","684","26","614","101","613","41","709","24","939","48","-","**","-","**",
"1400000US18097340300","Census Tract 3403, Marion County, Indiana","810","74","-","**","580","48","716","179","973","61","-","**","-","**",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","916","107","526","51","-","**","783","82","1043","114","1073","181","-","**",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","719","27","-","**","642","29","762","36","1055","132","-","**","-","**",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","847","84","-","**","775","240","796","53","1040","130","-","**","-","**",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","905","53","-","**","-","**","833","39","974","94","973","57","-","**",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","799","248","-","**","-","**","769","320","1105","35","-","**","-","**",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1190","251","-","**","-","**","932","78","1099","123","-","**","-","**",
"1400000US18097340902","Census Tract 3409.02, Marion County, Indiana","778","53","522","471","621","33","876","47","1075","111","-","**","-","**",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","840","75","-","**","688","137","922","122","869","24","-","**","-","**",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","721","82","428","310","621","20","721","94","794","264","-","**","-","**",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","743","77","-","**","465","37","670","119","863","134","729","87","-","**",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","676","80","-","**","504","126","686","143","745","85","1037","500","-","**",
"1400000US18097341700","Census Tract 3417, Marion County, Indiana","690","65","519","40","555","119","696","79","887","222","681","191","-","**",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","890","273","-","**","681","87","809","136","1574","631","1228","146","-","**",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","641","25","524","84","568","41","687","31","1078","201","-","**","-","**",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","674","33","522","17","606","39","685","40","899","357","-","**","-","**",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","1205","213","-","**","-","**","-","**","1323","515","-","**","-","**",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","801","108","-","**","668","27","756","47","1096","125","972","245","-","**",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","700","56","-","**","574","210","715","41","872","98","-","**","-","**",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","765","120","-","**","623","77","726","58","951","24","-","**","-","**",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","776","55","-","**","-","**","783","72","780","289","-","**","-","**",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","774","106","-","**","658","72","750","107","871","72","-","**","-","**",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","814","75","-","**","616","79","828","48","929","155","-","**","-","**",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","737","60","-","**","629","247","722","89","795","56","-","**","-","**",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","581","41","461","70","546","35","757","87","916","145","-","**","-","**",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","696","118","546","295","586","30","911","99","966","68","-","**","-","**",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","756","37","-","**","566","99","767","34","865","171","-","**","-","**",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","935","73","-","**","1057","598","863","172","942","61","-","**","-","**",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","744","86","-","**","-","**","697","103","763","35","-","**","-","**",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","698","71","-","**","559","183","742","137","634","78","1052","235","-","**",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","850","81","-","**","420","45","695","192","907","79","1205","149","-","**",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","742","88","-","**","598","290","767","169","807","112","-","**","-","**",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","695","77","-","**","348","169","716","143","773","142","689","154","-","**",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","860","29","-","**","839","18","878","105","923","80","1063","936","-","**",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","722","66","522","87","663","54","860","123","913","123","-","**","-","**",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","778","74","-","**","608","266","774","72","839","255","1165","164","-","**",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","779","212","-","**","463","81","806","478","909","69","-","**","-","**",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","773","60","-","**","-","**","713","90","834","82","-","**","-","**",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","817","143","-","**","-","**","549","87","960","71","-","**","-","**",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","812","46","-","**","514","73","816","54","907","242","1115","476","-","**",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","748","109","-","**","647","78","822","37","929","91","-","**","-","**",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","737","74","-","**","547","76","732","45","846","19","-","**","-","**",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","738","51","-","**","660","75","722","120","927","78","-","**","-","**",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","726","52","-","**","598","221","709","157","743","466","743","171","-","**",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","639","24","549","43","631","21","894","69","1163","359","-","**","-","**",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","823","39","635","346","449","326","1051","109","1081","472","-","**","-","**",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","848","60","-","**","687","198","858","195","883","100","-","**","-","**",
"1400000US18097354200","Census Tract 3542, Marion County, Indiana","901","71","860","288","778","89","1293","258","-","**","-","**","-","**",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","760","44","-","**","730","40","779","127","1065","180","-","**","-","**",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","698","88","441","102","615","45","767","61","1029","99","1170","1048","-","**",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","827","52","-","**","577","54","826","61","907","79","-","**","-","**",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","704","63","-","**","388","371","780","63","791","108","-","**","-","**",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","726","89","-","**","628","36","733","108","948","31","-","**","-","**",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","744","71","490","33","616","68","785","64","996","165","-","**","-","**",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","702","79","-","**","566","122","655","89","881","264","-","**","-","**",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","771","45","-","**","688","80","753","262","806","91","-","**","-","**",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","577","72","450","33","440","97","734","141","885","108","-","**","-","**",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","911","78","-","**","689","177","901","87","969","50","-","**","-","**",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","668","45","-","**","538","101","713","230","692","157","-","**","-","**",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","750","59","-","**","670","141","730","74","901","97","-","**","-","**",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","816","123","664","219","585","120","853","107","1000","165","-","**","-","**",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1242","154","-","**","1258","133","1134","435","1304","857","-","**","-","**",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","746","46","531","262","553","77","743","127","773","24","1266","699","-","**",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","782","73","516","307","613","206","780","148","859","31","-","**","-","**",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","774","45","-","**","539","141","793","51","900","153","875","581","-","**",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","736","92","587","105","539","59","754","138","863","148","1170","346","-","**",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","827","73","-","**","541","61","823","64","955","132","860","93","-","**",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","663","96","242","155","332","71","818","84","906","168","-","**","-","**",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","706","47","-","**","522","402","680","59","836","85","1289","855","-","**",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","774","126","-","**","531","78","733","150","993","118","-","**","-","**",
"1400000US18097357600","Census Tract 3576, Marion County, Indiana","807","50","-","**","630","60","767","47","898","61","-","**","-","**",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","746","98","-","**","638","119","686","96","910","96","-","**","-","**",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","842","100","-","**","528","55","848","63","934","64","-","**","-","**",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","805","257","-","**","-","**","725","377","870","104","-","**","-","**",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","771","65","-","**","546","382","694","46","914","80","-","**","-","**",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","598","40","-","**","460","421","625","115","595","221","563","212","-","**",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","760","246","-","**","278","101","-","**","958","33","245","58","-","**",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","690","79","-","**","520","47","688","45","901","136","-","**","-","**",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1176","171","-","**","-","**","-","**","1154","209","1240","364","-","**",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","847","23","-","**","780","47","822","52","872","41","-","**","-","**",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","796","48","589","532","819","57","689","46","1025","127","1079","67","-","**",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","728","41","-","**","655","261","750","102","723","132","-","**","-","**",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","948","50","-","**","-","**","828","70","941","42","1173","147","-","**",
"1400000US18097360404","Census Tract 3604.04, Marion County, Indiana","641","41","506","116","556","38","656","46","989","103","-","**","-","**",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","813","60","-","**","727","17","787","41","1016","316","1438","612","-","**",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","792","213","-","**","669","32","757","38","1186","351","932","476","-","**",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","1085","96","-","**","-","**","544","398","1150","77","-","**","-","**",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","906","94","-","**","-","**","795","76","1070","94","-","**","-","**",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","792","69","629","121","834","97","731","81","1026","256","-","**","-","**",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","822","285","-","**","607","263","971","160","986","293","-","**","-","**",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","760","24","656","361","771","19","727","51","940","81","-","**","-","**",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","826","61","776","57","489","74","870","61","951","79","-","**","-","**",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","652","63","-","**","662","44","914","610","772","384","-","**","-","**",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","641","36","391","181","593","52","720","147","942","172","-","**","-","**",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","788","64","-","**","576","16","775","46","1076","91","-","**","-","**",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","926","38","-","**","-","**","930","47","913","285","-","**","-","**",
"1400000US18097361400","Census Tract 3614, Marion County, Indiana","787","184","-","**","667","159","730","84","930","153","1382","49","-","**",
"1400000US18097361600","Census Tract 3616, Marion County, Indiana","1441","288","-","**","-","**","-","**","1519","277","-","**","-","**",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","715","41","-","**","660","96","640","47","907","106","-","**","-","**",
"1400000US18097370202","Census Tract 3702.02, Marion County, Indiana","715","41","-","**","628","84","732","30","859","109","-","**","-","**",
"1400000US18097370301","Census Tract 3703.01, Marion County, Indiana","979","126","-","**","803","60","967","72","1105","173","-","**","-","**",
"1400000US18097370302","Census Tract 3703.02, Marion County, Indiana","1054","151","-","**","-","**","807","113","1111","115","1344","298","-","**",
"1400000US18097380100","Census Tract 3801, Marion County, Indiana","971","72","-","**","796","67","960","59","1047","159","-","**","-","**",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","609","37","459","44","557","44","624","16","1073","80","1353","241","-","**",
"1400000US18097380300","Census Tract 3803, Marion County, Indiana","707","97","-","**","678","84","613","151","881","107","1190","209","-","**",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","716","19","-","**","618","22","737","19","851","53","-","**","-","**",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","796","114","-","**","626","72","764","79","1122","100","-","**","-","**",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","921","62","-","**","551","33","866","57","943","96","1154","41","-","**",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","687","25","-","**","675","7","730","270","-","**","-","**","-","**",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","778","20","-","**","641","45","791","31","1000","239","1208","786","-","**",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","719","76","-","**","538","14","740","60","1038","216","-","**","-","**",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","783","56","-","**","642","55","785","47","937","111","-","**","-","**",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","824","125","-","**","-","**","828","108","956","282","-","**","-","**",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","1104","81","-","**","-","**","893","242","1151","42","-","**","-","**",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","954","78","-","**","841","21","981","65","1158","99","-","**","-","**",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","739","32","696","47","581","13","770","28","971","135","1130","113","-","**",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","790","100","-","**","667","12","812","81","1125","276","-","**","-","**",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","989","152","-","**","785","33","1056","109","-","**","-","**","-","**",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","850","184","-","**","712","149","937","19","1158","147","-","**","-","**",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","862","45","-","**","717","34","903","39","977","92","-","**","-","**",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","782","35","-","**","633","40","770","27","906","70","-","**","-","**",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","731","20","588","102","683","18","840","27","853","71","-","**","-","**",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","714","43","-","**","667","79","714","149","793","396","1368","260","-","**",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","1127","100","-","**","-","**","-","**","1203","114","-","**","-","**",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","793","70","-","**","585","82","838","120","983","96","883","264","-","**",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","881","161","-","**","864","307","790","157","1143","133","-","**","-","**",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","1208","381","-","**","-","**","-","**","843","236","1363","130","-","**",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","1214","147","-","**","796","51","1133","134","1359","79","-","**","-","**",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","1363","49","-","**","-","**","-","**","1361","60","-","**","-","**",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","830","47","-","**","759","374","787","43","954","173","-","**","-","**",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","967","30","-","**","858","46","1026","55","1128","85","-","**","-","**",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","760","58","-","**","621","30","807","67","757","128","-","**","-","**",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","798","49","701","148","700","56","874","60","1156","355","-","**","-","**",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","694","41","-","**","614","23","684","40","757","47","813","222","-","**",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","949","144","-","**","693","690","841","47","1144","169","-","**","-","**",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","749","174","903","320","657","102","743","214","1729","881","-","**","-","**",
