"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"1400000US18097322400","Census Tract 3224, Marion County, Indiana","857","123","569","91","724","116","954","79","1018","193","-","**","-","**",
"1400000US18097322500","Census Tract 3225, Marion County, Indiana","826","60","-","**","691","24","909","100","900","211","-","**","-","**",
"1400000US18097322601","Census Tract 3226.01, Marion County, Indiana","878","85","-","**","665","197","890","85","1048","98","-","**","-","**",
"1400000US18097322602","Census Tract 3226.02, Marion County, Indiana","807","79","-","**","738","71","963","34","-","**","-","**","-","**",
"1400000US18097322700","Census Tract 3227, Marion County, Indiana","-","**","-","**","100-","***","-","**","-","**","-","**","-","**",
"1400000US18097330103","Census Tract 3301.03, Marion County, Indiana","1062","127","-","**","832","66","1078","86","1254","478","-","**","-","**",
"1400000US18097330105","Census Tract 3301.05, Marion County, Indiana","946","21","911","573","880","43","975","44","1141","39","-","**","-","**",
"1400000US18097330106","Census Tract 3301.06, Marion County, Indiana","926","43","-","**","778","15","1004","71","1072","159","-","**","-","**",
"1400000US18097330107","Census Tract 3301.07, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330108","Census Tract 3301.08, Marion County, Indiana","1392","42","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330109","Census Tract 3301.09, Marion County, Indiana","1352","88","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330203","Census Tract 3302.03, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330204","Census Tract 3302.04, Marion County, Indiana","1309","128","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330206","Census Tract 3302.06, Marion County, Indiana","1489","153","-","**","-","**","-","**","1441","131","1700","381","-","**",
"1400000US18097330208","Census Tract 3302.08, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097330210","Census Tract 3302.10, Marion County, Indiana","1070","221","-","**","-","**","865","38","1203","180","1620","728","-","**",
"1400000US18097330211","Census Tract 3302.11, Marion County, Indiana","638","132","483","71","-","**","642","134","1183","635","1431","329","-","**",
"1400000US18097330212","Census Tract 3302.12, Marion County, Indiana","1522","677","-","**","-","**","-","**","1620","486","-","**","-","**",
"1400000US18097330213","Census Tract 3302.13, Marion County, Indiana","1443","421","-","**","-","**","1922","1166","1362","38","-","**","-","**",
"1400000US18097330401","Census Tract 3304.01, Marion County, Indiana","968","199","-","**","898","98","-","**","963","343","-","**","-","**",
"1400000US18097330500","Census Tract 3305, Marion County, Indiana","883","75","-","**","483","103","839","83","993","549","-","**","-","**",
"1400000US18097330600","Census Tract 3306, Marion County, Indiana","981","67","-","**","736","75","950","16","1081","28","-","**","-","**",
"1400000US18097330701","Census Tract 3307.01, Marion County, Indiana","729","16","-","**","692","42","728","17","950","175","-","**","-","**",
"1400000US18097330702","Census Tract 3307.02, Marion County, Indiana","765","166","-","**","-","**","706","270","908","152","-","**","-","**",
"1400000US18097330803","Census Tract 3308.03, Marion County, Indiana","813","101","-","**","636","109","782","148","881","137","1054","275","-","**",
"1400000US18097330804","Census Tract 3308.04, Marion County, Indiana","733","34","-","**","396","274","702","138","1112","211","-","**","-","**",
"1400000US18097330805","Census Tract 3308.05, Marion County, Indiana","729","54","485","83","617","19","768","56","984","182","-","**","-","**",
"1400000US18097330806","Census Tract 3308.06, Marion County, Indiana","861","52","-","**","765","49","817","60","1118","61","1578","294","-","**",
"1400000US18097330900","Census Tract 3309, Marion County, Indiana","920","134","-","**","695","144","891","185","1073","93","-","**","-","**",
"1400000US18097331000","Census Tract 3310, Marion County, Indiana","1032","157","-","**","557","534","925","117","1113","131","1632","763","-","**",
"1400000US18097340101","Census Tract 3401.01, Marion County, Indiana","900","302","-","**","-","**","1294","562","878","121","-","**","-","**",
"1400000US18097340102","Census Tract 3401.02, Marion County, Indiana","843","35","673","8","782","53","1038","92","1071","148","-","**","-","**",
"1400000US18097340108","Census Tract 3401.08, Marion County, Indiana","865","31","-","**","684","19","888","31","1095","170","-","**","-","**",
"1400000US18097340111","Census Tract 3401.11, Marion County, Indiana","1097","107","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097340112","Census Tract 3401.12, Marion County, Indiana","967","78","648","145","830","55","1066","62","1311","156","-","**","-","**",
"1400000US18097340113","Census Tract 3401.13, Marion County, Indiana","1675","574","2268","579","2108","1761","1094","117","1185","496","-","**","-","**",
"1400000US18097340114","Census Tract 3401.14, Marion County, Indiana","1318","44","-","**","-","**","1078","380","1330","42","1519","261","-","**",
"1400000US18097340115","Census Tract 3401.15, Marion County, Indiana","895","41","861","283","818","56","935","87","1095","115","-","**","-","**",
"1400000US18097340201","Census Tract 3402.01, Marion County, Indiana","1045","88","-","**","-","**","857","15","1113","18","-","**","-","**",
"1400000US18097340202","Census Tract 3402.02, Marion County, Indiana","817","29","866","96","709","33","827","32","966","63","-","**","-","**",
"1400000US18097340301","Census Tract 3403.01, Marion County, Indiana","890","164","-","**","-","**","847","6","1135","68","-","**","-","**",
"1400000US18097340302","Census Tract 3403.02, Marion County, Indiana","765","64","585","141","628","33","795","48","1250","266","-","**","-","**",
"1400000US18097340400","Census Tract 3404, Marion County, Indiana","794","158","-","**","680","130","946","32","900","295","-","**","-","**",
"1400000US18097340500","Census Tract 3405, Marion County, Indiana","859","46","-","**","799","121","905","72","987","146","-","**","-","**",
"1400000US18097340600","Census Tract 3406, Marion County, Indiana","948","46","-","**","695","142","956","48","1052","120","-","**","-","**",
"1400000US18097340700","Census Tract 3407, Marion County, Indiana","938","57","-","**","-","**","600","363","965","52","1114","28","-","**",
"1400000US18097340800","Census Tract 3408, Marion County, Indiana","1250","318","-","**","-","**","925","488","1401","167","-","**","-","**",
"1400000US18097340901","Census Tract 3409.01, Marion County, Indiana","1365","149","-","**","-","**","815","413","1393","71","-","**","-","**",
"1400000US18097340903","Census Tract 3409.03, Marion County, Indiana","823","134","-","**","751","50","1098","50","-","**","-","**","-","**",
"1400000US18097340904","Census Tract 3409.04, Marion County, Indiana","925","66","485","374","836","232","969","33","-","**","-","**","-","**",
"1400000US18097341000","Census Tract 3410, Marion County, Indiana","1021","157","-","**","789","43","1041","120","1063","200","-","**","-","**",
"1400000US18097341100","Census Tract 3411, Marion County, Indiana","834","77","-","**","639","78","845","135","-","**","-","**","-","**",
"1400000US18097341200","Census Tract 3412, Marion County, Indiana","935","40","-","**","631","423","883","87","971","40","-","**","-","**",
"1400000US18097341600","Census Tract 3416, Marion County, Indiana","745","118","-","**","344","169","776","73","821","264","-","**","-","**",
"1400000US18097341701","Census Tract 3417.01, Marion County, Indiana","808","177","-","**","631","167","907","267","922","166","718","180","-","**",
"1400000US18097341702","Census Tract 3417.02, Marion County, Indiana","808","66","-","**","626","28","803","55","1340","154","-","**","-","**",
"1400000US18097341902","Census Tract 3419.02, Marion County, Indiana","799","71","-","**","774","25","811","111","1178","296","-","**","-","**",
"1400000US18097341903","Census Tract 3419.03, Marion County, Indiana","733","25","573","112","679","84","746","45","-","**","-","**","-","**",
"1400000US18097341904","Census Tract 3419.04, Marion County, Indiana","808","52","598","131","698","32","846","42","1154","130","-","**","-","**",
"1400000US18097342000","Census Tract 3420, Marion County, Indiana","1682","85","-","**","-","**","-","**","1695","92","-","**","-","**",
"1400000US18097342101","Census Tract 3421.01, Marion County, Indiana","928","209","-","**","784","117","688","330","1104","57","-","**","-","**",
"1400000US18097342200","Census Tract 3422, Marion County, Indiana","792","110","-","**","729","95","774","51","1086","58","-","**","-","**",
"1400000US18097342300","Census Tract 3423, Marion County, Indiana","852","61","-","**","833","91","882","55","743","393","1088","648","-","**",
"1400000US18097342400","Census Tract 3424, Marion County, Indiana","789","121","-","**","-","**","782","61","960","422","1188","127","-","**",
"1400000US18097342500","Census Tract 3425, Marion County, Indiana","936","49","-","**","624","55","877","83","979","58","-","**","-","**",
"1400000US18097342600","Census Tract 3426, Marion County, Indiana","754","151","-","**","557","96","792","197","746","254","1096","73","-","**",
"1400000US18097350100","Census Tract 3501, Marion County, Indiana","791","86","-","**","686","114","695","52","790","69","1625","442","-","**",
"1400000US18097350300","Census Tract 3503, Marion County, Indiana","648","143","494","112","615","88","846","59","-","**","-","**","-","**",
"1400000US18097350400","Census Tract 3504, Marion County, Indiana","810","271","-","**","645","120","1056","271","1228","360","-","**","-","**",
"1400000US18097350500","Census Tract 3505, Marion County, Indiana","776","60","-","**","708","36","804","71","821","73","-","**","-","**",
"1400000US18097350600","Census Tract 3506, Marion County, Indiana","921","70","-","**","-","**","769","392","1004","107","-","**","-","**",
"1400000US18097350700","Census Tract 3507, Marion County, Indiana","820","106","-","**","-","**","788","45","939","60","-","**","-","**",
"1400000US18097350800","Census Tract 3508, Marion County, Indiana","822","51","-","**","-","**","833","63","813","381","-","**","-","**",
"1400000US18097350900","Census Tract 3509, Marion County, Indiana","959","193","-","**","416","345","829","261","1114","103","1125","543","-","**",
"1400000US18097351000","Census Tract 3510, Marion County, Indiana","828","166","-","**","648","72","854","240","1115","114","-","**","-","**",
"1400000US18097351200","Census Tract 3512, Marion County, Indiana","806","136","-","**","585","136","809","197","787","243","-","**","-","**",
"1400000US18097351500","Census Tract 3515, Marion County, Indiana","952","41","667","110","918","35","1067","115","1089","257","-","**","-","**",
"1400000US18097351600","Census Tract 3516, Marion County, Indiana","994","365","547","146","878","106","1640","654","1356","624","-","**","-","**",
"1400000US18097351700","Census Tract 3517, Marion County, Indiana","1003","435","-","**","615","614","1484","199","797","679","1192","561","-","**",
"1400000US18097351900","Census Tract 3519, Marion County, Indiana","972","59","-","**","620","11","1032","273","992","62","967","453","-","**",
"1400000US18097352100","Census Tract 3521, Marion County, Indiana","903","149","-","**","1014","868","799","246","967","210","1094","1053","-","**",
"1400000US18097352300","Census Tract 3523, Marion County, Indiana","913","312","-","**","-","**","659","26","970","32","-","**","-","**",
"1400000US18097352400","Census Tract 3524, Marion County, Indiana","985","111","-","**","579","74","1032","117","907","176","1095","93","-","**",
"1400000US18097352500","Census Tract 3525, Marion County, Indiana","762","122","-","**","599","170","891","79","686","376","-","**","-","**",
"1400000US18097352600","Census Tract 3526, Marion County, Indiana","912","149","-","**","706","59","923","180","952","31","1175","103","-","**",
"1400000US18097352700","Census Tract 3527, Marion County, Indiana","860","50","-","**","639","308","856","351","877","48","-","**","-","**",
"1400000US18097352800","Census Tract 3528, Marion County, Indiana","865","119","-","**","1050","224","756","202","915","169","-","**","-","**",
"1400000US18097353300","Census Tract 3533, Marion County, Indiana","813","55","646","91","817","73","896","70","-","**","-","**","-","**",
"1400000US18097353500","Census Tract 3535, Marion County, Indiana","1078","69","-","**","918","183","1161","45","2028","1452","-","**","-","**",
"1400000US18097353600","Census Tract 3536, Marion County, Indiana","1045","85","-","**","964","66","1066","193","1010","215","1395","1185","-","**",
"1400000US18097354201","Census Tract 3542.01, Marion County, Indiana","1273","154","1153","114","1310","88","1522","1046","-","**","-","**","-","**",
"1400000US18097354202","Census Tract 3542.02, Marion County, Indiana","1170","173","1072","91","1034","317","1430","177","-","**","-","**","-","**",
"1400000US18097354400","Census Tract 3544, Marion County, Indiana","907","109","-","**","776","112","1086","499","958","131","-","**","-","**",
"1400000US18097354500","Census Tract 3545, Marion County, Indiana","861","40","542","128","650","42","866","28","1218","160","1413","107","-","**",
"1400000US18097354700","Census Tract 3547, Marion County, Indiana","752","102","584","139","642","108","789","98","863","220","-","**","-","**",
"1400000US18097354800","Census Tract 3548, Marion County, Indiana","965","181","-","**","631","478","839","198","1121","119","-","**","-","**",
"1400000US18097354900","Census Tract 3549, Marion County, Indiana","728","106","-","**","654","142","688","143","938","41","-","**","-","**",
"1400000US18097355000","Census Tract 3550, Marion County, Indiana","667","72","601","51","629","70","820","197","775","331","-","**","-","**",
"1400000US18097355100","Census Tract 3551, Marion County, Indiana","679","360","-","**","480","20","859","67","825","141","1362","39","-","**",
"1400000US18097355300","Census Tract 3553, Marion County, Indiana","881","60","-","**","712","34","938","84","945","77","-","**","-","**",
"1400000US18097355400","Census Tract 3554, Marion County, Indiana","749","89","493","273","710","123","846","396","1062","101","766","136","-","**",
"1400000US18097355500","Census Tract 3555, Marion County, Indiana","935","39","-","**","740","120","849","193","956","23","-","**","-","**",
"1400000US18097355600","Census Tract 3556, Marion County, Indiana","932","104","478","24","852","206","941","92","1066","146","-","**","-","**",
"1400000US18097355700","Census Tract 3557, Marion County, Indiana","841","26","-","**","816","167","818","38","1091","158","-","**","-","**",
"1400000US18097355900","Census Tract 3559, Marion County, Indiana","941","132","-","**","820","343","940","650","1150","95","-","**","-","**",
"1400000US18097356200","Census Tract 3562, Marion County, Indiana","1409","63","1242","166","1350","46","1696","124","2659","966","-","**","-","**",
"1400000US18097356400","Census Tract 3564, Marion County, Indiana","894","98","-","**","639","275","833","102","979","70","-","**","-","**",
"1400000US18097356900","Census Tract 3569, Marion County, Indiana","819","74","-","**","675","180","1065","154","851","58","-","**","-","**",
"1400000US18097357000","Census Tract 3570, Marion County, Indiana","859","48","-","**","681","151","848","34","963","145","1038","137","-","**",
"1400000US18097357100","Census Tract 3571, Marion County, Indiana","969","34","-","**","946","299","954","82","975","54","-","**","-","**",
"1400000US18097357200","Census Tract 3572, Marion County, Indiana","770","21","-","**","597","93","759","253","1005","288","-","**","-","**",
"1400000US18097357300","Census Tract 3573, Marion County, Indiana","601","466","275","147","351","50","829","75","1050","157","-","**","-","**",
"1400000US18097357400","Census Tract 3574, Marion County, Indiana","775","70","-","**","-","**","723","96","867","321","1264","191","-","**",
"1400000US18097357500","Census Tract 3575, Marion County, Indiana","1029","205","-","**","533","120","804","71","1166","105","-","**","-","**",
"1400000US18097357601","Census Tract 3576.01, Marion County, Indiana","870","96","-","**","-","**","850","129","961","193","-","**","-","**",
"1400000US18097357602","Census Tract 3576.02, Marion County, Indiana","780","66","-","**","-","**","779","234","-","**","-","**","-","**",
"1400000US18097357800","Census Tract 3578, Marion County, Indiana","763","74","-","**","723","159","749","114","1046","111","-","**","-","**",
"1400000US18097357900","Census Tract 3579, Marion County, Indiana","901","212","-","**","582","112","1023","387","1024","116","-","**","-","**",
"1400000US18097358000","Census Tract 3580, Marion County, Indiana","792","269","-","**","611","117","923","309","767","200","1348","125","-","**",
"1400000US18097358100","Census Tract 3581, Marion County, Indiana","923","62","-","**","732","115","920","86","-","**","-","**","-","**",
"1400000US18097360101","Census Tract 3601.01, Marion County, Indiana","720","60","-","**","473","193","743","54","629","361","-","**","-","**",
"1400000US18097360102","Census Tract 3601.02, Marion County, Indiana","912","96","-","**","675","397","742","177","979","99","-","**","-","**",
"1400000US18097360201","Census Tract 3602.01, Marion County, Indiana","790","94","-","**","684","29","838","41","1121","32","830","426","-","**",
"1400000US18097360202","Census Tract 3602.02, Marion County, Indiana","1236","136","-","**","-","**","-","**","1227","173","-","**","-","**",
"1400000US18097360301","Census Tract 3603.01, Marion County, Indiana","981","49","-","**","697","475","928","165","1041","52","-","**","-","**",
"1400000US18097360302","Census Tract 3603.02, Marion County, Indiana","880","97","-","**","-","**","762","63","1027","133","1079","386","-","**",
"1400000US18097360401","Census Tract 3604.01, Marion County, Indiana","816","123","-","**","678","20","825","121","1043","169","894","368","-","**",
"1400000US18097360402","Census Tract 3604.02, Marion County, Indiana","922","247","-","**","-","**","800","171","-","**","986","85","-","**",
"1400000US18097360405","Census Tract 3604.05, Marion County, Indiana","837","109","-","**","752","130","857","90","1427","411","1865","735","-","**",
"1400000US18097360406","Census Tract 3604.06, Marion County, Indiana","581","61","-","**","575","325","675","173","-","**","-","**","-","**",
"1400000US18097360407","Census Tract 3604.07, Marion County, Indiana","805","223","516","150","632","50","696","35","1178","345","-","**","-","**",
"1400000US18097360501","Census Tract 3605.01, Marion County, Indiana","1169","445","-","**","752","534","-","**","1363","319","1894","329","-","**",
"1400000US18097360502","Census Tract 3605.02, Marion County, Indiana","1178","199","-","**","-","**","1084","398","1239","936","-","**","-","**",
"1400000US18097360601","Census Tract 3606.01, Marion County, Indiana","1105","199","-","**","-","**","1042","149","1273","202","-","**","-","**",
"1400000US18097360602","Census Tract 3606.02, Marion County, Indiana","803","92","630","304","730","15","863","68","871","338","-","**","-","**",
"1400000US18097360700","Census Tract 3607, Marion County, Indiana","909","205","-","**","626","16","902","300","1348","74","-","**","-","**",
"1400000US18097360800","Census Tract 3608, Marion County, Indiana","803","34","699","596","797","31","760","38","945","32","-","**","-","**",
"1400000US18097360900","Census Tract 3609, Marion County, Indiana","832","99","777","379","616","48","903","195","886","461","-","**","-","**",
"1400000US18097361000","Census Tract 3610, Marion County, Indiana","813","365","-","**","679","28","1083","130","-","**","-","**","-","**",
"1400000US18097361100","Census Tract 3611, Marion County, Indiana","643","58","421","7","619","45","920","191","1329","235","-","**","-","**",
"1400000US18097361200","Census Tract 3612, Marion County, Indiana","898","86","-","**","729","366","880","77","1147","300","-","**","-","**",
"1400000US18097361300","Census Tract 3613, Marion County, Indiana","927","60","-","**","-","**","946","95","933","144","-","**","-","**",
"1400000US18097361401","Census Tract 3614.01, Marion County, Indiana","1046","229","-","**","838","36","-","**","1086","153","-","**","-","**",
"1400000US18097361402","Census Tract 3614.02, Marion County, Indiana","813","66","-","**","713","282","844","36","-","**","-","**","-","**",
"1400000US18097361601","Census Tract 3616.01, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097361602","Census Tract 3616.02, Marion County, Indiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1400000US18097370201","Census Tract 3702.01, Marion County, Indiana","907","76","-","**","720","200","904","394","997","159","1155","152","-","**",
"1400000US18097370203","Census Tract 3702.03, Marion County, Indiana","1007","205","-","**","620","406","636","181","1126","104","-","**","-","**",
"1400000US18097370204","Census Tract 3702.04, Marion County, Indiana","829","25","-","**","731","13","824","37","948","206","-","**","-","**",
"1400000US18097370303","Census Tract 3703.03, Marion County, Indiana","1128","127","-","**","828","71","1099","94","1358","172","-","**","-","**",
"1400000US18097370304","Census Tract 3703.04, Marion County, Indiana","1345","85","-","**","-","**","-","**","1426","90","-","**","-","**",
"1400000US18097370305","Census Tract 3703.05, Marion County, Indiana","968","67","-","**","951","5","961","134","1291","117","-","**","-","**",
"1400000US18097370306","Census Tract 3703.06, Marion County, Indiana","1325","337","-","**","-","**","-","**","1289","553","-","**","-","**",
"1400000US18097380101","Census Tract 3801.01, Marion County, Indiana","995","343","-","**","901","69","-","**","-","**","-","**","-","**",
"1400000US18097380102","Census Tract 3801.02, Marion County, Indiana","888","67","-","**","922","67","-","**","-","**","-","**","-","**",
"1400000US18097380103","Census Tract 3801.03, Marion County, Indiana","1302","225","-","**","-","**","1141","205","1609","330","-","**","-","**",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","742","52","807","190","586","36","798","88","1161","106","-","**","-","**",
"1400000US18097380301","Census Tract 3803.01, Marion County, Indiana","815","144","-","**","-","**","638","137","975","65","-","**","-","**",
"1400000US18097380302","Census Tract 3803.02, Marion County, Indiana","850","70","-","**","843","93","760","171","976","66","-","**","-","**",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","765","34","-","**","684","71","782","20","1023","224","-","**","-","**",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","1025","89","-","**","686","55","1078","53","1040","123","-","**","-","**",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","982","75","-","**","688","52","977","44","1141","240","1264","793","-","**",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","833","37","559","98","-","**","843","20","-","**","-","**","-","**",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","806","36","-","**","720","20","812","33","1325","208","1375","991","-","**",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","791","46","-","**","699","82","786","53","1091","227","1250","472","-","**",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","859","58","-","**","772","68","881","95","1131","159","-","**","-","**",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","895","186","-","**","626","238","886","192","1089","282","-","**","-","**",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","1095","339","-","**","-","**","-","**","1199","149","-","**","-","**",
